	Before	After
932	-0.3071154	-0.31898814
933	0.041064456	0.039796606
934	-0.035444137	-0.025091685
935	-0.24815659	-0.23887889
936	0.28266004	0.30133048
937	0.42216048	0.4329866
938	-0.27950132	-0.2912969
939	-0.30392545	-0.32533368
940	0.40809575	0.4064587
941	0.026503073	0.038925875
942	-0.024214802	-0.03428346
943	0.1868123	0.17669582
944	-0.058345065	-0.056090064
945	-0.18011841	-0.21402231
946	-0.10384831	-0.08492319
947	0.28227705	0.2903118
948	-0.47067901	-0.46424592
949	-0.14362851	-0.13801782
950	-0.10044347	-0.08565294
951	-0.13698128	-0.12535657
952	-0.15016629	-0.1474097
953	0.44914228	0.45940664
954	-0.5377795	-0.53046477
955	-0.0777285	-0.08923669
956	0.45976466	0.46658197
957	-0.0030453014	-0.011173569
958	0.23111735	0.22324352
959	-0.36399347	-0.38117468
960	0.2722407	0.26216966
961	0.10073053	0.118501104
962	0.38008976	0.3856789
963	-0.08402264	-0.095873475
964	-0.17754652	-0.17816612
965	0.24400228	0.25339857
966	0.23758411	0.24375515
967	-0.031907205	-0.034602094
968	0.21425258	0.21335904
969	-0.0940912	-0.10351436
970	-0.35412484	-0.35788155
971	-0.37945986	-0.40305722
972	0.43950555	0.4586479
973	0.4032192	0.3888165
974	-0.29721832	-0.2918627
975	-0.27989	-0.28833196
976	-0.1960503	-0.20287262
977	0.22395657	0.23343757
978	0.31561977	0.3175324
979	0.12179896	0.12141774
980	-0.13621923	-0.13878086
981	0.14134449	0.12939937
982	-0.035177466	-0.03194425
983	-0.005532256	0.0076947603
984	-0.47076535	-0.4754221
985	0.014406959	0.004603849
986	-0.43287027	-0.44346058
987	-0.34689713	-0.36005703
988	-0.07731296	-0.08011895
989	0.4565936	0.45157737
990	-0.032369476	-0.030728128
991	0.07422233	0.08578099
992	-0.10962028	-0.10940559
993	-0.039808054	-0.023958541
994	-0.03206167	-0.026559023
995	0.09914908	0.1106389
996	-0.30045438	-0.30737966
997	0.07140854	0.06970724
998	0.255656	0.257699
999	0.33497137	0.34386098
1000	0.2170316	0.22428742
1001	0.23046269	0.22358397
1002	-0.07873892	-0.07795381
1003	0.073831044	0.0838351
1004	0.2717513	0.26197663
1005	0.10454129	0.110263
1006	0.29772568	0.3137622
1007	-0.39031646	-0.391063
1008	0.33327857	0.33295697
1009	0.06645535	0.057190068
1010	-0.06576923	-0.06902372
1011	0.16244309	0.16028048
1012	0.17751163	0.16834182
1013	0.1255078	0.13514243
1014	0.17728141	0.17092335
1015	-0.08947109	-0.06943351
1016	0.2601837	0.2592278
1017	0.39053452	0.38064107
1018	0.41015363	0.42097342
1019	0.3927788	0.40625072
1020	0.091127396	0.08548475
1021	0.3952449	0.39906722
1022	0.14134671	0.13048857
1023	-0.04514309	-0.037982468
1024	0.11553653	0.12879208
1025	-0.15278946	-0.17570572
1026	0.12803026	0.11984506
1027	0.020118708	0.031397413
1028	-0.7065727	-0.71523136
1029	-0.17250262	-0.15244724
1030	0.23083767	0.24381499
1031	0.121212155	0.114516094
1032	-0.1747989	-0.18907264
1033	-0.05729767	-0.06652347
1034	0.018041946	0.014395489
1035	0.28646284	0.2889954
1036	-0.036982596	-0.021298023
1037	0.3704135	0.37957972
1038	-0.030078363	-0.01611779
1039	-0.16133532	-0.1763392
1040	0.4453465	0.44635576
1041	-0.24439195	-0.2405398
1042	-0.24002716	-0.2628806
1043	-0.10336233	-0.10485792
1044	-0.03481279	-0.04929201
1045	-0.15916176	-0.19808964
1046	0.36173716	0.38502383
1047	-0.27199155	-0.27701825
1048	-0.05869138	-0.033440568
1049	-0.33100787	-0.342338
1050	0.41848996	0.41829568
1051	0.02416526	0.036489766
1052	-0.19653529	-0.2109913
1053	0.49405536	0.4961648
1054	0.51072764	0.49349177
1055	0.3710375	0.37275642
1056	-0.097534865	-0.08387841
1057	-0.2720768	-0.27064535
1058	0.106870495	0.117610715
1059	0.5973519	0.6033801
1060	0.14471602	0.15305902
1061	0.1860457	0.18713889
1062	-0.48994005	-0.5046696
1063	0.3718864	0.38359347
1064	0.37031138	0.38497624
1065	0.02570841	0.0010142584
1066	-0.055714756	-0.06987334
1067	-0.13783987	-0.118889
1068	-0.015233956	-0.008227184
1069	0.25434342	0.25299832
1070	0.4943838	0.4837751
1071	0.3825654	0.39739892
1072	0.014404673	0.03376054
1073	0.14329113	0.16633229
1074	-0.3061295	-0.29533345
1075	-0.19533361	-0.199378
1076	0.21229051	0.1966978
1077	0.07455061	0.07373479
1078	0.18916889	0.19721644
1079	0.05374568	0.0685566
1080	0.08366709	0.09116592
1081	-0.35347566	-0.36081138
1082	-0.023126163	-0.033977717
1083	-0.29909867	-0.31373596
1084	0.070966184	0.062918335
1085	-0.13522659	-0.15710852
1086	-0.1436553	-0.1597752
1087	0.080550775	0.093061715
1088	0.3769455	0.3777832
1089	-0.5589339	-0.5783277
1090	0.14350082	0.15751837
1091	-0.032882564	-0.029627806
1092	0.11894726	0.10376107
1093	0.07959678	0.08440357
1094	0.29295504	0.2763252
1095	0.41294122	0.42588907
1096	-0.020731248	-0.02985866
1097	-0.2579945	-0.27287102
1098	0.4410669	0.4204728
1099	0.22064306	0.23914866
1100	-0.26519522	-0.23662536
1101	0.0967455	0.08923035
1102	-0.015672395	-0.017383913
1103	0.2353397	0.25771636
1104	-0.0557093	-0.06856208
1105	-0.0354756	-0.027170671
1106	0.15481298	0.14859083
1107	-0.34617877	-0.36289328
1108	0.24161784	0.25109938
1109	-0.06344553	-0.07058067
1110	0.22605278	0.21547914
1111	-0.32334524	-0.3216993
1112	0.004995472	-0.005973671
1113	0.09900617	0.08752537
1114	0.22911064	0.24563752
1115	0.024557052	0.045721915
1116	0.36046934	0.37569463
1117	-0.036982514	-0.04556092
1118	-0.39717492	-0.38065
1119	0.01798712	0.015258723
1120	-0.22078806	-0.20434205
1121	-0.56210536	-0.57152057
1122	0.104534976	0.10192657
1123	-0.09259094	-0.1026142
1124	-0.10246435	-0.09194827
1125	0.23258376	0.24577394
1126	-0.017768096	-0.024522591
1127	0.48709112	0.48191872
1128	0.25837916	0.2719172
1129	0.19748199	0.21820563
1130	0.054389864	0.06892879
1131	0.09566029	0.08764468
1132	0.010763174	0.0054251673
1133	0.2484222	0.267179
1134	0.01700698	0.015704682
1135	0.41737834	0.40892977
1136	-0.066580266	-0.08105693
1137	-0.20200488	-0.18205686
1138	0.19749957	0.18777697
1139	-0.17178069	-0.17465283
1140	-0.22465454	-0.2290362
1141	0.21769392	0.211613
1142	-0.4610044	-0.4765546
1143	0.2260997	0.24622853
1144	0.22949655	0.23268363
1145	-0.20496728	-0.21901639
1146	0.20743741	0.22550607
1147	0.28364763	0.27383262
1148	0.2535265	0.26032385
1149	-0.15074438	-0.1378626
1150	0.3680698	0.3756528
1151	-0.16520599	-0.1561005
1152	-0.08780378	-0.089632034
1153	0.40934905	0.42388678
1154	0.25994483	0.25298104
1155	-0.091413006	-0.101943515
1156	-0.26981723	-0.2812443
1157	0.7747098	0.763656
1158	-0.09228203	-0.08805634
1159	-0.073981896	-0.074725956
1160	0.2777448	0.26807916
1161	0.04319038	0.040721394
1162	-0.38675138	-0.39989382
1163	-0.17619082	-0.16871248
1164	0.050985053	0.045133848
1165	-0.32849315	-0.30599642
1166	0.40176615	0.40499273
1167	-0.22866154	-0.2270196
1168	0.080363765	0.07053877
1169	0.21910626	0.22852637
1170	-0.22172692	-0.2205898
1171	-0.20978528	-0.19769642
1172	-0.21418417	-0.21901675
1173	0.032721814	0.032702606
1174	0.33813483	0.35756725
1175	-0.021965202	-0.01307366
1176	0.101740055	0.098880105
1177	-0.040242817	-0.025337333
1178	-0.06377938	-0.057403743
1179	0.0555058	0.05410448
1180	-0.11142325	-0.10621771
1181	0.0561551	0.06466694
1182	-0.11632116	-0.1184622
1183	0.14388876	0.14412086
1184	-0.08096497	-0.08290137
1185	-0.18237445	-0.20626448
1186	0.099960044	0.109395206
1187	0.30486336	0.31873024
1188	0.09252713	0.10259676
1189	0.00790238	0.021266537
1190	0.04842344	0.05400386
1191	-0.48867777	-0.49319965
1192	-0.20321266	-0.1956392
1193	0.6439943	0.6497104
1194	-0.025072968	-0.03991781
1195	0.20448215	0.2176455
1196	-0.14380968	-0.16513185
1197	-0.13623863	-0.13548455
1198	-0.31727135	-0.32053405
1199	0.34984997	0.3458267
1200	-0.41925094	-0.42455837
1201	-0.07299774	-0.080795
1202	-0.10754322	-0.12039847
1203	0.07050493	0.07835193
1204	0.2522607	0.24771838
1205	-0.09323274	-0.0817361
1206	0.014650392	0.0066762925
1207	0.106358126	0.10738555
1208	-0.3858367	-0.4010402
1209	0.043791953	0.038697917
1210	0.15765342	0.1549822
1211	0.098300226	0.123316
1212	0.3249313	0.35556775
1213	0.044515546	0.05296591
1214	-0.1908962	-0.19928554
1215	0.20013925	0.19849218
1216	0.103052646	0.08643077
1217	0.14863841	0.15371373
1218	-0.02916813	-0.017670698
1219	0.05140123	0.04262893
1220	-0.19191942	-0.18142956
1221	0.15471968	0.14476466
1222	-0.007290007	-0.021274963
1223	0.5936186	0.62154436
1224	0.24324414	0.24957855
1225	0.1469275	0.14825709
1226	-0.23574825	-0.22328469
1227	0.18399917	0.17270736
1228	-0.04599788	-0.06253831
1229	0.03790551	0.034219712
1230	0.19223356	0.19000946
1231	-0.44423625	-0.46287617
1232	0.4514764	0.4543659
1233	0.12275723	0.09659858
1234	-0.05628685	-0.06577464
1235	0.11483279	0.12995799
1236	0.09395981	0.09048071
1237	0.24006897	0.24261269
1238	-0.09331601	-0.089345865
1239	0.08088477	0.08307939
1240	0.0738444	0.06395198
1241	-0.14915438	-0.110362224
1242	0.004807125	0.015852805
1243	0.15964088	0.13911083
1244	-0.09050561	-0.11833557
1245	0.059889987	0.061468896
1246	-0.4856221	-0.49676898
1247	-0.071308896	-0.06611722
1248	0.5217365	0.52418673
1249	-0.15887815	-0.16151291
1250	-0.18099993	-0.17946324
1251	0.017966487	0.020790057
1252	-0.19978207	-0.196501
1253	-4.337104e-05	0.0127689885
1254	0.13061291	0.11582731
1255	-0.21962689	-0.23421045
1256	-0.0025938987	-0.008696486
1257	0.45537668	0.47969928
1258	0.03728165	0.028770573
1259	0.016033685	0.012471012
1260	0.029798348	0.031933397
1261	-0.09505819	-0.102085404
1262	-0.19582286	-0.19034384
1263	-0.047258794	-0.04481884
1264	-0.023904156	-0.018351177
1265	0.09796848	0.0803991
1266	-0.21815722	-0.22850785
1267	-0.0069871796	-0.016031845
1268	-0.25699806	-0.25272712
1269	0.26735628	0.27116275
1270	0.034287963	0.05683105
1271	-0.20722637	-0.20216173
1272	-0.55084	-0.5471456
1273	0.24970478	0.23623773
1274	-0.12720706	-0.13097231
1275	0.47227538	0.490532
1276	-0.2527086	-0.2591512
1277	-0.2572522	-0.27679634
1278	0.1868002	0.18406153
1279	-0.09663094	-0.10637297
1280	0.22898106	0.21712655
1281	0.10311481	0.08013584
1282	0.121939346	0.1086603
1283	0.25514126	0.27638328
1284	0.21222925	0.21630341
1285	-0.04658323	-0.03722473
1286	-0.041514855	-0.021594647
1287	0.5324241	0.5362367
1288	-0.050112937	-0.059949834
1289	-0.0517336	-0.034235243
1290	0.39130622	0.41056088
1291	-0.21040282	-0.20482266
1292	-0.08035224	-0.092553645
1293	0.07009211	0.05440462
1294	0.38945666	0.40735877
1295	0.1378294	0.1382123
1296	-0.28763375	-0.29047722
1297	0.4708733	0.46743724
1298	0.28482318	0.27643338
1299	-0.08219607	-0.06812586
1300	0.3303521	0.34842193
1301	-0.027390234	-0.03989116
1302	-0.08630828	-0.0754709
1303	-0.021861866	-0.02233481
1304	-0.15453848	-0.14303163
1305	0.31236154	0.29655552
1306	0.2431387	0.23343894
1307	-0.11618956	-0.12061662
1308	0.4589161	0.45455337
1309	0.45365763	0.46741167
1310	0.40075588	0.3942907
1311	0.18507938	0.18730715
1312	0.4169567	0.4423123
1313	0.09966329	0.12248835
1314	0.5948351	0.590218
1315	0.5955223	0.5848809
1316	-0.21146165	-0.2331594
1317	-0.1994045	-0.1957129
1318	0.1173637	0.117245995
1319	0.019883739	0.006962691
1320	0.54572225	0.5518814
1321	0.059375823	0.069537915
1322	0.03950017	0.0436605
1323	0.13352421	0.114760645
1324	-0.050304096	-0.06000505
1325	-0.07544769	-0.08933501
1326	0.1086161	0.14233246
1327	-0.0877846	-0.076401845
1328	0.1685742	0.1663887
1329	0.16602693	0.1697716
1330	0.5597377	0.5726811
1331	0.16751781	0.17081153
1332	0.21299212	0.22394837
1333	0.26721928	0.2590802
1334	0.23774499	0.23792048
1335	-0.094492905	-0.09765385
1336	0.37761053	0.36035684
1337	-0.42865393	-0.43611446
1338	-0.23846664	-0.23632056
1339	0.29341182	0.30083382
1340	0.1135944	0.11036173
1341	0.5399049	0.5303633
1342	0.31819043	0.31554365
1343	0.094710365	0.1046031
1344	-0.14069298	-0.15297464
1345	0.37942502	0.3888015
1346	0.25464007	0.2685248
1347	-0.39966023	-0.41522938
1348	0.06240657	0.03450117
1349	0.0006458789	-0.016306644
1350	-0.35540354	-0.38773257
1351	0.33868474	0.34389615
1352	0.10981403	0.10700317
1353	0.006176855	-0.0026558212
1354	-0.307973	-0.32705063
1355	0.2463951	0.23545432
1356	-0.1486419	-0.15018289
1357	0.1500965	0.16039614
1358	0.09156941	0.08615306
1359	-0.20342652	-0.20947424
1360	0.10843355	0.12897266
1361	-0.18898061	-0.19340019
1362	-0.16307645	-0.15278287
1363	0.030986432	0.027498242
1364	0.30557626	0.28839228
1365	-0.17031667	-0.16537271
1366	-0.39938533	-0.41568288
1367	0.24887379	0.25139198
1368	-0.31060666	-0.3041332
1369	0.31767353	0.3309151
1370	-0.37118194	-0.37550005
1371	0.37902948	0.37207806
1372	0.0014862525	0.016151315
1373	0.06716967	0.062159747
1374	0.20772323	0.22096336
1375	0.14422773	0.14933278
1376	0.10795339	0.12195451
1377	0.06812644	0.09076486
1378	0.086418204	0.1057997
1379	0.48633823	0.51276654
1380	-0.06899347	-0.061007783
1381	0.15783858	0.15042737
1382	0.06142942	0.060149506
1383	0.043183368	0.064710565
1384	-0.4102549	-0.41745278
1385	0.0602277	0.0557056
1386	0.073784016	0.08694803
1387	-0.07311933	-0.07617651
1388	-0.24153258	-0.25898254
1389	-0.17181651	-0.18042359
1390	0.05406585	0.051001836
1391	0.44729838	0.43733582
1392	0.5019904	0.5205069
1393	-0.14471917	-0.13885213
1394	-0.44437966	-0.45292518
1395	0.35331133	0.35390162
1396	-0.09921892	-0.09087815
1397	0.17933121	0.1792536
1398	-0.31711984	-0.3270616
1399	-0.18901487	-0.16999842
1400	0.26322272	0.2910937
1401	-0.012739593	-0.01985879
1402	-0.02299745	-0.025345659
1403	0.031052753	0.038613103
1404	-0.08051995	-0.07494594
1405	0.084683865	0.09995343
1406	0.15514897	0.16005133
1407	0.1623088	0.17414142
1408	-0.2804416	-0.27682343
1409	-0.61093086	-0.6369548
1410	0.005107435	-0.018588353
1411	0.17151536	0.17286961
1412	0.28467587	0.2981185
1413	0.17346928	0.18443534
1414	0.04847792	0.0585282
1415	-0.51549923	-0.5340326
1416	0.25252104	0.25882658
1417	-0.19133052	-0.20364264
1418	0.038070712	0.026702747
1419	0.07236771	0.0690447
1420	-0.09647623	-0.103541054
1421	-0.01837449	-0.0045161312
1422	-0.41714427	-0.4285019
1423	-0.11715995	-0.11307141
1424	-0.16545214	-0.16587964
1425	0.21378759	0.23400964
1426	-0.3094811	-0.31883377
1427	0.17135893	0.18560971
1428	-0.014947795	-0.015817022
1429	0.006441507	0.009470919
1430	-0.059572842	-0.05761684
1431	-0.030145057	-0.029752959
1432	0.42071223	0.4304404
1433	-0.06711518	-0.06909861
1434	0.31270084	0.30323923
1435	-0.20932893	-0.22252512
1436	-0.20648123	-0.22019655
1437	-0.14466017	-0.1553465
1438	-0.12041555	-0.10426319
1439	0.045652233	0.07394291
1440	-0.48808572	-0.49698502
1441	0.15987816	0.1678459
1442	-0.16100124	-0.16622342
1443	-0.1591986	-0.16404063
1444	0.12038502	0.10949589
1445	-0.14693135	-0.15080895
1446	0.34800127	0.37103713
1447	-0.01417091	0.003030768
1448	0.20640124	0.20452243
1449	0.18117361	0.17073238
1450	0.02997311	0.018453315
1451	0.27294922	0.28436595
1452	0.106089495	0.1051474
1453	0.16514347	0.20397204
1454	-0.4080652	-0.4254718
1455	-0.2116174	-0.24118638
1456	0.011801208	-0.017068693
1457	-0.17572707	-0.17452836
1458	0.023847304	0.044362895
1459	-0.0106564425	-0.010275712
1460	-0.17089051	-0.18437469
1461	-0.06374479	-0.05727556
1462	-0.26414922	-0.25476983
1463	-0.16759446	-0.16329244
1464	-0.18839085	-0.18353081
1465	-0.1219131	-0.11578212
1466	-0.014960255	-0.029258821
1467	-0.13353096	-0.1323692
1468	0.0028372994	0.0017345528
1469	0.010311032	0.0040228805
1470	0.13915846	0.14003187
1471	0.14182556	0.12094612
1472	-0.16096939	-0.16899368
1473	-0.020258851	-0.019042714
1474	-0.13091436	-0.12060565
1475	0.050358247	0.065072976
1476	0.21546575	0.2173728
1477	0.18910228	0.20465909
1478	-0.10518926	-0.10161457
1479	-0.17880262	-0.18117853
1480	0.2163077	0.22059391
1481	-0.13170283	-0.1370133
1482	0.13233103	0.12189024
1483	-0.066317745	-0.059099264
1484	0.1055594	0.115226336
1485	0.2813934	0.28521582
1486	0.08845071	0.082198545
1487	-0.0854069	-0.09551333
1488	-0.006089659	-0.013965468
1489	-0.083765015	-0.08290289
1490	0.13190591	0.14077483
1491	-0.27827427	-0.29185066
1492	0.07905254	0.080361426
1493	0.26167083	0.28097385
1494	0.45469072	0.4773189
1495	-0.1601846	-0.1723543
1496	0.22155793	0.21923284
1497	0.24958955	0.2349431
1498	0.24130422	0.25324714
1499	-0.21051258	-0.2112228
1500	-0.10569792	-0.106032714
1501	0.11346145	0.10267536
1502	-0.16212389	-0.1622506
1503	0.081564285	0.07839334
1504	0.39294097	0.39784095
1505	0.053504422	0.04305681
1506	0.5306985	0.55101085
1507	-0.0423843	-0.042615507
1508	-0.346828	-0.3527872
1509	0.20733456	0.20259695
1510	-0.3717845	-0.38056445
1511	-0.09917135	-0.10988517
1512	-0.08426627	-0.08410007
1513	0.27400258	0.2872539
1514	-0.060046792	-0.058738843
1515	-0.0022914533	0.013809065
1516	0.3934263	0.40285543
1517	0.03460815	0.037348866
1518	-0.17825457	-0.1841102
1519	-0.0638599	-0.06285475
1520	0.25409698	0.25775322
1521	0.6084934	0.6040864
1522	0.58537626	0.59672785
1523	-0.094929196	-0.105046354
1524	-0.61182	-0.62240154
1525	0.2747665	0.27199158
1526	0.04293356	0.03811818
1527	-0.08357872	-0.080549076
1528	0.033479154	0.043900635
1529	0.06944759	0.09335536
1530	-0.03877782	-0.039959244
1531	0.08553348	0.09209104
1532	0.25853094	0.26359928
1533	0.012044787	0.0016161408
1534	-0.0719705	-0.06617422
1535	0.26906875	0.2886382
1536	0.09897585	0.09688625
1537	-0.38206503	-0.39864925
1538	-0.30278563	-0.29527903
1539	0.02398255	0.03314848
1540	0.16047667	0.16331588
1541	-0.35992342	-0.35526115
1542	0.031684097	0.019553952
1543	0.15923367	0.15011063
1544	0.43088245	0.43323714
1545	-0.15182462	-0.16684209
1546	0.31432557	0.31232473
1547	0.052302204	0.04339953
1548	-0.055851817	-0.07549496
1549	-0.37493747	-0.3839163
1550	0.33164716	0.3258644
1551	-0.03574752	-0.046909183
1552	0.19869824	0.19443412
1553	-0.027991509	-0.020769982
1554	-0.16655229	-0.16219147
1555	-0.45771518	-0.46062505
1556	-0.08996281	-0.08415126
1557	0.09712893	0.0768965
1558	0.07330524	0.06898074
1559	-0.02436415	0.004928684
1560	0.121723644	0.13668661
1561	0.027938066	0.03404051
1562	-0.064688414	-0.054217238
1563	-0.2568741	-0.26675746
1564	0.29655924	0.3112239
1565	0.44077903	0.46335492
1566	-0.094853155	-0.07345315
1567	0.052375853	0.04023002
1568	0.29988644	0.30554524
1569	0.14130628	0.1426606
1570	0.088462	0.06976914
1571	0.13482821	0.1504787
1572	-0.08102601	-0.080985755
1573	0.20355597	0.22067772
1574	-0.2638984	-0.280166
1575	0.29266798	0.29955834
1576	0.009005698	0.012546168
1577	-0.28399235	-0.29657742
1578	-0.07582924	-0.07373372
1579	-0.43021932	-0.42401767
1580	0.4365709	0.43698266
1581	0.13830961	0.14123127
1582	0.075714335	0.0697878
1583	-0.19622596	-0.19500469
1584	0.05387073	0.03788808
1585	0.028333165	0.009448078
1586	-0.25196585	-0.25269982
1587	0.16690989	0.1892442
1588	0.36718836	0.379648
1589	-0.16198096	-0.14369091
1590	0.25271443	0.2713442
1591	-0.21827841	-0.22418946
1592	0.06406192	0.059847012
1593	0.042210292	0.061534934
1594	-0.10874365	-0.113928296
1595	0.014462189	0.0033043388
1596	-0.2732327	-0.29028356
1597	-0.46756738	-0.44037485
1598	-0.0336183	-0.051200315
1599	0.13341855	0.13477507
1600	-0.06552788	-0.08634332
1601	0.18024875	0.17745073
1602	-0.1307427	-0.14875908
1603	0.6383486	0.6537479
1604	-0.10312123	-0.102569275
1605	0.18182176	0.18512934
1606	-0.40778163	-0.41958612
1607	0.26070797	0.2656351
1608	0.050335035	0.066950195
1609	0.25390413	0.2604421
1610	0.36301222	0.35268664
1611	-0.1573952	-0.15898705
1612	0.049416065	0.057091344
1613	0.029435953	0.017930144
1614	-0.011366597	-0.009027266
1615	0.092260286	0.10173679
1616	0.11974857	0.1082798
1617	-0.26067734	-0.2683861
1618	-0.58055043	-0.5909977
1619	0.10604373	0.09529054
1620	-0.13073973	-0.12777491
1621	-0.10312931	-0.1055516
1622	0.19742136	0.1818741
1623	0.11507779	0.1266988
1624	-0.19682577	-0.20230405
1625	-0.0045450884	-0.0019903914
1626	-0.11826072	-0.12539232
1627	-0.06749424	-0.08395522
1628	-0.12946114	-0.14909239
1629	0.119314894	0.10719204
1630	-0.12691891	-0.120428614
1631	0.029602094	0.021890787
1632	0.20760992	0.231729
1633	0.018173546	0.004822954
1634	0.26183054	0.24289133
1635	0.13874671	0.13592912
1636	0.189371	0.20792198
1637	0.28341454	0.27967307
1638	-0.5843404	-0.6062769
1639	0.28015685	0.29666957
1640	-0.44054186	-0.4565285
1641	0.29783297	0.29690975
1642	0.3905813	0.38885847
1643	0.16637719	0.157377
1644	-0.40999812	-0.4156295
1645	0.2748719	0.2939423
1646	-0.2343408	-0.25822148
1647	0.23399974	0.23103927
1648	0.4345053	0.42982075
1649	-0.026399285	-0.03993059
1650	-0.15826166	-0.17368357
1651	-0.073452964	-0.08965566
1652	0.3187984	0.3037147
1653	0.006245349	0.0010768106
1654	0.2796102	0.28963754
1655	0.21532229	0.2362311
1656	-0.6865676	-0.7012505
1657	-0.032360442	-0.04571592
1658	-0.087413445	-0.08970776
1659	-0.5204736	-0.503419
1660	0.11890285	0.13186252
1661	-0.2279791	-0.23988897
1662	-0.29740408	-0.31109697
1663	-0.061257694	-0.075954676
1664	-0.20629686	-0.21549919
1665	-0.28834492	-0.29937753
1666	0.27091983	0.27660584
1667	0.19125254	0.19916885
1668	0.17013724	0.17966668
1669	-0.7526512	-0.759337
1670	0.06924688	0.07858984
1671	0.1333865	0.12476528
1672	0.2739986	0.28540537
1673	0.0660272	0.06364202
1674	-0.2907207	-0.2943073
1675	0.12745059	0.114654206
1676	-0.06636493	-0.070188016
1677	-0.098198816	-0.12543365
1678	-0.24545065	-0.26511276
1679	-0.3230754	-0.3364552
1680	-0.38238123	-0.40284875
1681	-0.23163913	-0.23174374
1682	-0.6627679	-0.6761284
1683	-0.25428188	-0.23085727
1684	-0.038336717	-0.026960306
1685	-0.11299138	-0.13146715
1686	-0.040441554	-0.05253206
1687	0.2191518	0.23303819
1688	0.30092332	0.3256255
1689	0.19594118	0.20062019
1690	0.28417388	0.27513897
1691	0.26034504	0.25847942
1692	-0.017410826	-0.019656975
1693	-0.512954	-0.51729995
1694	-0.0071525266	0.0024255712
1695	-0.54953754	-0.5756679
1696	0.058588933	0.07922385
1697	-0.21557127	-0.22375312
1698	0.14139798	0.1548224
1699	0.09956719	0.10981873
1700	0.018725436	0.014959207
1701	0.12865031	0.1285174
1702	-0.14601924	-0.15952037
1703	-0.09640382	-0.098498076
1704	-0.17474739	-0.15203507
1705	-0.096615806	-0.107741
1706	-0.14840707	-0.15270272
1707	-0.47867188	-0.46311718
1708	-0.16779226	-0.16482653
1709	0.13097917	0.13056192
1710	-0.13580659	-0.12971793
1711	0.112047695	0.11149615
1712	-0.089760266	-0.08307438
1713	0.31936738	0.31024054
1714	0.3053862	0.32365066
1715	0.17320554	0.18654676
1716	-0.16507882	-0.17240098
1717	-0.14666265	-0.13747154
1718	-0.5639567	-0.5590653
1719	-0.17353687	-0.19503218
1720	-0.0049998285	0.00017282907
1721	0.15254804	0.14309467
1722	-0.1815916	-0.1919063
1723	-0.14066875	-0.15664616
1724	-0.28867197	-0.3093949
1725	0.22173384	0.23049694
1726	-0.22295718	-0.235084
1727	-0.10475785	-0.1030371
1728	-0.034295667	-0.020461775
1729	0.055011723	0.06425914
1730	-0.086511895	-0.0803044
1731	0.114835046	0.12671134
1732	-0.18355958	-0.20060848
1733	-0.015079863	0.0062297997
1734	0.27333528	0.25368106
1735	-0.07663664	-0.075740755
1736	-0.43375564	-0.43335322
1737	-0.0352432	-0.053984392
1738	-0.019969422	-0.02550125
1739	0.12874462	0.14109038
1740	-0.24883103	-0.274566
1741	0.1388321	0.12580676
1742	-0.06574897	-0.051769424
1743	0.2028224	0.2023652
1744	0.057541598	0.058138527
1745	-0.087526694	-0.11192367
1746	0.065164976	0.07442356
1747	-0.03337594	-0.034818023
1748	0.2964933	0.31039378
1749	0.10699433	0.11861732
1750	0.19412267	0.20054293
1751	-0.18229042	-0.2079305
1752	0.3120514	0.33445752
1753	0.16701064	0.16279933
1754	-0.32104796	-0.32514855
1755	-0.3732557	-0.37150148
1756	0.029514063	0.027043343
1757	-0.001283893	0.018484762
1758	0.028524972	0.050307482
1759	0.20386948	0.21552609
1760	0.38257438	0.37180275
1761	-0.3135858	-0.30686504
1762	-0.034416016	-0.024178555
1763	-0.03284777	-0.04671702
1764	-0.22970623	-0.23145159
1765	-0.24186154	-0.23012978
1766	0.10480037	0.09147919
1767	-0.20681655	-0.19035423
1768	0.10937365	0.10483577
1769	-0.23854361	-0.23731473
1770	-0.39803308	-0.40001336
1771	-0.025207022	-0.020608928
1772	-0.11786478	-0.12001501
1773	-0.0916996	-0.07351973
1774	-0.11798176	-0.12841727
1775	-0.24391901	-0.24667735
1776	-0.035519842	-0.05298756
1777	-0.06773302	-0.07760943
1778	0.21094382	0.20265074
1779	-0.057228275	-0.057259474
1780	-0.21204875	-0.23383273
1781	0.17436531	0.18144576
1782	0.21374051	0.21580611
1783	0.20660268	0.22218348
1784	0.19088453	0.20792432
1785	0.60458237	0.61574125
1786	-0.37711853	-0.38857025
1787	-0.10124293	-0.12265341
1788	-0.3171531	-0.31299636
1789	-0.12347848	-0.14610404
1790	-0.08327898	-0.08663571
1791	-0.1832687	-0.18455203
1792	-0.3220808	-0.34016907
1793	0.27824128	0.29678056
1794	-0.06216027	-0.06962607
1795	-0.05528146	-0.05971352
1796	-0.005010096	-0.0065346714
1797	0.00475802	-0.010459956
1798	-0.37491947	-0.4041211
1799	0.102671854	0.10266259
1800	-0.2777913	-0.3044341
1801	0.22386785	0.20934902
1802	0.23180528	0.22604726
1803	0.41950053	0.43945324
1804	0.31279698	0.33711004
1805	-0.05137088	-0.04547826
1806	0.07636697	0.052900128
1807	0.22860989	0.22472218
1808	0.008312365	0.032381754
1809	-0.20864463	-0.19082709
1810	0.24119206	0.22258477
1811	-0.24415824	-0.26764148
1812	0.20539957	0.22285871
1813	-0.054250374	-0.046854984
