	loss	test
0	0.5951718220981534	0.3088113711642607
1	0.5944794748244264	0.3083857947276608
2	0.5937489379747792	0.307927505604352
3	0.5929713379966765	0.30744038742688407
4	0.5921403036716284	0.3069172051369462
5	0.5912497839355131	0.306354694278255
6	0.5895489575914383	0.3052899031910706
7	0.587687988143922	0.30411922158578686
8	0.5856311205353315	0.3028330689397124
9	0.5833545637526792	0.3014031324076571
10	0.5808213884114714	0.2998206005300117
11	0.5780079207362229	0.29805878657782947
12	0.5748741828687767	0.29612670129014973
13	0.5713993442211607	0.2939614552265176
14	0.5675377369971915	0.2915951533027618
15	0.5632638893294039	0.28899373346111706
16	0.5585420583554683	0.286129575395044
17	0.5533334634308382	0.28300900851092003
18	0.547603881813687	0.27959802045532006
19	0.5413193396511432	0.27588333130522935
20	0.5344381278244871	0.2718630411022458
21	0.5269233541140756	0.26752532411385277
22	0.5187388561847819	0.2628676112151318
23	0.5098457785814902	0.25788994046089514
24	0.5002058640371134	0.25257497724902533
25	0.4897926770122469	0.24691874668851352
26	0.47859373000027966	0.2409762991477571
27	0.46659179005202434	0.23468989326756748
28	0.4537658223668335	0.22818647143958776
29	0.44013688641369847	0.22150297738844663
30	0.4257508927059422	0.21467892059363175
31	0.41067020233981555	0.20776164473217235
32	0.39493587567306304	0.20087988645897048
33	0.3786541526869282	0.19417900907895935
34	0.36201059463892654	0.18769739916732225
35	0.34516069620728124	0.18162307706740607
36	0.32833026814491734	0.17604518667304778
37	0.31175833087516897	0.17113493760402224
38	0.2956722180627087	0.1669086000993199
39	0.2802589820883064	0.16342307688388297
40	0.26569241768157326	0.16072878995005388
41	0.25221147808100686	0.15892251963633391
42	0.23989009280074428	0.1577391858488451
43	0.22884626919306483	0.1571974131596952
44	0.21907003100534106	0.1572376373451541
45	0.21047264026412896	0.15758171262282886
46	0.20295204432036815	0.15818040727386767
47	0.1963287910932865	0.15873825537878872
48	0.19049404453587587	0.15931914639825218
49	0.18525702980927022	0.15975983057579213
50	0.18047922566178123	0.1598740436641046
51	0.17584365857663067	0.15963048529784402
52	0.1713052874944781	0.15892753925911765
53	0.16669347914357804	0.1577984059223804
54	0.16179668059100055	0.15589690683868956
55	0.15674875460456755	0.15375184324384733
56	0.15127623046580058	0.15080956436352377
57	0.1455345316300738	0.1473896020755592
58	0.13934100262598015	0.14327200490867914
59	0.13289813894796265	0.13882274031596972
60	0.12619656495621306	0.13392732379864328
61	0.11941616775981441	0.1286317585466788
62	0.1127827898348787	0.12334341518180288
63	0.10616769908052717	0.11781787274769287
64	0.09982334931430539	0.11252720801124338
65	0.09373609728611618	0.1071821618454282
66	0.08800523687833059	0.1021767287863764
67	0.0827068318694639	0.09764271756277457
68	0.0778317894091224	0.09342451215128414
69	0.07331897599106943	0.08972295893158531
70	0.06916594729303077	0.0865283111796907
71	0.06527528048762407	0.08484656549929101
72	0.06144662377151666	0.08287178803765895
73	0.05786570665098319	0.08094973984584493
74	0.05444158132344347	0.07994799119322313
75	0.051108009307857506	0.07944815374798608
76	0.04795708285183285	0.07766437750869808
77	0.04487575216695712	0.0769126748531868
78	0.04197194764719372	0.07641503763323512
79	0.03923763256095801	0.07493628181974178
80	0.03655612909005208	0.07529765522664224
81	0.03405970326558089	0.07383296033833055
82	0.0316484627906003	0.07279989085529084
83	0.029401917657284466	0.07359516048600521
84	0.027253140739947175	0.07264905674438629
85	0.02520849044386201	0.07365801703884053
86	0.023316918652622108	0.07581598924115725
87	0.021436494074862728	0.07759666900569825
88	0.019677495182249892	0.08061684535885325
89	0.017949556207751353	0.08261917445927229
90	0.016426876708598954	0.08447560212022671
91	0.01494464673868938	0.08743307197570352
92	0.013643027639159377	0.08940774371222339
93	0.012448517965477652	0.0926345390133962
94	0.011312431528519021	0.09916771370863083
95	0.010269255785687718	0.10120423770001781
96	0.00929084183678233	0.10216297614135161
97	0.008428671521451953	0.10370917805615654
98	0.007557962265042082	0.10106574108658432
99	0.006751696338594822	0.10673347118711327
100	0.005970696300172457	0.11087490551428873
101	0.005287571177144389	0.11381968212971864
102	0.004623106786839687	0.11835278782252581
103	0.00399355793999694	0.12286533716534045
104	0.003486291388114368	0.12446403525490657
105	0.0029624328808539016	0.12520454689133448
106	0.002498067922778715	0.1309375442752264
107	0.0020778101928692672	0.1357839841565911
108	0.001805391356452889	0.1427363996646649
109	0.0015536165694124743	0.1431886960190958
110	0.0013509409947181012	0.14383826149432266
111	0.0012609712487483354	0.1423820127107595
112	0.001152959204168411	0.14328309096858943
113	0.0011992903297141184	0.13412569057888707
114	0.0011771975380719586	0.13114593051096074
115	0.0011268532215022	0.13203168748058067
116	0.0010927155534378966	0.130301071679245
117	0.0010770312231169576	0.12915588215173326
118	0.0010331921837146453	0.12520668411100833
119	0.0010386034295083995	0.12699201315314573
120	0.0010919325585876168	0.12304684541116973
121	0.001017436091685948	0.12623391871725637
122	0.000983780350195007	0.126210685166345
123	0.0008196137657225878	0.13619680936682668
124	0.000708628605745268	0.14132882495358576
125	0.000748922252776591	0.14174051087737957
126	0.0007140945318958586	0.14491410131204377
127	0.00072950590202883	0.14273241118172975
128	0.000691473114298204	0.1449412571208262
129	0.0006534678142815005	0.1416101138103988
130	0.0005774135253829041	0.14776280947900583
131	0.0005755620805460643	0.14381076538688517
132	0.0006359996296051677	0.1432079322578042
133	0.0005891770592041202	0.14008447003112282
134	0.0005813017836295562	0.13580979776935834
135	0.0005221477507911423	0.1359695391950418
136	0.0005429803912969293	0.1317992970309822
137	0.000504006249085415	0.13109334588623692
138	0.0005019889601391521	0.13092158798992762
139	0.0005977542560609612	0.13073353323224673
140	0.000582942762558735	0.12680741580044325
141	0.000532986973741845	0.12602767561457948
142	0.0004989694698468209	0.12190967581326906
143	0.0005472866802939151	0.12039928280515215
144	0.0005661067536077742	0.11871472439907331
145	0.000567112542123111	0.11789582353279078
146	0.0005462491289284596	0.11772495984494728
147	0.0005323643408183285	0.11765472366490067
148	0.0008158819875336931	0.12370928879479748
149	0.0007076650725918299	0.12357048253818445
150	0.0007220792782510419	0.12399905307095324
151	0.0007491233318935181	0.12309744473018092
152	0.0009259428384861178	0.122872231740187
153	0.0009849390224823471	0.12180275050614016
154	0.0009629630955064871	0.12230046288425378
155	0.0009465841522181779	0.12057709758560817
156	0.000937380175596087	0.117653348781054
157	0.0009065997960843954	0.11676010362993346
158	0.0006229452494615959	0.11142805887714165
159	0.00065007372550134	0.11338353714154588
160	0.000901081220546501	0.10981971758411309
161	0.0011340420539510628	0.11049449669956886
162	0.0008964136733996531	0.11266392627096897
163	0.0007922138947150852	0.11275178225265495
164	0.0007885102236218453	0.11243305460334385
165	0.0007805354472263104	0.11207521874047022
166	0.0007657364347301561	0.1134428457288531
167	0.0007646854517885228	0.11436734745116164
168	0.0007433256487770113	0.11095857693082485
169	0.0006961493666782206	0.10559238002811622
170	0.0006477251490739192	0.10358318944970171
171	0.000757472187767666	0.10514287609617261
172	0.0008199501143921122	0.10700231137014753
173	0.0008565481637190578	0.10607311486456812
174	0.0008750845905653931	0.10785594071084421
175	0.0009527886823180615	0.10813981091917743
176	0.0009567851884837013	0.1080195107782302
177	0.0009664429558498956	0.10518886219704401
178	0.0009893284272174034	0.10654593124122236
179	0.00100429826768818	0.10995546452070715
180	0.0009040562821774131	0.12053390154422447
181	0.0008238593589133907	0.11872052321884838
182	0.0007613990784588725	0.11402982111587145
183	0.0007210970788713491	0.11328047013527938
184	0.0007994082580592397	0.11060729552906216
185	0.0009154366032377683	0.10903402937126042
186	0.0009186587858705071	0.11119942809791564
187	0.0009199798167365428	0.1115908695159692
188	0.0009090827403431779	0.11193186414601113
189	0.0009124709093740191	0.10759429353817918
190	0.0008272356442140779	0.09883539730822197
191	0.0005249206830842074	0.09896270872722154
192	0.000552216912534856	0.09756394063076831
193	0.0005974787417317292	0.09603320840254467
194	0.0004916464980127611	0.09526393326332468
195	0.00029417473776787334	0.09442893500716934
196	0.00027976033115786745	0.09044558733416057
197	0.000370895257126042	0.08973732372417319
198	0.0007811344240048642	0.09110054834467976
199	0.0007776561735848523	0.09499518209421173
200	0.0007324469811843115	0.09495387286175923
201	0.0007302223452687737	0.09568555595727775
202	0.0007162374492902762	0.09761611866333172
203	0.0006642894476088562	0.10110524584343224
204	0.0006877723442322823	0.10226015084440276
205	0.0007184903673831148	0.10156783596589225
206	0.0008710281747304658	0.10147962291002857
207	0.0014523717019499164	0.11494590082960834
208	0.0012965386567368575	0.11299294180237134
209	0.0012872971349404115	0.11067391374139306
210	0.0012900518667165622	0.10975561888199661
211	0.0013374840747098298	0.10968148787034482
212	0.0013374660856005584	0.11013827089893298
213	0.0013392625720522542	0.10814920042321079
214	0.001310953313845321	0.1068954881524264
215	0.0012848806274574913	0.10834121432325136
216	0.0012377414202857768	0.11160955541934989
217	0.0007154789474362172	0.09886359565903542
218	0.0004557487142326181	0.0968370118190671
219	0.0004474860117596515	0.09554721724466636
220	0.00043912544854671524	0.09554740793614812
221	0.0004010889472881433	0.09439287235769017
222	0.000431493899362615	0.09403071387131698
223	0.0004308024608269354	0.09383624122525895
224	0.0004359741961444823	0.0938983756588069
225	0.000490619524663104	0.09423643787876469
226	0.00039423342363381034	0.09069532256416496
227	0.00032980371947877575	0.08774417506468896
228	0.00037845867364959707	0.08981341221445634
229	0.00043715719345411316	0.08941388102095577
230	0.00047426725696372174	0.08851537715444449
231	0.0010839466272288055	0.08663030849622773
232	0.0011012449923005839	0.08755149949369992
233	0.0011198908523082712	0.08733828789001544
234	0.0011247159948109965	0.0869611990634271
235	0.0010799159002970605	0.08619989888900574
236	0.001086544612341185	0.08597546070120558
237	0.0010506502436203663	0.08753541852810626
238	0.00101830389497134	0.08471303071724903
239	0.0009589494981645907	0.08502748304609406
240	0.0009227103133857432	0.08565091922520515
241	0.00030376483621130136	0.08749281153742239
242	0.0002932032806909057	0.08680376408259144
243	0.0002800083770084517	0.08600001396576273
244	0.0002795469512974872	0.08452057254798663
245	0.0003289658666539515	0.08354690109466856
246	0.00032744474778831194	0.08443561870408996
247	0.00027501680792069237	0.08528364066331437
248	0.0002770330036882438	0.08531020146834203
249	0.0003509073117566435	0.09130942359845337
250	0.0016921986633082094	0.09107061423368042
251	0.0021839304703234496	0.09423587532563289
252	0.002182755262444146	0.09599782185681542
253	0.002202859628465257	0.09517865815276105
254	0.0022578210265946663	0.09715369069335485
255	0.0022078669022604375	0.10174843129860525
256	0.0022181483982280123	0.10156566145550976
257	0.0022630965585738114	0.1015207934223866
258	0.0022459003587060066	0.1025211541450197
259	0.0021967597648957496	0.09806824300830921
260	0.0008871097245267388	0.09934617118841439
261	0.0004260045418323506	0.09340415775693683
262	0.0006566475589030024	0.09291173862973173
263	0.0007996845445094622	0.09500941041018718
264	0.0007483955612641455	0.09515150185646218
265	0.000840960382361466	0.09171193555211268
266	0.0008219199344669399	0.09114553648097312
267	0.0007667674720867304	0.09171977522784158
268	0.0007567921457601447	0.09114526438375985
269	0.0007330485855218587	0.08947331236151859
270	0.0007090457270220862	0.08906038922745926
271	0.0006751033071189619	0.0920218229921613
272	0.000478992980466723	0.08797251616558202
273	0.0008354161849616476	0.08770954274014206
274	0.000825451037842227	0.08656056424269633
275	0.0007159753442487559	0.08706758888081
276	0.0007134206747798744	0.08680000036344188
277	0.000710996889107933	0.08616522693385281
278	0.0007090895322841854	0.08620248020492798
279	0.0007154109323759771	0.08703074082602365
280	0.000716113036931157	0.08658722239274763
281	0.0007140701188346964	0.08601522531811377
282	0.0006319019801218875	0.08779346237403397
283	0.00010613213543244712	0.08796269005951461
284	0.00025628491430929994	0.08619045126886977
285	0.00036728030134200137	0.08531726220747497
286	0.000377779084218558	0.08536621851025704
287	0.00038479354989474093	0.08551061950550223
288	0.0005792809534761326	0.08093447867945741
289	0.0011756939507737076	0.08152801927810957
290	0.0013498114889471887	0.0827147066365356
291	0.0013810891318460424	0.08414886398544023
292	0.001392403083754375	0.08446216919739194
293	0.001390017904914695	0.08387947648322143
294	0.0012358865511301644	0.08522310391656025
295	0.0011293842196411158	0.08544413468446611
296	0.0011211847549514164	0.08483515046285178
297	0.0011557876963899428	0.08385100239224133
298	0.0010058304143413907	0.08797347143362381
299	0.00046153523683117057	0.08621108562126274
300	0.000492620242545648	0.08506114756858812
301	0.0004892820293635934	0.08297982234988918
302	0.00047539369970251474	0.08272707230591167
303	0.00047958129469043647	0.08165188988763718
304	0.00047937085302569144	0.08131801694495829
305	0.0004720121921383865	0.08044130738485356
306	0.00046364616866164933	0.08107188853847538
307	0.0004404006751845393	0.08242480405295416
308	0.00047863167781458574	0.08181458731760552
309	0.0004172112657054856	0.0816247029422676
310	0.00020036761617986051	0.08078700122645553
311	0.00017050626050580287	0.0807384341435055
312	0.00017161942208843004	0.07998182236030243
313	0.0001789924546327597	0.08027631429790374
314	0.00022722213458761277	0.0809657263463504
315	0.00025432118362992394	0.08176912795293186
316	0.00036537512841327695	0.08865096547119761
317	0.0008473689208686713	0.08834368012759775
318	0.0010219439400608369	0.08327672432470101
319	0.0012230534161189886	0.08346490696367795
320	0.0012241353616090499	0.08438322425391002
321	0.0012297714722817523	0.0844102961823314
322	0.0012365797714558111	0.08453907904673387
323	0.0012248785633481847	0.08539061229109067
324	0.0011925746550566232	0.08418923656461315
325	0.0011644071928072414	0.08354117272251044
326	0.0010584698664891621	0.07599666554078022
327	0.0005702146220355791	0.07509295735063853
328	0.00031763849737373006	0.08013067259241889
329	0.00011737520739313924	0.07985362626193228
330	0.0001148729328097192	0.07901718301356943
331	0.00011041379512037434	0.07850804718111476
332	0.00010191745542726927	0.07822162841466553
333	0.00010239881325700099	0.07677965516773523
334	8.58724640468304e-05	0.07717622932103105
335	9.835425569260735e-05	0.07673419528146465
336	0.00014860679962515856	0.07616072998619887
337	0.0006995315073203513	0.08186300322891152
338	0.0011305856222984848	0.08175094490246748
339	0.0011329757854256837	0.0829473916253729
340	0.0011355904730477797	0.08357106286046892
341	0.0011411481448008905	0.08413245163113542
342	0.0011417078484981353	0.0859771032098294
343	0.0011467533722200626	0.08623690704285944
344	0.0011509722115056248	0.08600773002787931
345	0.00114179328797403	0.08629009757516366
346	0.0010948070694182434	0.08693793344053306
347	0.000531846254008906	0.08101361437985846
348	0.00010202384182329732	0.0810638734287727
349	0.00010101872667663816	0.07981064534690632
350	9.71757031575032e-05	0.07919851676775773
351	9.133405023168714e-05	0.07895292316185407
352	9.46971386632863e-05	0.07704768975476659
353	0.00010545826092902321	0.07664551383897873
354	0.00013567044895307202	0.07538450317153753
355	0.0001644838102467452	0.07524900837710871
356	0.00015897278406156265	0.07507639210856172
357	0.0001668990602436927	0.07538630265949603
358	0.00016814787199801904	0.07537985157537781
359	0.00018331001632459964	0.07733815076052876
360	0.00021003495064329239	0.07744664279450604
361	0.0003572018151263338	0.08074675213306627
362	0.0003872912702940233	0.08080238579342795
363	0.00036804317344458825	0.08107023334108349
364	0.0003302519614818459	0.08213265399835819
365	0.00031798251990518316	0.08103877844334943
366	0.0003702489255104146	0.08109209771564034
367	0.0003643374386845187	0.08085699764472463
368	0.000358859601630306	0.08068296528300477
369	0.0003409688301194943	0.07861242001522899
370	0.0004356428211722874	0.0758364502973406
371	0.00029065140224822936	0.07207282191972085
372	0.0002601914884022267	0.07197265698576913
373	0.0002612247431415559	0.07176902003404358
374	0.00026755228202807424	0.07162590828451468
375	0.00026054461607342885	0.07235124084572628
376	0.0002169173950122408	0.07246967426476363
377	0.0002314247822518229	0.07231623719766554
378	0.0002592103726880749	0.07261904962510987
379	0.0004451782744453599	0.07386399386119527
380	0.0015656934367210846	0.07256560468908876
381	0.0016712286339237857	0.07407302343605712
382	0.0017158689881541151	0.07499680959542691
383	0.0018239008530523365	0.07904159852139395
384	0.0018639561230678948	0.08004096720573559
385	0.00185854156542033	0.08053360310382832
386	0.0018542656790551094	0.08040435254623952
387	0.0018384028789336759	0.08066374980615051
388	0.001812112501853804	0.08092955928442522
389	0.00162972226369439	0.07988250815027151
390	0.0003883455280186552	0.08374359630199255
391	0.0002834791185088274	0.08247803253750138
392	0.0002332441127219025	0.08162386549081145
393	0.0001263617576664822	0.0778458680180419
394	9.577065202562868e-05	0.07663372109904483
395	0.00011130929195299368	0.07656377056213615
396	0.00010968956870049495	0.076597645424813
397	0.00011568751997333916	0.07437054007234492
398	0.00024407225355965967	0.07382457625647895
399	0.00023945671001344878	0.07360323493844859
400	0.0002391349402181761	0.0733733694146707
401	0.00023943099114966652	0.07315071120927572
402	0.00023897320139243898	0.07310500628123086
403	0.00024635918715843033	0.0729764845487886
404	0.000265498066445731	0.07336278880753098
405	0.0003086010308535724	0.07400091813933526
406	0.0003358741244651036	0.0738957295495545
407	0.0004850131995862211	0.07395626267592384
408	0.0004216767630492228	0.07378409300091306
409	0.00043516066446410426	0.07378979780084366
410	0.0004375523547060875	0.07415723837290032
411	0.0004343413867526325	0.07423259462204113
412	0.0004337318149075046	0.07419903180303351
413	0.00042575854428160886	0.07405167618871501
414	0.0003905483552066329	0.07372724697754365
415	0.00032501447397783586	0.07334697928258364
416	0.0003099571142179966	0.07371743113976201
417	0.00015229742437518622	0.07572403107847928
418	8.148522095896815e-05	0.07587187916891294
419	7.078756902706766e-05	0.07514556067219615
420	0.00011080999529337039	0.07337571620762176
421	0.0002622086462849723	0.07069782913896157
422	0.0003205064574741443	0.07086098428232977
423	0.00032028900036701953	0.07083790692058703
424	0.00032034247843378374	0.07090463313610931
425	0.0003188494805164312	0.0701786437282595
426	0.00030061760475340283	0.06970695241401925
427	0.00030116020149947067	0.06927871144523226
428	0.0003014228424681625	0.06935365702080087
429	0.00029849758661951886	0.07000679349888468
430	0.00025514209804369526	0.07125708186483004
431	0.00010362032712027877	0.07390269605875248
432	0.00020286149864556568	0.0736393855169083
433	0.0002375346014958439	0.07364492758907557
434	0.00024296035707125642	0.07400630167194625
