	fit	reference
0	0.000989504800774568	0.0
1	0.2884909385534507	0.2914892421792016
2	0.581984929835443	0.5829784843584032
3	0.9385716080171791	0.9376366916287414
4	1.0227802179340921	1.0231923834382204
5	1.0318110453939404	1.0325973508238433
6	1.040164360026846	1.0413842222121394
7	-0.0001465075158257062	-0.00017473840701405404
8	-0.00011466511764856406	-0.00012969814918988725
9	0.5809813308953151	0.5801216824349424
10	0.816870245865583	0.8152856842640066
11	0.9382802141502247	0.9367694869622476
12	1.0226782153531586	1.0228533572510268
13	1.0368232974196834	1.037684220260981
14	1.0400937305266234	1.0411465607314943
15	-0.00015014390269433398	-0.00017748781894621145
16	-6.716071812751862e-05	-8.292561663131526e-05
17	0.8154131887746796	0.8136508975252132
18	0.9374640744417944	0.9358522383123635
19	1.001757821033031	1.0012565553836956
20	1.0223780643448728	1.0224876000296346
21	1.0314734749005323	1.032005167830504
22	1.0365957043313643	1.0374070865295237
23	1.0398814833707208	1.0408883444711188
24	-0.0001527027410483717	-0.0001795238026753575
25	-7.513529670967685e-05	-8.984597710058018e-05
26	-1.1352280899674446e-05	-2.6304999608466525e-05
27	0.9366442435319543	0.9349303453655181
28	1.0312196211744575	1.0316955528380662
29	1.0363670233222089	1.0371284096157873
30	1.03966825657117	1.0406287405108352
31	-0.00015462963168966814	-0.0001811067672753199
32	-0.00012649371668171897	-0.0001402705455825323
33	-7.994402296297925e-05	-9.426280410973171e-05
34	-2.2228857536697205e-05	-3.671050450864483e-05
35	0.3246551252100444	0.32415624915119723
36	1.0217728030902404	1.0217490393729198
37	1.0309644856451814	1.031384115127871
38	1.0361372465729508	1.0368481765942774
39	-8.316500525949477e-05	-9.729856082573437e-05
40	-2.889506124695901e-05	-4.333333376756641e-05
41	0.20743510002707127	0.20892165538716467
42	1.0307209635899668	1.0310992355458963
43	1.0359179841051982	1.0365917999452934
44	1.0392496651409244	1.0401289235701778
45	-0.00015694024041319936	-0.00018305756321087646
46	-8.497025378881945e-05	-9.902347461447899e-05
47	-3.2517579347487404e-05	-4.687336098456464e-05
48	0.15290607516831592	0.15377258715841463
49	0.7389513783210856	0.742015332177261
50	0.9228178640513173	0.9215739574659285
51	0.9875249833687441	0.9870581083751473
52	1.0174685684290417	1.0182788957749633
53	1.0391177520098442	1.0399999263457733
54	-0.00015749108011103017	-0.0001835305904753245
55	-0.0001302185759785907	-0.0001438131248879408
56	-8.608309519536903e-05	-0.0001000943863970913
57	-3.4660081032247125e-05	-4.894087342686717e-05
58	0.12159961927584827	0.12177696517554291
59	0.6994225352860083	0.7022542958687347
60	0.8964077585145096	0.8950674356570425
61	0.9635853647596985	0.9622806111997555
62	0.9951700714219047	0.9957682507743985
63	1.0120037457614683	1.0137371918421678
64	-8.68392117372105e-05	-0.0001008251820280781
65	-3.606374924539829e-05	-5.0304257692029294e-05
66	0.10109903052629171	0.10070569950537044
67	0.6722744248777283	0.6746659324786053
68	0.8798690206900284	0.8781832094474634
69	0.9491160901677689	0.9476044161679811
70	0.9830643643457643	0.9828045696106277
71	1.00102108064768	1.0021543132846256
72	-0.00013106111020412246	-0.00014462561719061145
73	-8.738689691273204e-05	-0.00010135608671210203
74	-3.7057166569589035e-05	-5.127314938854433e-05
75	0.0865812491586949	0.08572932496374253
76	0.6522769725808442	0.654208898746316
77	0.8682705412363929	0.8662347260591747
78	0.93936405150096	0.9375974699189923
79	0.9937509600212316	0.9943171433506297
