	loss	test
0	0.5315853887194802	0.569128973643099
1	0.5309744126186486	0.5684885510539891
2	0.5303269523958007	0.567806087003829
3	0.5296404336523615	0.5670695383866604
4	0.5289075395172211	0.5662791058523325
5	0.5281180652558026	0.5654373193236912
6	0.5266141884324875	0.5638256790954956
7	0.5249690206202526	0.5620478495387549
8	0.5231534927465565	0.5601011541712593
9	0.5211450620466958	0.5579258705805741
10	0.5189095095716814	0.5555215772179968
11	0.5164254926367015	0.5528412664482877
12	0.5136640240234229	0.549860474444381
13	0.5106013005879108	0.5465376958779364
14	0.5072034036970143	0.5428785580011424
15	0.5034454105050796	0.5388080367211067
16	0.49929584560420837	0.5343573278348999
17	0.49473528899535035	0.5294570558610607
18	0.48972084077929773	0.5240749438965059
19	0.4842369148809677	0.5181665200733081
20	0.47823539521659064	0.5117517680938285
21	0.47170042953173336	0.5047208329131404
22	0.4646106974493224	0.4971199660220781
23	0.4569314882780683	0.48890786240791295
24	0.44865468532962155	0.4799526732627628
25	0.43974568423929855	0.47037780950804403
26	0.4302029929403113	0.4601411180212892
27	0.4200235139555156	0.4492745929127017
28	0.40922400658092817	0.437759976373583
29	0.39779782185724155	0.4255626316291874
30	0.38579550926029704	0.4127559111643694
31	0.37328670293068306	0.3995107837057686
32	0.3603122788101183	0.3857586478929157
33	0.3469716723262474	0.37166110528117224
34	0.33336835966504486	0.35742580855345146
35	0.3196639247020766	0.34314471331653085
36	0.3059930285081307	0.3288415177722068
37	0.2925225182192337	0.31462747127249163
38	0.2794560748961756	0.30085344999236097
39	0.26698638861828067	0.2877678346886251
40	0.25526137871158655	0.27543163009428356
41	0.24437828247460985	0.2639268626705736
42	0.23448249831483406	0.25341722041345605
43	0.2256293900263949	0.2439177494718722
44	0.2178706345284421	0.23550315686474824
45	0.2111981166032179	0.22808997498870168
46	0.20557008438327412	0.22174382406337254
47	0.2008657066589222	0.216510005431366
48	0.1969684656771696	0.2120561707169446
49	0.19374203550273636	0.20826958909297413
50	0.19106685047266117	0.20504122929131402
51	0.18889483152868752	0.20232491811909395
52	0.18699709881886528	0.19990505289501076
53	0.1853458978288443	0.1977920288213049
54	0.18387080253519963	0.19582563230896544
55	0.18239178115143567	0.19397720524497358
56	0.1809345670800265	0.19218240701499706
57	0.1794621001092551	0.1902812987068649
58	0.17792453378422912	0.18836669249470106
59	0.1763189582119098	0.18638270147800473
60	0.17470054832225254	0.18431174873848255
61	0.1728781980086078	0.182096699853059
62	0.17100924389173955	0.17984499118089523
63	0.16905342396688922	0.1774217186883974
64	0.16691840238848846	0.17486770064893964
