	fit	reference
0	1.0117908	1.0
1	1.429765	1.4
2	1.0404081	1.0
3	0.8764277	1.0
4	-0.80853397	-0.9
5	0.9999279	1.0
6	-1.046712	-1.0
7	1.9366654	2.0
