	0.0	0.01	0.02	0.03	0.04	0.05	0.06	0.07	0.08	0.09	0.1	0.11	0.12	0.13	0.14	0.15	0.16	0.17	0.18	0.19	0.2	0.21	0.22	0.23	0.24	0.25	0.26	0.27	0.28	0.29	0.3	0.31	0.32	0.33	0.34	0.35000000000000003	0.36	0.37	0.38	0.39	0.4	0.41000000000000003	0.42	0.43	0.44	0.45	0.46	0.47000000000000003	0.48	0.49	0.5	0.51	0.52	0.53	0.54	0.55	0.56	0.5700000000000001	0.58	0.59	0.6	0.61	0.62	0.63	0.64	0.65	0.66	0.67	0.68	0.6900000000000001	0.7000000000000001	0.71	0.72	0.73	0.74	0.75	0.76	0.77	0.78	0.79	0.8	0.81	0.8200000000000001	0.8300000000000001	0.84	0.85	0.86	0.87	0.88	0.89	0.9	0.91	0.92	0.93	0.9400000000000001	0.9500000000000001	0.96	0.97	0.98	0.99
0.0	1.255272505103306	1.1139433523068367	1.414973347970818	0.9030899869919435	0.9030899869919435	0.3010299956639812	0.6989700043360189	0.0	0.7781512503836436	0.0	0.0	0.0	0.3010299956639812	0.3010299956639812	0.0	0.0	0.6020599913279624	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.01	2.0530784434834195	2.3710678622717363	1.6334684555795864	0.7781512503836436	1.1760912590556813	0.8450980400142568	0.47712125471966244	0.3010299956639812	0.47712125471966244	0.47712125471966244	0.3010299956639812	0.3010299956639812	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.02	0.9542425094393249	1.7993405494535817	1.806179973983887	1.3010299956639813	0.9030899869919435	0.9542425094393249	0.9030899869919435	0.47712125471966244	0.3010299956639812	0.47712125471966244	0.0	0.0	0.3010299956639812	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.03	0.7781512503836436	0.9542425094393249	1.568201724066995	1.4771212547196624	1.2787536009528289	1.1139433523068367	0.6989700043360189	0.6989700043360189	0.6020599913279624	0.47712125471966244	0.47712125471966244	0.6020599913279624	0.3010299956639812	0.6020599913279624	0.3010299956639812	0.0	0.3010299956639812	0.0	0.0	0.3010299956639812	0.0	0.0	0.3010299956639812	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.04	0.7781512503836436	1.8325089127062364	1.0	1.2304489213782739	1.2041199826559248	1.255272505103306	1.2787536009528289	1.0	0.8450980400142568	0.0	0.3010299956639812	0.47712125471966244	0.0	0.47712125471966244	1.1139433523068367	0.3010299956639812	0.0	0.3010299956639812	0.0	0.3010299956639812	0.0	0.3010299956639812	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.05	0.47712125471966244	1.146128035678238	0.6020599913279624	0.9542425094393249	1.1760912590556813	1.3222192947339193	1.462397997898956	1.146128035678238	1.0413926851582251	0.9542425094393249	0.3010299956639812	0.6020599913279624	0.47712125471966244	0.3010299956639812	0.6020599913279624	0.47712125471966244	0.0	0.3010299956639812	0.3010299956639812	0.0	0.0	0.3010299956639812	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.06	0.3010299956639812	0.47712125471966244	0.47712125471966244	0.8450980400142568	0.6020599913279624	1.255272505103306	1.6434526764861874	1.6334684555795864	1.0413926851582251	0.6989700043360189	0.3010299956639812	1.0	0.6020599913279624	0.3010299956639812	0.47712125471966244	0.47712125471966244	0.47712125471966244	0.3010299956639812	0.0	0.47712125471966244	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.07	0.0	0.7781512503836436	0.6020599913279624	0.6020599913279624	0.7781512503836436	0.9030899869919435	1.3424226808222062	1.4471580313422192	1.7781512503836436	1.2787536009528289	0.47712125471966244	0.6989700043360189	0.3010299956639812	0.3010299956639812	0.3010299956639812	0.0	0.0	0.3010299956639812	0.47712125471966244	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.08	0.0	0.0	0.3010299956639812	0.0	0.0	0.9030899869919435	1.0413926851582251	1.255272505103306	1.4913616938342726	1.6532125137753437	1.0	0.9542425094393249	1.0	0.7781512503836436	0.3010299956639812	0.47712125471966244	0.47712125471966244	0.0	0.3010299956639812	0.6020599913279624	0.0	0.0	0.3010299956639812	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
