	-1.0	-0.98	-0.96	-0.94	-0.92	-0.9	-0.88	-0.86	-0.84	-0.8200000000000001	-0.8	-0.78	-0.76	-0.74	-0.72	-0.7	-0.6799999999999999	-0.6599999999999999	-0.64	-0.62	-0.6	-0.5800000000000001	-0.56	-0.54	-0.52	-0.5	-0.48	-0.45999999999999996	-0.43999999999999995	-0.42000000000000004	-0.4	-0.38	-0.36	-0.33999999999999997	-0.31999999999999995	-0.29999999999999993	-0.28	-0.26	-0.24	-0.21999999999999997	-0.19999999999999996	-0.17999999999999994	-0.16000000000000003	-0.14	-0.12	-0.09999999999999998	-0.07999999999999996	-0.05999999999999994	-0.040000000000000036	-0.020000000000000018	0.0	0.020000000000000018	0.040000000000000036	0.06000000000000005	0.08000000000000007	0.10000000000000009	0.1200000000000001	0.14000000000000012	0.15999999999999992	0.17999999999999994	0.19999999999999996	0.21999999999999997	0.24	0.26	0.28	0.30000000000000004	0.32000000000000006	0.3400000000000001	0.3600000000000001	0.3800000000000001	0.40000000000000013	0.41999999999999993	0.43999999999999995	0.45999999999999996	0.48	0.5	0.52	0.54	0.56	0.5800000000000001	0.6000000000000001	0.6200000000000001	0.6400000000000001	0.6600000000000001	0.6799999999999999	0.7	0.72	0.74	0.76	0.78	0.8	0.8200000000000001	0.8400000000000001	0.8600000000000001	0.8800000000000001	0.9000000000000001	0.9199999999999999	0.94	0.96	0.98
-1.0	2.0086001717619175	1.5314789170422551	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0413926851582251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.3010299956639812	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.98	0.6020599913279624	2.012837224705172	0.9030899869919435	0.7781512503836436	0.0	0.0	0.47712125471966244	0.0	0.6020599913279624	0.3010299956639812	0.0	0.47712125471966244	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.96	0.47712125471966244	0.6989700043360189	1.7481880270062005	0.9030899869919435	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.94	0.3010299956639812	0.7781512503836436	1.4313637641589874	1.9395192526186185	0.9030899869919435	0.0	0.3010299956639812	0.3010299956639812	0.47712125471966244	0.6020599913279624	0.6989700043360189	0.0	0.3010299956639812	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.92	1.0791812460476249	0.3010299956639812	1.1760912590556813	1.5185139398778875	1.6334684555795864	0.8450980400142568	0.7781512503836436	0.47712125471966244	0.3010299956639812	0.47712125471966244	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.9	1.0791812460476249	0.3010299956639812	0.0	0.0	1.3617278360175928	1.8512583487190752	1.3222192947339193	0.0	0.3010299956639812	0.0	0.47712125471966244	0.0	0.0	0.3010299956639812	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.3010299956639812	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.88	1.1760912590556813	0.0	0.0	0.0	0.47712125471966244	1.3617278360175928	1.5797835966168101	1.0413926851582251	0.0	0.47712125471966244	0.3010299956639812	0.6020599913279624	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.86	0.9542425094393249	0.8450980400142568	0.0	0.47712125471966244	0.9542425094393249	1.0	1.3617278360175928	1.99563519459755	1.5440680443502757	1.2787536009528289	0.47712125471966244	0.6020599913279624	0.8450980400142568	0.7781512503836436	0.47712125471966244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.6020599913279624	0.0	0.3010299956639812	0.47712125471966244	0.0	0.0	0.0	0.47712125471966244	0.0	0.3010299956639812	0.0	0.0	0.47712125471966244	0.0	0.6989700043360189	0.8450980400142568	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
-0.84	0.7781512503836436	0.7781512503836436	0.3010299956639812	0.0	0.8450980400142568	1.0791812460476249	1.0791812460476249	1.5563025007672873	2.12057393120585	1.6812412373755872	1.3424226808222062	0.9030899869919435	0.47712125471966244	0.47712125471966244	0.47712125471966244	0.47712125471966244	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.47712125471966244	0.0	0.0	0.0	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6020599913279624	1.0	0.6020599913279624	0.0	0.0	0.0	0.47712125471966244	0.0	0.47712125471966244	0.6020599913279624	0.3010299956639812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
