	fit	reference
0	-0.0007328703329426636	0.0
1	0.2928342315681929	0.2914892421792016
2	0.5827044308458497	0.5829784843584032
3	0.8158007287695285	0.8168489380662272
4	1.0232112343837074	1.0231923834382204
5	1.0328135162375636	1.0325973508238433
6	1.0382488506337963	1.0379396935851142
7	1.041746034545579	1.0413842222121394
8	-0.0007491143740096431	-0.00017473840701405404
9	-0.0006831278753528052	-0.00012969814918988725
10	0.5805494543391674	0.5801216824349424
11	0.8146173337281869	0.8152856842640066
12	1.0229636872725552	1.0228533572510268
13	1.0326064733377676	1.0323129760599308
14	1.0380631299836602	1.037684220260981
15	1.0415734197785527	1.0411465607314943
16	-0.0007569737142677469	-0.00017748781894621145
17	-0.0007002567797155978	-0.0001345581933859701
18	-0.0006281030952439893	-8.292561663131526e-05
19	0.8130323978999091	0.8136508975252132
20	1.022621453779136	1.0224876000296346
21	1.032319202315864	1.032005167830504
22	1.037804825435805	1.0374070865295237
23	1.0413329339792599	1.0408883444711188
24	-0.0007620780469838621	-0.0001795238026753575
25	-0.0007100379963436824	-0.00013784563186116457
26	-0.000645016225684257	-8.984597710058018e-05
27	-0.0005730706417472813	-2.6304999608466525e-05
28	1.0222771809930844	1.0221195015874298
29	1.0320303635651094	1.0316955528380662
30	1.0375451844790728	1.0371284096157873
31	1.0410912478067633	1.0406287405108352
32	-0.0007657687115490881	-0.0001811067672753199
33	-0.0007163659434907619	-0.0001402705455825323
34	-0.0006547886694853539	-9.426280410973171e-05
35	-0.0005897739624749994	-3.671050450864483e-05
36	1.0219308506323999	1.0217490393729198
37	1.0317399442170019	1.031384115127871
38	1.0372841967151523	1.0368481765942774
39	1.0408483522511702	1.0403677376338853
40	-0.0007684743231699111	-0.00018232184620469154
41	-0.0007206655048897952	-0.00014206939532090872
42	-0.0006613230604929399	-9.729856082573437e-05
43	-0.0005990768188140728	-4.333333376756641e-05
44	0.982503661334088	0.9807966320190055
45	1.0314654789600848	1.0310992355458963
46	1.0370375689456466	1.0365917999452934
47	1.0406188324963337	1.0401289235701778
48	-0.0007700672560159846	-0.00018305756321087646
49	-0.000723094745324172	-0.00014313577150612325
50	-0.00066500431736938	-9.902347461447899e-05
51	-0.000603960765607165	-4.687336098456464e-05
52	0.9243906279071689	0.9215739574659285
53	0.9882560348690034	0.9870581083751473
54	1.0161615635486778	1.0182788957749633
55	1.0317009778519757	1.0399999263457733
56	-0.0007710753712098226	-0.0001835305904753245
57	-0.0007245988480459944	-0.0001438131248879408
58	-0.0006672847292407702	-0.0001000943863970913
59	-0.0006068891393335611	-4.894087342686717e-05
60	0.8954333403338953	0.8950674356570425
61	0.9640492873106865	0.9622806111997555
62	0.9963808037388541	0.9957682507743985
63	1.013314502496112	1.0137371918421678
64	-0.000771771421100204	-0.0001838604552266838
65	-0.0007256236323797677	-0.00014428185853472393
66	-0.0006688401054442844	-0.0001008251820280781
67	-0.0006088497176667914	-5.0304257692029294e-05
68	0.876611922003964	0.8781832094474634
69	0.9486103967540341	0.9476044161679811
70	0.9838441742402052	0.9828045696106277
71	1.0025141330995293	1.0021543132846256
72	-0.0007722811067443535	-0.00018410366037916492
73	-0.0007263673410828361	-0.00014462561719061145
74	-0.0006699701066890708	-0.00010135608671210203
75	-0.0006102570234891713	-5.127314938854433e-05
76	0.8631543532567547	0.8662347260591747
77	0.937893205778099	0.9375974699189923
78	0.9747728860847232	0.9736648879456544
79	0.9949129857242083	0.9943171433506297
