Reference data	Fit 0 layers	Fit 1 layer
0.05240078270435333	-0.00041318091098219156	0.05411567911505699
0.048194438219070435	-0.0008046177681535482	0.051222484558820724
0.044604163616895676	-0.0011960547417402267	0.04763111472129822
0.04152321070432663	-0.0015874921809881926	0.04340938851237297
0.03883161395788193	-0.001978929154574871	0.03861647844314575
0.03647289052605629	-0.0023703663609921932	0.033304475247859955
0.03438116982579231	-0.0027618033345788717	0.027519388124346733
0.032517071813344955	-0.003153240540996194	0.021301841363310814
0.030846910551190376	-0.003544677747413516	0.01468802522867918
0.029336513951420784	-0.0039361147210001945	0.007710087578743696
0.5291981101036072	0.3824997842311859	0.5191801190376282
0.33485183119773865	0.34335607290267944	0.38838788866996765
0.24341268837451935	0.304212361574173	0.25584524869918823
0.1916603296995163	0.2650686502456665	0.19968903064727783
0.1579873263835907	0.22592493891716003	0.16956302523612976
0.13432665169239044	0.18678122758865356	0.13825900852680206
0.11692118644714355	0.1476375311613083	0.09646985679864883
0.10342524200677872	0.10849381238222122	0.09330043196678162
0.09279520809650421	0.06935009360313416	0.09087783843278885
0.08411066234111786	0.03020637482404709	0.08771006762981415
0.07691854983568192	-8.937341772252694e-05	0.08387110382318497
0.07086656242609024	-0.00048081035492941737	0.079425148665905
0.06568481773138046	-0.0008722473285160959	0.07442878186702728
0.06122533231973648	-0.0012636847095564008	0.06893134862184525
0.05731990188360214	-0.0016551216831430793	0.06297708302736282
0.05389133468270302	-0.0020465590059757233	0.056604523211717606
0.050845950841903687	-0.0024379959795624018	0.04984837770462036
0.04812520742416382	-0.0028294329531490803	0.042739495635032654
0.04568346589803696	-0.003220870392397046	0.03530554845929146
0.043472886085510254	-0.003612307133153081	0.02757135033607483
0.6152527332305908	0.41488054394721985	0.6317641735076904
0.40835678577423096	0.3757368326187134	0.4783545136451721
0.3040187954902649	0.3365931212902069	0.3236721456050873
0.24263884127140045	0.29744940996170044	0.247083842754364
0.20179623365402222	0.25830569863319397	0.21437019109725952
0.1726694405078888	0.2191619724035263	0.18076711893081665
0.1509953886270523	0.18001827597618103	0.1418083757162094
0.13406389951705933	0.14087456464767456	0.12410037964582443
0.12062090635299683	0.1017308384180069	0.1200229749083519
0.10958825051784515	0.06258712708950043	0.11536122858524323
0.10042012482881546	0.02344340644776821	0.1101684421300888
0.09266752749681473	-0.00015700289804954082	0.10449214279651642
0.08600983768701553	-0.0005484397988766432	0.0983741357922554
0.0802709236741066	-0.0009398772963322699	0.09185159206390381
0.07523030042648315	-0.0013313142117112875	0.08495768159627914
0.07079678773880005	-0.0017227515345439315	0.07772167772054672
0.06685169041156769	-0.002114188624545932	0.07017060369253159
0.06332233548164368	-0.0025056253653019667	0.062328048050403595
0.060150645673274994	-0.002897063037380576	0.05421552062034607
0.05727434903383255	-0.003288499778136611	0.04585243761539459
0.682037353515625	0.4472613036632538	0.6880624294281006
0.4703855514526367	0.4081175625324249	0.5318619608879089
0.357461541891098	0.36897385120391846	0.37470728158950806
0.28872227668762207	0.329830139875412	0.28878307342529297
0.24209223687648773	0.2906864285469055	0.25410211086273193
0.20836569368839264	0.25154271721839905	0.21873311698436737
0.1830088347196579	0.21239902079105377	0.18274277448654175
0.16304412484169006	0.1732553094625473	0.15122011303901672
0.147099569439888	0.13411159813404083	0.14583788812160492
0.13394710421562195	0.09496787190437317	0.13998867571353912
0.12296406179666519	0.0558241531252861	0.13371248543262482
0.11365370452404022	0.016680458560585976	0.1270447075366974
0.10563205182552338	-0.00022463237110059708	0.12001723796129227
0.098695307970047	-0.0006160697666928172	0.11265837401151657
0.09258828312158585	-0.0010075067402794957	0.10499350726604462
0.08721232414245605	-0.0013989440631121397	0.09704555571079254
0.08242132514715195	-0.00179038115311414	0.08883535861968994
0.07812710851430893	-0.0021818180102854967	0.0803816094994545
0.07426267117261887	-0.0025732554495334625	0.07170119881629944
0.07075382769107819	-0.002964692423120141	0.06280955672264099
0.7346221804618835	0.47964200377464294	0.7381114959716797
0.5231548547744751	0.4404982924461365	0.579921543598175
0.40471234917640686	0.40135458111763	0.4208797216415405
0.33052897453308105	0.36221086978912354	0.3261238932609558
0.27919161319732666	0.32306715846061707	0.28991231322288513
0.2416255921125412	0.2839234471321106	0.25315794348716736
0.21309305727481842	0.24477975070476532	0.21590913832187653
0.190456822514534	0.20563602447509766	0.17542344331741333
0.17227989435195923	0.1664923131465912	0.16899405419826508
0.15721441805362701	0.12734858691692352	0.16218581795692444
0.1445867270231247	0.08820487558841705	0.1550287902355194
0.1338408887386322	0.04906117916107178	0.14755049347877502
0.12456148117780685	0.00991748459637165	0.13977527618408203
0.11651211977005005	-0.0002922625280916691	0.13172517716884613
0.10941892117261887	-0.0006836995016783476	0.12342014163732529
0.10315416753292084	-0.0010751369409263134	0.11487797647714615
0.09756146371364594	-0.001466573914512992	0.10611537098884583
0.09254136681556702	-0.0018580106552690268	0.09714695811271667
0.08802139014005661	-0.0022494483273476362	0.08798655867576599
0.08391106873750687	-0.002640885068103671	0.0786464661359787
0.7778255343437195	0.5120227932929993	0.7798981666564941
0.5690625905990601	0.4728791117668152	0.6237961649894714
0.44715872406959534	0.43373537063598633	0.4632815420627594
0.3687312602996826	0.39459165930747986	0.360055148601532
0.31364262104034424	0.355447918176651	0.3226297199726105
0.2727660536766052	0.31630420684814453	0.28476813435554504
0.2414783388376236	0.27716052532196045	0.24650706350803375
0.21648713946342468	0.23801681399345398	0.20625606179237366
0.19630680978298187	0.19887308776378632	0.18999381363391876
0.17951259016990662	0.15972936153411865	0.18239964544773102
0.1653730571269989	0.12058565020561218	0.17451724410057068
0.15330789983272552	0.0814419537782669	0.16636769473552704
0.14286048710346222	0.04229826107621193	0.1579703390598297
0.1337776929140091	0.0031545183155685663	0.14934241771697998
0.12575505673885345	-0.0003598917683120817	0.14049969613552094
0.11865650117397308	-0.000751329178456217	0.13145659863948822
0.11230795085430145	-0.0011427660938352346	0.12222646921873093
0.10660405457019806	-0.0015342030674219131	0.11282085627317429
0.10145692527294159	-0.0019256402738392353	0.10325102508068085
0.09677242487668991	-0.0023170774802565575	0.0935271754860878
0.8132036924362183	0.5444034934043884	0.8142839670181274
0.6089335680007935	0.5052598118782043	0.6643869280815125
0.48514944314956665	0.4661160707473755	0.5027005672454834
0.40364497900009155	0.426972359418869	0.3912692368030548
0.3455091416835785	0.38782864809036255	0.3528645932674408
0.30192455649375916	0.3486849367618561	0.3141045868396759
0.268250972032547	0.309541255235672	0.27501678466796875
0.24119865894317627	0.2703975439071655	0.23562663793563843
0.2192169427871704	0.23125380277633667	0.20922045409679413
0.20084068179130554	0.1921100914478302	0.20097433030605316
0.18534214794635773	0.15296636521816254	0.1924871802330017
0.17205995321273804	0.11382266879081726	0.1837756633758545
0.16052736341953278	0.07467897981405258	0.17485499382019043
0.15047988295555115	0.03553524240851402	0.16573916375637054
0.1415928304195404	-3.608455881476402e-05	0.15644070506095886
0.133712038397789	-0.0004275219398550689	0.1469714343547821
0.12665356695652008	-0.0008189589134417474	0.13734173774719238
0.12030228227376938	-0.001210395828820765	0.12756162881851196
0.11456426233053207	-0.001601833151653409	0.11764001101255417
0.1093335971236229	-0.0019932701252400875	0.10758505761623383
0.8436324596405029	0.5767842531204224	0.8433113098144531
0.6440750360488892	0.5376405715942383	0.7023533582687378
0.5195342302322388	0.4984968602657318	0.5397196412086487
0.43574854731559753	0.45935317873954773	0.4202825129032135
0.37519729137420654	0.42020943760871887	0.3810769021511078
0.32931724190711975	0.3810657262802124	0.3415774405002594
0.2935806214809418	0.34192201495170593	0.30180615186691284
0.2647087574005127	0.30277830362319946	0.26178237795829773
0.24112729728221893	0.2636345624923706	0.22697150707244873
0.22133769094944	0.22449086606502533	0.21817857027053833
0.20456425845623016	0.18534713983535767	0.20918196439743042
0.19016540050506592	0.1462034434080124	0.19999514520168304
0.1776280254125595	0.10705975443124771	0.19063030183315277
0.16668419539928436	0.06791601330041885	0.18109877407550812
0.1569763571023941	0.028772318735718727	0.17141065001487732
0.14836090803146362	-0.00010371421376476064	0.16157561540603638
0.1406325101852417	-0.000495151209179312	0.15160229802131653
0.13366717100143433	-0.0008865881245583296	0.14149868488311768
0.12736615538597107	-0.0012780254473909736	0.1312723010778427
0.12161930650472641	-0.001669462420977652	0.12092999368906021
0.8694394826889038	0.6091650128364563	0.8683186173439026
0.6753348708152771	0.5700213313102722	0.7380723357200623
0.5507305264472961	0.5308775901794434	0.5747785568237305
0.46539929509162903	0.4917338788509369	0.4474888741970062
0.40286704897880554	0.45259013772010803	0.4076191484928131
0.3550545275211334	0.41344642639160156	0.3675042986869812
0.3175613582134247	0.3743027448654175	0.32716110348701477
0.2870839536190033	0.335159033536911	0.2866052985191345
0.26206547021865845	0.29601529240608215	0.2458512783050537
0.24099090695381165	0.2568715810775757	0.234225332736969
0.22307240962982178	0.2177278697490692	0.22479574382305145
0.20763874053955078	0.17858417332172394	0.21520331501960754
0.19417712092399597	0.13944047689437866	0.2054581344127655
0.18238970637321472	0.1002967357635498	0.19556939601898193
0.17192305624485016	0.06115303933620453	0.18554547429084778
0.1626124233007431	0.02200930006802082	0.17539432644844055
0.15424904227256775	-0.00017134395602624863	0.16512306034564972
0.14670273661613464	-0.0005627808859571815	0.15473823249340057
0.13986805081367493	-0.0009542182669974864	0.1442462056875229
0.1336287409067154	-0.0013456552987918258	0.13365265727043152
0.891712486743927	0.6415457725524902	0.8902204036712646
0.7032080888748169	0.6024020910263062	0.7698362469673157
0.5792344212532043	0.5632583498954773	0.6082164645195007
0.49280062317848206	0.5241146683692932	0.4731926918029785
0.42876505851745605	0.48497092723846436	0.43276694416999817
0.3793543577194214	0.4458271861076355	0.3921339809894562
0.34030550718307495	0.4066835343837738	0.35130774974823
0.30839091539382935	0.36753982305526733	0.3103006184101105
0.28209227323532104	0.3283960819244385	0.2691241502761841
0.25986799597740173	0.289252370595932	0.2492857724428177
0.24089546501636505	0.25010862946510315	0.23948489129543304
0.2245161086320877	0.21096494793891907	0.22954368591308594
0.21019062399864197	0.1718212515115738	0.21947048604488373
0.1976252943277359	0.13267751038074493	0.20927268266677856
0.1864427775144577	0.09353381395339966	0.19895730912685394
0.17648069560527802	0.0543900765478611	0.18853098154067993
0.16751980781555176	0.015246379189193249	0.17799977958202362
0.15942275524139404	-0.0002389731671428308	0.16736887395381927
0.152080237865448	-0.0006304105627350509	0.15664394199848175
0.14537063241004944	-0.0010218474781140685	0.14582955837249756
0.9113076329231262	0.6739264726638794	0.9096643924713135
0.7283473610877991	0.6347827911376953	0.7977198362350464
0.6053494215011597	0.5956390500068665	0.6402979493141174
0.5182949900627136	0.5564953684806824	0.4976345896720886
0.4530527591705322	0.5173516273498535	0.45673808455467224
0.40228718519210815	0.47820791602134705	0.4156651496887207
0.3619367480278015	0.43906423449516296	0.37442708015441895
0.3287803530693054	0.3999205231666565	0.33303380012512207
0.3013255298137665	0.36077678203582764	0.29149487614631653
0.27801641821861267	0.32163307070732117	0.2634987533092499
0.2580934762954712	0.2824893593788147	0.2533772587776184
0.2408369928598404	0.24334567785263062	0.24313382804393768
0.22570918500423431	0.20420198142528534	0.23277553915977478
0.21241560578346252	0.16505824029445648	0.22230854630470276
0.20056675374507904	0.12591452896595	0.21173876523971558
0.1899915337562561	0.08677079528570175	0.20107139647006989
0.18046164512634277	0.047627098858356476	0.19031192362308502
0.17184485495090485	0.008483405224978924	0.1794646978378296
0.16402162611484528	-0.00030660335323773324	0.1685343086719513
0.1568562090396881	-0.0006980402977205813	0.15752476453781128
0.9284586906433105	0.7063072919845581	0.927121639251709
0.7509377598762512	0.667163610458374	0.8224993348121643
0.6292717456817627	0.6280198693275452	0.6712334156036377
0.5419195890426636	0.5888761878013611	0.5210056900978088
0.4758014380931854	0.5497324466705322	0.4797073304653168
0.4239611327648163	0.5105887055397034	0.4382576644420624
0.382472962141037	0.4714449942111969	0.39666539430618286
0.34821444749832153	0.4323013126850128	0.35493922233581543
0.3197290897369385	0.39315757155418396	0.3130868971347809
0.29547736048698425	0.3540138602256775	0.2727288603782654
0.2746686339378357	0.314870148897171	0.2665780186653137
0.25660690665245056	0.27572643756866455	0.25607115030288696
0.2407321184873581	0.23658274114131927	0.24546357989311218
0.2267625629901886	0.1974390149116516	0.23476067185401917
0.214287668466568	0.15829530358314514	0.22396713495254517
0.2031378149986267	0.11915156990289688	0.2130877524614334
0.19307978451251984	0.0800078809261322	0.20212678611278534
0.18396833539009094	0.04086418077349663	0.19108812510967255
0.1756850779056549	0.0017204390605911613	0.1799757033586502
0.16809894144535065	-0.0003742325643543154	0.16879290342330933
0.9437000751495361	0.7386879920959473	0.9429446458816528
0.7715562582015991	0.6995443105697632	0.8447480797767639
0.6513183116912842	0.6604005694389343	0.7011915445327759
0.5640372037887573	0.6212568879127502	0.5434607267379761
0.49723562598228455	0.5821131467819214	0.5018165111541748
0.44447439908981323	0.5429694056510925	0.46004152297973633
0.4020358622074127	0.5038257241249084	0.41814279556274414
0.3668280243873596	0.464682012796402	0.3761276304721832
0.3374183773994446	0.4255383014678955	0.33400237560272217
0.3123045861721039	0.38639456033706665	0.2917730212211609
0.2906925678253174	0.3472508490085602	0.2791745662689209
0.27187737822532654	0.3081071674823761	0.2684365510940552
0.2553234398365021	0.26896345615386963	0.257610023021698
0.2407108098268509	0.22981971502304077	0.24669891595840454
0.22764861583709717	0.1906760334968567	0.23570796847343445
0.2159564197063446	0.15153229236602783	0.22464081645011902
0.20539087057113647	0.11238859593868256	0.21350109577178955
0.1958121657371521	0.07324489951133728	0.20229239761829376
0.18709637224674225	0.03410116210579872	0.19101792573928833
0.1791042685508728	-5.0425347581040114e-05	0.1796804517507553
0.9573758244514465	0.7710687518119812	0.957402765750885
0.7903234362602234	0.7319250702857971	0.8649002909660339
0.6718937754631042	0.6927813291549683	0.7303072214126587
0.584667980670929	0.6536376476287842	0.5651257634162903
0.517413318157196	0.6144939064979553	0.5231819152832031
0.463955283164978	0.5753501653671265	0.4811241030693054
0.42067208886146545	0.5362064838409424	0.43895843625068665
0.384609192609787	0.4970628023147583	0.3966906666755676
0.35438665747642517	0.45791906118392944	0.35432636737823486
0.3285014033317566	0.418775349855423	0.31187039613723755
0.3061509132385254	0.3796316385269165	0.28893712162971497
0.2866593599319458	0.3404879570007324	0.28029853105545044
0.26946550607681274	0.30134424567222595	0.2692781090736389
0.25426167249679565	0.2622005045413971	0.2581827938556671
0.2406420111656189	0.22305680811405182	0.24701659381389618
0.22843830287456512	0.18391306698322296	0.23578234016895294
0.21740150451660156	0.14476937055587769	0.22448353469371796
0.20737925171852112	0.10562567412853241	0.21312303841114044
0.19824698567390442	0.06648193299770355	0.20170344412326813
0.18987271189689636	0.027338238433003426	0.19022764265537262
0.9696699380874634	0.8034495115280151	0.9706705212593079
0.807518720626831	0.764305830001831	0.8832904100418091
0.6908982992172241	0.7251620888710022	0.7575306296348572
0.6040375828742981	0.6860183477401733	0.5925111174583435
0.5364985466003418	0.6468746662139893	0.5438997149467468
0.4824618995189667	0.6077309250831604	0.5015944242477417
0.43845224380493164	0.5685871839523315	0.45919468998908997
0.40166184306144714	0.5294435024261475	0.41670507192611694
0.3707106113433838	0.490299791097641	0.37413015961647034
0.34411153197288513	0.4511561095714569	0.331474244594574
0.3210946321487427	0.41201236844062805	0.2956514358520508
0.3009721338748932	0.3728686571121216	0.29171472787857056
0.283189982175827	0.3337249457836151	0.28052207827568054
0.2674364149570465	0.29458120465278625	0.26926299929618835
0.253305047750473	0.2554375231266022	0.25794029235839844
0.24061958491802216	0.21629378199577332	0.24655693769454956
0.22912511229515076	0.17715008556842804	0.23511561751365662
0.21868330240249634	0.13800640404224396	0.22361895442008972
0.20916198194026947	0.0988626554608345	0.2120693027973175
0.20041383802890778	0.059718962758779526	0.20046888291835785
0.9806520342826843	0.8358302116394043	0.9826865196228027
0.8233314752578735	0.7966865301132202	0.9001817107200623
0.7085705399513245	0.7575427889823914	0.7822460532188416
0.6222096085548401	0.7183991074562073	0.6200262904167175
0.5545225143432617	0.6792553663253784	0.5640498399734497
0.5000630021095276	0.6401116251945496	0.5215273499488831
0.4554883539676666	0.6009679436683655	0.478921115398407
0.4180336594581604	0.5618242621421814	0.4362354278564453
0.38643187284469604	0.5226805210113525	0.3934740126132965
0.3591957688331604	0.48353680968284607	0.35064059495925903
0.33555033802986145	0.4443930685520172	0.3077387809753418
0.3148481845855713	0.40524938702583313	0.302377313375473
0.2965068817138672	0.36610567569732666	0.2913881838321686
0.28024908900260925	0.3269619345664978	0.27998241782188416
0.26563549041748047	0.2878182530403137	0.2685198187828064
0.2524959146976471	0.24867451190948486	0.25700265169143677
0.24058197438716888	0.2095308154821396	0.245433509349823
0.22973912954330444	0.1703871190547943	0.23381423950195312
0.21984098851680756	0.13124337792396545	0.22214727103710175
0.21073459088802338	0.09209968149662018	0.21043451130390167
0.9906588196754456	0.8682109713554382	0.9935967922210693
0.8378944396972656	0.8290672898292542	0.9157838225364685
0.72500079870224	0.7899235486984253	0.8048307299613953
0.639269232749939	0.7507798671722412	0.6470145583152771
0.5715999603271484	0.7116361260414124	0.5837005376815796
0.5167908072471619	0.6724923849105835	0.5409855246543884
0.47173190116882324	0.6333487033843994	0.4981963336467743
0.43374380469322205	0.5942050218582153	0.4553365111351013
0.40155911445617676	0.5550612807273865	0.41240933537483215
0.37373682856559753	0.5159175992012024	0.3694179356098175
0.3495469093322754	0.47677385807037354	0.3263651728630066
0.3283042311668396	0.43763017654418945	0.3081602156162262
0.3094494342803955	0.398486465215683	0.3019160032272339
0.29270726442337036	0.3593427240848541	0.2903788387775421
0.2776370942592621	0.32019901275634766	0.278790146112442
0.2640746831893921	0.2810552716255188	0.2671526372432709
0.2517620027065277	0.2419116050004959	0.2554680407047272
0.2405429184436798	0.20276789367198944	0.24373824894428253
0.23029249906539917	0.16362415254116058	0.23196518421173096
0.22085605561733246	0.12448045611381531	0.22015058994293213
1.0	0.900364875793457	1.003563404083252
0.8513742685317993	0.8614480495452881	0.9302660822868347
0.7404943704605103	0.8223043084144592	0.8255855441093445
0.6554089784622192	0.7831605672836304	0.6735372543334961
0.5877802968025208	0.7440168261528015	0.6029084920883179
0.532725989818573	0.7048731446266174	0.5600225925445557
0.4872954189777374	0.6657294034957886	0.5170705318450928
0.4488358497619629	0.6265857219696045	0.47405534982681274
0.41613370180130005	0.5874419808387756	0.43098002672195435
0.38779711723327637	0.5482982993125916	0.38784700632095337
0.36309924721717834	0.5091545581817627	0.34465914964675903
0.3413600027561188	0.4700108766555786	0.3136254549026489
0.32204023003578186	0.43086716532707214	0.3121400475502014
0.3048441410064697	0.3917234241962433	0.3004842698574066
0.2893497049808502	0.3525797426700592	0.2887822091579437
0.27537763118743896	0.31343600153923035	0.277035653591156
0.26268717646598816	0.27429232001304626	0.26524659991264343
0.25111153721809387	0.2351486086845398	0.25341659784317017
0.2405243217945099	0.19600488245487213	0.24154718220233917
0.23077337443828583	0.15686118602752686	0.22964012622833252
