Row	CON_102	IL4_101	TNFa+PGE2+P3C_100	IFNg_99	LPSc+IC_98	IL13_97	IL10_96	LPSc_95	IFNg_94	IL4_93	LPSc+IC_92	GC_91	CON_90	TNFa+PGE2+P3C_89	IL4_88	IFNg_87	CON_86	TNFa+PGE2+P3C_85	IL4_84	IFNg_83	CON_82	TNFa+PGE2+P3C_81	IL4_80	IFNg_79	IFNg_78	TNFa+PGE2+P3C_77	CON_76	TNFa+PGE2+P3C_75	IL13_74	IL4_73	LPSc_72	CON_71	IL13_70	IL10_69	GC_68	IL10_67	GC_66	CON_65	LPSc+IC_64	IL4_63	TNFa+PGE2+P3C_62	IFNg_61	upLPS_60	upLPS+IC_59	upLPS+IC_58	upLPS+IC_57	upLPS_56	upLPS_55	LPSc_54	LPSc_53	LPSc_52	LPSc_51	LPSc_50	LPSc_49	TNFa_48	TNFa_47	TNFa_46	upLPS+IFNg_45	IFNg+TNFa_44	IFNg+TNFa_43	upLPS+IFNg_42	upLPS+IFNg_41	IFNg+TNFa_40	IL4_39	upLPS_38	IL4+upLPS_37	IL4_36	P3C_35	TNFa+PGE2+P3C_34	P3C+PGE2_33	TNFa+P3C_32	P3C+PGE2_31	TNFa+P3C_30	TNFa_29	TNFa_28	P3C_27	TNFa+P3C_26	P3C+PGE2_25	PGE2_24	P3C_23	TNFa+PGE2_22	PGE2_21	TNFa+PGE2+P3C_20	TNFa+PGE2_19	PGE2_18	TNFa+PGE2+P3C_17	TNFa+PGE2_16	TNFa_15	IFNb+TNFa+PGE2+P3C+IFNg_14	IFNb+TNFa+PGE2+P3C+IFNg_13	IFNb_12	IFNb_11	IFNb+TNFa+PGE2+P3C_10	IFNb_9	IFNb+TNFa+PGE2+P3C_8	IFNb+TNFa+PGE2+P3C+IFNg_7	IFNb+TNFa+PGE2+P3C_6	upLPS_5	IL4+upLPS_4	upLPS_3	IL4+upLPS_2	IL4_1
P05549	0.371931424756669	0.311716624294167	0.89249810542511	0.884339232698592	0.760785595272535	0.435873423783814	0.71347018630401	0.910502583388814	0.779837913265536	0.18891908553269	0.913620837430404	0.305292184771395	0.7614122575678	0.723910246774333	0.578284407727606	0.840393927919153	0.456009595864434	0.783666252947667	0.301871429978116	0.707572593850941	0.421692153214356	0.837007949534392	0.255750449402517	0.588520760409802	0.869949476418338	0.846001903621105	0.532725951838495	0.587207691840673	0.559099646612779	0.312648930293844	0.799800908548118	0.569196448245249	0.594082341417768	0.625605176221338	0.167554786595577	0.508045624082737	0.262376201552734	0.563686713350869	0.784212677149613	0.274114942921096	0.573159138448157	0.803540300322757	0.407437583964955	0.611099319236599	0.636020708059867	0.415216301339524	0.429708631422396	0.637248925160451	0.83205147378398	0.771152621435797	0.903504538875595	0.879919848061708	0.527377153465597	0.860870627741629	0.383184752337848	0.504313559661878	0.749731102421968	0.427622816451303	0.891089925958763	0.83006836439342	0.888361546920383	0.821924873149778	0.719929566546759	0.385520311822821	0.486689149694448	0.27897326264746	0.361921640584426	0.646076403104807	0.563142958201976	0.528836484712849	0.698782601662178	0.227125869325018	0.349136597198206	0.676689897448878	0.388642384628597	0.358049174541904	0.636932286925146	0.919730925915111	0.510812760754133	0.392751607842961	0.57315114450553	0.489557735154905	0.925843981007547	0.729855721363395	0.750102567945095	0.714784403859573	0.534737225179927	0.350625209522902	0.83374288508933	0.65551661217495	0.366860569898451	0.152999349410658	0.623578556636385	0.603171694159273	0.597482503015118	0.712235499361557	0.844298268414807	0.773084371836258	0.31817969856707	0.601707533099132	0.638772020345274	0.309286774460051
P04637	0.563086847558665	0.867481346657031	0.775148994956868	0.540011520899002	0.622928994365044	0.533502765105223	0.680998726109453	0.431386524757235	0.726688899870865	0.841872815489069	0.687646994186172	0.708519836075464	0.680550351528789	0.761073947568488	0.74043381662436	0.7322282946203	0.896497731015535	0.813043810168947	0.778764227312551	0.89909759411338	0.394879673863417	0.7143419132323	0.434394260170945	0.739175247423853	0.622645626246021	0.726908111848729	0.53020045983345	0.643440655218339	0.817850471033117	0.526683615960201	0.944406371691155	0.489836373742517	0.8530725327731	0.887214824822335	0.887816053357078	0.697154581122417	0.893791015489472	0.764773409655131	0.718213269646853	0.846842027884439	0.845979773222808	0.853965849525523	0.619289451485069	0.447827162324311	0.580203056403534	0.619031527329862	0.557057648426044	0.787849757856374	0.374065831123599	0.616491733759334	0.764993548758287	0.746891811058027	0.346678824651438	0.880611221261168	0.300423460377225	0.301441941711606	0.471183152315057	0.689004111526042	0.728553442039608	0.251723500312507	0.531085518145671	0.603569206830882	0.634573868289359	0.448807423153076	0.243854363542976	0.182455799203892	0.225596748190881	0.231129203005182	0.486802858601673	0.515601622309807	0.199134848488402	0.312288323157358	0.219189609885113	0.109346401313897	0.321142512936097	0.480145158941992	0.16001509087605	0.319584783651073	0.369061233879417	0.44151006360931	0.291621047737751	0.130152970603124	0.208945828030637	0.306145417070227	0.264449482303508	0.24205989286178	0.489708436554688	0.254325978811812	0.473022919147982	0.614553504355396	0.171537966804224	0.560987604680502	0.374294058380403	0.687677118074963	0.358559164732494	0.466091759673468	0.533486085771201	0.141097983268001	0.379322243872382	0.234881653877494	0.325357736190968	0.258683235286754
P22415	0.662014337524222	0.41482480520715	0.371191582229932	0.303274960947574	0.667977901268686	0.367987194346542	0.503457686758394	0.485806029095965	0.505083266901975	0.203340540696761	0.42258184767626	0.660039058098867	0.756082718047657	0.236027734266227	0.48737704120913	0.655918659494097	0.544416240587833	0.294967356422251	0.566627733632859	0.638449504860292	0.547949503305078	0.2639806844215	0.523859795243675	0.469321809437811	0.598315954572807	0.323960248141081	0.935250426821035	0.42202665300977	0.369893020466667	0.279219021061145	0.310978193655817	0.858144755496161	0.309224925745982	0.708952624575316	0.546043626265746	0.761644065813421	0.425268151626957	0.814825627680938	0.446830520541619	0.153683822716869	0.687924441448062	0.519336424164646	0.437167737612946	0.856347868832425	0.594375877403552	0.620523838015307	0.387752027817716	0.690640988718012	0.618188855141604	0.827327842259178	0.163972348238424	0.555507333603831	0.857326805981038	0.48861348231512	0.214378119496568	0.705885572756211	0.576644135273456	0.230152666151588	0.730083225545833	0.364777989211262	0.825491601246264	0.72959452816371	0.353928469427804	0.449174246702392	0.823737570292573	0.433633378304997	0.414677958309739	0.637093099977986	0.808295367133854	0.537290926457168	0.661800335896065	0.319984329165318	0.759176167204154	0.590951198213552	0.681712070572233	0.288175551257792	0.555996923734298	0.535224984977187	0.729078265001311	0.466212358923213	0.549678980213933	0.597471011488573	0.374072001133565	0.301924989865493	0.810584791528148	0.707366961382464	0.631514148714179	0.406858977378566	0.327281215078148	0.553284561456355	0.567786613476053	0.215570638546447	0.415141660834495	0.364167103788607	0.304819156317895	0.483131529056595	0.220792749800784	0.887534025840188	0.775013307501073	0.699509182905291	0.54526061214933	0.745289470336098
Q15853	0.599324395999559	0.263089514316535	0.731478092121673	0.491113530672885	0.828560225336343	0.332334013798725	0.594404510127084	0.764479436489956	0.625395104884815	0.170669648774426	0.777264617529898	0.487498961538568	0.810519334777212	0.534731794102241	0.411064893024153	0.689621233204332	0.59281478215295	0.667418195538136	0.490303357871204	0.786706200032699	0.524788262209866	0.572200494923023	0.378573414466162	0.575996922252792	0.626678113880472	0.49902225796958	0.872239948816636	0.589095623976516	0.296375603483797	0.21380110323445	0.671033565539757	0.754400653187093	0.292209432152697	0.683502661234117	0.362843404934316	0.705553875014372	0.291871000730664	0.74312587768142	0.79718464484815	0.141076364306468	0.895513597898792	0.749131773378852	0.321996549171262	0.717201340430099	0.437038483950764	0.414664612095386	0.179499596522649	0.641150413896251	0.829851059097733	0.804399915579594	0.297294402547013	0.797837017233238	0.778414646804937	0.589063767508726	0.145516463278292	0.643338837895595	0.67867964631219	0.391751860892705	0.730232722529196	0.252498321964659	0.830052055205563	0.678118805246351	0.408260080336912	0.226457994538001	0.678734210395807	0.204115288392189	0.18000985457591	0.668002331942678	0.85268870828228	0.627115016912032	0.519220321334843	0.424448738420053	0.64977989152583	0.6684384502482	0.710809642574609	0.233186041023867	0.588393683897008	0.65916750464158	0.738057066059233	0.413703690107786	0.713869686631361	0.634179270526788	0.575388621262345	0.397876591851252	0.849699118427905	0.812580971738865	0.748033149626237	0.457206031561125	0.495690756314696	0.701564748015167	0.433336072567206	0.116446237839923	0.567801963057544	0.275292639092896	0.353958242701914	0.689571375782877	0.232876046562449	0.805011334193961	0.408844673376091	0.526285128089085	0.256620596687777	0.366703219351287
P19544	0.175285272785966	0.270810011733645	0.453245160805789	0.220686407917517	0.521977747069535	0.140350885308647	0.66485902813859	0.523443764900408	0.367131448602999	0.120171460899024	0.605012233634746	0.231378562218346	0.61534444289571	0.687657216957689	0.386656802860318	0.434702534721778	0.598193565144831	0.681368009682879	0.469748140765468	0.520033658029609	0.47747508719047	0.872548685118544	0.45862563332814	0.495338023161043	0.293875369531958	0.701760182593772	0.403754270907599	0.287546538772687	0.265816376732003	0.444301195584257	0.772347352883724	0.575306347523166	0.565489206040249	0.256144593192248	0.303567024920523	0.400806704186283	0.308261498274674	0.536530720041888	0.69559806922389	0.291881771672082	0.342745836583694	0.257347975805477	0.526049478347131	0.346650652258762	0.315631957613259	0.352644936664971	0.277848757189779	0.495489281758879	0.562938019981792	0.365477299163079	0.829227897392506	0.766630223688941	0.366351915807761	0.295034165367947	0.370501592191731	0.307188538721139	0.681447149392474	0.547640082885513	0.426297646951891	0.546056082413986	0.445154398189776	0.359069028943125	0.462553585896993	0.247421920598179	0.351644514082015	0.46786151846703	0.333622611929635	0.642887103698813	0.639726563781288	0.625517405866192	0.501254447941692	0.662513398129066	0.35439104277695	0.414275537424187	0.469804064121186	0.285418324363355	0.504397080349433	0.442245289379016	0.444414505857664	0.311709861577059	0.59359387845518	0.397337401889493	0.609865349344429	0.400192268908376	0.417811912011786	0.52727039424916	0.335665284056065	0.801603883360336	0.438955268731415	0.390888195593591	0.738207637391453	0.548415568645754	0.574665815338787	0.23331855707393	0.233688700881408	0.508976083602811	0.534529140367613	0.467747574995323	0.56070522443129	0.216921360642094	0.431048117998947	0.304162890118335
P25490	0.263753689002885	0.420226774712756	0.59388969238706	0.255860884195939	0.637452686099318	0.58368317646179	0.380119383649992	0.711520074914987	0.706093193261471	0.365986085147531	0.428052235292583	0.401672809932138	0.388505741754058	0.390987303720709	0.227755395985201	0.341945131059872	0.266179858941213	0.371619673381947	0.478332561633498	0.296555266490885	0.495627900793922	0.493967742735971	0.183073626674137	0.185628318644064	0.355493503259754	0.507898332907163	0.347036765994254	0.721771046681271	0.476696765467145	0.209407103081437	0.35826368991553	0.603428708336703	0.553798978002062	0.416815219676923	0.349844071914136	0.609803231072056	0.698082938175127	0.371879602569355	0.438877075966629	0.490166516063889	0.668499895407444	0.537524333296742	0.253811449144385	0.419432116586165	0.443339817680544	0.547290371035003	0.318129703434418	0.38518862331639	0.883082316125236	0.717898341319377	0.652773329364548	0.797750428712539	0.734402147137919	0.648952115634239	0.383179240673675	0.220840261270477	0.338113672070968	0.436189005117892	0.291358992972638	0.531380542016581	0.687797648401864	0.636332729761435	0.321311701376568	0.318493101780404	0.86928095434258	0.3874453529135	0.449264788322723	0.826652762338347	0.384197457812485	0.552898997732887	0.389537617781405	0.630289759777965	0.530082191391662	0.211461085013326	0.49194845071038	0.729177813473391	0.826744845342833	0.746433544815076	0.623505265179392	0.636594823078486	0.503205968914803	0.660800760945673	0.352899355166023	0.212349364237084	0.332212190249545	0.305181505617542	0.294146842491041	0.141161918817617	0.499912834970742	0.557814573721325	0.440375809983612	0.365484845856068	0.426630247695192	0.681800416440002	0.31970502906783	0.627307001345794	0.677422008975531	0.699432456362816	0.353151951850438	0.647469056460241	0.34809203305322	0.343496104949126
Q9BX63	0.845189520708407	0.61080504764143	0.504548059748486	0.713487620176264	0.266528719869382	0.351969395676529	0.476714852821149	0.482521663734532	0.504734600800754	0.277105851752865	0.141577410891174	0.37848247410595	0.559952214185304	0.54060643686909	0.596624619853522	0.763068660696099	0.669354504821043	0.505067432458861	0.648908259720333	0.606023246428712	0.421657180246028	0.569661677218228	0.518145348064275	0.656995906811447	0.674845787128338	0.556359850687833	0.686799980101888	0.420120990736025	0.464196662217674	0.455696297305896	0.336037948921564	0.714684425619796	0.296422775191199	0.458332277798408	0.377409400409068	0.745836906123068	0.341112131436904	0.75417819994643	0.277684944991261	0.252330835363103	0.434370050172146	0.417442296983123	0.638066790186966	0.443121144908794	0.809742531433053	0.717025402392405	0.473423574404646	0.469287778453041	0.573468375898205	0.462091773366997	0.592047154881049	0.59639501688728	0.514031874565905	0.74350177744521	0.782063118531777	0.409372954426953	0.580941029562765	0.386413927415141	0.750749434606684	0.719247536130377	0.656816014489206	0.59532402207188	0.605401069073301	0.622907063637729	0.704346324832528	0.607812379899537	0.549945277030931	0.505278833467637	0.645968232617416	0.583781928132758	0.474922330556737	0.64628279902515	0.254826319287726	0.549481584863177	0.44504623938104	0.648632410545621	0.458887668032398	0.828321481552925	0.730649991738025	0.57168637149647	0.566597141770618	0.622209841984311	0.558451945319382	0.38663466943836	0.7921244781018	0.654311490114677	0.725636582090174	0.485904790639893	0.307254433729705	0.385974644519447	0.394986740736799	0.451999184273301	0.400198021832002	0.592727163066373	0.212619303423072	0.231443858809196	0.355059120711344	0.341134862791224	0.547743362268294	0.496783213352543	0.457290358479412	0.413224128836618
Q9H334	0.644014983215461	0.10905869958342	0.0667359524263942	0.120192477768502	0.577411861272958	0.45167682404945	0.778257905162257	0.123182664086318	0.869308701390911	0.798796385141979	0.0544513449232844	0.656986061579443	0.421004576365341	0.112736187630829	0.612720535584782	0.435155584119113	0.21109141347411	0.0671312724346198	0.347330785213697	0.198509964240351	0.534113325286587	0.0299560960715551	0.236003681112094	0.537295614317197	0.502283715734215	0.366354588808875	0.8821254033075	0.223961766529634	0.575778168828911	0.250589179862197	0.083255876204796	0.8297747905675	0.785515400653975	0.764338553627032	0.811668071671321	0.742652346601329	0.498872279734452	0.826525868627814	0.234664643199782	0.777609096486486	0.34711092127093	0.258086520104483	0.928056258375108	0.846254986402925	0.625746258566686	0.69052165358534	0.489956113638942	0.734774855985808	0.464213989829409	0.12361506074736	0.163142624398347	0.0311386733182899	0.816181076144978	0.196396032089063	0.302628543458822	0.67956346609131	0.493908420003501	0.0366478060791416	0.700175117437964	0.392721894340328	0.22714460225885	0.661064490061292	0.245166991471879	0.679505768140464	0.546056355419885	0.952639594440255	0.504244060172732	0.245260675043194	0.0306717925359812	0.183562937210196	0.392442971195459	0.121189417641537	0.224555775282425	0.100102343260819	0.181896120929368	0.168663544209099	0.228566519810348	0.295845900815623	0.173680460832876	0.549042595741345	0.0417564035054982	0.393879579260694	0.0857389394248549	0.0955314809113834	0.269498035987342	0.0554377801605049	0.168441199861839	0.166025283560054	0.133328093863459	0.300313343050368	0.895733820179695	0.788985032317133	0.0599261434316775	0.618891619960945	0.394167078165549	0.195475032106452	0.533392875111448	0.668786324422684	0.727466627569789	0.737222837497867	0.540718369860382	0.577592762063101
Q9GZV8	0.173257305262073	0.558210891123786	0.130041192260811	0.413873049065215	0.272563726894229	0.311285347934467	0.706578850171936	0.860665824825859	0.885910726699029	0.0601665583880312	0.403631510975698	0.457971091814379	0.0984114190363054	0.206875928875572	0.145197317060462	0.187557574115661	0.361230244222575	0.7288424680697	0.053496079912415	0.16793271209684	0.141824195160308	0.34749873479914	0.162371869191148	0.305286738510157	0.300238503718204	0.258714150428477	0.316218481545599	0.409311666879386	0.377340362244024	0.518980986333468	0.644444373025696	0.673846485917889	0.225477990348396	0.606185144050134	0.484160276605107	0.25881665832836	0.608754728034215	0.811699707917458	0.659519573204703	0.907881049166436	0.391329272366111	0.791729439483789	0.492334021288221	0.643534677717575	0.680139787566967	0.211472786876569	0.586869116831766	0.343357448442462	0.517220323011333	0.544546030924021	0.514647958436172	0.681836965963632	0.451690326814022	0.52034178611202	0.651085745321887	0.491311430644546	0.475578447085588	0.159758043653045	0.835354884020944	0.916061188818988	0.766248305170876	0.985782861211981	0.85683634533107	0.819667308244345	0.696215151002545	0.36965423837621	0.392103141815395	0.200743931196681	0.681392862015087	0.773442288234923	0.694289989273939	0.739639587853882	0.550122297032975	0.793387979776531	0.494086341558057	0.470498914355417	0.619025146553468	0.400882946700186	0.317566919015648	0.768921625313759	0.745387256280583	0.43998352568338	0.665200033841453	0.726384449079952	0.725550467364712	0.529171101817212	0.886930721410337	0.756934060790443	0.0698725633173665	0.120160777943854	0.0848226147184733	0.191580370511275	0.495654936197381	0.154181754239512	0.461211212866967	0.201114896339488	0.167933521191834	0.535581378511528	0.244716616929097	0.59750064614448	0.342811485205836	0.489380570816433
P48431	0.192068476047258	0.278157210111582	0.409289775727112	0.33311441552171	0.335990425876895	0.679104886981172	0.453255905492823	0.54663043209388	0.116367103487798	0.159331473705681	0.746556407962597	0.401450254413572	0.0808541728586462	0.194298462853712	0.200798845926683	0.0895069777577876	0.520620231016907	0.489619635347135	0.1825556550983	0.299585572953019	0.315925383355421	0.620199678692791	0.337770868172081	0.0931389463076421	0.188004903592781	0.355781402482137	0.121230302319165	0.391656642817571	0.687696351600276	0.632181107848998	0.471664831059016	0.122076609818564	0.0876656403367402	0.337909775665834	0.367056113723457	0.186833413317422	0.381854718650161	0.346192235788364	0.826408107968316	0.822573571438257	0.225955209889483	0.488568212847177	0.43436436793838	0.50715939862476	0.458691484804782	0.484374075296323	0.791521347249546	0.442974685390299	0.429405809841836	0.872954746602289	0.887312663498863	0.878232375011087	0.289421104253701	0.682436967500486	0.659655431555529	0.327670918491297	0.561323316558802	0.808737793618545	0.0339039111622471	0.216531776844319	0.382711270895722	0.463947376483707	0.637491033407491	0.852091697377627	0.517211489189858	0.264551563314284	0.637383254214135	0.35941164032575	0.91035503192154	0.798539682202207	0.429841374578098	0.871404987033165	0.874810235946366	0.508527123199565	0.23916952484752	0.794392682185273	0.888702326695257	0.924020513210898	0.922088440286146	0.673710426452043	0.861207534194092	0.763312219228074	0.903254006521951	0.509707973678541	0.772034848990859	0.917478239571001	0.733696377488669	0.264048789511718	0.549650021968375	0.640699281930869	0.423095959811899	0.746970929553802	0.684697979304008	0.53492151421381	0.800828916850053	0.898352300118281	0.508812303785194	0.441568977680041	0.326835032239738	0.494160167384007	0.367422595318872	0.335794128407635
P52630	0.291047474581944	0.0548723595502979	0.0592073729190148	0.873659581440611	0.311188520111108	0.0814393219072709	0.0546675094650794	0.341107720494185	0.985456613605697	0.042778146474379	0.764465852585705	0.0571264734830605	0.0497377434750255	0.0882328175895614	0.028475782391757	0.961975663081302	0.345569123798277	0.0249226354716062	0.0304431855920005	0.936981901008945	0.330068221888448	0.0778781349880507	0.0393982607664393	0.976575224804562	0.988215363979244	0.0965674189811443	0.0728714698384063	0.140252717948656	0.0470320651282591	0.0356078390023221	0.736086181750126	0.0684419153179468	0.142313951389423	0.0720226324399805	0.158279132425526	0.119003709660717	0.22602619691331	0.114790676407123	0.272474544873764	0.0853424349323957	0.0719918075116964	0.971701244291686	0.996365360126052	0.264933874949835	0.970535950478399	0.931795674946428	0.988912099708995	0.0924771122306055	0.326045556593973	0.962240570690994	0.698717799918644	0.614648426892556	0.847755346140175	0.746788634644401	0.218846726814147	0.0195706741322664	0.0629651528085009	0.725154194260532	0.998196419503135	0.0883541587587686	0.989764550277413	0.996900313256617	0.953276806769883	0.119462308888774	0.278012163664915	0.382615152746032	0.0423436628993458	0.11250732855845	0.104896912079202	0.0813135178660868	0.158067626873449	0.083908477812367	0.162690367870513	0.0763917688300738	0.351595789579876	0.320694428665941	0.152551343715683	0.0483033422658141	0.242988035456459	0.302406120166475	0.119505916381631	0.457883404634812	0.135231898981453	0.0414322286953783	0.45762681732764	0.221372842439603	0.122883786212028	0.0192477252542701	0.846418971783248	0.661490237179484	0.381337283529492	0.299585788466404	0.0902107282450443	0.680344112955619	0.295690655680517	0.497383480838493	0.0281108792626043	0.636943877173087	0.541725423705735	0.320472681829979	0.570860639615275	0.0360125176779135
O14978	0.704815169321549	0.605411939160964	0.925277627868371	0.795562624949233	0.853027634058125	0.525968051586757	0.299876233312431	0.174419988070887	0.456490629823142	0.392889732006679	0.529087804891893	0.599406775781987	0.946086657978966	0.953777581452598	0.709570817716678	0.968390803075389	0.767764644829797	0.615475646130931	0.888836693180697	0.70819208549626	0.764189348002939	0.86106866458307	0.642772822989698	0.935366872773431	0.491858635815258	0.645539962071134	0.374966668268538	0.602877210399876	0.578444311130415	0.709673934227658	0.802536640280943	0.127441778188092	0.608443624837376	0.45552099098318	0.305439644604393	0.292085508246854	0.460103759855677	0.118424163081313	0.823829233433098	0.312859510021486	0.808952718204177	0.486985299267948	0.532065581623579	0.381339590498995	0.25707708958932	0.72968155456293	0.3866046556732	0.211986427360735	0.156052795352933	0.800753509699381	0.452053120314744	0.492519616530636	0.0870640594399696	0.538048153452574	0.42972047005512	0.654164671024905	0.516809194214157	0.960789536587184	0.663322191963451	0.0760280313189524	0.704224383295302	0.0387201157300649	0.910140259056581	0.0300684659525241	0.553505651729341	0.0771993409517404	0.130189067362627	0.228888419982636	0.508748942046229	0.0910802037931478	0.519878200807571	0.11554812185026	0.0809504929060275	0.256374253765369	0.705231284265957	0.687685430616965	0.782711405182866	0.480283099599122	0.25862898928129	0.512108273017143	0.237486425095406	0.367041260691114	0.235445967147127	0.515654742924694	0.177126801425047	0.32646457081527	0.340257855988585	0.335926761921226	0.843267739065529	0.523462101237917	0.732417574210185	0.288542178038447	0.491058315482039	0.868409037421087	0.797068538747674	0.736619007982314	0.792008744071142	0.0461599590682087	0.500712953030989	0.737533530756817	0.0598311077424039	0.0431292806838026
P35869	0.300289853543011	0.80008619330118	0.534847349638136	0.313173901922537	0.810713635870019	0.795902534356126	0.59818297260876	0.674066284916081	0.793827914180568	0.817915692486624	0.672636866504716	0.539604273598502	0.40104095222861	0.515723196160786	0.628191756077603	0.641324341844568	0.667815036989329	0.76512524668589	0.577279700137895	0.698097109847546	0.58147573361598	0.839190896007205	0.704162727455157	0.556888668432661	0.850245254405018	0.605091193186217	0.648073705279537	0.660236594785253	0.793062128289432	0.868325706123202	0.764097492544067	0.809881267670365	0.645177975986135	0.668197895521645	0.334221379288558	0.385401831324306	0.494838426453069	0.734640755846909	0.770537187041407	0.38679780831767	0.693283694961896	0.721464168719479	0.254473020952946	0.188948383307026	0.285020692182221	0.155859490193162	0.2910175650138	0.632451561882123	0.64190843928586	0.411380760548788	0.481654743061255	0.693553436701078	0.52971698091595	0.361976482825556	0.439348473364995	0.536140800001416	0.573258836156909	0.586374674475848	0.684392110232141	0.42218364324075	0.701107267356449	0.714278011207401	0.721462180908842	0.692447778091026	0.523009007153164	0.891230085242576	0.829628974909835	0.403360266394187	0.70288764976237	0.797547774670741	0.367124761011615	0.848847882797178	0.438280257777144	0.555086024200612	0.38387518613813	0.435163648980712	0.260332906680368	0.801205012334746	0.788929328129958	0.525780904665058	0.844941953306782	0.666005418572229	0.90753802224762	0.741615685095748	0.654757969045384	0.740546959240613	0.912323389916763	0.515840246442429	0.433133963357064	0.345913665285837	0.264390961453529	0.676036545079695	0.445382163018197	0.514564932631968	0.685106183688456	0.61864628189831	0.417301798043338	0.543798079426594	0.624358938809778	0.490442306690488	0.721457417315366	0.928612519121682
Q68CP9	0.492909500420592	0.806186926924677	0.799417452032033	0.92546690155785	0.427577790162999	0.422501002991471	0.278515188966576	0.735489620133816	0.189092624801053	0.515798558804793	0.432994252227272	0.444149968373875	0.690683473998883	0.916298896296292	0.708052916434219	0.754164675601955	0.829723777707908	0.917684168993121	0.906296219371499	0.866639380145218	0.754826324236617	0.933269358543598	0.929121011143538	0.619262646427026	0.692104395037718	0.552450128282277	0.396477922219927	0.69688723439766	0.622669151132047	0.714970195282448	0.406036106574651	0.448753100903508	0.220373983686575	0.636635861785969	0.597009927842846	0.563255891583918	0.407969572054862	0.312338230596074	0.729374622096551	0.306276982633669	0.646850777580438	0.722164899698489	0.561785003674316	0.671312443063125	0.682511193422336	0.776238239430193	0.673854975037898	0.849791805035849	0.399914320310177	0.763596509064293	0.522168890910579	0.620047181555785	0.154342871504213	0.789905854393549	0.698430921596766	0.354642883521404	0.539943371194235	0.797186720379318	0.388227905934938	0.425922041336662	0.596849632649996	0.215493709421196	0.670786134098506	0.220879772768559	0.193028582872782	0.120131789524771	0.175183711911486	0.421786493038592	0.800208160423156	0.322871013347919	0.467655136718964	0.3910357729953	0.319994129012262	0.538320970136451	0.618885929568735	0.349477606278479	0.669480842505494	0.304027007539601	0.514336546218155	0.17590423237834	0.685006463460485	0.182550225939931	0.69621106878426	0.690260521904321	0.385590319658462	0.763205655785086	0.688599003603112	0.475007699680663	0.633091494874111	0.684169802020721	0.183162341255342	0.150490756213234	0.625562421359232	0.264985474333708	0.434452818330095	0.427005647582268	0.488638721088734	0.242289683831986	0.33537889041254	0.328474522871222	0.310238359456302	0.544001259451042
P27540	0.524355924007623	0.772159491761509	0.623870647615727	0.696392972385394	0.464972848712783	0.673054778520273	0.460553237902131	0.750072673098272	0.451518000308067	0.675349864177465	0.628009332913742	0.242359390365949	0.751073035940872	0.594386687930169	0.917706465337457	0.78803721507043	0.547727118530533	0.797459245750679	0.659286033977962	0.843291700245954	0.513407844533595	0.68208178281716	0.844545121331678	0.524397163516256	0.876820796406779	0.37246109439412	0.429379103150742	0.55093475334495	0.552578767580339	0.856296280505293	0.218740802630745	0.544543848167494	0.345722727578091	0.203270815102307	0.390868394276542	0.33669011592927	0.297447020553242	0.684986839563775	0.552016382779798	0.407846741259895	0.487201333493491	0.706378916760433	0.539519797112256	0.574197240569885	0.806127296184865	0.558115651998223	0.367435013528409	0.859550166589035	0.59624361579233	0.316867499356817	0.715517912832644	0.35485334634304	0.147202483045288	0.503810119291859	0.197657991204514	0.758666309272585	0.270563062997677	0.556643507828236	0.636989402685896	0.729093836270259	0.478473061521073	0.383487151754726	0.863485487189628	0.766198967542157	0.806970297730139	0.504148833302938	0.762761008733154	0.725488054908249	0.912179395767381	0.884701972493332	0.732371599022565	0.857859145555195	0.880325084067735	0.810124419565202	0.646275934324027	0.703327650421172	0.560070394529107	0.845841627603764	0.929332240060874	0.623857915612887	0.842579928935825	0.255834887835621	0.907980450247331	0.756576522709579	0.490510140858756	0.940451342033653	0.835736278375679	0.837352381437927	0.483490360166066	0.476961835601622	0.358417902963753	0.318843383036924	0.752403513843129	0.269608278670021	0.328506929060181	0.666841356215797	0.436646555352109	0.751621178841898	0.528565023139943	0.716193279708366	0.580529079518871	0.784946098301198
