	Automatic	Manual
0	0.26815927555710767	0.0
1	0.48888554894673936	0.2914892421792016
2	0.7785708506296207	0.5829784843584032
3	0.9753597072913347	0.8168489380662272
4	1.040702315696605	0.9376366916287414
5	1.0622249417805476	1.002247548727457
6	1.0698908618256986	1.0231923834382204
7	1.0736738930116634	1.0325973508238433
8	1.0759279835933082	1.0379396935851142
9	1.0771722043888912	1.0413842222121394
10	0.13330202495571677	-0.00017473840701405404
11	0.30283818282858943	-0.00012969814918988725
12	0.5029284767975545	0.5801216824349424
13	0.7478531513384138	0.8152856842640066
14	0.9486925587178062	0.9367694869622476
15	1.0195694773112407	1.0017695112244454
16	1.0385684606527217	1.0228533572510268
17	1.0470432473660758	1.0323129760599308
18	1.0518417626328764	1.037684220260981
19	1.0549297400022397	1.0411465607314943
20	0.05703365469577286	-0.00017748781894621145
21	0.20165156870347972	-0.0001345581933859701
22	0.3600796367898454	-8.292561663131526e-05
23	0.539913879798297	0.8136508975252132
24	0.7432776909199196	0.9358522383123635
25	0.8739229360171442	1.0012565553836956
26	0.940527906552382	1.0224876000296346
27	0.9726511344304808	1.032005167830504
28	0.9890630807967234	1.0374070865295237
29	0.9987949877950302	1.0408883444711188
30	0.013017617708572592	-0.0001795238026753575
31	0.14590160919081657	-0.00013784563186116457
32	0.2892980203436221	-8.984597710058018e-05
33	0.4449463457740291	-2.6304999608466525e-05
34	0.6176694876079937	0.9349303453655181
35	0.7478188234691322	1.0007397076841014
36	0.8043928828638574	1.0221195015874298
37	0.8350206804264241	1.0316955528380662
38	0.8543610679304404	1.0371284096157873
39	0.8677396350991645	1.0406287405108352
40	0.012706134910180078	-0.0001811067672753199
41	0.10896144509669782	-0.0001402705455825323
42	0.2445454244271677	-9.426280410973171e-05
43	0.3891409825848911	-3.671050450864483e-05
44	0.5451676034439429	0.32415624915119723
45	0.6722667576365214	1.000218923664983
46	0.7333273672072278	1.0217490393729198
47	0.765589910846497	1.031384115127871
48	0.7855807276427724	1.0368481765942774
49	0.7991967538015512	1.0403677376338853
50	0.012498376904519583	-0.00018232184620469154
51	0.08475478963951714	-0.00014206939532090872
52	0.21589320126574724	-9.729856082573437e-05
53	0.354538841747995	-4.333333376756641e-05
54	0.5022840257821992	0.20892165538716467
55	0.6214573392730414	0.8073338417817825
56	0.6859438279614133	0.9807966320190055
57	0.7203953890197341	1.0310992355458963
58	0.7416165577622623	1.0365917999452934
59	0.7560091348028062	1.0401289235701778
60	0.012380950168611503	-0.00018305756321087646
61	0.07120438504729676	-0.00014313577150612325
62	0.20004856524526315	-9.902347461447899e-05
63	0.3357060623224691	-4.687336098456464e-05
64	0.4794439332603451	0.15377258715841463
65	0.5945838842557493	0.742015332177261
66	0.658422640433829	0.9215739574659285
67	0.6943937972703232	0.9870581083751473
68	0.7164910294389781	1.0182788957749633
69	0.7314498314180335	1.0399999263457733
70	0.0123061389105153	-0.0001835305904753245
71	0.0626167958135712	-0.0001438131248879408
72	0.1900720127011559	-0.0001000943863970913
73	0.3239454814561328	-4.894087342686717e-05
74	0.4653343242694421	0.12177696517554291
75	0.578159280030667	0.7022542958687347
76	0.6406190917610773	0.8950674356570425
77	0.6775233710796998	0.9622806111997555
78	0.7002415208907453	0.9957682507743985
79	0.7156038933824277	1.0137371918421678
80	0.012254272493346416	-0.0001838604552266838
81	0.05668263621917749	-0.00014428185853472393
82	0.18320578248978722	-0.0001008251820280781
83	0.31589216053556657	-5.0304257692029294e-05
84	0.4557349525373115	0.10070569950537044
85	0.5670548713955185	0.6746659324786053
86	0.6285559824710446	0.8781832094474634
87	0.6656555248576564	0.9476044161679811
88	0.6888326478749865	0.9828045696106277
89	0.7044939827081501	1.0021543132846256
90	0.012216186298592127	-0.00018410366037916492
91	0.0523349662979146	-0.00014462561719061145
92	0.1781890478091732	-0.00010135608671210203
93	0.31002814394846423	-5.127314938854433e-05
94	0.4487754470204055	0.08572932496374253
95	0.5590375194317136	0.654208898746316
96	0.6198691662508686	0.8662347260591747
97	0.6568405445097044	0.9375974699189923
98	0.6803696758008391	0.9736648879456544
99	0.696260541325008	0.9943171433506297
