	1000	3000	5000	7000	9000	11000	13000	15000	17000	19000
Rep_1	0.006441499994252808	0.01771129999542609	0.023166700004367158	0.024244200001703575	0.038069200003519654	0.04963080000015907	0.06769559999520425	0.07330609999189619	0.07575319999887142	0.0836657999898307
Rep_2	0.005401899994467385	0.01799350000510458	0.017090299996198155	0.029981200001202524	0.03756779999821447	0.055748200000380166	0.06060799999977462	0.0542109999951208	0.05136549999588169	0.06617869999899995
Rep_3	0.007872200003475882	0.014025099997525103	0.026359399998909794	0.031733099996927194	0.0384842000057688	0.04089959998964332	0.048406900008558296	0.0687634999922011	0.07338270000764169	0.06830939999781549
Rep_4	0.004397099997731857	0.01575159998901654	0.01974849999533035	0.028687300000456162	0.04401650000363588	0.0541833999886876	0.059351699994294904	0.06023970000387635	0.0872562000004109	0.09026860000449233
Rep_5	0.006113600000389852	0.012751500005833805	0.021678399993106723	0.024361600007978268	0.05057340000348631	0.046386600006371737	0.05206660000840202	0.06194510000932496	0.06852960000105668	0.06823679999797605
Rep_6	0.007055199996102601	0.013640600009239279	0.01949639999656938	0.03873339999699965	0.04498589999275282	0.038466999991214834	0.0641713999939384	0.05774079999537207	0.08202620000520255	0.08774760000233073
Rep_7	0.004357300000265241	0.01754909999726806	0.01797269999224227	0.03448489999573212	0.04427729999588337	0.04310520000581164	0.08686989999841899	0.07110489999467973	0.08523559999593999	0.08857480000006035
Rep_8	0.007462399997166358	0.01377879999927245	0.023237100002006628	0.0333801999950083	0.049132800006191246	0.04318760000751354	0.07053979999909643	0.08431359998940025	0.08377430000109598	0.07420439999259543
Rep_9	0.0073662999930093065	0.011345599996275268	0.0176666000043042	0.027961899992078543	0.03885689999151509	0.055008299998007715	0.07768039999064058	0.06385160000354517	0.08137339999666438	0.06963810000161175
Rep_10	0.005010499997297302	0.017652299997280352	0.028188199998112395	0.031166699991445057	0.03267460000643041	0.05079239999759011	0.0804640999995172	0.06768100000044797	0.07242379999661352	0.07956369999737944
