	Regularized Loss	Un-Regularized Loss	Regularized SR	Un-Regularized SR
96	0.18782996671500785	0.18801707408952467	0.9131321152172128	0.827155292753766
97	0.18763808292402176	0.18749032401404486	0.8739647257351775	0.8520390317190074
98	0.1871126553109744	0.1870778093133018	0.7950566355826847	0.9083110712186816
99	0.18689154304986716	0.1868248479460424	0.7537789479823709	0.7278797919358472
100	0.18639539395257182	0.1863938533784396	0.9144856108227473	0.8376479270342684
101	0.18604434541546222	0.18604631478105554	0.8223083674694132	0.7261028342515564
102	0.18562799208892147	0.18567964589739544	0.8660238753869605	0.8679851723124911
103	0.18507738373602506	0.1850815575256522	0.8810327726379776	0.8444570315657876
104	0.18475780216833615	0.18468806320208841	0.8648768807309406	0.9127334527475968
105	0.1841658785348151	0.18426177843843722	0.7663197454067852	0.8117075646523679
106	0.18409323392890314	0.18387743875755913	0.8450348295081259	0.8941461288859605
107	0.1834549882082439	0.1833735677852441	0.8796843399433111	0.7880991203810495
108	0.18311835885205985	0.18317822980600254	0.7746896120747258	0.7914838639795124
109	0.18269425097228265	0.18282440430409053	0.8666277879867496	0.8129056146124214
110	0.18228276206589783	0.18239141680667761	0.8549000801042012	0.8534946661230189
111	0.18204014450825012	0.18201604909856622	0.7894021753060262	0.79799352829076
112	0.18186288129508593	0.1817349874539409	0.8302552025289547	0.7422350335445507
113	0.1813717630823357	0.18137451184872905	0.8454697495569549	0.7684427977366208
114	0.1812440735433018	0.18106546515708077	0.7910910757710947	0.8008171585027377
115	0.18093688406178338	0.18073555071325312	0.7708115614742721	0.8504975789352125
116	0.1804199348545411	0.18044828922830997	0.7651938099725515	0.7862026078308433
117	0.18010547389996734	0.1800556921598952	0.8096723318072016	0.8084431757554622
118	0.17999041077024727	0.1799533951300099	0.767656881725651	0.7833849717989306
119	0.17956365878308347	0.17967476440166785	0.8499727367107023	0.8495787233777292
120	0.17948156759170705	0.17943582324245289	0.7450494322437006	0.7541839846233482
121	0.1791180815051201	0.17905982337642845	0.8024516581491867	0.7389097145049437
122	0.17875058127408616	0.17892370429917515	0.7386527841804342	0.806448508620178
123	0.1785366229554276	0.17860874048358827	0.8360184161169057	0.7600837525060034
124	0.17822015997591822	0.17819523956241473	0.8096013154082892	0.7575469936577234
125	0.17801813102913905	0.17799777726350613	0.741600400744131	0.7681690890066426
126	0.17773268501582234	0.17759743533390665	0.7416344478801903	0.7811405736594619
127	0.17747584739837813	0.17750857920312668	0.7869291743962596	0.7183432833178062
128	0.1772182132156445	0.17723570785774612	0.7520586624246525	0.7093192894617779
129	0.17696984722134174	0.1769471570021529	0.8002817926914267	0.6836252905383273
130	0.17672823387437675	0.17670088634149186	0.768465084754065	0.7743437601289203
131	0.17644688590352164	0.1763573770558662	0.7238283867248808	0.7771901882166918
132	0.1760591434111174	0.17612480996882723	0.7184973538294821	0.7085636102855384
133	0.17583017373451748	0.17584288024222194	0.7489939484097674	0.7435157003021696
134	0.17546173791855313	0.17557178671942908	0.7012530706042512	0.7158356219734506
135	0.175455800333914	0.17541667223608295	0.7408769638388506	0.7728525643571347
136	0.1750360638401101	0.1751421185280151	0.7844967995999622	0.7771260921765806
137	0.1749296140138984	0.17482142153633096	0.7776412588739382	0.789337672951752
138	0.1745658602097947	0.17453971284904818	0.7173134710637278	0.7396930357156472
139	0.17425286422787276	0.17428680255688683	0.7509206388802308	0.7003152701638116
140	0.1740941110569993	0.1740492926369862	0.6887089250694496	0.7404588408600358
141	0.17378259017603745	0.17368176500795668	0.7752107947878145	0.7660709855718852
142	0.17351431800532685	0.17351799789829792	0.7326089728590413	0.7535627275648211
143	0.17328052630358431	0.17321384795541167	0.7638239448668158	0.7828646976895886
144	0.1728301161556518	0.17296569084635155	0.7751517159970439	0.7319989673730678
145	0.1727837593283936	0.1726934808265252	0.7551529360291016	0.7286163713126641
146	0.17244027439476217	0.17240443121992705	0.749376089236679	0.7127946614334411
147	0.17200728047876923	0.17212299349946622	0.7528552126379424	0.7714619508150655
148	0.17190466963197204	0.1717919682403859	0.7134656615577475	0.760110603499132
149	0.17160678899803586	0.17140832180469828	0.7577614046613912	0.7180060738915284
150	0.1712754636997585	0.17123887758783007	0.7031818077165182	0.7540389740086364
151	0.17107636235184237	0.17104854431248973	0.7161249442386253	0.722581533936151
152	0.1707334216433182	0.1707185144029236	0.7389619674750995	0.7614097114394526
153	0.1703306074241197	0.17043828036538838	0.7006692143718721	0.7593291715067844
154	0.17021895089187933	0.17013659543824977	0.705852309186269	0.762319776467201
155	0.16998979817357915	0.16981221047707556	0.6705327051666279	0.7548105352739752
156	0.16956474582023293	0.1694591301685403	0.7481467662349524	0.747172205312121
157	0.16940238836437876	0.16942001588621308	0.7724039608120506	0.6935852636996294
158	0.16889861781157092	0.16911000425315717	0.7470653836914504	0.758586020582599
159	0.16874048918893686	0.16885398417956726	0.7625118853060986	0.686855094950694
160	0.16846651858442774	0.16835944272764258	0.7120607233577615	0.7430185908411879
161	0.16827426204474466	0.16812517260647428	0.742060097807604	0.7437848392663757
162	0.1678490332914041	0.16781604106071227	0.7341996409703369	0.7548155773740604
163	0.16764856862436808	0.16765186230150836	0.7172222626549981	0.7120136029338195
164	0.1674538556762456	0.16728885353648731	0.6760707612576955	0.6988181644890465
165	0.16710515382792934	0.1668236658500023	0.7173565132789296	0.6671159252106718
166	0.16678401927361758	0.16669890301336862	0.7025072796296312	0.745002482361659
167	0.1665062871612108	0.16649532128683395	0.7070645251729093	0.6905959734905635
168	0.1661229373011222	0.16620769983555	0.739853834939068	0.6836365570320905
169	0.16591683935657017	0.16563760774480044	0.7383249459678378	0.742914393573038
170	0.16561456443764902	0.1655980697050615	0.7398981306978155	0.746711551357192
171	0.16534872741151985	0.16511516605236026	0.7346481465184479	0.7028041244175011
172	0.16481094114617367	0.1648708875919489	0.7399780744201206	0.6611103527977804
173	0.16464453437123838	0.16455744977634518	0.7335470543474321	0.7154084063318431
174	0.16437132750799566	0.16420624378199133	0.6740314270407122	0.7179466818660272
175	0.16416140268550602	0.1639868592149211	0.6911748803470634	0.6743579777560271
176	0.163823965785019	0.16360707070683106	0.6928658043485589	0.6805423607588916
177	0.16337613488824881	0.16331715301493893	0.6503285066322491	0.6788631355175383
178	0.16308803296058982	0.16298419770774503	0.6783393876918158	0.6956400545848731
179	0.16271117793170053	0.1627254489259854	0.693005642643334	0.7359958614366655
180	0.16229435535590409	0.16238190820573198	0.7224984896481002	0.7183028201393633
181	0.16197157141018154	0.16195495950426342	0.7417236868689485	0.6915859550446499
182	0.1617113799026625	0.16152405773337863	0.6867390613552498	0.7361847015105443
183	0.16131804792431587	0.16130004633081177	0.7070496836147195	0.7239121179516613
184	0.16098601387036382	0.16086651494495816	0.6702462292721294	0.6851992546164785
185	0.1605290547079041	0.16044506471949646	0.6341733913199916	0.6792728458026673
186	0.16018791327761164	0.16029826346156412	0.7281776873427646	0.7211791977019335
187	0.1598959412022518	0.1597434745449946	0.7344020187273781	0.6659581098353156
188	0.15936848743480936	0.1595455521687614	0.7221221618396816	0.6861379946923838
189	0.15914907621105928	0.15889205061973172	0.6646314763159582	0.672174201281954
190	0.15872558418693267	0.15858934944508013	0.6931495605233924	0.6704173634041677
191	0.15840878938919362	0.15825338988380458	0.664597244566207	0.693190950171646
192	0.1578929829672279	0.15774730886551855	0.6958806416462786	0.7284036237890779
193	0.15762529872787312	0.15761845310066402	0.6706543898502846	0.6861266183460357
194	0.15726315423359177	0.1569810886015251	0.7185906291979529	0.632413827889458
195	0.15686964605203235	0.15670277205784822	0.7329694269112037	0.7271779138573253
196	0.1565721850781631	0.15624274741821836	0.7108228876590708	0.6892801577934408
197	0.15628910312077676	0.156028605363484	0.6324957218053199	0.7261965989001902
198	0.1558220555233811	0.15540322287168068	0.7034016146536234	0.6685807994841033
199	0.15527668525555022	0.15509895262803353	0.6312769561443897	0.7164951938677887
200	0.1551003844936793	0.15467532719954907	0.6818699434826413	0.6359983369437965
201	0.15439520963460693	0.15429138162830486	0.7290496715163313	0.6885893786518177
202	0.15391747989115406	0.15388881172415877	0.7078795876213837	0.7280365823911341
203	0.1537794637134678	0.15336805218836747	0.6504247332781757	0.6767069213483
204	0.15311613119075912	0.15301856942827008	0.7104329664675674	0.6740868466312389
205	0.15265186997535027	0.1524977132253615	0.6639936559961892	0.6715821327819496
206	0.15215393480610062	0.15207318311009818	0.6551205263175612	0.6997182019273065
207	0.1519710502203938	0.15168167006026714	0.7129000529877734	0.6479915497068569
208	0.15149385131273385	0.15123467085444406	0.6692953043135877	0.7048495466891358
209	0.15118022733165776	0.15098803429045338	0.7168775159035197	0.6729266722523924
210	0.1508025329562227	0.1505356570396902	0.6246299014916906	0.6510919039125161
211	0.15009576002610533	0.14993155327179375	0.6677763316378142	0.669802922346493
212	0.1498177575325718	0.14967278164866843	0.6194316805652975	0.6670017471942575
213	0.14925147626177615	0.14918283302499585	0.6631259824355002	0.653491423760158
214	0.14886031823653087	0.14887234188943954	0.6751998548485021	0.6572644620020704
215	0.148790792698674	0.14848333601421382	0.6488306837252283	0.6572616552962203
216	0.14819822001312521	0.14796361244502784	0.7055790929636441	0.7041174818030056
217	0.14777146381135775	0.14761867133160472	0.6928408295093516	0.6602642740488484
218	0.14728260042726213	0.14721535810107966	0.683263435004156	0.6980567769986887
219	0.14716163791271675	0.14689450684605412	0.613699436837392	0.707632054718264
220	0.14680326902333302	0.14618494098620893	0.707835168135559	0.6694778195038931
221	0.14630775891538228	0.14607936314839542	0.6806941532494601	0.6494196974172252
222	0.1458417373194147	0.14570323099108376	0.6953169712934297	0.6626468564728505
223	0.14537437955249582	0.14531331728518604	0.6485541015866376	0.6714955360840456
224	0.14506736781989582	0.1449057729150138	0.6660591434469598	0.6230395908912981
225	0.14479415051711295	0.1443889519010299	0.6916853022311826	0.7041770670402901
226	0.14424001363515013	0.14419467458219115	0.6898280942091717	0.6675417535909539
227	0.14386996706941163	0.14372963484089563	0.7068960280801888	0.7111825166804275
228	0.14374786706815787	0.14350961297346912	0.6565310769832022	0.6611383770734801
229	0.14319130297247692	0.14294572502099945	0.6912472092028837	0.6556736370929913
230	0.14290442815763968	0.14225611799100973	0.694667629166254	0.6627603794319092
231	0.1424372109727624	0.14211656286495805	0.6982781640449568	0.705525202309304
232	0.14207664498430392	0.14210595787581404	0.672191733906907	0.6934986882843055
233	0.14161333860655492	0.14128571527295547	0.6205108558674202	0.6423476797965451
234	0.1413438372527295	0.14089229274703802	0.6662978465569173	0.6745275342818723
235	0.14078450766161615	0.14082621077038687	0.6718038311554511	0.6841223432412467
236	0.1405582961294237	0.14055678861378473	0.6968572099011923	0.6885900149118303
237	0.1401972457734524	0.14003245830709354	0.6907822141036064	0.6722611372892928
238	0.13972604155567328	0.1396724201679041	0.7125788847069516	0.6921906029721048
239	0.1392369256974771	0.13932740144234473	0.6655847753501867	0.671051255293784
240	0.1389043412914504	0.13877792409463718	0.6932489201911132	0.6501421335157651
241	0.13860489248285596	0.1384515437776016	0.697783247373986	0.6500700590774624
242	0.13811043065354428	0.13796272625942385	0.6941498884508084	0.6717343470288337
243	0.13776973282567725	0.13779568857012015	0.667665726235129	0.6433768797291426
244	0.1373920002356981	0.13730962079241393	0.7014327740720061	0.7093985499579754
245	0.13702041965837086	0.13706386910853005	0.6677277751364556	0.7132782744009464
246	0.136797075509541	0.13627224266354504	0.6705459029154814	0.6399646204775566
247	0.1363301373700607	0.1361955875566261	0.6689046896242996	0.7032486138836544
248	0.13582637358524352	0.13597666351452797	0.6716723398251411	0.704816073399099
249	0.13565409034450884	0.13544036270866763	0.7016734636742876	0.6927960698341891
250	0.13527613571593325	0.13533373885538674	0.6981721767225877	0.686994850712374
251	0.1349484677614319	0.134846263772661	0.6703407772354556	0.7257291265208512
252	0.13475231018320005	0.13433945519878715	0.704810255159744	0.6843568809866154
253	0.13393310531232497	0.1339317749357808	0.7210914824157746	0.683450289207904
254	0.13374671383633613	0.13374069812051625	0.7469826481857196	0.7310801893942516
255	0.1332461122005394	0.1335879376237375	0.6666215542932096	0.7271869214888407
256	0.13300496926596192	0.13295946080267726	0.7191922660829131	0.7093230492530136
257	0.13252902530802801	0.13253707684400517	0.7353692061772998	0.6964561135469368
258	0.13235753564032116	0.13235295649173628	0.7076156863848686	0.693050819516142
259	0.13190575077016195	0.13206003486509665	0.7038809663464387	0.6770575871333788
260	0.13157127878853123	0.13152185741150027	0.6902661239482879	0.6750418775156337
261	0.1311007079606493	0.1311295813164318	0.7437690306263345	0.7025563728722947
262	0.13101196700100598	0.1306720037196284	0.7293522534473798	0.7310475343590731
263	0.13076222173135293	0.13062874116305478	0.7032204880155599	0.7302132827716538
264	0.13005043384286058	0.130079591953615	0.735710324851587	0.6918408117793595
265	0.13004463587065218	0.12974624674156993	0.6731409648939641	0.6982529109895093
266	0.1292791493533923	0.12955164734880326	0.7310778121249244	0.6840096644872279
267	0.12932235084729507	0.12893718457881237	0.7506568954881779	0.7098068504642325
268	0.12888108697781678	0.12864451564385987	0.6849416243212942	0.7263816205257372
269	0.12820995799864268	0.128505372783763	0.711476107320197	0.7344184075517972
270	0.12786797004892486	0.12805879245534377	0.7151497997413674	0.7646228371282915
271	0.12767047767329426	0.12759717482232855	0.7791116762628936	0.6954645909351933
272	0.12752528829463078	0.12732386083979066	0.7593160279785989	0.7104122258934422
273	0.12706151168571433	0.12691485509699918	0.6672735688604206	0.7611923419509723
274	0.12677121363448268	0.12655606984558243	0.7147702674605751	0.7329008285070988
275	0.12698444470411735	0.12620409776040326	0.7178259618031007	0.6621436005717756
276	0.12605878134660786	0.12582814256736768	0.76190693006914	0.7041997748076725
277	0.12583902700878297	0.12548298481005027	0.7102945069352593	0.7175134056519381
278	0.12551738565134418	0.1253421852781074	0.7083149436109226	0.7314778078099466
279	0.12497163295631163	0.12465878618637681	0.7133177581410236	0.7678734434612555
280	0.12496366959020608	0.12420114563025456	0.7653769913904647	0.7040639999751102
281	0.12452930396787151	0.12400964329621927	0.7296004356805688	0.7370938160302402
282	0.12376359244127721	0.12335310876616389	0.7217120076240053	0.7555997701338352
283	0.123752030927029	0.12266390275004749	0.7447506181928762	0.7142307156573189
284	0.12338520224819045	0.12211609856966135	0.7548040013329784	0.7049200679619871
285	0.12312977069992212	0.12163892791350368	0.7359948087183347	0.7284489156218947
286	0.12215615249708206	0.12134081982892628	0.744962351131077	0.7306434267728948
287	0.12186539373935937	0.12081467484977215	0.682090244301158	0.7617908656479504
288	0.12147814790091037	0.1200656954390618	0.766806993501417	0.727290538419235
289	0.12112148621499108	0.1196085562517564	0.7296802223085781	0.6864620590217961
290	0.12057896991270677	0.1192195876519628	0.6926336285422843	0.739145387939267
291	0.12018175973408748	0.1186734819949159	0.7763070053017173	0.6784684198633271
292	0.11958522646322851	0.11876836003942748	0.7435199817604495	0.6883749922237268
293	0.1189108733693721	0.11804232333812344	0.7672307291141149	0.727068150076496
294	0.11868181315529572	0.1173352113511639	0.7074726396427591	0.6840300735041611
295	0.11775962608517596	0.11670755031308065	0.7323531374715138	0.70781967985134
296	0.11793923111306631	0.11646335602349217	0.7483394216539101	0.7172696693460989
297	0.11695676347791245	0.11589236663019817	0.7728119061781553	0.7380320761020154
298	0.11696221305171631	0.11562921539147608	0.7190267217856485	0.7509885818158777
299	0.11646587264875524	0.11564754988294138	0.7443585635481632	0.7484157562796123
300	0.11597857555482115	0.11477957009615763	0.7417319962312974	0.7049287189749656
301	0.11529979782773718	0.11443504935657825	0.7230642003618066	0.7324002480970635
302	0.11518082764992518	0.11412724514824762	0.8263156464218262	0.7951084790137156
303	0.11457175056619448	0.11325457737576514	0.6823519345617719	0.7481164390538121
304	0.11424172427382197	0.11314005909845504	0.7714519407418958	0.7283852241182895
305	0.11398434112906983	0.11310353552600104	0.7694911671600915	0.7407376706069069
306	0.1130989832515231	0.11234112852828279	0.7638492654026403	0.7258234639155293
307	0.112816062992811	0.11174177323714223	0.7231890306979181	0.7024906832669057
308	0.1126204603419528	0.11141354876524903	0.7070666062036773	0.7698738964248191
309	0.11219392442786275	0.11111077968798659	0.7340523267959197	0.788661058084545
310	0.1116290564686109	0.11087057117462654	0.7689316302389326	0.7714021984965351
311	0.11132376686426626	0.11035226768293327	0.7575902960227001	0.718066238227583
312	0.11121729001891842	0.11020340617103092	0.7893466182085935	0.6857648569292607
313	0.11056210001508286	0.10983557605618224	0.7661209640831674	0.748581175172532
314	0.11029312629291682	0.10877207171066106	0.744573988149844	0.7708752817957745
315	0.11006089076171856	0.10918147762034304	0.6988864945539743	0.7611951091143024
316	0.10964443687015002	0.1084244420928756	0.6949188324253941	0.7402075916323378
317	0.1089618017467103	0.10838408576722346	0.7393549842147216	0.7568969502548563
318	0.1084967141162845	0.10803457476172995	0.7541681342296723	0.7732205337645259
319	0.10852432754433369	0.10761177796910096	0.7616144977745077	0.7373508566087539
320	0.1082650118794764	0.10744618872213516	0.7406472284887903	0.7338503521542781
321	0.10804056701766207	0.10672071581895387	0.7543867618464306	0.7466634036291638
322	0.1073085085467063	0.10644768628571541	0.7486293284678247	0.7267587253222076
323	0.10688948234711199	0.10564757838510884	0.7769245812634871	0.7677381130332837
324	0.10661041430729451	0.10608760576928077	0.7367317600446297	0.702521285107156
325	0.10596272638422771	0.1055286358282457	0.7710166407092516	0.7479184429529653
326	0.10600691728464223	0.10473809611755647	0.7001438860691944	0.7616809422963486
327	0.10551336140051429	0.10468962052714784	0.7438116042417691	0.7394028270856979
328	0.10525458900270174	0.10442774510872047	0.7657892198959091	0.7419384377457447
329	0.1045748662923905	0.10404579715814215	0.7950778200447997	0.6970875034438021
330	0.10470066601042827	0.10345236240949111	0.7643405547294863	0.7425270666016752
331	0.10417377412239073	0.10360223655165737	0.7655775441143802	0.7819373000389672
332	0.10421411356606083	0.1031239568606151	0.7634416495710343	0.7732324862155942
333	0.10355195564324358	0.10290585033120077	0.7191212309607352	0.7623609594526095
334	0.10350308084416474	0.10223715032643303	0.7615493037007096	0.7247720561129835
335	0.10336647359697376	0.10201183399264943	0.7476646418245918	0.7498614847837777
336	0.10298909805468487	0.1015483154567867	0.7097997378463621	0.7491724159164213
337	0.10241302577316158	0.10163370005237789	0.7129276226545336	0.72548685411895
338	0.1021023568816809	0.10135249250858733	0.7387557455197264	0.7491090405713068
339	0.10161677526179427	0.10023721227856638	0.7709846098978053	0.7489774607625002
340	0.10186748574234575	0.10054276462622648	0.7570711912555106	0.7652395986308087
341	0.10123458609360882	0.10130685687903696	0.7716141133146546	0.7270084355484396
342	0.10061915877623356	0.10073613030697567	0.7638439011434603	0.7262860796243462
343	0.10074116008468467	0.0999048500070514	0.752012771369635	0.7443982506309036
344	0.10040775834077084	0.09941112776214321	0.7614826006820218	0.7220042378017372
345	0.10075464386470823	0.09960898564726486	0.7740206951615812	0.7604646296426725
346	0.09980553127584244	0.09868089969403651	0.754949907556079	0.7557632796018385
347	0.09962216491080156	0.09929188327760916	0.729708484184452	0.7504038870929395
348	0.09939062711555732	0.09813174397409904	0.7037179039504065	0.7427208381673867
349	0.0994637431020799	0.09853333803060446	0.7205355752750258	0.7612086882167597
350	0.09873062910085459	0.09789011157201877	0.7532604002463118	0.7644752990070198
351	0.09819579516487426	0.09722611892579756	0.7676837489787227	0.7486914710211706
352	0.09814238811532451	0.09720694848636033	0.7470383298599501	0.7514816445576789
353	0.09793961801189728	0.09704426442892879	0.770744635043494	0.7760021143101342
354	0.0981117739885895	0.09637036452417413	0.7993228567418675	0.7469568315039441
355	0.09745718362112789	0.09656948202280985	0.7106518395151056	0.7092383441315563
356	0.09734579906463978	0.09635268622795241	0.7399514448813704	0.7255261089335884
357	0.09747172912169011	0.09572650936704678	0.7630671658335837	0.7692915059673374
358	0.0967642355248772	0.09600504948086559	0.7122469409658698	0.7456390687412052
359	0.09666753843356093	0.09501537023445943	0.7477753171271522	0.752377468228894
360	0.09644862176578385	0.09516625175080301	0.7438602961951091	0.7587552274048153
361	0.09591700075721242	0.0953406890017785	0.791908061345298	0.7614403883134262
362	0.09576666983585583	0.09502707102614408	0.7482677671026272	0.7550472815687438
363	0.0954120464542733	0.09464042112688378	0.7877404687318108	0.7590269635291995
364	0.09553425131007509	0.09385959884468568	0.736689597880971	0.7488297907686929
365	0.09533620764828105	0.09445054820354619	0.6786003640878377	0.7656449660192517
366	0.09495427407795157	0.09415006428619599	0.7196448603068504	0.7375658902036175
367	0.09450749624453651	0.09377405399947587	0.7213943566697079	0.6988022081255703
368	0.09476462991203265	0.09352976571065408	0.7468906045557331	0.7208840870138769
