	Prediction	Data
70	0.3756576404861697	0.280284547274687
71	-0.0018166086074089462	0.0793303584072617
72	0.4661076924705784	0.2585317794584855
73	0.6231611213386368	0.6697435474971862
74	0.2610152944571328	0.2888513186173932
75	0.9166205902506324	0.5999483303874603
76	0.3200500115849625	0.5209787575646205
77	0.902278490642992	0.8739071551815076
78	0.21824999231359923	0.2104980024914566
79	0.5398186911426175	0.3263637197503467
80	0.7039060827774037	0.7812461185654841
81	0.8706309171681574	0.8394524279547672
82	0.7138853053316881	0.3317388298412222
83	0.33916432361232257	0.3461450976851405
84	0.544092989314164	0.2461000570766869
85	0.5695550904063275	0.4222328617527644
86	0.43338058115732847	0.2702071816277483
87	0.3480407968292538	0.3507950873794215
88	0.6027044629630653	0.2798980975416628
89	0.7320795708319584	0.9034711949008742
90	0.4746235970264506	0.1813105790842915
91	0.16174341294521918	0.319472621342575
92	0.3170388052914838	0.4980083237252555
93	0.3621399801358342	0.4962567433070797
94	0.68719311670224	0.2323307483745138
95	0.5346402370885206	0.6818170411180947
96	0.7076609483656977	0.3780516198578597
97	0.1373904538998591	0.3489615971758322
98	0.6332332034558874	0.5358982853832841
99	0.5693540797548017	0.3602047115868958
100	0.5468471418997055	0.6359150705675277
101	0.21144640543572085	0.1709559753148818
102	0.8906662368973205	0.913833945866783
103	0.7713680964287287	0.5223788595973795
104	0.6908308218931363	0.7401136212784569
105	0.8558506990980456	0.3377872813402449
106	0.5420872849321678	0.346091417725795
107	0.2746093155447687	0.324560004132468
108	0.5185134268069116	0.446178914501066
109	0.48111798903284814	0.0991100111779001
110	0.2992526585990227	0.1807325123657062
111	0.43629540733914984	0.1727188152056995
112	0.6584523492688442	0.405307656948717
113	0.9824978294934353	0.9081440931429612
114	0.5128280112199964	0.3996375120579521
115	0.8353013860346922	0.6640470424977498
116	0.18399565053270475	0.2993661217410114
117	0.22268997533593057	0.2741116993922435
118	0.7891518799604914	0.7099631627536648
119	0.9856840366479239	0.9797019165487963
120	0.4251897734505155	0.2108175972895006
121	0.6955283205561679	0.5492009378593325
122	0.6606907789472474	0.3949017417468266
123	0.042356679476732925	0.3926074216578458
124	0.9713432126337971	0.9930352199758125
125	0.16946140860256145	0.4840973350427476
126	0.31105672149186164	0.2445805433810488
127	0.8757167752874094	0.3951719080915263
128	0.49243302934710037	0.5804890617449073
129	0.5047946557231312	0.6141908491272814
130	0.8542579683568047	0.2430287452003696
131	0.7582009403206096	0.6373987882679366
132	0.22770807906175358	0.4301134889032056
133	0.29209325394507335	0.14747700019292
134	0.03276145091252818	0.2109009404710253
135	0.4658363775563497	0.2794341669212688
136	0.8453824254544968	0.6884254034238193
137	0.5978218976157359	0.8116229755532615
138	0.5491020919022525	0.1976183066291552
139	0.6636102839607071	0.4630820485176702
140	0.11572279735859196	0.6477336940762877
141	0.11205634826915904	0.2310658965889797
142	0.31345588472727787	0.1465648067471318
143	0.6983529140217135	0.647544483687212
144	0.6818576033885146	0.6828631913350591
145	0.5019310651975069	0.4573930849487757
146	0.4653012463795731	0.440854842056202
147	0.4492585182839652	0.5339123546053096
148	0.22138193316958427	0.3985830625774241
149	0.8427902362226993	0.8059488698916789
150	0.18258806758218976	0.2250308281769227
151	0.9134196633105955	0.9704998181932012
152	0.2544098385243213	0.026264788772277
153	0.6167709710532157	0.804283442610125
154	0.47025128175249487	0.5115827350604091
155	0.6045576174776861	0.8003589677482439
156	0.954609506663559	0.9224671763935526
157	0.5616802800782593	0.5757461793422075
158	0.5533820907928333	0.2509939339338977
159	0.5403225666649972	0.6118969404352348
160	0.566467967994221	0.353281330041855
161	0.7189108143740524	0.7930117126976761
162	0.9266845370293911	0.9357215891229348
163	0.5130989951466728	0.8381258653625729
164	0.4185163612669379	0.562363054025229
165	0.5510158944123685	0.3233528719711314
166	0.5580830822676339	0.5007002439360987
167	0.6430885952771483	0.4702198466371184
168	0.8760170256118897	0.7484411201607435
169	0.7486573372847145	0.7068160255356547
170	0.564834439106469	0.6162402107761329
171	0.510854933792372	0.4525025260922891
172	0.8652523318906059	0.8311940165932877
173	0.9573681800481283	0.8961626634119326
174	0.408948899518698	0.2643672730156278
175	0.23341442369551982	0.273941161104288
176	0.8825970932144936	0.8385460337774098
177	0.7535176698870711	0.8392817438513765
178	0.7809208096271991	0.9006547073607493
179	0.9815890262880518	0.9847139805272832
180	0.5004174151271005	0.4874690192543715
181	0.2611175582562733	0.2105835351126326
182	0.5409794793651895	0.5798594593152064
183	0.6048573727621708	0.7769313070856037
184	0.3446192988254716	0.1855829687478314
185	0.4938612564077899	0.5263775763014549
186	0.8579198960588117	0.9489991735653712
187	0.9093290358093358	0.9715455615942784
188	0.6409182175791138	0.6959257019025702
189	0.8492939359017612	0.9041067029938336
190	0.050917483931333905	0.0172070390312427
191	0.5561005083210979	0.6673813587953695
192	0.7657984842597213	0.7537860012988677
193	0.9567860100723661	0.999528531363505
194	0.7436702805115406	0.8246516177437638
195	0.7513899186993641	0.7259928273650753
196	0.5645905815928048	0.6059828557621998
197	0.05770327419418795	0.0227174478483308
198	0.9352657114657928	0.9856657773371684
199	0.16668336452520133	0.0482605033687737
200	0.4140340967519205	0.6739771608439376
201	0.9107189481156062	0.978129395313874
202	0.24690583083489787	0.1843429708887816
203	0.6158193201835447	0.7831570302336641
204	0.9929016656509131	0.990702133017227
205	0.8986194725842985	0.911114533789644
206	0.3999288194596088	0.5439917763152624
207	0.6524771733584108	0.5258993240385336
208	0.3164420958545733	0.1559659472712674
209	0.5651733709928679	0.558132015414364
210	0.6681832213275685	0.6428701347132553
211	0.6074824435952233	0.6200615184691436
212	0.8355909545845384	0.89221940908941
213	0.4596860493034742	0.6182761962127825
214	0.11243979969235761	0.0254723160905286
215	0.13705444861745428	0.1476069283573292
216	0.6704096688487163	0.7732000493270361
217	0.5505885744615008	0.6433197665171548
218	0.41968273776834747	0.4821323440867219
219	0.6976990208814795	0.7673700066261
220	0.7584399232110876	0.8122424667576391
221	0.6905506637234408	0.6900602246253946
222	0.27510240881155773	0.2897661963126255
223	0.8408599967640352	0.8542855923548992
224	0.15642440565357138	0.2044535072185774
225	0.9478282008828943	0.9643688780815076
226	0.4257733935752443	0.0903954080472953
227	0.4959403810695344	0.6162214152725656
228	0.29135294898245717	0.3451680761351359
229	0.7195461194825445	0.6412601020462254
230	0.859385270050599	0.952505967156192
231	0.3636505639224534	0.7089746968876862
232	0.5462467561791423	0.4844148207644111
233	0.595626390806712	0.481841328054904
234	0.46287111311897033	0.5324972922430833
235	0.6543073357242979	0.6349055582995795
236	0.9779350047747768	0.9648781948321348
237	0.6245063382619809	0.7231767700945745
238	0.22394859741731007	0.4019784888829952
239	0.5010002551611158	0.3929402591827863
240	0.3769062786080611	0.7661814414466772
241	0.4363900592698554	0.6494955982658289
242	0.7042694345686313	0.8898112230776787
243	0.6791970800688464	0.7916757883918623
244	0.4498751937544895	0.7240692581787573
245	0.5064477411707701	0.465281691911555
246	0.8574229753303596	0.7990572018665842
247	0.8984619611507532	0.9728557238194344
248	0.23724478437567628	0.5610134253704551
249	0.2629897617050066	0.2807464853868791
250	0.9032715120090548	0.8906368091549159
251	0.7345527149060554	0.7235883336357685
252	0.7766564751436417	0.8353647735379557
253	0.9843259832750779	0.9967102234220644
254	0.5017140416655734	0.6091178428038704
255	0.3270349496500405	0.2159456225367776
256	0.4890644771040131	0.3737283892564779
257	0.7964611452549243	0.7380975982200231
258	0.3254714166501446	0.2318096256765583
259	0.533255935011382	0.4279723221686861
260	0.8251904982296081	0.8857894368955115
261	0.9618311463685513	0.9678966866677796
262	0.6461086665225946	0.7624669603154353
263	0.9139678886144761	0.9581694005331538
264	0.12086397623701461	0.1061320934622763
265	0.4033865975742438	0.6673720465784392
266	0.8265386437240252	0.8965130802218226
267	0.9939528858186316	0.999330981844778
268	0.7187754848863577	0.8717825439145992
269	0.7837228023040518	0.6995562166971337
270	0.582208694773402	0.5549638873639235
271	0.14068370248534404	0.0158909661453905
272	0.9605458173414887	0.9858508853846694
273	0.1340143806986908	0.1153748632316516
274	0.4292776620555149	0.7798303232074396
275	0.910358446853295	0.9819422838899772
276	0.2593553036648342	0.2672705869468182
277	0.5980700513304161	0.7176001843711668
278	1.0033668524665336	0.99756775504087
279	0.9106358806243976	0.9096939434595512
280	0.44651456165096903	0.4267601000013631
281	0.5685540042148021	0.4866508949886405
282	0.16199778996526498	0.1526244559297749
283	0.7750171336629381	0.5655289675513027
284	0.615142729119987	0.4783466451324349
285	0.6122674816251747	0.6414058854488233
286	0.8399327310953183	0.9280073956420408
287	0.4670230779403015	0.3491308538851295
288	0.08618508177187831	0.0547958847714397
289	0.087256660415932	0.0856511164724307
290	0.6268559181044778	0.7187284208997091
291	0.6186190005780087	0.5218443265856796
292	0.45358010267511695	0.5557617295429926
293	0.569234923075865	0.8482704191641445
294	0.7508292557158173	0.7067486567222868
295	0.6026477675672529	0.6851801817957477
296	0.2380192927332735	0.1688452403113834
297	0.7810762724163547	0.8405812721115528
298	0.3183548825753283	0.1490258133941495
299	0.9010307060923732	0.9633108006408808
300	0.4371638665441504	0.1740871784919061
301	0.45443818429989563	0.6737188413043722
302	0.25363097351353503	0.3557285849317199
303	0.6454650166778902	0.728876999761717
304	0.8718928771494893	0.9211396247267228
305	0.6396753065899462	0.463458655919227
306	0.5405464950805321	0.4231234973709868
307	0.6071423433933064	0.3539349638450139
308	0.46524792166177215	0.482911745588708
309	0.8440123930144054	0.6083441628736235
310	0.9417265300396773	0.984077018269859
311	0.6126707261545887	0.730551456376255
312	0.359553812031585	0.4565985674342711
313	0.49335594501249636	0.591912925646422
314	0.4401042096195364	0.5133694953004977
315	0.5244889320219804	0.3618159942521695
316	0.8173868016996614	0.7919980375330655
317	0.7882267482138589	0.4973686059814642
318	0.48776252413779975	0.7595718495866357
319	0.40748907882886165	0.4478395819327291
320	0.7908333387426072	0.9569239826111852
321	0.90871638957748	0.9157912724851835
322	0.327790576119495	0.1947956594706313
323	0.29147425212507627	0.3220514289619468
324	0.8759592502276838	0.8897977488291833
325	0.6906956280241917	0.8846343302451444
326	0.7471964616898245	0.6858325432509262
327	0.9817327666673534	0.995734614043486
328	0.4805752504295142	0.5647988626366485
329	0.3650530641498792	0.2471074178432065
330	0.5008174692903002	0.5917392983842238
331	0.610059370972995	0.6929069776085492
332	0.5191948997391133	0.2931390957835798
333	0.3247024334323191	0.4765410426500533
334	0.7788987980575696	0.8242120055558482
335	0.8524626866895727	0.9894965559466375
336	0.6901450114978447	0.6990559087946917
337	0.8298910697092923	0.8683782458078373
338	0.04055623235168445	0.0262749944417065
339	0.44202187188655445	0.5160969901408169
340	0.8045604876838598	0.6796551909687615
341	0.9295895216849261	0.9996328509707412
342	0.5670294271255378	0.7550548701889994
343	0.6992041334881453	0.7517422314097453
344	0.5627549099439498	0.6636316110897514
345	0.14207967045720452	0.0162321381213793
346	0.8876331902877505	0.9762431150468138
347	0.1788075781835268	0.063611085965119
348	0.4096022834105627	0.5937155095649325
349	0.9073396137482252	0.9746306808195482
350	0.2357134965384758	0.260812075950622
351	0.5899490218942598	0.7102245067006594
352	0.9890192652830784	0.9977152588599688
353	0.9108164521179738	0.93149130269185
354	0.4942281913864436	0.4960808386600046
355	0.6595618255125826	0.558088288119039
356	0.3481780459935285	0.105884090895313
357	0.6004453657796698	0.497180737903219
358	0.680899515618422	0.6170048871543611
359	0.6110015861134132	0.8301423747850449
360	0.7686801116155444	0.8379785616901586
361	0.3673237568322321	0.5031267677094644
362	0.13697400585469455	0.0392229590197195
363	0.11907447803550276	0.0316795555472343
364	0.6760761815937556	0.6406403936460596
365	0.5199014246920027	0.6150214294451455
366	0.5962217725172045	0.4333845318682078
367	0.6239056419494277	0.5566923223859552
368	0.755200389370665	0.8689099508761415
369	0.679919773593529	0.4570618008802656
370	0.2751041215287609	0.2251651011459545
371	0.38694638485215566	0.3593271548039046
372	0.6236875524271884	0.9520656934074848
373	0.8825867239028242	0.7622567930622615
374	-0.004273671343111949	0.0939205563476329
375	0.7411745388663167	0.6332244771971656
376	0.7417109123135062	0.8554312562384556
377	0.6547578062033641	0.5340236206638949
378	0.5075429956266956	0.3444582880261621
379	0.5271817835385663	0.6212750396144922
380	0.3057967747870879	0.2735544305046755
381	0.5252510052316044	0.5403359595381163
382	0.3704047128740675	0.3569811033951295
383	0.16678568467499885	0.245025089286146
384	0.005612722448810505	0.0868776998461909
385	0.7426323848298543	0.5318467402753241
386	0.26221636551766464	0.2568028993006402
387	0.503326242599624	0.670364231550791
388	0.4220725873745025	0.5603662774036323
389	0.5060169512120049	0.4571531456182656
390	0.5252617681670964	0.3106173352000905
391	0.7137738312318039	0.5533252529078327
392	0.39128695018943094	0.1749129346757282
393	0.18112669343551616	0.5155804810100775
394	0.5623791589980903	0.4548014477317018
395	0.5433530080755324	0.448757543389261
396	0.6632535513723735	0.8611516242571176
397	0.35566569001158804	0.2243003803101725
398	0.8554475661695722	0.8737107670159632
399	0.5663679741853735	0.3811259971541948
400	0.5452045464068697	0.6332547003868527
401	0.6987004347012227	0.1880698507749283
402	0.5719147038903366	0.4248361345978925
403	0.337695560559266	0.5788146732380494
404	0.8542823149630552	0.3642638315408207
405	0.43077947459904925	0.0440031531532862
406	0.18893342114778888	0.1379228051581484
407	0.42863550008853935	0.2860221323293324
408	0.8677460184605317	0.1997515961338444
409	0.8826462514967522	0.8182579586325414
410	0.28228069347716067	0.4001589210449479
411	0.8108171009097074	0.6078715303167954
412	0.04109824524189484	0.9011755342179346
413	0.41416337007663284	0.3660372104163527
414	0.8081429649741274	0.6660421713473996
415	0.9344432212412963	0.8954121806394748
416	0.2911861763326064	0.5562323044807612
417	0.41304461383106467	0.4054924948239579
418	0.2493645142087244	0.2450950799435056
419	0.15765328999450123	0.5333285417216853
420	0.909670807561942	0.9629154257800614
421	0.516954296016224	0.6469063892144729
422	0.29044276186184464	0.1379508886017105
423	0.8076030520912827	0.1879369721290811
424	0.6464396529449641	0.5892501572150844
425	0.44605577843140976	0.750233960401816
426	0.6692802365023394	0.0778517921134745
427	0.2535547404276734	0.4009829628338098
428	0.26602637399796014	0.3523283773769119
429	0.17706871593596027	0.4852084336159056
430	0.8240839556558355	0.6007168647019816
431	0.43861059989067785	0.0609471041052717
432	0.8164288974393535	0.7577450552794112
433	0.5530564716473502	0.7041545363917892
434	0.27781924451063295	0.382721925988511
435	0.5456735830963007	0.4250456014524163
436	0.5203828818916276	0.7609028128774756
437	0.23902795199918705	0.284930819130723
438	0.3256620103714667	0.2826764802834193
439	0.7525382733746108	0.6631248496308283
440	0.6724169378156686	0.566648242290499
441	0.7410899072791899	0.2816579313982683
442	0.41853450587481145	0.5687133242467897
443	0.7792229949337913	0.5819378455164923
444	0.19187996288447276	0.1880276968331495
445	0.9965994242590853	0.935635863640489
446	0.19762143586624067	0.0483424867008075
447	1.0072436102702975	0.9626978565707152
448	0.10491056552856139	0.0278418173165754
449	0.6952764141027223	0.6233400678806605
450	0.27592268096657363	0.1240273015326289
451	0.6800801288990839	0.8114758136262925
452	0.9791605448640174	0.7447649365313243
453	0.6959006644147955	0.1438517137105947
454	0.545303245369574	0.46853442061481
455	0.6424643269235427	0.7095195375528309
456	0.35539880513762845	0.4773853497533736
457	0.8426239119932917	0.5475950402068637
458	1.0187999745057588	0.9921931075843656
459	0.46635000172199137	0.6384680459834124
460	0.2962262944871368	0.5152399193367123
461	0.5126006594377047	0.445777749088582
462	0.4623178205506651	0.2200837143574831
463	0.3055468576639674	0.3177439318785816
464	0.8286715582870756	0.7464704689819186
465	0.7965451297672224	0.3833796421208291
466	0.17885523518520577	0.364827380072674
467	0.4331498797215735	0.688864814608999
468	1.0018617667916752	0.8186655497514521
469	0.9531015448482261	0.9308618604080962
470	0.38106634140527185	0.0452490070761938
471	0.3256681567935656	0.4658564693265959
472	0.9487667192580478	0.930117809508308
473	0.8055969456998152	0.6888712144365293
474	0.8347514117350341	0.8556657864304568
475	0.9927376323296369	0.9933915674657884
476	0.40689031544065046	0.4761288712067617
477	0.25414943849140564	0.0800644189270611
478	0.7082537039680531	0.7615411462018941
479	0.7239617904575757	0.8453962518314909
480	0.46613630097492914	0.2906597092117559
481	0.8012736906115766	0.7381386828645679
482	0.8754771639693544	0.908698555388895
483	1.0058139506624428	0.9995507999283711
484	0.6909226913406422	0.4966094117806712
485	0.894123627850315	0.913283929054115
486	0.06995487314441988	0.007823035091886
487	0.5709661734938641	0.4184326037723627
488	0.786987648603181	0.7969581611253176
489	1.0144111809189182	0.999911085009746
490	0.8559613152167128	0.6917196248952338
491	0.834837773695924	0.8739330379207875
492	0.4581363236658581	0.4418091284999386
493	0.03222724747734861	0.0235945570576823
494	0.9865170953916017	0.9921450699483207
495	0.1805311087765561	0.1303861875574511
496	0.5357845551005231	0.2324613530907892
497	0.9163072010177931	0.97189301410269
498	0.21980551502305293	0.1548184785400906
499	0.6774083598233778	0.4035405379247763
500	1.016320254047844	0.9951319076958276
501	0.8844550212565915	0.8118765271054899
502	0.5163909651349371	0.4473853108932903
503	0.7151103345354545	0.7584500465584733
504	0.2765832858974626	0.1183608403146848
505	0.6854030641093934	0.8080540004169793
506	0.8366556918745589	0.8020248811494254
507	0.6282252040485653	0.4908264750481899
508	0.9107949690372812	0.8815479977607045
509	0.5524823353488415	0.6420365265496573
510	0.13947167727945042	0.0388629800213236
511	0.12439704954434654	0.0611512453638081
512	0.7061338911601401	0.513645540056008
513	0.6107560415580499	0.446875129339808
514	0.6358759133323195	0.2638686954577853
515	0.8471053576783232	0.6623467211830106
516	0.7738078958467594	0.6859502714851844
517	0.6572434530369691	0.8083633971838535
518	0.28486328265370714	0.3660097861738146
519	0.2757117086350748	0.8628923130514385
520	0.6762884736185023	0.3309561144854007
521	0.5186500106072596	0.6192823896385609
522	-0.005295468502032149	0.2875750184287546
523	0.512390889137618	0.4025196762111721
524	0.7558045315165354	0.6790268374643315
525	0.7362692440754239	0.8728039849575578
526	0.21984718320205276	0.3811014640241539
527	0.18750414043121594	0.1777372360630184
528	0.18065862800510865	0.1315081985888538
529	0.43052926398878766	0.2616250108484526
530	0.3878314076861409	0.6334624294474409
531	0.3668286160534735	0.2326634516135678
532	0.7911299382179348	0.9663826685647724
533	0.7328608425212136	0.727833344667052
534	0.47367022793738184	0.1703413459727777
535	0.5640042401559515	0.407378462949283
536	0.3980839962060717	0.1800437212813571
537	0.5533624230102855	0.1199226221248079
538	0.6211500348329264	0.391622304543162
539	0.5524314586815098	0.5300462109130766
540	0.41898523059002923	0.0963272113058975
541	0.2949374078961711	0.2962815983383823
542	0.4226968982040326	0.7857283258437879
543	0.4573262033028847	0.4915880895832137
544	0.3939287318317274	0.2931476215467763
545	0.21046180399541647	0.110182098469867
546	0.8228089830351473	0.9618348512925908
547	0.4905950308235317	0.6976769286300247
548	0.7498655948380128	0.7620098293116946
549	0.24649552368227987	0.6464349831547105
550	0.5121314616038767	0.4274317680077876
551	0.26615287601867477	0.3871875120958984
552	0.28369207456396295	0.6684895761116144
553	0.25719543842499804	0.1511296887037057
554	0.3326407789928332	0.4828636813970081
555	0.5223938362319329	0.6238956024127442
556	0.5101242129970143	0.4580248543648831
557	0.9610852086742273	0.9760013825154608
558	0.43366257430383465	0.4376981271885011
559	0.8107782910526201	0.6265115440966968
560	0.19917186781158547	0.1740448756085405
561	0.11315650979595904	0.3061865267277315
562	0.721096780943839	0.6546819730080471
563	0.9672409285436854	0.9985189571471318
564	0.24563161321350588	0.2219203737832318
565	0.38278139096981917	0.746484894139791
566	0.6833177359697712	0.3365377972123127
567	0.4405410393643765	0.2759932326866292
568	0.9630584780487538	0.99166821286602
569	0.11418099931293298	0.3976348848958467
570	0.2628837717443618	0.1245752483844838
571	0.4468605378037001	0.6331370696807376
572	0.547858015578324	0.6731317330598849
573	0.49544517233829394	0.4609052275803768
574	0.2819619353506575	0.5654915004758141
575	0.6172461002726245	0.7569561482440146
576	0.3301686281268879	0.3545658498626483
577	0.25330331365855335	0.5338607472009222
578	0.08789243216509866	0.1968191052499635
579	0.2889670051511972	0.2752011790031508
580	0.25589162289755857	0.8095506278362082
581	0.5956187236676224	0.5515490943428116
582	0.29713427045783425	0.2513689140389708
583	0.5364309954498051	0.778978602856887
584	0.06068580490949001	0.3080113627214554
585	0.08277939907338111	0.1114635025295371
586	0.2794432151820292	0.1861377606297723
587	0.6822257394695508	0.4581772445373573
588	0.6191658414149268	0.7425891745272183
589	0.5711505867400012	0.1648214606718839
590	0.4368602266842022	0.4221987227569096
591	0.4509201454896215	0.4323870889384071
592	0.3007345805973641	0.1967876450543327
593	0.6340421663652498	0.8746174122413686
594	0.2971428499512259	0.1110442091402026
595	0.5979185050079118	0.6839096762312552
596	0.26298921937442854	0.0827623337512071
597	0.467053601962722	0.5848718773092791
598	0.5538152626815275	0.5702134422546559
599	0.8439661822415766	0.899069571872747
600	0.256536378420658	0.3087107419144831
601	0.0840129090889747	0.0700149922909026
602	0.24316763074986872	0.0649936669985346
603	0.3970116191606609	0.3337242521683318
604	0.3199681887494409	0.3888584644027649
605	0.14901524737404734	0.2488944103466312
606	0.9759230612229842	0.9852872532309316
607	0.7357215794917727	0.7592983017657924
608	0.18107288211287106	0.3949837468758606
609	0.24656296139221962	0.1081083935822144
610	0.12047484990486283	0.0633008017314883
611	0.19158803160455118	0.169456948227024
612	0.34620957777621986	0.2710184128193335
613	0.5413246092032522	0.2836356364214273
614	0.35627153068839934	0.1749744880068766
615	0.15496362268950134	0.2445239800620294
616	0.6661872242270395	0.6910352694775097
617	0.30605584898189897	0.3002590276517242
618	0.23830426738648933	0.087652618839494
619	0.2065593883961403	0.4283969230869919
620	0.9132011076318092	0.9182386448207528
621	0.44079005064727694	0.7040562688199679
622	0.7716078923353276	0.8111808822935671
623	0.7565747909302687	0.7636310629478562
624	0.5365988193993249	0.4655742559882979
625	0.27156214163626247	0.1807259923211389
626	0.45747499379026074	0.6670974063285762
627	0.215764903051929	0.457730447166717
628	0.32723221435724015	0.2954219081979157
629	0.9227299682660168	0.8008404690583673
630	0.5177358455804744	0.5356606316583621
631	0.9903712096977044	0.997722216851732
632	0.44611478520345726	0.4331145871314774
633	0.729000862489141	0.5940648041854764
634	0.07302490094243633	0.014613057831993
635	0.17537390446563472	0.112881243264995
636	0.6597644955666369	0.4850794032450033
637	0.9806799712528835	0.999886982822691
638	0.26737845148496053	0.2576184729869089
639	0.5012488694492024	0.6978119093487286
640	0.6433748378080495	0.6381732453079678
641	0.08276761992423347	0.1052384208941107
642	0.9779827204895799	0.9966255103557982
643	0.0893320194337484	0.1131632541826516
644	0.18203522317470094	0.0933969970736116
645	0.8349646273359772	0.8097734336098674
646	0.5085052095103835	0.3571601076841437
647	0.38911886967906373	0.2938437727121366
648	0.7227424434280885	0.7531840389173201
649	0.6291939302941404	0.6443059091882186
650	0.3988115119729258	0.3924917539770767
651	0.1081833160356324	0.1265321701845724
652	0.14115287820550673	0.0679606150524829
653	0.31538489244060847	0.3114903084640812
654	0.6969082381532185	0.8321845855528307
655	0.6059688027179367	0.3884256790137292
656	0.2916687786911892	0.4039015761226807
657	0.5728804099012826	0.7628595385795336
658	0.03117946972636015	0.1138508677331655
659	0.07537312920854851	0.0668321992217291
660	0.2203072191715012	0.1441567092896876
661	0.6911587229927401	0.6662276581255986
662	0.7136570793569359	0.5496015967978418
663	0.3771876419449029	0.4684732082619213
664	0.4366841176982909	0.5865013229163187
665	0.35326964568145197	0.3876037192732274
666	0.3122420674707437	0.2383047839104073
667	0.671717396578365	0.6581129091500386
668	0.36246669511635227	0.2052139114249066
669	0.5296709510731672	0.6286072639318055
670	0.10545348565348292	0.0133265540569705
671	0.5101389879492458	0.3334800317367288
672	0.631764612751605	0.6167480996146715
673	0.8246817867109579	0.9162614211383536
674	0.19329003658937316	0.2744568725818159
675	0.14188782640659253	0.0705197116298771
676	0.25467533033793366	0.1755603193162669
677	0.4929689426281638	0.3158669109938303
678	0.32770984849123885	0.1541124515399618
679	0.28177476428341136	0.2942910264712882
680	0.9412994194553322	0.9719299755593084
681	0.7636522969273677	0.7940978318665977
682	0.3337011552071486	0.2472721858404137
683	0.28432175614976357	0.4030431084005567
684	0.2423822703369078	0.1202683348793451
685	0.3328916891138501	0.2372387571615778
686	0.28827817838506703	0.2913215547734009
687	0.5231988562173175	0.5044651214378502
688	0.5084210094152721	0.3188462160735318
689	0.239727608947186	0.2441049157105381
690	0.5426041824327692	0.4990299594916764
691	0.30705201004189253	0.2155576708390054
692	0.3221736340914712	0.1840069461768881
693	0.18680201712888778	0.2060990997812171
694	0.8454531107069195	0.9435967011759576
695	0.47305146680689375	0.5255959012153091
696	0.7533138054364564	0.854409876711818
697	0.5455671067260046	0.5528149210836419
698	0.5169555007379968	0.8111397451689086
699	0.29917968371521986	0.2359982799417687
700	0.4553253838711138	0.4916201391011624
701	0.3375054680211728	0.4765318496723481
702	0.28551903384638466	0.3044914314942133
703	0.6669120161684565	0.6487166196325918
