	RELA	LPS	RIPK1	TICAM1	TLR4	IKBKG	CHUK	TBK1	PRKACA	TLR2
0	1.0116587079187622	0.39516154069822274	0.13523657721159765	0.16244196076315354	0.3914343013220085	0.1251839197236735	0.3452018502740425	0.2094058166741266	0.05737145594059745	0.12892624115119167
1	0.9787809566991224	0.5428009100073774	0.03610270628475709	0.02781277831289164	0.06702685807845499	0.28709460803440234	0.5730047651824817	0.013962684347373355	0.030510453672969673	0.4405246415455639
2	1.014232052696851	0.49199874048125236	0.2180449253887875	0.6973857600965083	0.526200752834555	0.11701665394872207	0.2774672908159417	0.2144700789718177	0.004202664203795892	0.08472940682473551
3	1.0026686104537976	0.5735902091624092	0.03863417610686226	0.06454912302308913	0.509310852439492	0.06831915180303805	0.14524085618754723	0.0827834168017193	0.0565878072659054	0.023638420955394368
4	1.0205503158959972	0.4702094706927231	0.9880193793397818	1.0063055622370636	1.0063374436936774	0.16998856408182395	0.04337225284188706	0.1335430085194952	0.09501559679091187	0.011158286903455994
5	1.006415032977038	0.34648875123708023	0.30583505074258455	0.39876583015584677	0.16670241259447582	0.2646109621995426	0.1424268354323922	0.007653732385506373	0.0009331983734395255	0.04051441236436959
6	1.0164934852431724	0.7311484853144273	0.268281356510374	0.00861160465929589	0.05308812984619593	0.07653460229266584	0.13855216301723594	0.06973175095381434	0.06791125494405481	0.9991380986280417
7	1.010962353661565	0.3115011081082747	0.993557227576011	0.9943959995209902	0.48129446357334305	0.0930063271669005	0.2232651574725143	0.07007583972043885	0.07560664466685574	0.003326543653589087
8	1.0198918900333573	0.506980672413006	1.0003301901607669	0.9995924453397484	1.0002948353003036	0.17679671528398988	0.08630092608026663	0.032599079049537405	0.08806023195722923	0.07376262036761327
9	1.0318667968918604	0.351852612824497	0.14805184905500335	0.37633087993326064	0.32659470312347705	0.12125341463977124	0.07553502757921515	0.2376407124047839	0.07055284259983274	0.001964568641523279
10	0.9937271005593811	0.6142925177757157	0.23543257908741722	0.6847291287432336	0.128270341258249	0.13390829654605663	0.2730049927068581	0.08140422271090997	0.0391911168061122	0.04653168357542914
11	0.974001987664277	0.37058566522835734	0.954031954630259	0.6542092868983105	0.09205875547031594	0.6759642847757099	0.26612569697895305	0.031151866270866524	0.014927786882806493	0.050835128711659516
12	1.0053067252258716	0.4862290710720448	0.8536873010543857	0.3791418109428881	0.08127217658746821	0.2597178318228147	0.03998099943210787	0.03735813479527783	0.06624506969122834	0.08150786894798334
13	1.015329081288761	0.5146790531981615	0.6725511032114442	0.9969557509280292	0.4566309628265245	0.2298266322816186	0.022682480101112956	0.01776674730428618	0.07655596903704054	0.028632514367984863
14	1.0235576891491285	0.6558657898209044	0.19225410645199192	0.03173324447849357	0.10794614823510573	0.050731041559622714	0.16076315825162923	0.004918705358165187	0.1451033448758271	1.0105087371569086
15	1.0092656376126945	0.3904274592430036	0.00421824248774727	0.015500424154312076	0.03223197851619919	0.018023778367554755	0.12343582184518465	0.13332217896140441	0.05794773613951476	0.14390388559867473
16	1.0046941788991464	0.4167795774374935	0.2468400876793273	0.14421291388466306	0.011928483943827173	0.19569847157660036	0.025248198772625297	0.02310195930766834	0.08627095227448289	0.1711543922546901
17	1.0043247253100072	0.5755243681052469	0.07304903917325423	0.1285521601639521	0.15553037076451703	0.06265809229903518	0.06360522069584351	0.11973631518801009	0.0834622587195386	0.3340613938089949
18	1.0024935762659581	0.5389602867346683	0.29479145554606734	0.008616543569273327	0.002359741958831152	0.09255078895240632	0.09288320570883413	0.13313859297610287	0.06465426008440744	0.00927957560662418
19	1.0238628806483607	0.47074469887386716	0.001360285570949027	0.11093593547450376	0.9133419664702063	0.005227329715264073	0.002477931025556157	0.6415554350561138	0.10827537454803615	0.001083663574833138
20	1.0194628608097387	0.525305442875195	0.5445326605904031	0.18641554038413755	0.3822985410469587	0.10787400128709856	0.07138400894721941	0.07315497178032881	0.09118151974139665	0.07952413707508887
21	1.010827083901574	0.552269121181315	0.9983569604409763	0.9645295052860429	0.99844713462314	0.8629594092658212	0.30872000256122967	0.008067023296752462	0.08514032327385468	0.000370535838455921
22	1.0128874076820291	0.3530373961246446	0.9974068893381974	0.057953238372568494	0.010936906361783794	0.13983574156729328	0.2228851670593358	0.11384915245802685	0.07218430758202643	0.014537058327709018
23	1.0230043243971936	0.3313279524697377	0.03502878972027246	0.031894263688346136	1.001321449243814	0.15308573646584533	0.021540161707957584	0.03806033166259137	0.07386609025407043	0.00028165671727165
24	1.0197472749763643	0.6081709026916633	0.014409678383257352	0.008927420091502491	0.002922644119765283	4.792464352909587e-05	0.304565963994177	0.003590288168497602	0.11632382887154513	0.6219696148560476
25	0.9918891329828268	0.6604333556063892	0.004907959505964898	0.001385141217750241	0.0227663115017932	0.21637988625025983	0.06191312070427113	0.09541447176210327	0.05088744305862636	0.09531865175015275
26	0.9934889442259258	0.6414040737263625	0.25508213449319816	0.2505603807173611	0.10870944365343016	0.17825095507333488	0.03842035086656104	0.01903935885475505	0.06545835264530198	0.027533016842190228
27	1.0152949029348297	0.5921103091766154	0.32520352868507374	0.6075679132239652	0.592238722719692	0.2585574970680242	0.05469677490860325	0.21422120909781894	0.019168635019211955	0.10042040856964796
