	viability
C_125	0.9734753196820087
C_126	0.9604893259295493
C_127	0.9234141337223811
C_128	0.7762422704331378
C_129	0.9007988256029362
C_130	0.6431269391583055
C_131	0.5463625104875004
C_132	0.38799180770428643
C_133	0.3055882441378213
C_134	0.2976234278807679
C_135	0.28867167591652915
C_136	0.27922676992570283
C_137	0.8753417401205656
C_138	0.8761928154520182
C_139	0.8806586891481352
C_140	0.852677536621518
C_141	0.6062286563993377
C_142	0.4723356895840709
C_143	0.32066676824923956
C_144	0.30674977810053194
C_145	1.0204609715354553
C_146	1.036119693023944
C_147	1.0280924904341069
C_148	0.9486288663266143
C_149	0.836923306411351
C_150	0.707528427247107
C_151	0.5412446358880568
C_152	0.3193238944342632
C_153	0.9148657552790993
C_154	0.8946395582560616
C_155	0.7777656779482374
C_156	0.5901514250336249
C_157	0.4853669665938578
C_158	0.38289949724245664
C_159	0.3300429602802156
C_160	0.3256255141822107
C_161	0.9232143946495299
C_162	0.913159644748339
C_163	0.9017672733549069
C_164	0.9539179706383294
C_165	0.9650561534168944
C_166	0.9493916717435669
C_167	0.8924626930957289
C_168	0.7417946601623733
C_169	1.0366491492817933
C_170	1.0588203478191538
C_171	1.0427855356941185
C_172	1.020353666748185
C_173	0.9758972900008109
C_174	0.9270682535370176
C_175	0.8905827761501206
C_176	0.8124192158461837
C_177	1.0047683656184494
C_178	1.0131026426727407
C_179	1.0036346650404613
C_180	0.9992935595375712
C_181	0.9916702524972982
C_182	0.9734838522335929
C_183	0.9098644407829588
C_184	0.7090308637342383
C_185	0.9882235791650431
C_186	0.8585098009912591
C_187	0.771531729976523
C_188	0.594465371350053
C_189	0.5030765410479573
C_190	0.49111166290211317
C_191	0.4792808122623661
C_192	0.46744315637188916
C_193	0.976866126750902
C_194	0.9690508798651467
C_195	0.9539567751397922
C_196	0.879649652796894
C_197	0.7642715765297385
C_198	0.6631075933049747
C_199	0.5704854059760975
C_200	0.5585602232000071
C_201	1.0347407946431075
C_202	1.046510919346681
C_203	1.0400954981886172
C_204	0.9890028412368934
C_205	0.7352719357248707
C_206	0.5965865686572958
C_207	0.4309789811644408
C_208	0.3113447738967736
C_209	0.9966450990703251
C_210	0.9841340795400393
C_211	0.8967006664370283
C_212	0.8174026107121477
C_213	0.7123514923023979
C_214	0.5885225853292998
C_215	0.5451168543617909
C_216	0.5373766625157252
C_217	0.9422928980534879
C_218	0.889509521231086
C_219	0.9099752125578457
C_220	0.9477562302709039
C_221	0.9539653385278763
C_222	0.9309417968134048
C_223	0.8681293659414668
C_224	0.7650585079097354
C_225	1.053744707607831
C_226	1.0532439935094304
C_227	1.0321699385327607
C_228	1.0034445264958456
C_229	0.9062270786723163
C_230	0.7796137178500275
C_231	0.6785237017142202
C_232	0.49992783044569866
C_233	1.0231696108930606
C_234	1.0213638847479218
C_235	1.0175732952329415
C_236	1.0133563253506377
C_237	1.0059401065898592
C_238	0.9870782986474373
C_239	0.8714223115255368
C_240	0.5862071042424783
C_241	0.9884221401485029
C_242	0.9810959362679383
C_243	0.9573765847184725
C_244	0.9113311689755417
C_245	0.9002579115315101
C_246	0.8958153435893463
C_247	0.8912659433154826
C_248	1.0102955747120343
C_249	1.0139430483732552
C_250	1.0231675464620693
C_251	1.0342892555850216
C_252	1.045569391432101
C_253	1.0365420001891483
C_254	1.0088725209749576
C_255	0.9489686378386228
C_256	1.0630502040848457
C_257	1.0634855729333552
C_258	1.0579037815656245
C_259	1.0369888408704866
C_260	0.9429789315813066
C_261	0.8613114304003244
C_262	0.6501809784404871
C_263	0.4544339351922889
C_264	1.0228336425239006
C_265	1.0206894990423958
C_266	1.007583891658669
C_267	0.981784763314508
C_268	0.9729933670204987
C_269	0.9515106580065058
C_270	0.9222468958628776
C_271	0.9090019382186638
C_272	0.9696992552432122
C_273	0.963388707131879
C_274	0.9617090368431684
C_275	0.9790392740621556
C_276	0.9506993984356498
C_277	0.8846416039241987
C_278	0.6699598003206547
C_279	0.38412769056614826
C_280	1.0735831744375526
C_281	1.0629623644607995
C_282	1.0242557456476196
C_283	0.9749428499783552
C_284	0.9453120793904943
C_285	0.9287382731986469
C_286	0.8917837893740945
C_287	0.8139278195784379
C_288	1.0207706829078949
C_289	1.0153913589706856
C_290	1.001676503948562
C_291	0.9892456358490476
C_292	0.9637677106557119
C_293	0.9084606372484434
C_294	0.7871964208622085
C_295	0.7058069051789166
C_296	1.0211868103378305
C_297	1.0109297653698666
C_298	1.0092687545063581
C_299	1.0026443876373263
C_300	0.982360486497839
C_301	0.9758420549781777
C_302	0.973472961562869
C_303	0.9709827399600974
C_304	1.0118662303921129
C_305	1.0165253000738586
C_306	1.0285220663130674
C_307	1.0517768493439459
C_308	1.0639474998036
C_309	1.0601327193410421
C_310	1.049321644348984
C_311	1.0139270862708099
C_312	1.0782943332192914
C_313	1.0771090075651713
C_314	1.0725724921666133
C_315	0.9110610654652247
C_316	0.8721405387493488
C_317	0.8279320294549888
C_318	0.6297611685090383
C_319	0.29684224419683114
C_320	1.0214428888146478
C_321	1.0203600944793998
C_322	1.0133115193373363
C_323	1.0034850904548893
C_324	1.0013992527027966
C_325	0.9951213304806548
C_326	0.9829323469131976
C_327	0.975519729849792
C_328	0.8960711057636135
C_329	0.9020470419878104
C_330	0.9509663340727204
C_331	0.9666532817814184
C_332	0.9310207563237356
C_333	0.8323821867964032
C_334	0.7066224641195914
C_335	0.6091890404802396
C_336	1.0472365052367194
C_337	1.053222293393175
C_338	1.03249019784538
C_339	0.994256897580295
C_340	0.9258402371475012
C_341	0.8635389270574154
C_342	0.8295390665491276
C_343	0.766742317934495
C_344	1.0040995799909027
C_345	1.0067656205305906
C_346	1.002871320781837
C_347	0.9988230449765014
C_348	0.9916112908320842
C_349	0.9560168406823608
C_350	0.8255587492345803
C_351	0.45108799037515757
C_352	0.9990472907897203
C_353	0.9490540073657825
C_354	0.9384771363771613
C_355	0.9037687856393191
C_356	0.8036593816530193
C_357	0.7631522777199481
C_358	0.754492269410018
C_359	0.7457334991212414
C_360	0.9791289662571525
C_361	0.9788389159891504
C_362	0.994048837081047
C_363	1.0193099179203384
C_364	1.028846888957248
C_365	1.0309268861204526
C_366	1.0186263752884246
C_367	0.9807680434244193
C_368	1.0489143061755983
C_369	1.0568588248523316
C_370	1.0536953807620661
C_371	1.0424469323234016
C_372	0.9470033816405106
C_373	0.8810898639336493
C_374	0.7179820193934491
C_375	0.37757045304659675
C_376	1.0010050339433758
C_377	0.9984688184487795
C_378	0.9862654675268996
C_379	0.9498907499455831
C_380	0.9395092186988654
C_381	0.9117475965740565
C_382	0.8554328450641284
C_383	0.8083864774637425
C_384	0.9539760821195213
C_385	0.9490735544972755
C_386	0.9663929886926264
C_387	0.9846794168009738
C_388	0.9716603601518794
C_389	0.9118355926218236
C_390	0.7915028729848126
C_391	0.6343623329126488
C_392	1.0911128720935146
C_393	1.0680660198550742
C_394	1.03010710495582
C_395	1.0029598877564994
C_396	0.9742119375174061
C_397	0.9210442449534373
C_398	0.8273875680431357
C_399	0.6834501354379451
C_400	1.0239697986089225
C_401	0.9834350873421429
C_402	0.9068839954524741
C_403	0.7710989449508292
C_404	0.5031096135338888
C_405	0.4032675384018518
C_406	0.38011033994491716
C_407	0.35735007159105436
C_408	1.0263217614857403
C_409	1.0155408990466936
C_410	1.0127611693043947
C_411	1.0040728152285272
C_412	0.9914615921153485
C_413	0.9903911564599728
C_414	0.9892828152019066
C_415	0.9881225411117647
C_416	1.0046234218228514
C_417	1.0245604434148743
C_418	1.0498501069868533
C_419	1.0665879105073768
C_420	1.0660202115321409
C_421	1.0535766091117877
C_422	1.0329418755044155
C_423	1.0150870778691352
C_424	1.0922877700631486
C_425	1.090007036587352
C_426	1.0813595136895697
C_427	1.0428314625032344
C_428	1.0062766790851885
C_429	0.9086766629586447
C_430	0.5380267459081062
C_431	0.29139222046749763
C_432	1.027049586994146
C_433	1.0223330256905112
C_434	1.0047708247474385
C_435	1.002286652650218
C_436	0.9980073257503779
C_437	0.990218401468761
C_438	0.9821172696766616
C_439	0.9815258192118388
C_440	0.8760969912004777
C_441	0.9462900545794644
C_442	1.003386450927332
C_443	0.9840580958296496
C_444	0.9278509807349737
C_445	0.884976927521983
C_446	0.7977104779305041
C_447	0.63522439146077
C_448	1.031564351992068
C_449	1.0152317883626092
C_450	0.8958275554705888
C_451	0.5187465868407273
C_452	0.2811464127007883
C_453	0.20010385947231207
C_454	0.1824398252439473
C_455	0.17803335511762836
C_456	1.0101125854674196
C_457	1.004283285951928
C_458	0.9949212473755797
C_459	0.9830453217832409
C_460	0.9270198661235745
C_461	0.7132921807377197
C_462	0.267773930236507
C_463	0.21074501911173787
C_464	1.0064143656696192
C_465	0.9423438981229069
C_466	0.9257594303938905
C_467	0.863883643414346
C_468	0.6904106527013194
C_469	0.6480297183131606
C_470	0.629547440530058
C_471	0.6099119938586833
C_472	0.9867431592261489
C_473	0.9849110358672004
C_474	0.9904832201581486
C_475	0.9990238610000648
C_476	1.0041438021550186
C_477	0.992726595654706
C_478	0.9538093997428629
C_479	0.7837892240836035
C_480	1.0394052846942945
C_481	1.0383709532645393
C_482	1.0315903752273805
C_483	0.9892764448620355
C_484	0.8392528921176805
C_485	0.6713379011451766
C_486	0.48324842624372066
C_487	0.3370055799886561
C_488	1.00902371741783
C_489	1.0062834388976787
C_490	0.988625901847676
C_491	0.9378935477249697
C_492	0.9185077356045499
C_493	0.864017215789352
C_494	0.7617053296597063
C_495	0.7119529303593686
C_496	0.9010446254978688
C_497	0.8616883534848432
C_498	0.840760301427673
C_499	0.7982524187713793
C_500	0.5951138753215401
C_501	0.20282395789359775
C_502	0.15333504460927888
C_503	0.14600051775644268
C_504	1.0552983163094158
C_505	1.0438221561046719
C_506	1.007544854540429
C_507	0.9765771139105499
C_508	0.9240395520130193
C_509	0.8585577117245882
C_510	0.7303255539824597
C_511	0.5694830814743551
C_512	1.0086109381638642
C_513	1.009616379874894
C_514	1.002349667641187
C_515	0.9951315843596238
C_516	0.9813211775902189
C_517	0.9421119473638853
C_518	0.7981569946228978
C_519	0.5615175550037936
C_520	0.9943033184010284
C_521	0.884080410915266
C_522	0.8251664215754562
C_523	0.6157222261083359
C_524	0.416082956897707
C_525	0.4015641592762438
C_526	0.3873318812846881
C_527	0.37316924715423483
C_528	0.9824152012238905
C_529	0.9913974854774634
C_530	1.0037539932469857
C_531	1.021404433302503
C_532	1.0214454913375066
C_533	0.996329066418018
C_534	0.8279282871150431
C_535	0.4372221983299557
C_536	1.052753340747766
C_537	1.0493651090355787
C_538	1.0366798495345457
C_539	0.889234117090189
C_540	0.5984081218901036
C_541	0.4418486305625876
C_542	0.2663149744870623
C_543	0.1330340423490478
C_544	0.9994724300214857
C_545	0.9916365451481137
C_546	0.9355565053217663
C_547	0.8710901718713748
C_548	0.7746220133613835
C_549	0.5796084148271067
C_550	0.4524582545689021
C_551	0.4319353229208177
C_552	0.9107692240584953
C_553	0.8975213494101912
C_554	0.9189987856475121
C_555	0.9263658550982217
C_556	0.8892276806849488
C_557	0.7932681460624875
C_558	0.5748464725912996
C_559	0.40711102754141926
C_560	1.0658922464193987
C_561	1.0838627886637917
C_562	1.0601026909703393
C_563	1.0373344284652752
C_564	0.9760284731348419
C_565	0.8906644876205498
C_566	0.8246102136354831
C_567	0.6864717264551956
C_568	1.0269538660887092
C_569	1.0247707335207097
C_570	1.020440211453096
C_571	1.0149749253789908
C_572	1.0050026071294598
C_573	0.9787450308649663
C_574	0.8736223171116924
C_575	0.6323898072863741
C_576	1.0224249185415089
C_577	1.005071951646366
C_578	1.0013956945656497
C_579	0.9874760260483384
C_580	0.950311676850268
C_581	0.9464218626767618
C_582	0.9423718109716743
C_583	0.9381460509858213
C_584	1.0075851804503462
C_585	1.0136944395531045
C_586	1.0237325673491222
C_587	1.0423059149960634
C_588	1.0574848756305002
C_589	1.066348806498358
C_590	1.0464609618235319
C_591	0.9958490064127139
C_592	1.0709660398082068
C_593	1.0907343063331285
C_594	1.084986372254788
C_595	1.042995148541546
C_596	0.9411598621217336
C_597	0.6760725688835207
C_598	0.44328833344501883
C_599	0.34274872525874944
C_600	1.0237482110222522
C_601	1.0217225348764303
C_602	1.0131879336860068
C_603	1.0018906321195618
C_604	0.9971796095056003
C_605	0.9854716329901618
C_606	0.9667328672842053
C_607	0.9614991289054504
C_608	0.9351735163853621
C_609	0.939573868816437
C_610	0.9699376342358761
C_611	1.0077565998265678
C_612	1.0107503399181024
C_613	0.9344407544137432
C_614	0.7641129729879448
C_615	0.5843523995161215
C_616	1.0563437066577026
C_617	1.0385362479790725
C_618	0.96477617282273
C_619	0.8629574427979041
C_620	0.7463637486549582
C_621	0.6674394327251262
C_622	0.5412832319112381
C_623	0.47130149953825196
C_624	1.0290179580886045
C_625	1.021950422934163
C_626	1.0030687145940944
C_627	0.9838449245525986
C_628	0.9230527531627961
C_629	0.735683043373288
C_630	0.47305412772441024
C_631	0.37027333687053177
C_632	1.026768175316161
C_633	0.9966451593991033
C_634	0.988576433634307
C_635	0.9629813437902368
C_636	0.8994388669252982
C_637	0.8805809838806069
C_638	0.8738973194367461
C_639	0.8669208874041774
C_640	1.005585870842877
C_641	1.0039979582633507
C_642	1.020261168201247
C_643	1.0310878404126758
C_644	1.038039389831261
C_645	1.0213901130963654
C_646	0.9712864887110082
C_647	0.8813205835268276
C_648	1.0615305082894326
C_649	1.0635216820703062
C_650	1.0573513137431356
C_651	1.0386874336054488
C_652	0.9581319527713661
C_653	0.8646784417557141
C_654	0.6286380466982269
C_655	0.3941366209201581
C_656	1.0283690830926413
C_657	1.0250342270182977
C_658	1.0072799224381768
C_659	0.9824028985970441
C_660	0.9718295022362047
C_661	0.9448673163882146
C_662	0.9044237959643144
C_663	0.8829406425140991
C_664	0.890341688115448
C_665	0.8842032594335605
C_666	0.9044220854730018
C_667	0.8827909466562736
C_668	0.782123092039571
C_669	0.543163870627884
C_670	0.4279274568254522
C_671	0.3480711814494061
C_672	1.090588138152083
C_673	1.0844701629566114
C_674	1.0535962679278321
C_675	1.0104029906608687
C_676	0.9020018017341418
C_677	0.8181559485499638
C_678	0.7207193139887645
C_679	0.5952051040017131
C_680	1.0497663499559573
C_681	1.0470454105309877
C_682	1.0387334265846888
C_683	1.030100067247823
C_684	1.0148719693652613
C_685	0.9816885410150571
C_686	0.8845987892940335
C_687	0.7736948701062284
C_688	1.0434179861556678
C_689	1.005905889823737
C_690	0.9892692481004082
C_691	0.9191867003959275
C_692	0.8303374273970374
C_693	0.8204113005566708
C_694	0.8121512912305221
C_695	0.8039699743125895
C_696	1.0370691888366212
C_697	1.0436798385432875
C_698	1.0568888224823385
C_699	1.0684114219200354
C_700	1.0686595529470546
C_701	1.04895276911984
C_702	0.954704925718938
C_703	0.7754797090279102
C_704	1.046678112610379
C_705	1.0421555097141906
C_706	1.0180112706072626
C_707	1.000587317544115
C_708	0.9758689347100493
C_709	0.9225040680296492
C_710	0.8663495624502131
C_711	0.8625417305568464
C_712	0.978790340948684
C_713	0.9761088232923099
C_714	1.0055224728464591
C_715	1.004227662161213
C_716	0.9411610063495481
C_717	0.7403977355817488
C_718	0.553516894060641
C_719	0.42969442541047054
C_720	1.025166572494913
C_721	1.0304117538097632
C_722	0.9968278751822608
C_723	0.944979131766635
C_724	0.8720113363515192
C_725	0.8132728789660895
C_726	0.6849463251366903
C_727	0.5882129035800828
C_728	0.9415557749031553
C_729	0.9473247489058676
C_730	0.9373287462583497
C_731	0.9251830766178508
C_732	0.8921846180224562
C_733	0.8008168277610644
C_734	0.6135972300201368
C_735	0.5209422100857074
C_736	0.9208992357595729
C_737	0.7979505597040906
C_738	0.7785943272390905
C_739	0.7271318429248756
C_740	0.5789377733848696
C_741	0.4818981699082262
C_742	0.4686797401186277
C_743	0.45535712578557674
C_744	0.9115256374428251
C_745	0.9187240885215897
C_746	0.9356510316211226
C_747	0.9771142134325539
C_748	1.004661064749097
C_749	0.9980244548869657
C_750	0.9856934936539585
C_751	0.9514899155304255
C_752	1.0228058440305792
C_753	1.025869406599512
C_754	1.0211660682860928
C_755	0.9991816810353027
C_756	0.9112546581031951
C_757	0.8513985526891525
C_758	0.7311689231603025
C_759	0.5862451238501651
C_760	0.9254459384331195
C_761	0.9191651425344185
C_762	0.8880900734690274
C_763	0.7839626709312332
C_764	0.7635761529082231
C_765	0.7127897803777716
C_766	0.6144995021495375
C_767	0.5049226839617345
C_768	0.855402742591822
C_769	0.8562621698334041
C_770	0.8991432900502416
C_771	0.9281847057045198
C_772	0.8763882426383496
C_773	0.748259769515198
C_774	0.6229381622537238
C_775	0.5119302356422297
C_776	1.047769921925578
C_777	1.0782725321075564
C_778	1.0523864142297903
C_779	1.0288280529867966
C_780	1.0046017955580129
C_781	0.9891994956054457
C_782	0.9542962641084958
C_783	0.8898741829190224
C_784	1.023490921285154
C_785	1.0208053717341767
C_786	1.0160307242294344
C_787	1.0099987159228156
C_788	0.9983789663316271
C_789	0.9682143936466414
C_790	0.8893407867372827
C_791	0.7696734166580587
C_792	1.0190164576820462
C_793	0.9888895594374854
C_794	0.9815795893625296
C_795	0.9561471603983334
C_796	0.8803204363767905
C_797	0.8482943083075283
C_798	0.8376776960391246
C_799	0.826622355672598
C_800	1.0059092900745188
C_801	1.0063770461647108
C_802	1.009845437738209
C_803	1.0234290048639494
C_804	1.0413570102273992
C_805	1.0610476508122146
C_806	1.0524112534706718
C_807	1.0047463918826018
C_808	1.054571382035953
C_809	1.0879848003215662
C_810	1.0838933395828503
C_811	0.9922797859429211
C_812	0.8867766249616311
C_813	0.7535620262144175
C_814	0.44696884341543675
C_815	0.2809777798384855
C_816	1.0208919990743328
C_817	1.018176670915555
C_818	1.004894798421142
C_819	0.9840557409522295
C_820	0.975805828601557
C_821	0.9527449975856366
C_822	0.9119017646184966
C_823	0.8827278832969165
C_824	0.9252754502242506
C_825	0.9175240886010461
C_826	0.9178760872690925
C_827	0.9483955079295989
C_828	0.9842278591156142
C_829	0.9371542992523167
C_830	0.8697594990670425
C_831	0.7964001124010112
C_832	1.0494495395097405
C_833	1.0608643199795238
C_834	1.030990019892938
C_835	1.0085413013690565
C_836	0.9889945283646375
C_837	0.9515686248936974
C_838	0.9107532212748661
C_839	0.8384061392376858
C_840	1.0114010105282423
C_841	1.0119332011490074
C_842	1.0049931477189846
C_843	0.9968751877865012
C_844	0.9825635632403864
C_845	0.9514499843772091
C_846	0.8798306198589532
C_847	0.7410944081532858
C_848	1.0027901226669236
C_849	0.9424014760755788
C_850	0.9237774121525297
C_851	0.8378954636093963
C_852	0.6539751813227099
C_853	0.624762035426035
C_854	0.6106193883887208
C_855	0.5963382334077714
C_856	0.9882055611291214
C_857	0.989689725544044
C_858	0.996425714220472
C_859	1.0114286899453309
C_860	1.0364969125310117
C_861	1.0027667932369821
C_862	0.8507375965148247
C_863	0.6143788242292242
C_864	1.0567649774098185
C_865	1.0663397056612072
C_866	1.0537062055851791
C_867	0.962660781093936
C_868	0.8686258489440482
C_869	0.6845508194322314
C_870	0.4799281408307067
C_871	0.3929842908803014
C_872	1.0055358074602778
C_873	1.0012411685903453
C_874	0.9778791421172275
C_875	0.9312445666024234
C_876	0.910246763972123
C_877	0.8373110574348217
C_878	0.7091437442552616
C_879	0.6641156946996146
C_880	0.8987545200867135
C_881	0.8857300646201982
C_882	0.9091240003862724
C_883	0.9636231385586829
C_884	0.9523663784179861
C_885	0.921511369820837
C_886	0.8574762323997507
C_887	0.7635698342089997
C_888	1.03646747917892
C_889	1.05996827600638
C_890	1.0388789858776246
C_891	1.023626808214779
C_892	1.0099936342496645
C_893	0.9798012936455969
C_894	0.9176087294936102
C_895	0.8081638023792859
C_896	1.0155461645751627
C_897	1.015874055445236
C_898	1.0114913155126892
C_899	1.005498001597504
C_900	0.9924099770871104
C_901	0.9543399338871712
C_902	0.8976842885057794
C_903	0.8521411521012596
C_904	1.0064904219652733
C_905	0.9926016568672311
C_906	0.98988642208516
C_907	0.9806597286175553
C_908	0.9575492275918351
C_909	0.9535162977069471
C_910	0.9513516477242692
C_911	0.9490439811302303
C_912	0.9832105838623935
C_913	0.983205498760104
C_914	0.9889753312606633
C_915	0.9996886615454283
C_916	1.0119161506861012
C_917	1.0222291775471306
C_918	0.9882815697659852
C_919	0.941986068910692
C_920	1.0392530694369662
C_921	1.064044941230022
C_922	1.055283577780281
C_923	1.022874827763971
C_924	0.9597236384315586
C_925	0.800780723224756
C_926	0.5492522321901917
C_927	0.3790588080084991
C_928	1.0077639895534347
C_929	1.0054220089414976
C_930	0.9952780960113523
C_931	0.9855000780733822
C_932	0.982495354799527
C_933	0.9749829629195317
C_934	0.962837091816781
C_935	0.9580396595903045
C_936	0.9385361640979442
C_937	0.9360630240363599
C_938	0.9416401560258003
C_939	0.959872363244501
C_940	0.9647733495483868
C_941	0.9264858858080196
C_942	0.8753383635420295
C_943	0.7603864005665246
C_944	1.061300699088737
C_945	1.0696328061581077
C_946	1.0533632644359832
C_947	1.0412213796738823
C_948	1.0303708614079963
C_949	1.007419291019081
C_950	0.9238873935047025
C_951	0.7712831657350778
C_952	1.0066775365758869
C_953	1.0201715574194898
C_954	1.018428899425712
C_955	1.015325301312167
C_956	1.0100133887863716
C_957	0.9972467972210972
C_958	0.9580062307739481
C_959	0.7761875997604386
C_960	0.9870186668346685
C_961	0.9128756609691286
C_962	0.7832617121024812
C_963	0.695924599142655
C_964	0.48879755001653835
C_965	0.42643943175588195
C_966	0.4173792908778371
C_967	0.40851933540837193
C_968	0.9729521161860222
C_969	0.9828316869231983
C_970	1.0057453405608088
C_971	1.0317874991479088
C_972	1.0473126536565822
C_973	1.0484587626387685
C_974	1.0417462406632918
C_975	1.0281319351092069
C_976	1.0617926270273066
C_977	1.070412394741461
C_978	1.0681974141899484
C_979	1.061638335508345
C_980	1.015502563929013
C_981	0.9692012395569496
C_982	0.8608932985411379
C_983	0.6663971260858683
C_984	0.9899245613773768
C_985	0.9864880346630576
C_986	0.9760045059816418
C_987	0.8986853826565393
C_988	0.7616707079323661
C_989	0.675565874842309
C_990	0.5363577588723816
C_991	0.4537760584493429
C_992	0.9777801000308113
C_993	0.9820369115465128
C_994	0.9839287761684721
C_995	0.9953577517642656
C_996	0.9835222290202326
C_997	0.9335935379497591
C_998	0.8731336259791316
C_999	0.7321710654165884
C_1000	1.0344350457494913
C_1001	1.074196403029614
C_1002	1.0534145781854523
C_1003	1.0302041028643882
C_1004	1.0136463653076362
C_1005	0.992094829587715
C_1006	0.915439439716587
C_1007	0.8015754604872665
C_1008	0.9919016611322347
C_1009	1.012600162605348
C_1010	1.011615781807078
C_1011	1.0054508476992234
C_1012	0.9918582328430445
C_1013	0.949985478738524
C_1014	0.8720726190043411
C_1015	0.7646244660402891
C_1016	0.9827623958475846
C_1017	0.8891157542834256
C_1018	0.8653954190272639
C_1019	0.7931220060929195
C_1020	0.6110653499087357
C_1021	0.5432622650358185
C_1022	0.5319553243930565
C_1023	0.5205575082817183
C_1024	0.9730783423075064
C_1025	0.975614857872052
C_1026	0.9841773264544662
C_1027	1.0001221204923507
C_1028	1.0214870969659298
C_1029	1.0305663828701288
C_1030	0.9901715794171919
C_1031	0.8692033631717955
C_1032	1.0397239751338494
C_1033	1.071514034448517
C_1034	1.0657663031677094
C_1035	1.0155418931756366
C_1036	0.9479112406759056
C_1037	0.8724095693153555
C_1038	0.7571534479908026
C_1039	0.48073169935232274
C_1040	0.9871952120336402
C_1041	0.9812478925223191
C_1042	0.9479101014406954
C_1043	0.8759714203927891
C_1044	0.8502548022346814
C_1045	0.7843053523796252
C_1046	0.6731406080797311
C_1047	0.5838860493545946
C_1048	0.9345218477005068
C_1049	0.9205367866044059
C_1050	0.9139892451229041
C_1051	0.9479155916411779
C_1052	0.967287419852672
C_1053	0.9215990044082423
C_1054	0.8345521347776748
C_1055	0.7481593955326097
C_1056	1.038954209742821
C_1057	1.041107767223191
C_1058	1.006623717670233
C_1059	0.9601355748333524
C_1060	0.8872450644004937
C_1061	0.8261572699597887
C_1062	0.7903971335486479
C_1063	0.6910680201170097
C_1064	1.0093136041848547
C_1065	1.0094806841666717
C_1066	1.0036139583986026
C_1067	0.9972936946488165
C_1068	0.980266711981524
C_1069	0.9376907292939309
C_1070	0.8365285694075522
C_1071	0.6962279239061457
C_1072	1.0010793094085193
C_1073	0.9402714162046402
C_1074	0.9191517434698295
C_1075	0.8174329548678791
C_1076	0.613495280227933
C_1077	0.603659478321374
C_1078	0.5937534446071997
C_1079	0.5836675371435913
C_1080	0.9886260659627846
C_1081	0.9914834598774254
C_1082	1.0002335190248093
