	viability
C_668	0.7930231570897801
C_669	0.675989108793257
C_670	0.42302246712668157
C_671	0.25545987573386386
C_672	1.0665856904594728
C_673	1.0534800942117457
C_674	1.0283019702775682
C_675	0.9840183061288468
C_676	0.9102612560329506
C_677	0.8403815571836198
C_678	0.7335367507071238
C_679	0.6149618353853652
C_680	1.021037103975226
C_681	1.0055488460337985
C_682	1.0124733135934716
C_683	0.9998493143839406
C_684	0.9791472923850937
C_685	0.9411018461788512
C_686	0.847309815270176
C_687	0.6309887984341773
C_688	1.0260443852517256
C_689	0.9728785306472543
C_690	0.9645258861699701
C_691	0.9056669104827537
C_692	0.8025237091485682
C_693	0.7947709987380092
C_694	0.7869597101761707
C_695	0.7789785021857554
C_696	1.0136956214505004
C_697	1.0172998844442465
C_698	1.0260555504644095
C_699	1.0445191521986896
C_700	1.060652372986827
C_701	1.0413392218242397
C_702	0.9792815923838205
C_703	0.8604381986890798
C_704	1.0270804295645908
C_705	1.0262177634398693
C_706	0.9998709596158697
C_707	0.9749258782150101
C_708	0.9673435988089247
C_709	0.9368510689133751
C_710	0.8689690149240985
C_711	0.8653403707609217
C_712	0.9217555370820749
C_713	0.9157670961198556
C_714	0.9101292604154747
C_715	0.895254369353
C_716	0.8557165477836011
C_717	0.7569456802386618
C_718	0.6360466158907511
C_719	0.5266734615814488
C_720	1.0093287957723474
C_721	1.0319823519690818
C_722	1.0345855278321194
C_723	0.9755392262813496
C_724	0.9168019876045075
C_725	0.878251965463346
C_726	0.758486770117043
C_727	0.5343395680035059
C_728	0.9382270648886981
C_729	0.9567364040603701
C_730	0.9803104849379383
C_731	0.9685206133558408
C_732	0.9147570411546215
C_733	0.707965106160871
C_734	0.5304600300614319
C_735	0.5008655079541966
C_736	0.9237440974082258
C_737	0.781027289521184
C_738	0.697200948006338
C_739	0.6607513522517564
C_740	0.528695418710373
C_741	0.4577786781473572
C_742	0.446757852623784
C_743	0.4373392141574408
C_744	0.9301051066524311
C_745	0.9353348654426805
C_746	0.9511141035222688
C_747	0.9763050010829106
C_748	1.0004316258418182
C_749	0.9949856253256781
C_750	0.9841726609749388
C_751	0.9256881291152024
C_752	1.0077853560830932
C_753	1.0128591651045835
C_754	1.0080144805986675
C_755	0.9945025724035821
C_756	0.8902486675339107
C_757	0.7769048212324506
C_758	0.5970910224533043
C_759	0.5053037138169296
C_760	0.929145306371082
C_761	0.9224335644333186
C_762	0.8737340602882131
C_763	0.7160319599872229
C_764	0.707161640448317
C_765	0.6756807115710519
C_766	0.5967991582861066
C_767	0.5003226569625706
C_768	0.8359024841428746
C_769	0.8567013896284749
C_770	0.9056487093194443
C_771	0.9335567785624874
C_772	0.8844575632552809
C_773	0.8092631354982296
C_774	0.6634039500289519
C_775	0.4415551865357602
C_776	1.0317021773906403
C_777	1.0492806087603028
C_778	1.0532073472353165
C_779	1.0252152892317574
C_780	0.9630333564843363
C_781	0.9443106532888006
C_782	0.9240738591573256
C_783	0.8829602552135394
C_784	0.9788028891727265
C_785	0.9955175169247052
C_786	1.0099664665641492
C_787	0.9997113349989586
C_788	0.9838910050099523
C_789	0.9261513591843631
C_790	0.7527060865031218
C_791	0.5610047538076658
C_792	0.9742203265298492
C_793	0.9418572675691388
C_794	0.9304053756789774
C_795	0.8749356787601535
C_796	0.702017955938975
C_797	0.6746410861171668
C_798	0.6468539930766618
C_799	0.618443853069217
C_800	0.9654139895982967
C_801	0.9689418879115064
C_802	0.9807713434232066
C_803	1.004428327686601
C_804	1.0222923404772633
C_805	1.0129049919206183
C_806	0.9763475099606778
C_807	0.8772953371914937
C_808	1.0317721979395371
C_809	1.0348325176933466
C_810	1.029869574495818
C_811	1.0057861211700692
C_812	0.9272261993483379
C_813	0.8105928694243756
C_814	0.5346517885548732
C_815	0.42533496721140496
C_816	0.9769178090220556
C_817	0.9767885622740111
C_818	0.9695852061909229
C_819	0.9515492291519867
C_820	0.9525917834917046
C_821	0.9243491665894712
C_822	0.8408769362027736
C_823	0.8345959859291484
C_824	0.8753857810227611
C_825	0.8872159127600223
C_826	0.9211799449055018
C_827	0.9457575764645985
C_828	0.9586024174152479
C_829	0.9153476915703729
C_830	0.826046094814503
C_831	0.6362969076690067
C_832	1.0397329566783757
C_833	1.0440305942136714
C_834	1.0595934683590595
C_835	1.0445882978382817
C_836	0.9920226544094721
C_837	0.9665677928174805
C_838	0.9430530149542407
C_839	0.8830605338707567
C_840	0.9769516078864915
C_841	0.980147101016632
C_842	1.0057191017039278
C_843	1.0016782924120524
C_844	0.9891575071033063
C_845	0.976417544311827
C_846	0.9411777196796081
C_847	0.7387640038014066
C_848	0.9779565576795535
C_849	0.9153898841196817
C_850	0.8255129309151217
C_851	0.6943061647812963
C_852	0.5416537557226393
C_853	0.507445795794241
C_854	0.4989325225838068
C_855	0.49124264758208425
C_856	0.960942519805192
C_857	0.9656237122395419
C_858	0.981485225870562
C_859	1.0054988078123084
C_860	1.00991954467841
C_861	0.9618274789499002
C_862	0.6830930785127375
C_863	0.5421187682654535
C_864	1.0413801195206007
C_865	1.0372120135354086
C_866	1.026376975955572
C_867	0.993101375787192
C_868	0.7525686297935009
C_869	0.5515348603046195
C_870	0.3312717573777052
C_871	0.29791837052140135
C_872	0.9790076089996305
C_873	0.9801019357871077
C_874	0.9676465015999123
C_875	0.8553246379031448
C_876	0.8278466821426499
C_877	0.7330377587653037
C_878	0.6295768136622926
C_879	0.5594566390328632
C_880	0.8873205760322196
C_881	0.8904176809691262
C_882	0.9117421068422853
C_883	0.9293716831750305
C_884	0.9338898059522822
C_885	0.9075779192118378
C_886	0.8464416003940871
C_887	0.7350952386025431
C_888	1.0251128834687897
C_889	1.044315290514791
C_890	1.0512963898279892
C_891	1.0060329209237624
C_892	0.9707302870702845
C_893	0.9512667713813698
C_894	0.9343473876399293
C_895	0.8929460677334755
C_896	0.986214486461072
C_897	0.9948254059245212
C_898	1.0138525329839287
C_899	1.0076396802855834
C_900	0.9731939639306726
C_901	0.9119292727985986
C_902	0.8859464697778388
C_903	0.8670477638726714
C_904	0.9817178066321381
C_905	0.9718695326888265
C_906	0.9695414173893042
C_907	0.9579470220076662
C_908	0.9193606101374046
C_909	0.9156012733306211
C_910	0.9115884517686794
C_911	0.9072057614752382
C_912	0.9737076159535094
C_913	0.9756688968971288
C_914	0.9816073914651267
C_915	0.9949896228342117
C_916	1.0140077568666406
C_917	1.0043678902907731
C_918	0.9709280794390382
C_919	0.9156413130534724
C_920	1.0242405940464234
C_921	1.0317334019218385
C_922	1.0262293791661048
C_923	1.0099803625731547
C_924	0.9526106357096595
C_925	0.7535470480817956
C_926	0.475117361974123
C_927	0.30124537224104464
C_928	0.9846763255204181
C_929	0.986698641882702
C_930	0.9909020850265933
C_931	1.0000819609210077
C_932	1.0102600815378608
C_933	0.9997889783113825
C_934	0.9755624485101957
C_935	0.9667392143849078
C_936	0.8908329254697227
C_937	0.8942441338654099
C_938	0.9124210914676314
C_939	0.9480202600254233
C_940	0.9442736364252995
C_941	0.9053173335799152
C_942	0.8387382512414024
C_943	0.7774334293225387
C_944	1.037705582515443
C_945	1.0599812383621094
C_946	1.0702840500001272
C_947	1.0464270963473807
C_948	0.9820260358838815
C_949	0.9438544230977439
C_950	0.9256545222319004
C_951	0.8930678394009044
C_952	0.9940752729035589
C_953	1.0114489008749639
C_954	1.0430707137903132
C_955	1.037977320422749
C_956	1.0278136984451183
C_957	1.010017660481611
C_958	0.9618394336673024
C_959	0.8209760108234142
C_960	0.9835050681702973
C_961	0.8879616387035865
C_962	0.6893526592944119
C_963	0.5753564845914817
C_964	0.3464863395869191
C_965	0.3105570872650223
C_966	0.30172509312974816
C_967	0.2913663351927195
C_968	0.9833043575705711
C_969	0.9861510364825838
C_970	0.9948678662325872
C_971	1.0127230020794067
C_972	1.0321354937422103
C_973	1.0342915478008035
C_974	1.0286840455278898
C_975	1.0169975846561379
C_976	1.036448529153388
C_977	1.0479927958710962
C_978	1.045249898225364
C_979	1.0395579646195123
C_980	1.0165744907656815
C_981	0.9127004870511268
C_982	0.7988721541246028
C_983	0.6157337974192651
C_984	0.9870581529552522
C_985	0.9816799968530361
C_986	0.9501188098256024
C_987	0.7096586792365526
C_988	0.6709524224867267
C_989	0.5799894530417838
C_990	0.42545019562169517
C_991	0.35136906434952786
C_992	0.9101596291692935
C_993	0.9254117289319619
C_994	0.9567870906722633
C_995	0.9856541068578522
C_996	0.9621613657510666
C_997	0.9098391193738062
C_998	0.8332172784570626
C_999	0.7575819263144468
C_1000	1.0357367824705288
C_1001	1.0509579388655377
C_1002	1.0649729104594414
C_1003	1.0292411494783418
C_1004	0.9879649492916898
C_1005	0.9592520824290369
C_1006	0.9303219073413773
C_1007	0.8842345674107441
C_1008	0.9871286424552208
C_1009	0.994673719681592
C_1010	1.0142491530389202
C_1011	1.012545415119267
C_1012	0.9979571039133373
C_1013	0.9348591633691832
C_1014	0.828345701976941
C_1015	0.7660388576967989
C_1016	0.9834753552579876
C_1017	0.9196778865969708
C_1018	0.8625367891597528
C_1019	0.7203397988041982
C_1020	0.5494049416244952
C_1021	0.5310279480895219
C_1022	0.5212796265578754
C_1023	0.5113275777006485
C_1024	0.9718654385268488
C_1025	0.976112483014937
C_1026	0.9866181225436248
C_1027	1.0065922537214016
C_1028	1.0240788436792292
C_1029	1.0140447606847245
C_1030	0.965060172719866
C_1031	0.7292844922870674
C_1032	1.0359541026609875
C_1033	1.0400802984602189
C_1034	1.0356202030423742
C_1035	1.0227876399433398
C_1036	0.9102377248024498
C_1037	0.7448544761857648
C_1038	0.5647782506582892
C_1039	0.3514137498821046
C_1040	0.9856180109974397
C_1041	0.9852515713874879
C_1042	0.9686237722861331
C_1043	0.8966056834752807
C_1044	0.868977118590076
C_1045	0.7484976707757349
C_1046	0.6209229558006356
C_1047	0.5692753209810483
C_1048	0.8839105075229947
C_1049	0.8939003053960788
C_1050	0.9224952636432808
C_1051	0.9599322443328655
C_1052	0.9583597336712544
C_1053	0.9111713375237422
C_1054	0.8440897677662175
C_1055	0.7118922520068194
C_1056	1.0280300383955876
C_1057	1.039265483131098
C_1058	1.0571948005686895
C_1059	1.044036012149488
C_1060	0.9749552255554179
C_1061	0.917593739735969
C_1062	0.8411656440609546
C_1063	0.7425796628936145
C_1064	0.9763775949920419
C_1065	0.9833864106617143
C_1066	1.0067008629842806
C_1067	1.0045207819820123
C_1068	0.9931409726503795
C_1069	0.9620334337462764
C_1070	0.8201820909758147
C_1071	0.5841450389751573
C_1072	0.9767399669371699
C_1073	0.8843363684497545
C_1074	0.8219381529248602
C_1075	0.6654892114446133
C_1076	0.5579281071117386
C_1077	0.5499617073309067
C_1078	0.5433779917999524
C_1079	0.5368129249437048
