	viability
C_733	0.9258951333875672
C_734	0.7744281861763759
C_735	0.7058093776475849
C_736	0.9424308650447591
C_737	0.9017023789992745
C_738	0.7648089781648058
C_739	0.7165874572373967
C_740	0.5666299531879783
C_741	0.4042464680749098
C_742	0.39389183814350026
C_743	0.38333073506614657
C_744	0.960902043231361
C_745	0.9746085362514262
C_746	0.9941931685361504
C_747	1.0227800276381185
C_748	1.0422871141753427
C_749	1.0467803303496293
C_750	1.0358437632500384
C_751	0.9979656202195323
C_752	1.0502415063268138
C_753	1.0556524419550724
C_754	1.053044053619343
C_755	1.0439467379319913
C_756	0.9740528822327504
C_757	0.9099351178144165
C_758	0.8129301462466193
C_759	0.6309749556064875
C_760	0.9465129178072632
C_761	0.9415129100919478
C_762	0.9298623093571258
C_763	0.8718418311721486
C_764	0.7581133055451782
C_765	0.7195541773585136
C_766	0.6267275122595203
C_767	0.4991910019729324
C_768	0.8409838140917943
C_769	0.8759581865251248
C_770	0.9329621600110619
C_771	0.954605852149106
C_772	0.9486325812517983
C_773	0.8153068129231581
C_774	0.7445125765615135
C_775	0.6726105634586805
C_776	1.0774504332383557
C_777	1.1002130067129532
C_778	1.0911048519167423
C_779	1.0699072649754775
C_780	1.0400323790614951
C_781	1.0209636680089722
C_782	0.9736827400439377
C_783	0.9117904483349349
C_784	1.026231528001923
C_785	1.052312443591115
C_786	1.048821475256277
C_787	1.0359052098658281
C_788	1.0165920312188077
C_789	0.9781204906113793
C_790	0.9016504667019075
C_791	0.7982391213452309
C_792	1.0169560408437244
C_793	0.9880980417541742
C_794	0.9747063617602131
C_795	0.9611924441193208
C_796	0.9007736409927508
C_797	0.8359764426292583
C_798	0.8290615801857404
C_799	0.8212431514464532
C_800	1.0136942616485523
C_801	1.0183579478301623
C_802	1.0290168910533422
C_803	1.0483161534449736
C_804	1.0685606767867255
C_805	1.0835098332729771
C_806	1.060285341428391
C_807	0.9982661958025633
C_808	1.0863669343907667
C_809	1.105924843894518
C_810	1.1046353520457604
C_811	1.0654585069276428
C_812	0.9676943000261392
C_813	0.930885064791538
C_814	0.7749821983385006
C_815	0.5089669782273222
C_816	1.0187706632640778
C_817	1.017027677416056
C_818	1.0068064101930614
C_819	0.9810732009750135
C_820	0.9780495228500771
C_821	0.9692640987537701
C_822	0.938768135310368
C_823	0.880812951369737
C_824	0.9129238393018483
C_825	0.9280395625726116
C_826	0.9398999984081385
C_827	0.973190162054777
C_828	0.9951841381115832
C_829	0.9898526923418861
C_830	0.9277051865132756
C_831	0.8554404158203518
C_832	1.0758691096920996
C_833	1.0692815178400459
C_834	1.0713046141419849
C_835	1.0763089240079395
C_836	1.0605311348171749
C_837	1.044631223863317
C_838	0.9969156313498234
C_839	0.9369403533772865
C_840	1.0220156863606695
C_841	1.075627160851051
C_842	1.0745749732435024
C_843	1.0647837441498407
C_844	1.0518032046428472
C_845	1.0387950392955732
C_846	0.9812884856198342
C_847	0.8721592947236809
C_848	1.0195149360645615
C_849	0.9876480857984292
C_850	0.9240801411065772
C_851	0.8361207257243601
C_852	0.587838293736538
C_853	0.53490181909635
C_854	0.5242566091666915
C_855	0.5139985831317296
C_856	1.0147321014748103
C_857	1.0202864368417757
C_858	1.0361291852447643
C_859	1.0523477519826647
C_860	1.0636332508907604
C_861	1.0532589646083674
C_862	0.970506541211884
C_863	0.6864351182630758
C_864	1.0784966623266092
C_865	1.0762831004644797
C_866	1.0722359042437748
C_867	1.0530331266583874
C_868	0.884780042159847
C_869	0.7750753504318263
C_870	0.4867469259297895
C_871	0.3577747326711309
C_872	1.0204096906169564
C_873	1.0201621785093604
C_874	1.0110982254280676
C_875	0.9583406914956841
C_876	0.9150351440217871
C_877	0.8294667277614475
C_878	0.6711554577288142
C_879	0.5557964907814547
C_880	0.9056241906281132
C_881	0.9243573805974513
C_882	0.9610028871603274
C_883	1.0020884211074037
C_884	1.0165577374199468
C_885	1.0102051907346603
C_886	0.9382682680978808
C_887	0.8432403666847812
C_888	1.089533706466799
C_889	1.1095096094708297
C_890	1.101561034778016
C_891	1.092334793664453
C_892	1.0424763105518797
C_893	1.0193365451765939
C_894	0.962227400053855
C_895	0.9008908750330481
C_896	1.0667674192860712
C_897	1.0874291367910505
C_898	1.08976972152882
C_899	1.0819339384060391
C_900	1.0659009101001822
C_901	1.0253678249961267
C_902	0.9388296374488653
C_903	0.8168776074137238
C_904	1.0638068388224817
C_905	1.0553325516257495
C_906	1.0487697353226104
C_907	1.040407653501043
C_908	1.0040991590716433
C_909	0.9713588315414777
C_910	0.9665766589019799
C_911	0.9617450053540265
C_912	1.0603319389049766
C_913	1.0567776574392116
C_914	1.06065845615172
C_915	1.0685353564913154
C_916	1.0805455649253288
C_917	1.0950296090702956
C_918	1.0759180363839491
C_919	1.0084870480985537
C_920	1.0948109565293895
C_921	1.1122372424504892
C_922	1.111815467236697
C_923	1.107849020264101
C_924	0.9799002414463177
C_925	0.9352974582191745
C_926	0.6186038748154091
C_927	0.52473628666779
C_928	1.063341210674425
C_929	1.0655255751257284
C_930	1.0668127540535999
C_931	1.0536144925391207
C_932	1.0523817225244287
C_933	1.0476421402012346
C_934	1.031599840888291
C_935	1.0039958568498415
C_936	0.9518428238393787
C_937	0.965065625191177
C_938	0.9804634373465858
C_939	1.0111851625812545
C_940	1.016825750942318
C_941	1.0008437073606056
C_942	0.9252271881235737
C_943	0.8374485714794933
C_944	1.0988450456415924
C_945	1.1254920399200299
C_946	1.1281659577000915
C_947	1.1039272175822623
C_948	1.0620252597316242
C_949	1.0344966737163845
C_950	0.9755205592004753
C_951	0.907086011932363
C_952	0.9851342887759397
C_953	1.0627348439111861
C_954	1.0588349254557046
C_955	1.0498555254709376
C_956	1.0342171845717414
C_957	1.0056236668252203
C_958	0.9339717545812128
C_959	0.8144492994250453
C_960	0.9620274285999316
C_961	0.8819113838773295
C_962	0.6944267978755548
C_963	0.6317218891122319
C_964	0.4619387181488658
C_965	0.37445648730940284
C_966	0.3678575474266852
C_967	0.3613221520353247
C_968	0.9807784170949497
C_969	0.9999163887030861
C_970	1.0278881776216475
C_971	1.0642378799442667
C_972	1.0908888253881082
C_973	1.1081119527030217
C_974	1.1016543746926633
C_975	1.0804903537118422
C_976	1.10566361523639
C_977	1.1242339083381325
C_978	1.1229385268251295
C_979	1.1182349222566481
C_980	1.0536058200629652
C_981	0.9907008176434865
C_982	0.9511641715813909
C_983	0.7692760603978828
C_984	0.9725033381440532
C_985	0.9551091632137753
C_986	0.9287303173862266
C_987	0.8188455092451217
C_988	0.6832879326430894
C_989	0.6369076355767147
C_990	0.5261767940015376
C_991	0.4260288460736157
C_992	0.9025172994716605
C_993	0.9278387655314458
C_994	0.9801680718865177
C_995	1.0036040598192608
C_996	1.0163982494978543
C_997	0.9981045308192239
C_998	0.9192457523228651
C_999	0.8325792303867592
C_1000	1.0561660933551433
C_1001	1.066911470824785
C_1002	1.0519746113222008
C_1003	1.052429388705068
C_1004	1.0256311643638962
C_1005	0.9952328281474571
C_1006	0.9223357311709902
C_1007	0.8600754371930983
C_1008	1.0093108268181534
C_1009	1.0508671070225388
C_1010	1.0625763080868584
C_1011	1.0513331901811978
C_1012	1.035796201032501
C_1013	0.9932406817346479
C_1014	0.9041916583264583
C_1015	0.7855767183918907
C_1016	0.9975502130470396
C_1017	0.9497013611485258
C_1018	0.8727465142807274
C_1019	0.8113824374309503
C_1020	0.6420467771705033
C_1021	0.5041628654424516
C_1022	0.49685445070707335
C_1023	0.4895726447669677
C_1024	0.998077207765311
C_1025	1.0033076727595422
C_1026	1.0135954601306887
C_1027	1.0313354195719646
C_1028	1.048857251895159
C_1029	1.059423953920315
C_1030	1.0336720303856097
C_1031	0.9267961974269231
C_1032	1.0648250624170448
C_1033	1.0778845421575458
C_1034	1.0752484293817068
C_1035	1.0644857740438058
C_1036	0.9429075980268343
C_1037	0.9031768182515866
C_1038	0.7458755233562249
C_1039	0.4059049667439203
C_1040	1.0001037237762076
C_1041	0.9969896605966627
C_1042	0.9816511673405709
C_1043	0.9036025385760648
C_1044	0.8644711400171042
C_1045	0.8146146895469614
C_1046	0.7100788638337202
C_1047	0.5398677516271391
C_1048	0.8898611677382283
C_1049	0.9044497122225589
C_1050	0.9173131070735708
C_1051	0.9657979210310096
C_1052	0.9849160280010999
C_1053	0.9579568234369097
C_1054	0.8526449304604101
C_1055	0.7729045282717466
C_1056	1.0302707581481347
C_1057	1.0393872719492416
C_1058	1.0442441419727513
C_1059	1.0372020515537954
C_1060	1.0199746644797567
C_1061	1.0126074546653865
C_1062	0.9591446261397033
C_1063	0.8745499307685379
C_1064	0.9906548892191921
C_1065	1.041794043534518
C_1066	1.0341658979535018
C_1067	1.0205466687705185
C_1068	1.0049662363331346
C_1069	0.9908856138685683
C_1070	0.9187853054575327
C_1071	0.7757480346782019
C_1072	0.9825074056908515
C_1073	0.9395128077656753
C_1074	0.8943993881614071
C_1075	0.8267414017810942
C_1076	0.6654602798849073
C_1077	0.6498604822963954
C_1078	0.6388792570226716
C_1079	0.627669833210374
C_1080	0.9808782144509579
C_1081	0.9850738787728911
C_1082	0.9958051773567907
