	viability
C_1	1.0468177340312153
C_2	1.072296143377288
C_3	1.0852483160100674
C_4	1.075801062161354
C_5	1.0371996381498079
C_6	1.016231398495696
C_7	0.96608370582894
C_8	0.8492230778683609
C_9	1.018923518825915
C_10	1.0480865108382948
C_11	1.0512559624483924
C_12	1.0466422616436943
C_13	1.0381615613210406
C_14	1.0249361292120578
C_15	0.9996818235542948
C_16	0.871821573311341
C_17	1.019191159454624
C_18	0.9428480985461967
C_19	0.7816502096385185
C_20	0.3343786179614748
C_21	0.29585775205066905
C_22	0.29215166336817694
C_23	0.28872512805702777
C_24	0.28536693000201085
C_25	1.011284326226896
C_26	1.0114931623741554
C_27	1.0123663584683302
C_28	1.0061588925242602
C_29	0.874332073081324
C_30	0.5666055726882451
C_31	0.4111228871294144
C_32	0.3608075089600901
C_33	1.0458523560403024
C_34	1.0612005180335946
C_35	1.0486099705098317
C_36	0.8937125639467491
C_37	0.7444289886812445
C_38	0.6102630405866949
C_39	0.4385033778759157
C_40	0.3730012764911695
C_41	1.0198635074410407
C_42	1.0184959060766863
C_43	1.0009000112393565
C_44	0.8870169550566525
C_45	0.6999007555497814
C_46	0.3947778551919325
C_47	0.29479004744243187
C_48	0.2916606217426871
C_49	0.9188884797321712
C_50	0.9399747377137597
C_51	0.9356233412015003
C_52	0.9521659110804805
C_53	0.972818926346638
C_54	0.971565049529747
C_55	0.9250384345414726
C_56	0.7238152265501143
C_57	1.0267732879843001
C_58	1.0512662580837338
C_59	1.0713786685417905
C_60	1.0609332838532646
C_61	1.0301333801167307
C_62	1.001568550500951
C_63	0.9578702664822794
C_64	0.8718016173558265
C_65	0.9712818302578909
C_66	1.0208483803029669
C_67	1.0205925146070067
C_68	1.016081985972417
C_69	1.0081177558028034
C_70	0.9922273205632921
C_71	0.8984013610833959
C_72	0.7230844431283736
C_73	0.9520135324842329
C_74	0.7721599087595961
C_75	0.5959745098954896
C_76	0.3061933609873417
C_77	0.27631197223517445
C_78	0.2647872562252529
C_79	0.2532600378528269
C_80	0.2443472416900705
C_81	0.9552213834538563
C_82	0.9568156862460928
C_83	0.9555468406429912
C_84	0.9395730601503434
C_85	0.7752984546080157
C_86	0.6117458211926914
C_87	0.4892347723145751
C_88	0.34575872829897686
C_89	1.0189524904045761
C_90	1.0300651720022729
C_91	1.0253771517088837
C_92	1.0010332021841792
C_93	0.7106999385927653
C_94	0.6344807702013036
C_95	0.448807721607222
C_96	0.29197736580701433
C_97	0.9582286546494749
C_98	0.9446189838103303
C_99	0.8379812134232583
C_100	0.7086637212409537
C_101	0.5363853551207449
C_102	0.3568611533794502
C_103	0.28269300795999436
C_104	0.2784696677147573
C_105	0.8574354462552747
C_106	0.8937194793657162
C_107	0.8992408403770336
C_108	0.9352577652715928
C_109	0.9606332292550943
C_110	0.9512169646276696
C_111	0.8689966684407342
C_112	0.756465283997851
C_113	1.008060829301383
C_114	1.0460587145527154
C_115	1.0758993644889154
C_116	1.056442928255013
C_117	1.014162488117464
C_118	1.0089095240620982
C_119	0.9837647289311031
C_120	0.8874652153708413
C_121	0.9348255151133571
C_122	1.0336147727188951
C_123	1.0305483520543164
C_124	1.0239155882996667
C_125	1.0117825957989486
C_126	0.9936684949789922
C_127	0.9538099259177579
C_128	0.8227799025002609
C_129	0.909564024633378
C_130	0.6895846391899014
C_131	0.5454616174144953
C_132	0.3426484360814642
C_133	0.2895143310713482
C_134	0.28213148828195445
C_135	0.27615743727515957
C_136	0.27298936095777704
C_137	0.9109589993389975
C_138	0.9137409293473759
C_139	0.9171684260932331
C_140	0.9316179702431289
C_141	0.7006217177889087
C_142	0.46932729853405203
C_143	0.362122372526222
C_144	0.3080206038877997
C_145	0.9991959363388581
C_146	1.0135580169659657
C_147	1.0041627551956962
C_148	0.8903363279173755
C_149	0.7170846054164919
C_150	0.5241685739428128
C_151	0.3799388671201837
C_152	0.31596030678631015
C_153	0.9158253025847003
C_154	0.9020865703551655
C_155	0.8212806662664058
C_156	0.5963552561405618
C_157	0.5193334918186059
C_158	0.37870534818080576
C_159	0.29091648030259015
C_160	0.2863056067465901
C_161	0.8173041565796437
C_162	0.9025516223411167
C_163	0.8907740742884522
C_164	0.9297093483242456
C_165	0.9566090131802547
C_166	0.93281611757484
C_167	0.7754775862834289
C_168	0.508774315616521
C_169	1.034960296705662
C_170	1.0475741686138875
C_171	1.0460260935721302
C_172	1.035709413074322
C_173	0.9978505434376399
C_174	0.996436201450694
C_175	0.988328108050974
C_176	0.8809630887237836
C_177	0.9939983748549537
C_178	1.0051042223270739
C_179	1.0030910766888024
C_180	0.9956353050540212
C_181	0.9828314662798017
C_182	0.9641363984566391
C_183	0.9229097093521041
C_184	0.7742224648335048
C_185	0.9951721234338304
C_186	0.953856508048089
C_187	0.8254357576766134
C_188	0.46855825638018095
C_189	0.45060984732374837
C_190	0.43238506624645795
C_191	0.4153217394616366
C_192	0.3985010090785019
C_193	0.989965235800685
C_194	0.991781993073124
C_195	0.9928856466247855
C_196	0.9970452508628933
C_197	0.9771054977937643
C_198	0.7550656349564056
C_199	0.5495413176169921
C_200	0.47602615372020946
C_201	1.0323441530551747
C_202	1.0523169234766623
C_203	1.0479600843930963
C_204	0.9670948814367262
C_205	0.6595168647640177
C_206	0.5005371220407595
C_207	0.3479488827251264
C_208	0.29601216016215526
C_209	0.9958379715868202
C_210	0.993440821187553
C_211	0.9619931578586289
C_212	0.9258844307763758
C_213	0.7738200392514663
C_214	0.5004231128559771
C_215	0.4762845531438969
C_216	0.4851932927446227
C_217	0.8822480606478913
C_218	0.8861788825251165
C_219	0.8881654897524112
C_220	0.9129320382877963
C_221	0.9377750983330413
C_222	0.934763327907445
C_223	0.903551023834988
C_224	0.7720914697292551
C_225	1.0547163539231097
C_226	1.0589950844779221
C_227	1.061186884150883
C_228	0.982588591974259
C_229	0.858658708051353
C_230	0.7912328236172956
C_231	0.6295482367651561
C_232	0.43950735315324413
C_233	1.0295364268966478
C_234	1.048744282417523
C_235	1.045224514337964
C_236	1.0366515118262352
C_237	1.0194680627690156
C_238	0.9653128624749392
C_239	0.8070483602004739
C_240	0.5655366236449904
C_241	1.0217261252485468
C_242	1.0175953765543932
C_243	1.0057763478121458
C_244	0.9842588293773415
C_245	0.9792519752849314
C_246	0.9737677404524165
C_247	0.967994381324272
C_248	1.0232250527027575
C_249	1.0252638908106437
C_250	1.0310917100534225
C_251	1.0400005036246538
C_252	1.047151250961482
C_253	1.04095132382017
C_254	1.0253179313257343
C_255	0.9811850456558804
C_256	1.055154140259258
C_257	1.055317949047337
C_258	1.051212374939448
C_259	1.0327102146789229
C_260	0.8988759603151419
C_261	0.7605363821408513
C_262	0.538142004763213
C_263	0.4451828882763052
C_264	1.028311043017192
C_265	1.0275983007164589
C_266	1.0250342395887597
C_267	1.0203457822167392
C_268	1.0186473620788643
C_269	1.0126921886951474
C_270	1.0004557726314434
C_271	0.9923206037228425
C_272	0.9225526520239877
C_273	0.9423393941589193
C_274	0.9525176017954011
C_275	0.970951736999893
C_276	0.953158967464939
C_277	0.8378272177043238
C_278	0.6197218921318803
C_279	0.36140816042984863
C_280	1.0681885776966218
C_281	1.0851719486252596
C_282	1.0828344696472127
C_283	1.0254843072565976
C_284	0.9794833538579288
C_285	0.9684487572540914
C_286	0.9231930462118765
C_287	0.7631399634928746
C_288	1.0234193292021312
C_289	1.0440965539744504
C_290	1.0417071481923499
C_291	1.0314694172573253
C_292	1.012311570022805
C_293	0.9758321627322599
C_294	0.867631878124119
C_295	0.6374342680965921
C_296	1.0205118319666597
C_297	1.0099367480713521
C_298	1.0017366275642496
C_299	0.9895777860546155
C_300	0.9726094320478964
C_301	0.970529282833698
C_302	0.9683785051571259
C_303	0.9661465243929237
C_304	1.021290664450623
C_305	1.0246704655798775
C_306	1.0314310608469386
C_307	1.0472563683342926
C_308	1.0629273832245785
C_309	1.0676859126377194
C_310	1.0520267441429914
C_311	1.0163438332851775
C_312	1.0650399825404826
C_313	1.0833832009191158
C_314	1.0795048010036705
C_315	1.0009289884638206
C_316	0.9212175421050612
C_317	0.8259261842677057
C_318	0.5077727503718235
C_319	0.46702889577575585
C_320	1.021553820759113
C_321	1.0208680770794452
C_322	1.017254684187116
C_323	1.0069674391720258
C_324	1.0056463819321224
C_325	1.0004852305709775
C_326	0.991845863384136
C_327	0.9932451128813706
C_328	0.902024930684838
C_329	0.9220807241989288
C_330	0.925566796446293
C_331	0.9452893457114429
C_332	0.9663628749198538
C_333	0.9428971149585907
C_334	0.7626761652001699
C_335	0.469041144524264
C_336	1.0392985246360005
C_337	1.0714690335936834
C_338	1.0805287508152825
C_339	1.0207830052299165
C_340	0.9514687932751744
C_341	0.9166750795719352
C_342	0.8302377408881523
C_343	0.6061330047927156
C_344	1.0024370893370704
C_345	1.046096927503588
C_346	1.0416994982647736
C_347	1.0296483865278818
C_348	1.006533049708614
C_349	0.9520581233252741
C_350	0.8065162677067237
C_351	0.5236919690651642
C_352	0.9924586954683388
C_353	0.973044345599217
C_354	0.9586630853518816
C_355	0.8844881013051991
C_356	0.7529796250022585
C_357	0.7426301266750686
C_358	0.7321073164449778
C_359	0.7212966840569646
C_360	0.9882144112817652
C_361	0.9887359209699362
C_362	0.9934181590309183
C_363	1.0047473034385033
C_364	1.0259508990062205
C_365	1.0383936048510436
C_366	1.0232483211330095
C_367	0.9492394756798417
C_368	1.0320090993553444
C_369	1.0600410539365457
C_370	1.0565925659341062
C_371	1.0424176670001564
C_372	0.8950122294025091
C_373	0.8630751207025207
C_374	0.7039553332153292
C_375	0.44702902441025
C_376	0.9939998153176279
C_377	0.991668957443024
C_378	0.9826926793086539
C_379	0.964871935974942
C_380	0.9581268435960197
C_381	0.9148732086167792
C_382	0.8332218049115883
C_383	0.7823488974182202
C_384	0.8966464496738877
C_385	0.9474107280461617
C_386	0.9504089569485699
C_387	0.9546087267312933
C_388	0.9599180749741265
C_389	0.9099154069166322
C_390	0.8020141760872286
C_391	0.6314452738984311
C_392	1.0749538465766486
C_393	1.0966506552768343
C_394	1.0824640491616384
C_395	1.0183622265379535
C_396	0.9394388088937651
C_397	0.8649662674060237
C_398	0.7455471727426988
C_399	0.6737949372200551
C_400	1.0120685180222981
C_401	1.016568057890588
C_402	0.9964404081448064
C_403	0.9372834769065208
C_404	0.6551629747550367
C_405	0.4068031142165411
C_406	0.38214207238340797
C_407	0.37069806611508366
C_408	1.0040396762663866
C_409	1.0006128642705117
C_410	0.9965184034069243
