	viability
C_1	1.0948607035845228
C_2	1.1031778717603913
C_3	1.1219621999041467
C_4	1.1185712078656336
C_5	1.1003870368098199
C_6	1.081267803305456
C_7	1.0579914863672923
C_8	0.9885798110276734
C_9	1.0612340133464182
C_10	1.0799264428639241
C_11	1.0780150059831524
C_12	1.0748162134003543
C_13	1.0668258666846484
C_14	1.0510856895281986
C_15	1.023812312121086
C_16	0.9469541347783185
C_17	1.0122495756837626
C_18	0.8731182832781188
C_19	0.7980027102518598
C_20	0.6902323881332338
C_21	0.4187959057503906
C_22	0.415208956816975
C_23	0.41316998473274047
C_24	0.4111314222622132
C_25	1.0229385186316606
C_26	1.0185825556189712
C_27	1.0164039819557764
C_28	1.0014447882314501
C_29	0.8384156010206001
C_30	0.7830172762807944
C_31	0.7174114833253569
C_32	0.6340368647499748
C_33	1.087477421913529
C_34	1.087816878402093
C_35	1.0421026591165246
C_36	1.0160311301145684
C_37	0.9438443183031934
C_38	0.8109673724656696
C_39	0.6516826537814228
C_40	0.5623888797659059
C_41	1.0184264863768164
C_42	1.0093900592134386
C_43	0.9736633649186414
C_44	0.847082712165456
C_45	0.7820960264578288
C_46	0.6952936289128574
C_47	0.500909370532231
C_48	0.41996306142029494
C_49	0.9604679651181344
C_50	0.965935025479214
C_51	0.9879798580697355
C_52	1.0338288119017855
C_53	1.0600217051925527
C_54	1.0515184173015149
C_55	0.9934979511568974
C_56	0.7908102153943544
C_57	1.091603252008218
C_58	1.1037200255260722
C_59	1.1091809310631426
C_60	1.0923415306290445
C_61	1.0740134254101315
C_62	1.057362600243952
C_63	1.036371363921501
C_64	0.9765942143353811
C_65	1.049974663810747
C_66	1.0522270242430105
C_67	1.0487718204019931
C_68	1.0429661771949492
C_69	1.0327878379721074
C_70	1.0144467528293317
C_71	0.9852927823283161
C_72	0.8922225361841304
C_73	0.9783196183089323
C_74	0.6818997627701427
C_75	0.5426177829966649
C_76	0.47168050164258624
C_77	0.3633866231201324
C_78	0.36190964348412796
C_79	0.3614032866416246
C_80	0.36089690493354853
C_81	1.0063879353023997
C_82	1.010772732318808
C_83	1.0158909727508663
C_84	1.0178844281836943
C_85	0.9234756764234066
C_86	0.7175025033665843
C_87	0.6448651031054748
C_88	0.6115828483758234
C_89	1.0846606482965044
C_90	1.077807553747451
C_91	1.0138354237014795
C_92	0.9597110604866371
C_93	0.8759455661657538
C_94	0.7413793996963484
C_95	0.5943505083950805
C_96	0.5131029527221942
C_97	0.9946310868014102
C_98	0.9708228198237691
C_99	0.8822194807809969
C_100	0.6323967138601534
C_101	0.5299497969781473
C_102	0.4752824498199355
C_103	0.3809194857934701
C_104	0.36068514011144165
C_105	0.9475062925150729
C_106	0.9644494441578607
C_107	0.9991814254329624
C_108	1.0286922741384048
C_109	1.0393184293036064
C_110	1.0127297156813702
C_111	0.9508887498394004
C_112	0.8070807889490469
C_113	1.0959469569259346
C_114	1.1068970823396445
C_115	1.1353593857058695
C_116	1.128136498802805
C_117	1.1072568451229547
C_118	1.092430809406384
C_119	1.029120506339042
C_120	0.9299742137911821
C_121	1.0619978506220076
C_122	1.0801360935154811
C_123	1.0778922661588086
C_124	1.0737472271525152
C_125	1.0664689410214174
C_126	1.0543415639026321
C_127	1.033406019812957
C_128	0.9226047402704313
C_129	0.9776184692028324
C_130	0.6715179707853068
C_131	0.46928965867108985
C_132	0.38489910989812043
C_133	0.2877875231986587
C_134	0.28231528739812745
C_135	0.28086651787999223
C_136	0.27941779743281464
C_137	0.994984924140251
C_138	1.0013857324705744
C_139	0.9798858928298325
C_140	0.9063859119684624
C_141	0.7501512822484907
C_142	0.6291003053185198
C_143	0.5437776226128371
C_144	0.457610063077975
C_145	1.0890471627600498
C_146	1.07535494259029
C_147	1.0476684777845207
C_148	1.0123935725330595
C_149	0.9111939081324943
C_150	0.6877865956738415
C_151	0.5717278325137722
C_152	0.5687464937526595
C_153	0.9914728461302263
C_154	0.9720565286894519
C_155	0.89626554347238
C_156	0.6029748091891901
C_157	0.45257386808996536
C_158	0.3885364487402625
C_159	0.31455009126380123
C_160	0.28163738338173383
C_161	0.9048095654460847
C_162	0.9173141268869373
C_163	0.9564354400018739
C_164	1.0319551654976002
C_165	1.0646187510309688
C_166	1.0456460112275536
C_167	0.9452673846139591
C_168	0.5362099512472154
C_169	1.0464451555776737
C_170	1.0650666252130838
C_171	1.0784708257132491
C_172	1.075992173569922
C_173	1.0514541550422087
C_174	1.0376434302501545
C_175	1.0167519335976256
C_176	0.9468745346968149
C_177	1.038548559553646
C_178	1.054476378442052
C_179	1.0528465880160889
C_180	1.050241545663979
C_181	1.0458446808881705
C_182	1.0369080998441358
C_183	1.0160014694199666
C_184	0.9485851388639549
C_185	0.9946497806109368
