iteration	mse	correlation	start	stop
0.0	0.2167964082844326	0.06850556722076892	0.26282310485839844	4.479104280471802
50.0	0.19142049822155222	0.06982483742412013	15.329400062561035	19.422159671783447
100.0	0.17728753056232013	0.071924339665396	28.399765491485596	31.503538608551025
150.0	0.16106675043116403	0.07646982176413385	39.019580125808716	41.421972036361694
200.0	0.141288701570984	0.08550962985651962	48.2510941028595	50.30129361152649
250.0	0.12256083586364404	0.09982120252470687	56.79421305656433	58.565505504608154
300.0	0.10284677262405677	0.13339472919363357	64.55705046653748	66.07321405410767
350.0	0.09181833124184197	0.1772704850002301	71.84635853767395	73.22417306900024
400.0	0.08469433315572192	0.2538897312447377	78.90634274482727	80.27293395996094
450.0	0.08073122557524554	0.3412724864700785	85.88837909698486	87.22753381729126
500.0	0.07795169783239243	0.39926292657882734	92.84262347221375	94.21777844429016
550.0	0.07391138019555342	0.46503707144410594	100.17712450027466	102.10576319694519
600.0	0.0675593896548251	0.5369790091391122	109.77055072784424	113.39937663078308
650.0	0.061232627542123934	0.5961140834510582	121.95062947273254	125.48067808151245
700.0	0.055310553022335104	0.6569634105556239	134.00979042053223	137.332453250885
750.0	0.05102080327771382	0.6902335092683628	145.5829508304596	148.68519234657288
800.0	0.047442757263753736	0.714505967269983	156.69099521636963	159.41746950149536
850.0	0.04426484724764327	0.7378109068747505	167.10716080665588	169.9659938812256
900.0	0.04102384568911723	0.7602040690985586	178.04055404663086	181.30420756340027
950.0	0.037956945705292996	0.7814914305696273	189.71983671188354	193.29045987129211
1000.0	0.034622130365779366	0.8042794677717177	202.23333168029785	206.4455189704895
1050.0	0.0314471452558685	0.8235957350200306	216.41222047805786	220.63613414764404
1100.0	0.028749886568635183	0.8399580950700943	230.97223687171936	235.18544387817383
1150.0	0.026632598667398467	0.8502311454747108	245.78509306907654	250.01361632347107
1200.0	0.025597387046424745	0.8548167241154668	260.82724690437317	265.06060910224915
1250.0	0.024316125960873045	0.8620281821373519	275.97317337989807	280.2395191192627
1300.0	0.02313840333948654	0.8696035089249364	291.0685796737671	295.45540022850037
1350.0	0.022177123275238218	0.8740757841382172	306.5593159198761	310.90757870674133
1400.0	0.02147528026475705	0.8775715451657926	321.7844204902649	326.1173667907715
1450.0	0.020170585524198648	0.8855306798482894	337.1396698951721	341.4737825393677
1500.0	0.019089612211872546	0.8922138486310309	352.34456419944763	356.67857933044434
1550.0	0.018274355258072385	0.8966103037989748	367.66153478622437	371.9554696083069
1600.0	0.017813618567965987	0.8988809812542793	382.819632768631	387.5957999229431
1650.0	0.017576124471901003	0.9008983185479874	398.65853905677795	402.9042582511902
1700.0	0.017244993824225754	0.9015726424740409	413.77260971069336	418.0473299026489
1750.0	0.016795052164670116	0.9043137795900353	429.0226686000824	433.29922747612
1800.0	0.016438200593783942	0.9066281473519416	444.24740290641785	448.5005214214325
1850.0	0.018718814765931183	0.8920755508844274	459.4895260334015	463.75884985923767
1900.0	0.018851717678392357	0.8909833727997185	474.8305859565735	479.0872769355774
1950.0	0.016237444778205917	0.9074872123070463	490.1512703895569	494.41594433784485
2000.0	0.015624494737916364	0.910697821649385	505.47333788871765	510.33530592918396
2050.0	0.014948814911979079	0.9147771028262636	521.4149384498596	525.7009754180908
2100.0	0.014595002209361713	0.9166624691083869	536.7271978855133	541.0216312408447
2150.0	0.015438832125768498	0.9120609172349071	551.8110353946686	556.0820684432983
2200.0	0.01414533916795094	0.9191623646019556	566.9766364097595	571.2406327724457
2250.0	0.013992230399824028	0.9200507406103293	582.1894996166229	586.4857513904572
2300.0	0.013869670201675666	0.920954983811467	597.4821107387543	601.751378774643
2350.0	0.01357843869421345	0.9226795743575753	612.785882472992	617.0800926685333
2400.0	0.013626042201840678	0.9225256881591927	628.0377495288849	632.2988765239716
2450.0	0.013403163524317233	0.9237523428915901	643.2706291675568	647.5385639667511
2500.0	0.013393726909189831	0.9238982604940424	658.445271730423	662.6989669799805
2550.0	0.013248932947881034	0.9245783243117257	673.7286686897278	677.9944484233856
2600.0	0.013752569237339177	0.9215137452589705	689.0680768489838	693.3341975212097
2650.0	0.013755259237480307	0.9219441033998571	704.3816227912903	708.6588876247406
2700.0	0.01458885912345432	0.9166994036088337	719.6689403057098	723.9290363788605
2750.0	0.01515557975499254	0.9130369281709116	734.9316384792328	739.2213513851166
2800.0	0.014517005100826074	0.9175067376098585	750.1903557777405	754.4678328037262
2850.0	0.013804693916554445	0.9216828972476968	765.2689127922058	769.5225729942322
2900.0	0.014473213365319312	0.9176758234116762	780.7265169620514	784.9620621204376
2950.0	0.015896919836701356	0.909133124933331	796.0036613941193	800.2284326553345
3000.0	0.014882394841613715	0.9154305583840712	811.2757842540741	815.5161714553833
3050.0	0.013956503346535625	0.9209922894196034	826.5745708942413	830.825665473938
3100.0	0.015043461100122512	0.9142445910710647	841.9591383934021	846.2265717983246
3150.0	0.014893323133529389	0.9155412629955271	857.3038256168365	861.5666253566742
3200.0	0.014162347243719973	0.91964324822893	872.5500206947327	876.8006315231323
3250.0	0.014827537769792287	0.9155926038630975	887.8861734867096	892.1557216644287
3300.0	0.014248802598484038	0.9190527449208543	903.1389954090118	907.3848445415497
3350.0	0.014094545885653927	0.9200344551303375	918.3108694553375	922.5548663139343
3400.0	0.014378827367280593	0.918074106019301	933.3452129364014	937.5832631587982
3450.0	0.01320048299998248	0.9248389557497521	948.6770346164703	952.9218246936798
3500.0	0.012754119844393926	0.9276047469273467	964.0035495758057	968.2426989078522
3550.0	0.012585651803605775	0.9282177082554462	979.3233921527863	983.559056520462
3600.0	0.012154545675968952	0.9310395732899253	994.6755685806274	998.9110245704651
3650.0	0.012339182544570062	0.9299491373324243	1010.0102634429932	1014.241842508316
3700.0	0.012030383581882279	0.9317503068899078	1025.3323340415955	1029.5660650730133
3750.0	0.012074834103343523	0.931375305053544	1040.67667222023	1044.9110996723175
3800.0	0.011730916057452233	0.9334740420009269	1056.0209441184998	1060.2588248252869
3850.0	0.011569552582864212	0.9343393419809617	1071.3598146438599	1075.597660779953
3900.0	0.011430560097764915	0.9351912162908523	1086.7032549381256	1090.940289735794
3950.0	0.011418617620304437	0.935185716200509	1102.0348505973816	1106.283370733261
4000.0	0.011263417193212213	0.9360532611885303	1117.3764388561249	1121.6204147338867
4050.0	0.011243511805054554	0.9362198297551129	1132.548662662506	1136.9021055698395
4100.0	0.010950140675654517	0.9378650966533516	1147.4893527030945	1151.7376039028168
4150.0	0.010994773151269975	0.9375719967479297	1162.2791430950165	1166.5211713314056
4200.0	0.01070000913455001	0.9393004489918358	1177.1859126091003	1181.437459230423
4250.0	0.010576312571214217	0.9399858124657853	1192.1573457717896	1196.4059164524078
4300.0	0.010519335713358512	0.9403787327660288	1207.081193447113	1211.3360278606415
4350.0	0.010298712197746016	0.9416775066320093	1222.1556370258331	1226.394778728485
4400.0	0.010112807315805952	0.942832641251776	1237.2785649299622	1241.527868270874
4450.0	0.009987798071353115	0.943556134905617	1252.444816350937	1256.6860239505768
4500.0	0.009899829283336275	0.9440661597489544	1267.5365364551544	1271.7792303562164
4550.0	0.0098286965797902	0.9444822181116729	1282.7394082546234	1286.9904136657715
4600.0	0.010002104929573426	0.9434527714924185	1297.935094833374	1302.1829657554626
4650.0	0.009566255123875258	0.9460122628223667	1313.154435634613	1317.5203037261963
4700.0	0.009549338146670848	0.9460494966479669	1328.5112390518188	1332.7620406150818
4750.0	0.009470013936717328	0.9466108816347514	1343.6936798095703	1347.941771030426
4800.0	0.00944417201217995	0.9466911732777953	1358.9515795707703	1363.198710680008
4850.0	0.00936055271951814	0.9472061961582565	1374.1869151592255	1378.5748453140259
4900.0	0.009444431864944603	0.9466536618063247	1389.580590724945	1393.865538597107
4950.0	0.009155892511141647	0.9483445963109127	1404.8835520744324	1409.2885308265686
5000.0	0.009187558432660812	0.9482609854429184	1420.2749092578888	1424.5445895195007
5050.0	0.00898930456165292	0.9494033755366625	1435.640071630478	1440.1680200099945
5100.0	0.008931768006918826	0.9496400256881163	1451.2394127845764	1455.531283378601
5150.0	0.009078254203494798	0.948808973815475	1466.5858626365662	1470.836671590805
5200.0	0.00883528309786171	0.9502147547853332	1481.9386410713196	1486.2005355358124
5250.0	0.008811754796806208	0.950409966457568	1497.4921975135803	1501.7604885101318
5300.0	0.008831265009135473	0.9502644203482595	1512.8500490188599	1517.1126465797424
5350.0	0.008707902571961244	0.9509922813327634	1528.0493714809418	1532.3354501724243
5400.0	0.008647819765464767	0.9513151285060272	1543.4421219825745	1547.7116758823395
5450.0	0.008909336073222597	0.949729729666011	1558.7721633911133	1563.1070408821106
5500.0	0.008649919982154287	0.9513243794196785	1574.1133012771606	1578.363020658493
5550.0	0.00858151488307065	0.9516863203826207	1589.1983189582825	1593.446299791336
5600.0	0.008561854572529925	0.9517957889689734	1604.3690147399902	1608.6345236301422
5650.0	0.00849189548595967	0.9521531098798385	1619.576933145523	1623.8288884162903
5700.0	0.00845166504221215	0.9523978305076973	1634.764672756195	1639.038620710373
5750.0	0.008509603209168116	0.952038575842572	1650.0465948581696	1654.3186643123627
5800.0	0.008387566107050418	0.9527663557583637	1665.366527080536	1669.6284129619598
5850.0	0.008375882323948328	0.9528317701811533	1680.6886355876923	1684.942721605301
5900.0	0.00832281006839075	0.9531640338158915	1695.8582656383514	1700.109917640686
5950.0	0.00828995324481975	0.9533245395918812	1711.0542697906494	1715.3033602237701
