index	start	stop	mse
0.0	0.0015168190002441406	0.28377461433410645	0.18185838876361815
1.0	50.215697050094604	50.48715138435364	0.17445752559156735
2.0	50.48716735839844	50.716521978378296	0.18079020085492523
3.0	50.71653652191162	50.949233055114746	0.1717370048735824
4.0	50.94924759864807	51.18086910247803	0.1880665005819269
5.0	51.18088364601135	51.41133761405945	0.2005389223154607
6.0	51.41135287284851	51.645219802856445	0.17919870781527966
7.0	51.64523458480835	51.87765431404114	0.1782765776239639
8.0	51.87766885757446	52.109598875045776	0.19304679364998042
9.0	52.10961365699768	52.34040427207947	0.174966743792405
10.0	52.34041953086853	52.572975397109985	0.1828925398537289
11.0	52.57298970222473	52.80258870124817	0.17666219864114396
12.0	52.80260372161865	53.03539514541626	0.18287437090576678
13.0	53.0354106426239	53.26766061782837	0.19069477829001052
14.0	53.26767539978027	53.49954056739807	0.17702600850348185
15.0	53.4995551109314	53.73324680328369	0.18204299850793673
16.0	53.73326134681702	53.96367883682251	0.19013793881260355
17.0	53.963693380355835	54.19355821609497	0.17860238775928325
18.0	54.193572998046875	54.42606019973755	0.18434401259608746
19.0	54.42607498168945	54.65676712989807	0.17171605498048262
20.0	54.656781911849976	54.88967776298523	0.16519148541168804
21.0	54.889692306518555	55.1216778755188	0.16793656389271294
22.0	55.121697664260864	55.3540825843811	0.18129152478715554
23.0	55.35409760475159	55.58611297607422	0.1776436050610603
24.0	55.586127519607544	55.80645537376404	0.1755787523561734
25.0	55.80647110939026	56.04185128211975	0.17917438662473464
26.0	56.04186654090881	56.271825551986694	0.1735254312247169
27.0	56.27184009552002	56.502283334732056	0.1636529518193754
28.0	56.502302408218384	56.7231810092926	0.16445869619364537
29.0	56.72319555282593	56.95987296104431	0.1731500971832867
30.0	56.9598925113678	57.19100904464722	0.15718465527573489
31.0	57.19102382659912	57.40005683898926	0.1720992358153669
32.0	57.40007138252258	57.63731265068054	0.16705991701786474
33.0	57.63732671737671	57.84074330329895	0.1690884056098849
34.0	57.840757846832275	58.08297419548035	0.17083324087664573
35.0	58.082993507385254	58.281349182128906	0.16015835174232704
36.0	58.28136372566223	58.50743794441223	0.16166090083509826
37.0	58.507452964782715	58.70979070663452	0.17447720412380716
38.0	58.709805727005005	58.95218253135681	0.17238585877112395
39.0	58.95220232009888	59.148855686187744	0.18303004362068895
40.0	59.14887046813965	59.35440945625305	0.16307631212378848
41.0	59.35442495346069	59.556761026382446	0.163206352731667
42.0	59.55677580833435	59.78590130805969	0.17395197096344336
43.0	59.785916328430176	59.9695405960083	0.1727304507508557
44.0	59.969555139541626	60.191688537597656	0.1782707329305135
45.0	60.191707134246826	60.38703680038452	0.1733298692313163
46.0	60.387051582336426	60.576012134552	0.17453384484270143
47.0	60.57602643966675	60.78623580932617	0.17037496359332793
48.0	60.786250591278076	61.00522017478943	0.17896208600669233
49.0	61.005234718322754	61.2290620803833	0.1734186854778463
50.0	61.229076862335205	61.42886996269226	0.1723053012776016
51.0	111.3254292011261	111.5533983707428	0.16727417773334977
52.0	111.55341529846191	111.74751257896423	0.16718372656959113
53.0	111.74752736091614	111.9375855922699	0.15938434651098324
54.0	111.9376003742218	112.11967420578003	0.1571107043221174
55.0	112.11968874931335	112.32151508331299	0.19005862521830486
56.0	112.32152962684631	112.51057171821594	0.16658321991932773
57.0	112.51058626174927	112.68495106697083	0.1780715549792001
58.0	112.68496608734131	112.88820576667786	0.1811622641699803
59.0	112.88822054862976	113.0689971446991	0.17064546928392937
60.0	113.069011926651	113.26482939720154	0.17344604597544805
61.0	113.26484417915344	113.45118761062622	0.16855734677200482
62.0	113.45120215415955	113.63279914855957	0.16213504272868373
63.0	113.6328136920929	113.81148433685303	0.17825712945110953
64.0	113.81149911880493	113.98764538764954	0.16498638185123876
65.0	113.98766016960144	114.1627151966095	0.17470957269099313
