index	start	stop	mse
0.0	0.0003955364227294922	0.2734212875366211	0.1991190173861148
1.0	0.5688908100128174	0.8291919231414795	0.21575644161411836
2.0	0.829207181930542	1.0585014820098877	0.22224210653410037
3.0	1.0585167407989502	1.2901513576507568	0.21893359828547232
4.0	1.2902226448059082	1.5209591388702393	0.2017313131252728
5.0	1.5209736824035645	1.7538740634918213	0.21756256895928555
6.0	1.7538950443267822	1.9839015007019043	0.22070365455760005
7.0	1.9839165210723877	2.217667818069458	0.2064684496313988
8.0	2.2177393436431885	2.4426708221435547	0.19378412065826167
9.0	2.442685127258301	2.6611905097961426	0.21493605846270933
10.0	2.6612043380737305	2.884596347808838	0.21124655662768196
11.0	2.8846161365509033	3.105020523071289	0.21746645892195685
12.0	3.105099678039551	3.3239221572875977	0.20335718996201885
13.0	3.3239362239837646	3.5446207523345947	0.22055674904596886
14.0	3.54463529586792	3.7657852172851562	0.22029996065191823
15.0	3.765798807144165	3.9841227531433105	0.18433216069999855
16.0	3.9841878414154053	4.205074787139893	0.20898305867498596
17.0	4.205100774765015	4.420837163925171	0.20050024440435224
18.0	4.420851707458496	4.6431427001953125	0.21876892684337784
19.0	4.6431565284729	4.861757278442383	0.19215131536527777
20.0	4.861836910247803	5.074281215667725	0.20486925717608243
21.0	5.074295520782471	5.296377420425415	0.21390951866567778
22.0	5.296391487121582	5.5149476528167725	0.19412153767539056
23.0	5.5149617195129395	5.735128402709961	0.19971186662075144
24.0	5.735193490982056	5.955351114273071	0.20554364819976254
25.0	5.955365896224976	6.175048112869263	0.20081874498239838
26.0	6.17506217956543	6.398025274276733	0.197273976178054
27.0	6.398046016693115	6.613789319992065	0.2016120559833291
28.0	6.613868236541748	6.832835674285889	0.20253760130060122
29.0	6.832849979400635	7.039417266845703	0.18103228259270354
30.0	7.039431095123291	7.260881423950195	0.20932788856373344
31.0	7.260895729064941	7.479292154312134	0.20549729390213567
32.0	7.479365110397339	7.695388078689575	0.20163675544738685
33.0	7.695402383804321	7.9112560749053955	0.2015557523371215
34.0	7.9112701416015625	8.120871543884277	0.18396418170712509
35.0	8.120885610580444	8.328945398330688	0.20500421397442234
36.0	8.329013109207153	8.537202596664429	0.2051197721383159
37.0	8.537216424942017	8.748746871948242	0.1859998375033789
38.0	8.74876093864441	8.955822944641113	0.19566819983382538
39.0	8.955836772918701	9.177343368530273	0.19918746637787063
40.0	9.177408695220947	9.37908387184143	0.19743976564638796
41.0	9.379103660583496	9.59597396850586	0.1964558019871932
42.0	9.595987558364868	9.797842025756836	0.19290857837842335
43.0	9.797856092453003	10.00202751159668	0.19384775818868874
44.0	10.002107381820679	10.215258121490479	0.1859998098694587
45.0	10.215272426605225	10.419157981872559	0.1837791007545779
46.0	10.419171571731567	10.623203992843628	0.1996901995126655
47.0	10.623217582702637	10.825845003128052	0.20568839177794002
48.0	10.825910329818726	11.024831533432007	0.19740675001072208
49.0	11.024845361709595	11.229122400283813	0.18689052997237657
50.0	11.229136228561401	11.433839559555054	0.19333859377007498
51.0	11.715288400650024	11.941219329833984	0.1925488488689357
52.0	11.941290855407715	12.141748905181885	0.19554751771402346
53.0	12.141762495040894	12.343536138534546	0.1916116833991067
54.0	12.343550443649292	12.544071912765503	0.18856362419870257
55.0	12.544086217880249	12.744829893112183	0.18952569785256906
56.0	12.744895696640015	12.94465947151184	0.18890650905600065
57.0	12.94467282295227	13.13773798942566	0.18476257962501422
58.0	13.137752056121826	13.333404302597046	0.1988951652363729
59.0	13.333418130874634	13.531086444854736	0.1876459022988454
60.0	13.53115439414978	13.723483085632324	0.19400770105630707
61.0	13.723497152328491	13.922322273254395	0.19937355731969364
62.0	13.922342300415039	14.118744134902954	0.19735908091082732
63.0	14.118757963180542	14.311861753463745	0.1647080821491387
64.0	14.311926126480103	14.509564399719238	0.19823829383616745
65.0	14.509578466415405	14.704831600189209	0.17115203524044179
66.0	14.704845428466797	14.887654542922974	0.18880466382781183
67.0	14.887668132781982	15.072876214981079	0.19233136674656076
68.0	15.072943925857544	15.26011848449707	0.177498819742038
