index	start	stop	mse
0.0	0.0004482269287109375	0.2709791660308838	0.19317000013200927
1.0	0.43069005012512207	0.6842269897460938	0.19624164867998223
2.0	0.6842870712280273	0.9156186580657959	0.20278771058903025
3.0	0.9156346321105957	1.147090196609497	0.18430927505827652
4.0	1.1471467018127441	1.3799755573272705	0.1932651100013496
5.0	1.3799917697906494	1.6164133548736572	0.1913177458717361
6.0	1.6164939403533936	1.8482332229614258	0.18856179723974129
7.0	1.8482484817504883	2.0816986560821533	0.19315312803179618
8.0	2.0817553997039795	2.314735174179077	0.17418603068704813
9.0	2.314751148223877	2.546754837036133	0.20464582348783186
10.0	2.5468156337738037	2.7818450927734375	0.19355852872933008
11.0	2.781864881515503	3.0134594440460205	0.1830628780188111
12.0	3.013519287109375	3.24635910987854	0.20004378239382342
13.0	3.2463746070861816	3.4796338081359863	0.17503747612507753
14.0	3.479689121246338	3.7118585109710693	0.1917173263554243
15.0	3.711873769760132	3.9449973106384277	0.1812633486385106
16.0	3.9450531005859375	4.17694091796875	0.179092421025567
17.0	4.1769561767578125	4.410194158554077	0.19168876102661042
18.0	4.41025185585022	4.645917892456055	0.1944215886605259
19.0	4.645936727523804	4.880017042160034	0.1747249637374424
20.0	4.880080699920654	5.111194133758545	0.17795551325331463
21.0	5.111209392547607	5.343725919723511	0.18965181704956652
22.0	5.343783140182495	5.575928449630737	0.18950444778098
23.0	5.5759437084198	5.808282852172852	0.1766318056928432
24.0	5.808339595794678	6.04104208946228	0.1850014924366602
25.0	6.041058301925659	6.27390456199646	0.17959130589621297
26.0	6.273960113525391	6.504732370376587	0.18555619018874744
27.0	6.5047478675842285	6.7380993366241455	0.1778206166069784
28.0	6.738216400146484	6.971285820007324	0.1848329288151803
29.0	6.971301794052124	7.201261281967163	0.17748006815415243
30.0	7.201317071914673	7.432066440582275	0.1648654526684547
31.0	7.432082176208496	7.66337251663208	0.19638033065776195
32.0	7.663428068161011	7.895156383514404	0.1748449042616304
33.0	7.895171403884888	8.126700639724731	0.18538993031552226
34.0	8.126757144927979	8.357393980026245	0.18776556781321968
35.0	8.357409715652466	8.589808225631714	0.17176637612221046
36.0	8.589866399765015	8.819183588027954	0.18134715978214372
37.0	8.819198608398438	9.051356792449951	0.1772434735184713
38.0	9.05141282081604	9.285033702850342	0.18388258022308246
39.0	9.285064458847046	9.516394853591919	0.17396161241192434
40.0	9.516462564468384	9.748985528945923	0.18511745516656017
41.0	9.749001026153564	9.969403982162476	0.17184512024701887
42.0	9.969459295272827	10.185379028320312	0.17985929139890036
43.0	10.185394287109375	10.409278631210327	0.17630900900642799
44.0	10.409339666366577	10.625466346740723	0.17985120430930998
45.0	10.625498056411743	10.849311828613281	0.1755006379458848
46.0	10.849376201629639	11.063524007797241	0.1731162516295282
47.0	11.063539266586304	11.274840831756592	0.1814753831851689
48.0	11.274896621704102	11.486298561096191	0.17951265923281157
49.0	11.486314058303833	11.696051359176636	0.1743741358173241
50.0	11.696107149124146	11.908641338348389	0.16940091113793243
51.0	12.080127239227295	12.276886463165283	0.18375750570525778
52.0	12.27694320678711	12.477875471115112	0.178828466819295
53.0	12.477891445159912	12.69115948677063	0.17344501363045842
54.0	12.691220045089722	12.909154653549194	0.16439373065925691
55.0	12.909169912338257	13.112160921096802	0.187287064141041
56.0	13.112216234207153	13.322052478790283	0.18357241884979383
57.0	13.322068214416504	13.52405309677124	0.16731485369225263
58.0	13.524109363555908	13.73047399520874	0.16982072557309688
59.0	13.730489253997803	13.937954664230347	0.18016597662749512
60.0	13.938011884689331	14.149105072021484	0.16661215327596587
61.0	14.149120569229126	14.352546691894531	0.18278187115262315
62.0	14.352612257003784	14.565443754196167	0.17223487110464863
63.0	14.565463781356812	14.762461423873901	0.17629104198954226
64.0	14.762524604797363	14.966471910476685	0.17175741024778338
65.0	14.966487407684326	15.170164346694946	0.1759525549114966
66.0	15.170220136642456	15.367701530456543	0.17164137569960025
67.0	15.367716789245605	15.574528217315674	0.17533319673254108
68.0	15.574589967727661	15.776407480239868	0.16842461459781782
69.0	15.776422500610352	15.9797682762146	0.17774191320072297
70.0	15.97982382774353	16.173583269119263	0.1789075210884659
71.0	16.17359948158264	16.373369455337524	0.16639659396416245
72.0	16.373430967330933	16.574175596237183	0.1625425948799253
73.0	16.574191331863403	16.76946496963501	0.18196534171313003
74.0	16.769521951675415	16.963255882263184	0.17520336724602553
75.0	16.963271379470825	17.162137746810913	0.1684741146698818
76.0	17.162192583084106	17.354342222213745	0.17406143746105265
77.0	17.354357719421387	17.547483921051025	0.16877620234994464
