index	start	stop	mse
0.0	0.0003790855407714844	0.2767629623413086	0.2112410320388405
1.0	1.3132028579711914	1.5720140933990479	0.20081043042763475
2.0	1.5720295906066895	1.7971124649047852	0.20479367759535333
3.0	1.7971270084381104	2.0307629108428955	0.196477970250476
4.0	2.0307776927948	2.2624101638793945	0.20540123222738055
5.0	2.2624247074127197	2.483088254928589	0.21137448266005845
6.0	2.483102798461914	2.7053167819976807	0.2209531951549852
7.0	2.7053310871124268	2.925741195678711	0.2132225469410174
8.0	2.925755262374878	3.1457881927490234	0.1970364228367783
9.0	3.1458022594451904	3.3661015033721924	0.21034351254208242
10.0	3.3662028312683105	3.585080146789551	0.21649758224360757
11.0	3.5850942134857178	3.8075013160705566	0.20878636997144354
12.0	3.807520866394043	4.02890157699585	0.19948476311109822
13.0	4.028915882110596	4.249934196472168	0.18799888771260864
14.0	4.249948263168335	4.469178199768066	0.20104361037948862
15.0	4.469192266464233	4.690636873245239	0.19642183743898928
16.0	4.690650939941406	4.9095141887664795	0.2004235579237543
17.0	4.909528017044067	5.12986421585083	0.1985211771125371
18.0	5.129878044128418	5.353225946426392	0.1864397052044395
19.0	5.353257894515991	5.579929828643799	0.20958806528319804
20.0	5.58004355430603	5.81131649017334	0.1996852733106761
21.0	5.811331748962402	6.042441368103027	0.2000684344109043
22.0	6.0424559116363525	6.272991418838501	0.20159504994258767
23.0	6.2730066776275635	6.503889322280884	0.1963474112858841
24.0	6.503904104232788	6.734656095504761	0.18444036648252382
25.0	6.734670400619507	6.9664201736450195	0.19607493264337134
26.0	6.966435432434082	7.198983430862427	0.1826719335337179
27.0	7.198997974395752	7.42984414100647	0.1910903470725246
28.0	7.429858684539795	7.6481335163116455	0.1916317407579233
29.0	7.6481475830078125	7.870491981506348	0.20152723657443902
30.0	7.87060809135437	8.08910608291626	0.1837398930076243
31.0	8.089120149612427	8.309266328811646	0.20006791175734973
32.0	8.30928111076355	8.531550645828247	0.19391410355969696
33.0	8.531564235687256	8.75335431098938	0.18947253093057548
34.0	8.753371000289917	8.974605083465576	0.19209281554920435
35.0	8.974618911743164	9.183119773864746	0.18902977257504305
36.0	9.183133840560913	9.404390811920166	0.1920534684453679
37.0	9.404404878616333	9.623321771621704	0.18436428959167334
38.0	9.623335838317871	9.843240976333618	0.17704463381845242
39.0	9.843261003494263	10.06285309791565	0.19619992787178936
40.0	10.062959671020508	10.283016920089722	0.19851129196103015
41.0	10.28303074836731	10.4972665309906	0.18488646018163177
42.0	10.497281312942505	10.70645785331726	0.1707281596076704
43.0	10.706471681594849	10.930241823196411	0.20048186833069026
44.0	10.930257558822632	11.140090703964233	0.18438144590317956
45.0	11.1401047706604	11.346404075622559	0.16786012221980703
46.0	11.346418142318726	11.53477144241333	0.1855276553412654
47.0	11.534785985946655	11.748822450637817	0.18811516028874062
48.0	11.748836040496826	11.93443489074707	0.2098460935158691
49.0	11.934448957443237	12.135190486907959	0.1708803719450185
50.0	12.135294198989868	12.337877750396729	0.17774497948769533
51.0	13.281479120254517	13.503518104553223	0.19211037957292879
52.0	13.503532648086548	13.705578565597534	0.18309679710862023
53.0	13.70559310913086	13.884631156921387	0.18433349157866158
54.0	13.884645700454712	14.081646203994751	0.1853940118968951
55.0	14.081660747528076	14.301444292068481	0.16766176534828225
56.0	14.301458597183228	14.481550216674805	0.18978753983770622
57.0	14.48156452178955	14.690727233886719	0.16893545288085576
58.0	14.690742015838623	14.859283208847046	0.19634782738509027
59.0	14.859297513961792	15.027599334716797	0.18769323794617285
60.0	15.027697801589966	15.197090148925781	0.17731900028154055
61.0	15.197104454040527	15.366819143295288	0.17112605497668618
62.0	15.366837501525879	15.539072751998901	0.1875519759098828
63.0	15.539087295532227	15.713218450546265	0.18752114096094613
64.0	15.713232517242432	15.909571647644043	0.1892325795555089
65.0	15.909586668014526	16.077338218688965	0.1731189364403944
66.0	16.07735276222229	16.254095554351807	0.17381485764115995
67.0	16.254109621047974	16.42888617515564	0.19232528375489966
68.0	16.428900480270386	16.588401556015015	0.17279766309445574
