iteration	mse	correlation	start	stop
0.0	0.2143750112670906	0.05741852394143318	0.2734348773956299	0.5604095458984375
50.0	0.19204693060682893	0.05879335665573272	11.433851957321167	11.707724809646606
100.0	0.17749301744328413	0.06271118085892427	20.88964295387268	21.096795082092285
150.0	0.16192573737533225	0.07064833882291656	28.756067037582397	28.92403507232666
200.0	0.14402174575129456	0.08088800592119387	35.899566411972046	36.0508816242218
250.0	0.12269560956850159	0.10383927242926487	42.71089959144592	42.85215401649475
300.0	0.10324605296896905	0.14166252006493485	49.24076843261719	49.376819372177124
350.0	0.09060076435258953	0.20034460510769234	55.4862904548645	55.60966229438782
400.0	0.08369433423553528	0.2910556909339942	61.47468113899231	61.60263800621033
450.0	0.0801105806320646	0.36668333486609256	67.5394515991211	67.65886187553406
500.0	0.07723361533844701	0.4206075738246908	73.66864037513733	73.79268789291382
550.0	0.07166247250169715	0.5035162596821016	80.58039569854736	80.809166431427
600.0	0.06263713311018357	0.5962420764899263	89.25812435150146	89.45893716812134
650.0	0.05531874784313117	0.6653502447809602	97.64807438850403	97.84450006484985
700.0	0.049698672601396134	0.7065687236240497	106.1532928943634	106.35229444503784
750.0	0.04575193396707541	0.7321567084221985	114.40405201911926	114.58361434936523
800.0	0.04239553829947868	0.7533188889310866	122.17265033721924	122.34084987640381
850.0	0.03920219861549342	0.7734006263827677	129.81540632247925	130.00471234321594
900.0	0.03629750086206244	0.7922126652557565	138.1225483417511	138.34570288658142
950.0	0.03350715639655311	0.8112366034887466	147.52338671684265	147.8017656803131
1000.0	0.03080743325604242	0.8280800087055732	158.41349625587463	158.68819642066956
1050.0	0.02789911415758039	0.844420614504862	169.85632014274597	170.13089203834534
1100.0	0.025683738414585884	0.857094047567806	181.27693057060242	181.55268049240112
1150.0	0.023768813993257136	0.8681537408403628	192.71558332443237	192.99368858337402
1200.0	0.022025450466176155	0.8772489956260718	204.11557030677795	204.39237785339355
1250.0	0.020693058733072592	0.8848084282960008	215.5402705669403	215.81839203834534
1300.0	0.01963649208788308	0.8903509170509886	226.9876368045807	227.26560354232788
1350.0	0.018599769781539082	0.8962363762926382	238.32920622825623	238.6168212890625
1400.0	0.017884235066749844	0.9000791158265798	249.64264583587646	249.92968320846558
1450.0	0.01726704200976197	0.903538882734937	260.90303897857666	261.17758202552795
1500.0	0.016696083696964827	0.9067910146503638	272.1328229904175	272.40799474716187
1550.0	0.016333536236372702	0.9083505119177073	283.3614237308502	283.6362974643707
1600.0	0.015986535417485154	0.9100934591693616	294.5673620700836	294.8425467014313
1650.0	0.014592831564960555	0.9184496585422255	305.73292541503906	306.01467275619507
1700.0	0.013754880915893766	0.9234139294034398	316.9892816543579	317.26466274261475
1750.0	0.013267669985807848	0.9262872036114169	328.2606964111328	328.5411512851715
1800.0	0.012502600858042171	0.9306686643950018	339.3689205646515	339.6457359790802
1850.0	0.011975712375054603	0.9336391417689389	350.62921023368835	350.9041602611542
1900.0	0.011905405430952667	0.9338715131788189	361.7560079097748	362.0361592769623
1950.0	0.011024111257128431	0.9389966981674834	372.7530062198639	373.0278551578522
2000.0	0.010862374162199047	0.9397852277360309	383.8402326107025	384.1198263168335
2050.0	0.010527137511102283	0.9417130012231878	394.8376259803772	395.11233353614807
2100.0	0.010470171765831504	0.9419401557278173	405.9874231815338	406.26780104637146
2150.0	0.01024800317341168	0.943120192138939	416.81875944137573	417.09823632240295
2200.0	0.010071709730217818	0.9440291689481567	427.7436490058899	428.0364713668823
2250.0	0.00987431221230931	0.9452292193982099	438.67971658706665	438.9593708515167
2300.0	0.00992182456380828	0.9450800935460466	449.7693281173706	450.05432200431824
2350.0	0.009589693136466182	0.9467318992728867	460.7411801815033	461.02235770225525
2400.0	0.009582071627137338	0.9468599783405679	471.8329641819	472.11387872695923
2450.0	0.009522607319956609	0.9471057084098866	482.7534091472626	483.0338671207428
2500.0	0.00934500121770753	0.9481891250426768	493.6742172241211	493.9547350406647
2550.0	0.009266345171460872	0.9486047516903329	504.5581226348877	504.85363578796387
2600.0	0.009155986503666677	0.9491964739373147	515.3676671981812	515.6654863357544
2650.0	0.009170013349058004	0.9490298729960329	525.820606470108	526.1152997016907
2700.0	0.008990831492833497	0.9501214621632031	536.9552540779114	537.1966288089752
2750.0	0.008853272855586835	0.9508403655885715	547.443591594696	547.6773300170898
2800.0	0.008894502847356496	0.9506435728574217	558.2584567070007	558.5644373893738
2850.0	0.008799838191555314	0.9510330119838271	569.118528842926	569.3440320491791
2900.0	0.008732836800466897	0.9515212312093013	579.5595154762268	579.8551523685455
2950.0	0.008735354706681416	0.9516077592894618	590.0045926570892	590.3009259700775
3000.0	0.008727182451797964	0.9515961967786614	600.6197285652161	600.9000923633575
3050.0	0.008734154802729759	0.9514172480914436	611.1937975883484	611.4779856204987
3100.0	0.008631011524674699	0.9521205769518858	621.8144795894623	622.1005103588104
3150.0	0.008800587922922749	0.9514313216859782	632.588709115982	632.893693447113
3200.0	0.008450540236524258	0.9530861229686193	643.2055494785309	643.4900615215302
3250.0	0.008403127712690082	0.9533072819196091	653.792590379715	654.0408608913422
3300.0	0.008309392772467596	0.9538696179274082	664.2254316806793	664.519749879837
3350.0	0.008330019546715204	0.9536939062563238	674.8319897651672	675.1277251243591
3400.0	0.008279092313230051	0.9540223418528911	685.0345585346222	685.3328201770782
3450.0	0.008265208844258997	0.9540741518627959	695.608747959137	695.8116998672485
3500.0	0.00818605562749183	0.9545393024568011	705.7527730464935	706.0426321029663
3550.0	0.008033081823858713	0.9554082144467625	716.1976585388184	716.4245264530182
3600.0	0.008037216137968067	0.9553770912780677	726.4654095172882	726.6759707927704
3650.0	0.007971228017483475	0.9557569581162585	736.3861718177795	736.5946893692017
3700.0	0.008266906426011253	0.9540720029094124	746.8673803806305	747.1644554138184
3750.0	0.008057192483241936	0.9552003650504225	757.2622652053833	757.5414543151855
3800.0	0.008055458305752739	0.9552510490087798	767.8917050361633	768.1720201969147
3850.0	0.007955302316777067	0.9558469106107191	778.3932740688324	778.6520936489105
3900.0	0.00792467487325682	0.9559306495109955	788.6623213291168	788.9430575370789
3950.0	0.007854529894842772	0.9563326768919178	798.7690856456757	798.9968039989471
4000.0	0.007897328057665106	0.9561000254951665	808.8761067390442	809.1594650745392
4050.0	0.007767811047652111	0.9568290766490593	819.202668428421	819.4603893756866
4100.0	0.00785261667806881	0.956553511375989	829.4169855117798	829.6500680446625
4150.0	0.0077479829404265696	0.9569464957154732	839.3095057010651	839.5602624416351
4200.0	0.0077295499163969736	0.95703827721672	849.4022686481476	849.6552391052246
4250.0	0.00768317143596002	0.9573199934000113	859.4845881462097	859.7656238079071
4300.0	0.0077411202873570294	0.9569959771284056	869.3697969913483	869.6335351467133
4350.0	0.00807932431026672	0.9549843809990571	879.8038821220398	879.9979364871979
4400.0	0.007710977618311641	0.9571530055697207	889.783037185669	890.0776522159576
4450.0	0.007716973339696466	0.9570773262537255	899.7862105369568	900.0869874954224
4500.0	0.007672454623734882	0.9572751709564163	910.241858959198	910.5350947380066
4550.0	0.0075344873492855695	0.9581096469060878	920.3211557865143	920.5596947669983
4600.0	0.007562347099231687	0.9578952028672505	930.3583829402924	930.5858044624329
4650.0	0.0076346886039413055	0.957506089896954	940.5985460281372	940.8811810016632
4700.0	0.00754593015908347	0.9580635308140939	950.3326015472412	950.6156361103058
4750.0	0.007417139715001503	0.9587786353039953	959.8092896938324	960.0516514778137
4800.0	0.008085657821811629	0.9549036788128357	969.6468558311462	969.9286496639252
4850.0	0.008430327125886556	0.9530525361934915	979.7268028259277	980.0218846797943
4900.0	0.007453631062930023	0.9585832946410358	989.5745463371277	989.8710200786591
4950.0	0.0074663726887845856	0.9584860902567057	999.5241024494171	999.8227961063385
5000.0	0.007403464763392872	0.9588063142417312	1009.3018691539764	1009.6017482280731
5050.0	0.007356707701657654	0.959101887933304	1019.5177237987518	1019.7569243907928
5100.0	0.0073417684472874495	0.9591805228076233	1029.0121145248413	1029.2814409732819
5150.0	0.007341323745917907	0.959170851960601	1038.8509554862976	1039.0632510185242
5200.0	0.00735197263271632	0.9591092740964235	1048.2726905345917	1048.4912712574005
5250.0	0.007354821738142479	0.9590758135245078	1057.7643616199493	1057.9990165233612
5300.0	0.007363080709447228	0.9590385203315024	1067.2368862628937	1067.5185761451721
5350.0	0.007282269736571	0.9595055431738747	1077.0639889240265	1077.281632900238
5400.0	0.0073235329925608736	0.9592313476850376	1086.3271696567535	1086.6034996509552
5450.0	0.007285381413157889	0.9594543773991973	1095.9283561706543	1096.2086243629456
5500.0	0.007264979917171847	0.9595493141045182	1105.1927173137665	1105.4149422645569
5550.0	0.007170979745425135	0.9601094706571458	1114.6952772140503	1114.9907839298248
5600.0	0.00720665213839253	0.9598954408824792	1124.2902028560638	1124.5336198806763
5650.0	0.007240081002938223	0.9597207711619538	1133.5102496147156	1133.7874002456665
5700.0	0.007101763966395772	0.9604803499343287	1143.1028509140015	1143.3809113502502
5750.0	0.007204302645008834	0.9598757425721773	1152.812608242035	1153.09694480896
5800.0	0.007238579673377111	0.9596926512146287	1163.0618114471436	1163.3589918613434
5850.0	0.007039087828704272	0.9608601839531539	1172.27641248703	1172.5164506435394
5900.0	0.006996844178924209	0.9610727772629681	1181.3635969161987	1181.6051833629608
5950.0	0.0069843502777218605	0.9611427284997056	1190.4984652996063	1190.7495286464691
6000.0	0.008476422713385256	0.9525485408649179	1199.9789726734161	1200.2679045200348
6050.0	0.007020887149341357	0.9609546318523496	1209.6956181526184	1209.9147701263428
6100.0	0.007006755373890706	0.9610108868607052	1218.8298125267029	1219.139185667038
6150.0	0.006998115090408191	0.9610544891275139	1228.5254876613617	1228.7535462379456
6200.0	0.007069883346017873	0.9606671771091336	1238.0497109889984	1238.339427947998
6250.0	0.006995896623891348	0.9610732204228842	1247.3856582641602	1247.6448833942413
6300.0	0.00693137883766729	0.9614291395152881	1256.5242063999176	1256.765645980835
6350.0	0.006911749614978237	0.9615403780077529	1265.7406990528107	1266.009764432907
6400.0	0.006928657804409297	0.9614513671783713	1275.3714694976807	1275.6139953136444
6450.0	0.00689729515779374	0.9616189608950103	1284.3095211982727	1284.5425927639008
6500.0	0.006881589668018745	0.9617138061654597	1293.4110622406006	1293.6538438796997
6550.0	0.006873753131929744	0.9617589144719347	1303.055737733841	1303.3230061531067
6600.0	0.006839492688164635	0.9619489206980376	1312.2638425827026	1312.545393705368
6650.0	0.006833072077166765	0.9619769819931745	1321.4175696372986	1321.685453414917
6700.0	0.006839345421642304	0.9619338528595278	1330.9916594028473	1331.2960736751556
6750.0	0.006892785153699918	0.9616522097572086	1340.7325701713562	1340.9577300548553
6800.0	0.0068646555336551425	0.961813761290931	1350.3228256702423	1350.5536153316498
6850.0	0.006829389641220828	0.9620023000251803	1359.1904075145721	1359.4072515964508
6900.0	0.006801776419513466	0.9621502444379755	1368.12056183815	1368.346407175064
6950.0	0.006822295250155323	0.9620359919264194	1377.6170091629028	1377.8905289173126
7000.0	0.006799470496854236	0.9621658063009746	1386.847028017044	1387.1152544021606
7050.0	0.0067470029993337045	0.9624527824376837	1396.031320810318	1396.3280758857727
7100.0	0.007029113853989872	0.9608554879124079	1405.688625574112	1405.9847519397736
7150.0	0.006750873051393713	0.962438248960209	1414.8274981975555	1415.0426666736603
7200.0	0.006774682491491854	0.9623122692114646	1424.43736577034	1424.7187371253967
7250.0	0.0067648131954153755	0.9623446359346156	1433.8579852581024	1434.126728773117
7300.0	0.006748998529119562	0.9624375108965109	1442.7640063762665	1443.0026984214783
7350.0	0.006740710320419481	0.9624845709098555	1451.706506729126	1451.9479603767395
7400.0	0.006735800187655683	0.9625136183072324	1460.5820579528809	1460.8188490867615
7450.0	0.006728530486073382	0.9625564847009817	1469.3477187156677	1469.5857074260712
7500.0	0.006722053500094572	0.9625907617708909	1478.2162742614746	1478.4541010856628
7550.0	0.006696955846057243	0.9627409652095494	1487.4383292198181	1487.6729712486267
7600.0	0.006686022861012918	0.9627974431399078	1496.6588354110718	1496.9548201560974
7650.0	0.0066735133933376505	0.9628653844154359	1506.1365971565247	1506.4338994026184
7700.0	0.006671082381999931	0.9628845154419864	1515.6531338691711	1515.9786615371704
7750.0	0.006654421602226188	0.9629751124254179	1524.9125864505768	1525.2088460922241
7800.0	0.006858802907818671	0.9618053585947279	1534.578295469284	1534.900054693222
7850.0	0.006698883502777972	0.9627189472355042	1543.6528317928314	1543.8922111988068
7900.0	0.006678570271826528	0.9628331710739211	1552.4219353199005	1552.657256603241
7950.0	0.006671714196124364	0.9628720756237378	1561.098120212555	1561.3319327831268
8000.0	0.006666690030985345	0.9628985397697964	1569.7561204433441	1569.9921736717224
8050.0	0.006647012496207461	0.9630145844439654	1578.7817296981812	1579.04567360878
8100.0	0.006639165642256838	0.9630598649633232	1588.1819281578064	1588.464515209198
8150.0	0.006632615939455334	0.9630956511788068	1597.5373783111572	1597.8259539604187
8200.0	0.006628513972175618	0.9631173230859721	1606.961520910263	1607.2393581867218
8250.0	0.0066249305417225585	0.9631372738528408	1616.3871443271637	1616.6828935146332
8300.0	0.006621036976321747	0.963158216774527	1626.0155878067017	1626.2968530654907
8350.0	0.006616885857218899	0.9631836113982468	1635.402310371399	1635.7006816864014
8400.0	0.006632074717537384	0.9631024412233186	1645.3977222442627	1645.693930864334
8450.0	0.006621526028585595	0.9631607118528525	1655.0932998657227	1655.3894038200378
8500.0	0.0066181057127264855	0.9631776208984083	1664.6930749416351	1664.9882698059082
8550.0	0.00661159157678977	0.9632129888497305	1673.8595099449158	1674.1565210819244
8600.0	0.006608578855761119	0.9632290460519286	1683.282119512558	1683.5299098491669
8650.0	0.006605173464185726	0.9632490677213182	1692.5491411685944	1692.8070662021637
8700.0	0.006602934121475632	0.9632615356110722	1702.0196092128754	1702.2953810691833
8750.0	0.0066015328157345956	0.9632699382978769	1711.5200748443604	1711.808660030365
8800.0	0.006599866118259868	0.9632782283893367	1721.025138616562	1721.297165632248
8850.0	0.006598304562008937	0.9632867682107409	1730.6100254058838	1730.8909130096436
8900.0	0.006597163063527363	0.9632934270705908	1740.1547267436981	1740.452372789383
8950.0	0.006596410897267861	0.9632975539795555	1749.7138533592224	1750.010259628296
9000.0	0.006595303483213351	0.9633042889054504	1759.2271304130554	1759.5231022834778
9050.0	0.006594648288403875	0.9633076468810237	1768.7613623142242	1769.055704832077
9100.0	0.0065937814753714704	0.9633119663500356	1778.4093737602234	1778.7046434879303
9150.0	0.0065931394667419815	0.9633154352573561	1787.9649531841278	1788.2622952461243
9200.0	0.0065926827930223855	0.9633181722104271	1797.577799797058	1797.8751766681671
9250.0	0.006592422455202097	0.9633195021455896	1807.2804548740387	1807.5738258361816
9300.0	0.006592092867787085	0.9633212534282013	1816.8559637069702	1817.134765625
9350.0	0.006591928744302149	0.9633221853438639	1826.53652882576	1826.830959558487
9400.0	0.0065917672696635095	0.963323147902766	1836.2960622310638	1836.5890736579895
9450.0	0.006591638900391238	0.9633238565262754	1845.9647924900055	1846.2555587291718
9500.0	0.006591535280302285	0.9633244382513768	1855.5753378868103	1855.866225719452
9550.0	0.006591422584240369	0.9633251384715493	1865.2553498744965	1865.5502078533173
9600.0	0.006591307967838709	0.9633257487974071	1874.9670915603638	1875.2616045475006
9650.0	0.00659121429921389	0.9633262665639186	1884.6596207618713	1884.9532220363617
9700.0	0.006591111433321634	0.9633268771859992	1894.3647451400757	1894.6439118385315
9750.0	0.00659103154116222	0.9633273043452086	1904.2006998062134	1904.4953227043152
9800.0	0.006590935240082774	0.9633278595706917	1913.9799716472626	1914.2730069160461
9850.0	0.006590875095234836	0.9633279869461638	1923.7081801891327	1924.0015556812286
9900.0	0.006590775679530151	0.9633284957108267	1933.5005226135254	1933.7948491573334
9950.0	0.006590718652462268	0.9633289161524268	1943.1518235206604	1943.446202993393
