iteration	mse	correlation	start	stop
0.0	0.18807348684057984	0.07471518477120263	0.29375505447387695	21.337228775024414
50.0	0.1757717578495789	0.07544565515037449	32.03526473045349	52.94838905334473
100.0	0.16644945777855927	0.07880970555076834	61.646514892578125	82.55678176879883
150.0	0.1545520083555492	0.08577325713692177	90.17618989944458	105.04570245742798
200.0	0.13461686135571646	0.10012334882425995	112.18486475944519	126.30940985679626
250.0	0.1135867677086453	0.12892682545334586	133.84017729759216	151.72448635101318
300.0	0.09727765213536506	0.17844192287293778	159.6400179862976	173.26540303230286
350.0	0.08685599380021561	0.24082048215567842	180.2667248249054	191.91495728492737
400.0	0.08048560973577408	0.326283737210083	198.47899889945984	208.9678192138672
450.0	0.07649223609502066	0.40048232044258075	215.2753586769104	225.23028016090393
500.0	0.07349233034500434	0.4501674263958986	231.44904279708862	242.6924307346344
550.0	0.06757611401349635	0.5207167897914083	249.80367803573608	267.66826248168945
600.0	0.05957324481585212	0.6131466690934179	275.27258944511414	290.6409785747528
650.0	0.054238910905994975	0.6565865779021817	297.74760127067566	310.7264816761017
700.0	0.05008358976381182	0.6912143184862234	317.42630910873413	328.59096336364746
750.0	0.04675093779250572	0.7148456991304247	335.1007442474365	346.1431317329407
800.0	0.043976681192857824	0.7338476585064729	352.8776202201843	365.3034288883209
850.0	0.040936703374628285	0.7560859309280193	372.4235534667969	386.6862282752991
900.0	0.03817032822804644	0.7765143461327431	394.09802532196045	408.85145330429077
950.0	0.034912539215867414	0.7978312692217417	416.283686876297	431.9152343273163
1000.0	0.03167798053283897	0.82053934258512	439.90957736968994	458.53719568252563
1050.0	0.029004123843010668	0.8370133770877234	467.0883803367615	487.88911271095276
1100.0	0.027041017713031065	0.8469240951847976	496.6546013355255	518.4002993106842
1150.0	0.025431247065702586	0.8550978778451098	527.4434463977814	549.2142887115479
1200.0	0.024069139931555492	0.8620518382059331	558.747837305069	580.583829164505
1250.0	0.023151560207770334	0.8669552876217104	590.4385151863098	612.2210609912872
1300.0	0.021667758426791278	0.8761642983764761	622.5667445659637	644.3688395023346
1350.0	0.020852138941172337	0.8800928586049935	655.1666467189789	676.9578611850739
1400.0	0.01996679818399082	0.8854711387632224	687.8480730056763	709.7621080875397
1450.0	0.018895487453298995	0.8917603442899115	720.5590405464172	742.3871545791626
1500.0	0.017631397527093792	0.9002769233304915	753.2021572589874	775.000990152359
1550.0	0.0169889526845984	0.903418029172331	785.8828535079956	807.7155163288116
1600.0	0.016288285764984728	0.9074943791855338	818.6104898452759	840.4235870838165
