index	start	stop	mse
0.0	0.00045180320739746094	0.28919553756713867	0.18843237145516195
1.0	2.346020460128784	2.6186466217041016	0.19204317903462903
2.0	2.6186623573303223	2.849292516708374	0.19374481852878792
3.0	2.84930682182312	3.083085060119629	0.18597188749692528
4.0	3.0831000804901123	3.317307233810425	0.1755348427252063
5.0	3.31732177734375	3.552927017211914	0.20534458442432288
6.0	3.552946090698242	3.786637783050537	0.18770061349873987
7.0	3.7866523265838623	4.021075010299683	0.18446811885955436
8.0	4.021089315414429	4.2534401416778564	0.18853827669810327
9.0	4.253454923629761	4.486020565032959	0.17215977727866627
10.0	4.486035108566284	4.715609312057495	0.18569742530225417
11.0	4.715630292892456	4.947691440582275	0.1800203842879579
12.0	4.947706460952759	5.184689521789551	0.18501025215583305
13.0	5.184704303741455	5.402355670928955	0.2083096122269753
14.0	5.40237021446228	5.638803482055664	0.19661125757737724
15.0	5.638818025588989	5.869683027267456	0.17962928490595878
16.0	5.869697570800781	6.101959705352783	0.18954876297125148
17.0	6.101974010467529	6.342156887054443	0.1841812011097335
18.0	6.3421807289123535	6.565121173858643	0.1807106150101106
19.0	6.565135955810547	6.802091836929321	0.17322329420179294
20.0	6.802270412445068	7.0224573612213135	0.1774347569642957
21.0	7.022471904754639	7.260571241378784	0.1834918420857194
22.0	7.260586261749268	7.49464750289917	0.18100960032706784
23.0	7.494662046432495	7.725160598754883	0.1831481688773808
24.0	7.725175380706787	7.945411920547485	0.19156729425728497
25.0	7.9454262256622314	8.183869361877441	0.1857251654181847
26.0	8.183883666992188	8.403290271759033	0.1770782345816741
27.0	8.403305053710938	8.606111526489258	0.18094360546937105
28.0	8.606126308441162	8.818564414978027	0.16375615497336415
29.0	8.818579196929932	9.061388731002808	0.1752662159010746
30.0	9.061408996582031	9.279114484786987	0.18114806778315873
31.0	9.279129028320312	9.46024775505066	0.19762060913701776
32.0	9.4602632522583	9.707862615585327	0.169889379680155
33.0	9.707877397537231	9.924532651901245	0.18188576123654687
34.0	9.92454743385315	10.118297338485718	0.18438609671260037
35.0	10.11831545829773	10.362480878829956	0.1848418511947312
36.0	10.362495422363281	10.55158257484436	0.1752775643421516
37.0	10.551596879959106	10.750261545181274	0.18082813874535247
38.0	10.750276327133179	10.945538997650146	0.17182130884446425
39.0	10.945553302764893	11.175663471221924	0.18534656145727924
40.0	11.175829410552979	11.404583215713501	0.19294086066490845
41.0	11.4046049118042	11.62248420715332	0.1814908827229495
42.0	11.622498989105225	11.800414323806763	0.18023655650829276
43.0	11.800428867340088	11.99073076248169	0.1685523509787169
44.0	11.990745544433594	12.229356050491333	0.16765959485620474
45.0	12.229370832443237	12.43047285079956	0.17433059750295604
46.0	12.430487632751465	12.609469890594482	0.1808850754152506
47.0	12.609484910964966	12.80173134803772	0.17058518473792447
48.0	12.801746606826782	12.985946416854858	0.16852937604852256
49.0	12.985961437225342	13.225197315216064	0.1791407881790483
50.0	13.225218057632446	13.39674997329712	0.1803505646438394
51.0	15.468470335006714	15.670181274414062	0.17314550036120785
52.0	15.670196294784546	15.85124397277832	0.16610396740092792
53.0	15.851258993148804	16.033051252365112	0.1749072847183853
54.0	16.033066034317017	16.233879327774048	0.1739167660826798
55.0	16.233894109725952	16.40191388130188	0.18840580376122248
56.0	16.401928663253784	16.588293313980103	0.1740218911232586
57.0	16.588307857513428	16.763506650924683	0.18819896390155186
58.0	16.763521432876587	16.949443340301514	0.17513814780477321
59.0	16.949458122253418	17.1486074924469	0.16774663105222024
60.0	17.1487717628479	17.318347454071045	0.17391353734787388
61.0	17.31836247444153	17.520231008529663	0.15628599497653575
62.0	17.520251035690308	17.696014165878296	0.15353801622650542
63.0	17.696028470993042	17.863304376602173	0.18810774475833214
64.0	17.863319158554077	18.03133535385132	0.17347304023776114
65.0	18.0313503742218	18.208633184432983	0.1783428487938806
66.0	18.20864748954773	18.386977434158325	0.1717292699578309
67.0	18.38699221611023	18.55660843849182	0.16585377251498368
68.0	18.556625843048096	18.755878925323486	0.18322731729158978
69.0	18.75589346885681	18.932602167129517	0.17561797484160976
70.0	18.932616710662842	19.137704849243164	0.17117503995005393
71.0	19.137719869613647	19.29662585258484	0.17187958201608367
72.0	19.2966411113739	19.469982624053955	0.16262868541877745
73.0	19.469997882843018	19.640685319900513	0.17545765698838628
74.0	19.640699863433838	19.81832194328308	0.185706816188802
75.0	19.818339109420776	19.987176656723022	0.16618512938137145
76.0	19.987191438674927	20.147955179214478	0.17998741043367483
77.0	20.147969484329224	20.317530870437622	0.17183734856111932
78.0	20.317545175552368	20.481618642807007	0.1678134801199913
79.0	20.48163342475891	20.641812562942505	0.17077188938281576
80.0	20.6419734954834	20.80171799659729	0.1813858615521588
81.0	20.801732778549194	20.962971448898315	0.1697255333740199
82.0	20.96298575401306	21.128050088882446	0.16121094980482922
83.0	21.12806487083435	21.306523323059082	0.17012660018294595
84.0	21.306538343429565	21.47949767112732	0.16340804531282452
85.0	21.479512214660645	21.638035774230957	0.17275758428679078
86.0	21.638050079345703	21.800220489501953	0.17136397578222104
87.0	21.800235509872437	21.965872287750244	0.15577083109107911
88.0	21.965895891189575	22.125786781311035	0.17006282145223606
89.0	22.12580156326294	22.282747745513916	0.16503004564065035
90.0	22.28276252746582	22.445106267929077	0.16831538500612364
91.0	22.445120573043823	22.60892128944397	0.16804677396161272
92.0	22.608935832977295	22.769672870635986	0.1632740257075379
93.0	22.76968765258789	22.934112310409546	0.1747909478147015
94.0	22.93412685394287	23.101284980773926	0.17138292825790657
95.0	23.10129976272583	23.253477334976196	0.16373746385809826
96.0	23.25349187850952	23.42797064781189	0.17575583964893907
97.0	23.427985191345215	23.592551231384277	0.1541503054183548
98.0	23.592565774917603	23.74887466430664	0.1651848524565711
99.0	23.748889923095703	23.90749764442444	0.17172941677602535
100.0	23.90766191482544	24.065255880355835	0.1761629221350286
101.0	25.508312463760376	25.667489528656006	0.16981946521326785
102.0	25.66750431060791	25.823498725891113	0.18215130831256832
103.0	25.82351303100586	25.97962212562561	0.14561783139925696
104.0	25.979636907577515	26.1340913772583	0.16257065404192697
105.0	26.134105682373047	26.305889129638672	0.1659769099182341
106.0	26.305904150009155	26.459654331207275	0.15861534675766292
107.0	26.459669589996338	26.613985776901245	0.16047460407695238
108.0	26.61400008201599	26.77007508277893	0.15411751479495944
109.0	26.770090103149414	26.92998743057251	0.15465261768061958
110.0	26.930001974105835	27.099535703659058	0.1863968392011341
111.0	27.099550008773804	27.24934411048889	0.1610627904423915
112.0	27.249358654022217	27.404399633407593	0.16487603754112728
113.0	27.40441370010376	27.555590391159058	0.16711561206496353
114.0	27.555604934692383	27.7112238407135	0.14810293140305356
115.0	27.711238861083984	27.8649160861969	0.1720820715617832
116.0	27.864930629730225	28.019864320755005	0.15859239664674718
117.0	28.01987862586975	28.17477583885193	0.1533130557654564
118.0	28.174790382385254	28.32880687713623	0.1715740840865882
119.0	28.328821182250977	28.479887008666992	0.15069472692361519
120.0	28.48003578186035	28.630284547805786	0.16776517088775808
121.0	28.630298614501953	28.780312538146973	0.16843072048832708
122.0	28.78032684326172	28.942736625671387	0.1532389805337905
123.0	28.942750692367554	29.08845567703247	0.17073006802247134
124.0	29.088470220565796	29.237364530563354	0.162551185499792
125.0	29.23737931251526	29.390907049179077	0.15411951141677832
126.0	29.390921592712402	29.54401993751526	0.15505837325928393
127.0	29.544034481048584	29.70074486732483	0.14391497166714456
128.0	29.700763940811157	29.850253105163574	0.156770877769102
129.0	29.850268125534058	29.99704647064209	0.15950691464463837
130.0	29.997061491012573	30.145092248916626	0.1578633749101835
131.0	30.14510726928711	30.298312664031982	0.16815513606911267
132.0	30.298327445983887	30.44686722755432	0.1542211780599009
133.0	30.446882009506226	30.59451699256897	0.15744347961356478
134.0	30.594531059265137	30.742775440216064	0.15233463846785217
135.0	30.742791652679443	30.891859531402588	0.15352260283170022
136.0	30.89187455177307	31.034354209899902	0.15300184387940333
137.0	31.03436851501465	31.180261611938477	0.15612028662391939
138.0	31.180272817611694	31.328596115112305	0.15651868587021153
139.0	31.328611373901367	31.468578577041626	0.15642431526002024
140.0	31.468679666519165	31.608359336853027	0.15773163155537204
141.0	31.608372926712036	31.75388479232788	0.1607864580832222
142.0	31.753898859024048	31.896220684051514	0.15815633941709997
143.0	31.896235942840576	32.04966759681702	0.15749442391314528
144.0	32.04968190193176	32.19750785827637	0.1464242040638586
145.0	32.19752240180969	32.34224319458008	0.14746577414744227
146.0	32.34225821495056	32.48510766029358	0.15349960637187296
147.0	32.48511862754822	32.625569343566895	0.15252917161359622
148.0	32.62558054924011	32.761656522750854	0.14359603537567944
149.0	32.76166820526123	32.89962291717529	0.1410632857211296
150.0	32.89963674545288	33.04019236564636	0.1503238604087105
151.0	34.17738890647888	34.34416842460632	0.15991145551344102
152.0	34.34418058395386	34.488004207611084	0.14351398063922538
153.0	34.48801565170288	34.62943887710571	0.15344230137523032
154.0	34.62945365905762	34.774150133132935	0.14610915893197787
155.0	34.77416777610779	34.9205379486084	0.1431731232700112
156.0	34.920549392700195	35.05783557891846	0.1671430685599131
157.0	35.05785012245178	35.198190450668335	0.1444599695871689
158.0	35.19820594787598	35.336846113204956	0.16329742998317642
159.0	35.33686065673828	35.482354402542114	0.14524337843086357
160.0	35.482526540756226	35.624725103378296	0.13988277147626302
161.0	35.62473964691162	35.765095472335815	0.14803150070992746
162.0	35.76510953903198	35.915971517562866	0.1477060930727734
163.0	35.91598582267761	36.06063222885132	0.15693752078000567
164.0	36.0606472492218	36.20274758338928	0.15544705341244705
165.0	36.20276165008545	36.33649301528931	0.14382082504273033
166.0	36.33650732040405	36.48194408416748	0.14200987175185975
167.0	36.481958627700806	36.622177839279175	0.14648564521847893
168.0	36.62219214439392	36.764583110809326	0.13586775992295533
169.0	36.764601945877075	36.90297985076904	0.1462656592602407
170.0	36.90299439430237	37.042463302612305	0.1454139726304427
171.0	37.04247784614563	37.18042516708374	0.14842584669089312
172.0	37.180440187454224	37.325042963027954	0.13977448179066052
173.0	37.32505750656128	37.46446990966797	0.14449182697822233
174.0	37.46448516845703	37.60091209411621	0.13898522854928366
175.0	37.600926637649536	37.742515563964844	0.1491121548670514
176.0	37.74252986907959	37.88292717933655	0.14099579592747413
177.0	37.88294196128845	38.02435874938965	0.13824010975779275
178.0	38.024373292922974	38.17132329940796	0.14953512970114527
179.0	38.17133808135986	38.30910515785217	0.1412733150329849
180.0	38.30927562713623	38.44727396965027	0.13641113207390995
181.0	38.44728875160217	38.58377194404602	0.15013459749714847
182.0	38.583786725997925	38.71967554092407	0.1591176932474339
183.0	38.719690561294556	38.856186389923096	0.14736463402208266
184.0	38.85620069503784	38.98924708366394	0.13686107629471927
185.0	38.98926258087158	39.12591052055359	0.13519294977907145
186.0	39.12592530250549	39.26702833175659	0.14025133464658346
187.0	39.26704788208008	39.4080126285553	0.13609663679445633
188.0	39.4080274105072	39.55174684524536	0.13563221654156865
189.0	39.55176138877869	39.69482755661011	0.14068885317881008
190.0	39.69484233856201	39.833916902542114	0.1378997560634717
191.0	39.83393144607544	39.976948499679565	0.1300075448678915
192.0	39.97696328163147	40.11348104476929	0.1407937841820979
193.0	40.11349558830261	40.24973511695862	0.13451952108254545
194.0	40.24974966049194	40.3880136013031	0.12991186663426124
195.0	40.388028144836426	40.52186369895935	0.13579948333118796
196.0	40.521878242492676	40.65833616256714	0.14612279256638525
197.0	40.658353090286255	40.80102300643921	0.11955548139368355
198.0	40.80103778839111	40.934924840927124	0.12878106077850063
199.0	40.93493938446045	41.064300775527954	0.1367203160756883
200.0	41.06446290016174	41.202786684036255	0.154858946204382
201.0	42.191866397857666	42.345844984054565	0.13630203699580556
202.0	42.345860719680786	42.48324251174927	0.13437243745152694
203.0	42.48325753211975	42.61796545982361	0.12181941268132436
204.0	42.617980003356934	42.75172829627991	0.12726808006530738
205.0	42.75174307823181	42.88380408287048	0.1260701305048143
206.0	42.88381814956665	43.0149347782135	0.13919365607121173
207.0	43.014949321746826	43.14934062957764	0.1305017742016348
208.0	43.14935612678528	43.28098702430725	0.13619221359660447
209.0	43.281001567840576	43.42216873168945	0.127989554811714
210.0	43.422183990478516	43.56006908416748	0.12680541465886133
211.0	43.560083866119385	43.69291043281555	0.12773250132198963
212.0	43.692925214767456	43.82592725753784	0.14534260625604925
213.0	43.825942039489746	43.96093988418579	0.1291287359216817
214.0	43.960954427719116	44.09527325630188	0.1266659558047733
