index	start	stop	mse
0.0	0.0009665489196777344	0.29374051094055176	0.1833105242298773
1.0	21.34971332550049	21.60358762741089	0.19514491620814908
2.0	21.60360336303711	21.82383918762207	0.18751891209536217
3.0	21.823853492736816	22.047154426574707	0.18126291704757155
4.0	22.047168970108032	22.264156341552734	0.19442266364856167
5.0	22.26417088508606	22.48365354537964	0.18552819497042589
6.0	22.483667612075806	22.705761671066284	0.18535862163078806
7.0	22.70577573776245	22.928584337234497	0.18364833479251041
8.0	22.928598642349243	23.15095853805542	0.18308994002337345
9.0	23.150972604751587	23.372013330459595	0.1699595207437999
10.0	23.37202763557434	23.594043731689453	0.18281191038889308
11.0	23.5940580368042	23.813604593276978	0.18190506181671653
12.0	23.813618898391724	24.035186290740967	0.18309916433551987
13.0	24.035200834274292	24.25859022140503	0.1768498556106945
14.0	24.258604288101196	24.47886848449707	0.18822675232789002
15.0	24.478882312774658	24.70152759552002	0.17132474902201822
16.0	24.701541662216187	24.92348599433899	0.18091630453126972
17.0	24.923499822616577	25.14450430870056	0.17895906516375798
18.0	25.14451837539673	25.36226987838745	0.1890248656136035
19.0	25.362283945083618	25.5881667137146	0.18489826218215547
20.0	25.58818244934082	25.821157693862915	0.18612801774382642
21.0	25.8211727142334	26.031874179840088	0.19734235137597464
22.0	26.031888723373413	26.272695302963257	0.17080843584148536
23.0	26.27271032333374	26.50380802154541	0.1795716595920423
24.0	26.50382375717163	26.72982668876648	0.18842745191733584
25.0	26.72984266281128	26.96690535545349	0.18353140068027796
26.0	26.966919660568237	27.20051407814026	0.18145459510002798
27.0	27.200528860092163	27.39998173713684	0.18226527743848858
28.0	27.399996757507324	27.610348224639893	0.1811887104501138
29.0	27.61036205291748	27.817129850387573	0.18309554500853015
30.0	27.81714391708374	28.018442153930664	0.19320640221345928
31.0	28.018455982208252	28.24008321762085	0.18769841826652364
32.0	28.240103483200073	28.46606945991516	0.15713585713147468
33.0	28.46608328819275	28.68552827835083	0.16958563191348577
34.0	28.685542106628418	28.90690302848816	0.17270717308479352
35.0	28.906928539276123	29.10419535636902	0.17903642382456394
36.0	29.104209899902344	29.33205485343933	0.17237802111790482
37.0	29.33206868171692	29.53339409828186	0.18858350417860906
38.0	29.533408403396606	29.728445768356323	0.1745006598378062
39.0	29.728464126586914	29.90074133872986	0.17965744485919496
