iteration	mse	correlation	start	stop
0.0	0.20407438911387776	0.07051512035801825	0.2659158706665039	11.57481336593628
50.0	0.18175083599809463	0.07026640740511393	22.737637281417847	34.19393563270569
100.0	0.17050086055251554	0.07260408461192286	44.04015564918518	55.59847450256348
150.0	0.156608114980793	0.07694748392752859	63.93069648742676	71.95832419395447
200.0	0.14063867797206855	0.08504982870744911	79.58562564849854	86.4956214427948
250.0	0.1224737667193322	0.10057166254894327	93.78931784629822	100.14109063148499
300.0	0.10339551895580565	0.13784394213273446	107.22730302810669	113.25077486038208
350.0	0.08938074614952524	0.2025060672419852	119.9766297340393	124.87221908569336
400.0	0.08221144477914026	0.30602050398717767	131.327570438385	136.24162650108337
450.0	0.07875409951429957	0.3803566835624224	142.59462428092957	147.42342948913574
500.0	0.07597814431044837	0.4310266789004034	153.96128344535828	159.12202835083008
550.0	0.07147115080236598	0.48752965420507716	166.4962236881256	177.38872957229614
600.0	0.06346597875810328	0.5778425614492932	186.29661297798157	195.83159375190735
650.0	0.0568484527195138	0.6487383174241432	204.337717294693	213.10247325897217
700.0	0.05157744103025373	0.6888989351217403	221.21765065193176	228.8590145111084
750.0	0.04749422428070422	0.71694596146753	236.7357325553894	244.32514572143555
800.0	0.044523448972895695	0.7354397142246356	252.28611016273499	264.0251269340515
850.0	0.04156476180889208	0.7549421256557192	272.31927394866943	282.0284757614136
900.0	0.039220414166147806	0.7714017631415502	290.937068939209	302.2005789279938
950.0	0.036328377818095	0.7902693097397736	311.8477909564972	323.6209297180176
1000.0	0.03379482968488584	0.8075670586555881	333.9415464401245	345.7682111263275
1050.0	0.03091154739311359	0.8256279843188887	356.2813594341278	368.11223316192627
1100.0	0.02826652485254934	0.8411764856754483	378.79555773735046	390.6160514354706
1150.0	0.02627981696979049	0.8520547607748548	401.6012907028198	413.4330267906189
1200.0	0.024808787102582074	0.8596759150949631	424.3449251651764	436.1734516620636
1250.0	0.023699687826588406	0.8655235625013225	447.2247893810272	459.0713679790497
1300.0	0.02298157000684995	0.8689764988528856	470.24494528770447	482.08780121803284
1350.0	0.022248475652019473	0.8728150824120464	493.39368534088135	505.2414343357086
1400.0	0.0209374247809081	0.8810782915947196	516.4267365932465	528.3008389472961
1450.0	0.01951276796009154	0.8894405807807706	539.7625215053558	551.6560208797455
1500.0	0.018808319678351774	0.8942177444460803	563.1864078044891	575.0660443305969
1550.0	0.018261613019150105	0.8963328867150043	586.716379404068	598.606724023819
1600.0	0.017961655314136685	0.8980852710597929	610.1386709213257	622.0437581539154
1650.0	0.017552663933570196	0.9000064126383502	633.6270146369934	645.5033838748932
1700.0	0.017061076202468547	0.902971180316332	656.9749324321747	668.8410575389862
1750.0	0.016666915503408507	0.9055310725918386	680.4630260467529	692.3437809944153
1800.0	0.016641085386776805	0.9050264340955021	703.8146200180054	715.6866669654846
1850.0	0.01587985108395028	0.9101782027046189	727.3296747207642	739.2091836929321
1900.0	0.015579446751135914	0.9114409544970211	750.731442451477	762.6496691703796
1950.0	0.014990258142855917	0.9153121469380004	774.169068813324	786.0874674320221
