	0.0	0.11	0.22	0.33	0.44	0.56	0.67	0.78	0.89	1.0
0.0	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07	8.690628179515303e-07
0.11	8.690628179515303e-07	0.06972550717407204	0.13180287422563075	0.18737749006838345	0.23735877105362418	0.2826842654133988	0.32393536353468094	0.3616598919572126	0.39617348808586855	0.4280654848181367
0.22	8.690628179515303e-07	0.13180287422563075	0.23765498130968435	0.32435146495137873	0.3967515610753923	0.45813761383834045	0.5106486115882377	0.556297390364421	0.5963237389433642	0.6313055165607905
0.33	8.690628179515303e-07	0.18737749006838345	0.32435146495137873	0.4284898225881766	0.5106729416466423	0.5769303441064835	0.631257028749805	0.6771928661464547	0.7160984052822259	0.7498739504053237
0.44	8.690628179515303e-07	0.23735877105362413	0.3967515610753923	0.5106729416466423	0.5962315249984634	0.662684160213284	0.7162712126601398	0.7600636827817534	0.7965143328076354	0.8275102533487739
0.56	8.690628179515303e-07	0.28268426541339875	0.4581376138383404	0.5769303441064835	0.662684160213284	0.727995118082251	0.779164431961276	0.8200330733099507	0.8540042659040061	0.8821074880999825
0.67	8.690628179515303e-07	0.32393536353468094	0.5106486115882376	0.631257028749805	0.7162712126601399	0.779164431961276	0.8273526829908641	0.8659544770369019	0.897115260414245	0.9230912530390244
0.78	8.690628179515303e-07	0.36165989195721254	0.5562973903644212	0.6771928661464546	0.7600636827817534	0.8200330733099507	0.8659544770369019	0.9018516888498731	0.9306233723580428	0.9542849525665851
0.89	8.690628179515303e-07	0.3961734880858685	0.5963237389433641	0.7160984052822259	0.7965143328076354	0.8540042659040061	0.897115260414245	0.9306233723580428	0.9575426747066788	0.9796314317279393
1.0	8.690628179515303e-07	0.4280654848181367	0.6313055165607904	0.7498739504053237	0.8275102533487738	0.8821074880999825	0.9230912530390244	0.9542849525665851	0.9796314317279393	1.0
