	0.0	0.11	0.22	0.33	0.44	0.56	0.67	0.78	0.89	1.0
0.0	5.033851290417535e-07	1.8113933991204683e-44	1.4982105506896549e-44	1.48943119227704e-44	1.4883911912740623e-44	1.488176114358762e-44	1.4881110922542675e-44	1.4880875593208766e-44	1.488077821409956e-44	1.4880732604614847e-44
0.11	0.4278744696938921	0.17677916600692642	0.11108227982978634	0.08107913385225222	0.06381850895699573	0.052620681810337	0.04476939990060938	0.0389517080451393	0.03447822538655704	0.030921420965068898
0.22	0.6316338437406146	0.30825927201232883	0.20343474557519128	0.15195343209660744	0.12122979538810541	0.10084949147269462	0.08633994802678888	0.07547278663012115	0.067044197610319	0.0602992748795925
0.33	0.7499783439463695	0.40967095924844865	0.2812965017405366	0.2143454457111041	0.1730955613303144	0.145169366910388	0.12500660592057344	0.10974850958575434	0.09782844953163282	0.0882303244741461
0.44	0.8273233051575248	0.49039709578728463	0.3478830430281308	0.2697360015820817	0.22021301227217607	0.18606246428155404	0.16109043489611646	0.1420147009861783	0.1269927824786693	0.1148298455497807
0.56	0.8820698207849863	0.5561386226557288	0.4054853523243456	0.3192368914854533	0.26319234098731636	0.22390069582464006	0.19482426989474436	0.17241492973566186	0.15464963972208093	0.14018539737857458
0.67	0.9229755818708915	0.6106484823157102	0.45575952544893816	0.3637208395312623	0.3025594479553196	0.2590143053205756	0.22643631705331102	0.20112109504888395	0.18091632254261827	0.16438123123302956
0.78	0.9544582667118965	0.6567654666304612	0.5000645559598708	0.4039300299023132	0.3387575857056375	0.2916951974760307	0.2561156161179942	0.2282665321348841	0.20589878454434493	0.18750168968120903
0.89	0.979483967063453	0.6960960080695442	0.5393724631581385	0.44045363353112926	0.372136184065279	0.32217403514163523	0.2840494102638342	0.2539730518491859	0.2296790112186661	0.20959680933795163
1.0	1.0	0.7301627373965167	0.5745451314508981	0.47376962727183825	0.4030298177850641	0.3506659691115964	0.31037368613257493	0.2783606946291911	0.2523566136158175	0.23077337222604424
