	0.0	0.11	0.22	0.33	0.44	0.56	0.67	0.78	0.89	1.0
0.0	9.052492500487209e-07	0.22710420099454484	0.38477176941880115	0.5001885931644902	0.5882944165204026	0.6577375410682937	0.7142304393637803	0.7606699724724897	0.7999353423795967	0.8332783342292978
0.11	0.22710420099454487	0.3844667150298075	0.5001190044697438	0.5882357492429094	0.6576715641176762	0.7141862693651128	0.7606873421598304	0.7999291843477938	0.8331531895849027	0.8620444359017553
0.22	0.38477176941880115	0.5001190044697453	0.5882899788696978	0.6576979548979233	0.7142219644075715	0.7606780783265791	0.7999224507461768	0.8332282763715382	0.8620367249070423	0.8871112505816695
0.33	0.5001885931644902	0.5882357492429096	0.6576979548979223	0.7141807481152787	0.7606838682223627	0.7999261053318933	0.8331657040493383	0.8620382387971419	0.8870677483326138	0.90895345120404
0.44	0.5882944165204026	0.6576715641176747	0.7142219644075714	0.7606838682223599	0.7999181535350405	0.8331907329782203	0.8620328694096862	0.8870909495321107	0.9089367372922872	0.9285081600962383
0.56	0.6577375410682937	0.7141862693651125	0.7606780783265821	0.7999261053318926	0.8331907329782192	0.8620361730956032	0.887076448782425	0.9089618486973255	0.9284539998877961	0.9459668509627802
0.67	0.7142304393637803	0.7606873421598304	0.7999224507461756	0.8331657040493383	0.862032869409686	0.887076448782425	0.90893464805332	0.9284756639711731	0.9459426700377033	0.9614000898927331
0.78	0.7606699724724897	0.799929184347795	0.833228276371537	0.8620382387971423	0.8870909495321109	0.9089618486973241	0.9284756639711731	0.9459634157420846	0.9614209773934852	0.9756185100156805
0.89	0.7999353423795967	0.8331531895848983	0.8620367249070426	0.8870677483326136	0.9089367372922865	0.9284539998877978	0.9459426700377038	0.9614209773934852	0.9755966790499075	0.9884010926484037
1.0	0.8332783342292978	0.8620444359017553	0.8871112505816695	0.9089534512040391	0.9285081600962367	0.9459668509627804	0.9614000898927327	0.9756185100156805	0.9884010926484037	1.0
