	Extrapolation	Best fit
1	0.9471755018431043	0.943176388496469
2	0.8783824361486028	0.8822807653334218
3	0.8271265308960837	0.8416400912910663
4	0.7566794010314275	0.7997873827168802
5	0.707045845314063	0.786454793054197
6	0.6633435801006137	0.7753191906081801
7	0.6318882929946437	0.769490912028687
8	0.5950006000351928	0.7705321698209804
9	0.5669966455642147	0.7700827721134438
10	0.5296802561371634	0.775185148958311
