	PC 1	PC 2	Condition
85	-1.4023855431340877	-0.29439092024933905	1
86	-0.4942572372999875	1.9692372567288816	1
87	-0.3744175982767512	0.0193522819074858	1
88	-1.570558794959323	-0.329135334948842	1
89	-1.407103620814353	-0.4464265781064254	1
90	-0.7563374049660869	-0.3782262718415931	1
91	-1.5705588613265145	-0.32913527426860684	1
92	-1.2571113783402272	-0.44662872639412904	1
93	-1.052295890396051	0.8167180621624409	1
94	-0.7176441536931973	-0.38288953361346556	1
95	-1.4070209267779072	-0.44649254037580804	1
96	-0.49520546817530064	2.0059582769910542	1
97	-0.5201222141332114	0.11168762935701484	1
98	-1.4029323935579516	-0.29469377739019753	1
99	-1.5705585223210623	-0.32913555751956214	1
100	-1.3076567597346587	-0.5516078884763698	1
101	-1.4870921997422157	-0.32117994322962123	1
102	-0.3860898716821655	-0.012833131819095888	1
103	-1.5705587408383095	-0.3291353844492414	1
104	-1.570558872184938	-0.32913526433910395	1
105	-1.5154935045540634	-0.3239163494792308	1
106	-1.5705588289284307	-0.3291352552155621	1
107	-1.1266567844262843	-0.5867008523939468	1
108	-1.4803031482519178	-0.46668669692236764	1
109	-1.409480326064019	-0.30927937606436523	1
110	-0.5044528939991949	0.1468780002358226	1
111	-0.8992160920955611	-0.38623687483390007	1
112	-1.4859159629218177	-0.3974018668175302	1
113	-0.5942347161304975	0.18838536648153248	1
114	-1.4053913231576827	-0.4477944339522	1
115	-1.5705587949580255	-0.3291353349496793	1
116	-1.4161329456063962	-0.36910951720732077	1
117	-1.4867227536469219	-0.3212278857099155	1
118	-1.5705587949597952	-0.32913533494853736	1
119	-0.6903120387610586	0.3118881144068382	1
120	-0.5748372490169636	-1.1862923227672992	1
121	-1.4056010190828019	-0.44762669349177336	1
122	-1.570558982447436	-0.3291351635093802	1
123	-1.0544896146492397	0.7992373686234173	1
124	-0.7395191182108416	-0.3796204483955411	1
125	-1.149269552512937	-0.38443747318177196	1
126	-1.2025308132621513	-0.38592040585755544	1
127	-1.5705587284192208	-0.3291353958058976	1
128	-1.4425921105255302	-0.3613833995085832	1
129	0.1575234279628371	-0.35055575898464025	1
130	-1.0565575869273072	-0.384852782615048	1
131	-1.485832858278991	-0.32114395042007016	1
132	-1.1326795537131524	-0.5829698515434374	1
133	-1.194697432132687	-0.4750815381525882	1
134	-0.6438582077539626	-0.7528287444024035	1
135	-1.407301467055617	-0.4462688030182861	1
136	-1.486282952276367	-0.3211864034673482	1
137	-0.4183535289951226	0.053072605115321435	1
138	-0.9374261240608931	-0.38715275766428786	1
139	-1.5702677408311747	-0.3293729229216276	1
140	-1.399221624831773	-0.3091706293765559	1
141	-0.6371809659137134	-0.7572767953437864	1
142	-1.3424106372015239	-0.5082722178099786	1
143	-0.7575629945832165	1.8508182012365006	1
144	-1.4247770387505156	-0.3665650901826479	1
145	-1.5705588301435025	-0.32913525236138746	1
146	-1.1650536330924737	-0.558409877286804	1
147	-1.207100728226355	-0.3861719437869541	1
148	-0.816535005520104	-0.380827483455505	1
149	-0.4966132360165405	0.07589871799910315	1
150	-1.4152967527758238	-0.3693565510005725	1
151	-1.570558828278247	-0.329135256742828	1
152	-1.5705587949587878	-0.32913533494918723	1
153	-1.4129017305077343	-0.37006496399477823	1
154	-1.5699847529647837	-0.32960390734364825	1
155	-1.403064554881134	-0.29476678758898583	1
156	-0.5161959710227658	0.2108743348135594	1
157	-0.6407932360397532	0.24312025913523588	1
158	-1.4828226850600552	-0.4236404669388518	1
159	-1.5705474158100654	-0.3291446241462567	1
160	-1.5705587857945882	-0.3291353424021389	1
161	-1.5694277240242804	-0.32902746228337393	1
162	1.9079229676285507	-1.1244976514821066	1
163	1.8478617054092867	-1.1482989797487735	1
164	-1.2032794851892576	-0.544785834425836	1
165	-1.5705003265682576	-0.3291159881844156	1
166	-1.3815530575342063	-0.3071502815263882	1
167	-1.5705587949633675	-0.32913533494623193	1
168	-1.1325197958060695	-0.5781304620558313	1
169	-1.5705587949805297	-0.3291353349351575	1
170	-1.12456304743231	-0.5879931403761752	1
171	-0.8694518665077411	-0.3846331449898778	1
172	-1.1351562716355503	-0.5765805022834402	1
173	-0.6121786931403508	0.20932513705643122	1
174	-0.6006823157282443	0.21798991175207724	1
175	-0.5748605713579232	-1.1862673244779463	1
176	-0.4909004219591761	1.9923318248961706	1
177	-0.49017588684832625	0.17948630583357458	1
178	-0.696117079943956	0.2976405216593808	1
179	-0.9292954651642921	-0.9451620095365926	1
180	-0.7053076980832288	0.31493458146041425	1
181	-0.7998779789137461	0.31004330805886615	1
182	-1.5705587949836222	-0.3291353349331613	1
183	-1.5705587949760238	-0.32913533493806457	1
184	-1.6229120811516882	-0.2617146850401276	1
185	-1.4891141514072548	-0.3213000605447899	1
186	-1.509194745379495	0.4807644279798818	1
187	-1.4811753284891283	-0.4660855762695842	1
188	-1.5705589066762582	-0.3291352327984587	1
189	-1.4156136265270403	-0.369262919658992	1
190	-1.487458257094365	-0.3212181928977664	1
191	-1.570558824456813	-0.32913526571927687	1
192	-1.5703914818209437	-0.32927191537119066	1
193	-1.4624507189895712	-0.38646440523818937	1
194	-1.5705587949936455	-0.32913533490197433	1
195	-1.5694398161086311	-0.33004865236520275	1
196	0.49994268153577215	-0.07970146685977794	1
197	-1.5705582614751015	-0.32913576848328924	1
198	-1.5705587949905961	-0.32913533492660024	1
199	-0.6948766547867815	-0.3784012005201973	1
200	-0.313902253779939	-0.005036650523480346	1
201	-1.306200158713747	-0.4284214776072309	1
202	-1.4868295010064951	-0.32107602484979697	1
203	-1.124605087662129	-0.587967245869191	1
204	-1.4868506584699965	-0.3211544639682662	1
205	-0.7095703400093919	0.3048847774540094	1
206	-0.8035479810158003	-0.37974664596169344	1
207	-1.380456890964702	-0.3070748637727028	1
208	-1.4043017857121236	-0.3095608878951178	1
209	-1.1737729389201856	-0.5529495415633919	1
210	-1.4947196026141651	-0.33265749370745334	1
211	-0.7488860198863461	0.29794155375260384	1
212	1.9078954676529	-1.124507021872302	1
213	-1.1865775130083638	-0.5485933281885642	1
214	-1.4069835076628372	-0.44652239160978546	1
215	-1.5705587987612235	-0.32913533546554846	1
216	-0.459792207023642	0.14072664787453515	1
217	-0.4412213138291916	0.08388227056751626	1
218	1.907504758171113	-1.124640365129115	1
219	-1.5705540180006539	-0.3291392345543751	1
220	-1.1293158432661	-0.5850574258449419	1
221	-1.5705376569669844	-0.32915259517355566	1
222	-1.4526181748772957	-0.39875541750521815	1
223	-1.1277539228965503	-0.5860240186416846	1
224	-1.5705587949623157	-0.3291353349469112	1
225	-0.4169122847026005	0.051191257636092675	1
226	-1.4862144591175346	-0.32117994316499565	1
227	-1.128910548734517	-0.5853084117647989	1
228	-1.1260276516769663	-0.5870902500284865	1
229	-1.0544506260140447	0.7995435718329277	1
230	-0.8919420394305511	-0.3859098235320578	1
231	-1.564065177930149	-0.32829776349244644	1
232	-1.5574827433200742	-0.32881985055645	1
233	-1.570553677294752	-0.3291395126843975	1
234	-0.5748872159020858	-1.1862387651137505	1
235	-1.5705587824636602	-0.3291353451089323	1
236	-1.5705589772428006	-0.3291351682687674	1
237	-1.570558260144467	-0.3291357695646111	1
238	-1.4857919673363436	-0.32114009356987533	1
239	-1.5037572389574931	-0.4107729286158631	1
240	-1.4108508900227439	-0.44344800799706546	1
241	-0.8921304037398653	-0.38591894139636856	1
242	-1.5675979830720606	-0.33155132288923206	1
243	-1.5700839087959926	-0.32952298438393635	1
244	-0.6523200966880607	0.25501877156680836	1
245	-1.488370534656822	-0.3213119847318114	1
246	-1.570558795647979	-0.32913533502000286	1
247	-1.4277108917438786	-0.3866757805465068	1
248	-1.4142186476763607	-0.3103722723619692	1
249	-1.4114812062393647	-0.44294903355134496	1
250	0.4959761395301174	-0.07968971919163682	1
251	-1.2251060227134127	-0.38734086874899815	1
252	-0.6677109646433604	0.24702746916738041	1
253	-1.4052517740225805	-0.4479060972837781	1
254	-1.4493913596462367	-0.35939157950061784	1
255	-1.402549223440863	-0.29448169785129696	1
256	-1.5658441457307744	-0.3329702910412721	1
257	-1.415105552892989	-0.3694130584467027	1
258	-1.566612539733931	-0.3369322582107029	1
259	-1.4737759965225434	-0.31672746777337	1
260	-1.5705587949719781	-0.3291353349406758	1
261	-1.564417676949362	-0.33414411684539347	1
262	-1.5705587967330472	-0.32913533517529125	1
263	-1.5705588695821604	-0.32913526671921806	1
264	-1.5705587855977874	-0.32913534256206417	1
265	-1.434920699825506	-0.36347838995457604	1
266	-1.2773857611218298	-0.5586524140821145	1
267	0.497841561484359	-0.07971527215160369	1
268	-0.8250414355885207	1.6594145373005464	1
269	-0.5146497763126806	0.20805128383250246	1
270	-0.721785098582186	1.8922899038144434	1
271	-1.5705587952382245	-0.3291353349613625	1
272	-0.6759149393850092	1.930844711928656	1
273	-0.7912394072536665	1.802763183845337	1
274	-0.7720733485431723	-0.3777855012000051	1
275	-1.570558794966413	-0.3291353349442672	1
276	-1.5705587949640025	-0.32913533494582226	1
277	-1.5705362776389775	-0.3291332008068023	1
278	-0.4704945954958534	0.15495702256797245	1
279	-1.1271338702748772	-0.5864072454705104	1
280	-0.9354606827066891	-0.38713872712974284	1
281	-1.0552866473641385	0.7929313576300038	1
282	-1.5113794813238188	-0.3770334363328747	1
283	-1.5705587949915756	-0.3291353349265489	1
284	-1.4017371048214478	-0.30936178538536396	1
285	-1.570552470534399	-0.3291404978044292	1
286	-1.5705589106869464	-0.32913522913087834	1
287	-1.57037610667499	-0.32928438358666284	1
288	-1.4371874694383133	-0.3628234083056388	1
289	-1.5705587949609237	-0.32913533494780933	1
290	-1.1453863095118328	-0.38441493933283155	1
291	-0.745511880450821	-0.37901567742262243	1
292	-1.570546980770578	-0.32914497928337294	1
293	-1.4703553956838757	-0.36740921333857607	1
294	-1.417878796405308	-0.36859424999032714	1
295	-1.5682965016416928	-0.33098152909758627	1
296	-1.4729217481120176	-0.37811191260138494	1
297	-1.3967947438577697	-0.3089900000731354	1
298	-1.568644003901553	-0.33069802036968665	1
299	-0.831869372627594	-0.3820261699295583	1
300	-1.4054111748394693	-0.4477785514513341	1
301	-1.4544745174077198	-0.31388062879525264	1
302	-1.3866183806286605	-0.3075056366097859	1
303	-1.4815624994269398	-0.46581871443184075	1
304	-1.438378466160512	-0.36248004595144995	1
305	-1.5683302729807036	-0.3309539745768503	1
306	-0.5748096273405581	-1.1863219291976472	1
307	-1.5705589896137455	-0.32913515695613593	1
308	-0.4924201893822449	1.9767927874063245	1
309	-1.570558798872274	-0.32913533548144197	1
310	-1.570554212811272	-0.3291390755237114	1
311	-0.7567772915128204	-0.37820242315302877	1
312	-1.4886999278357527	-0.3213454198433012	1
313	-1.487064655121457	-0.32117704790397533	1
314	-0.9450957062940009	-0.387174313247139	1
315	-1.4525963932867274	-0.39876781801856276	1
316	-1.368364614726536	-0.48835942475773947	1
317	-0.8897819980268773	-0.38580328684639326	1
318	-1.4863313608181405	-0.3210989088279561	1
319	-1.570558794991428	-0.3291353349265573	1
320	-0.8691342961582709	-0.38461328684171714	1
321	-1.5705587987504495	-0.329135335464007	1
322	-1.5705589879050033	-0.32913515851869884	1
323	1.7875265918641312	-1.1774044535790704	1
324	-1.4060645151580056	-0.2964072912156384	1
325	-0.512894398307314	0.20712947563854162	1
326	-1.5703070438960467	-0.32934084092433547	1
327	-0.7382264148209297	-0.3797690692361669	1
328	-1.4524903331250723	-0.3988281968434769	1
329	-1.2392812626255654	-0.4546903717048117	1
330	-1.1271117945879052	-0.5864198393171053	1
331	-1.3157872572294849	-0.4195658500643841	1
332	-1.1717923072557452	-0.3847359942391202	1
333	-1.5698278688643796	-0.3309539538693016	1
334	-0.6960800400274625	-0.37863552009948265	1
335	-1.452535711436831	-0.39880236399438	1
336	-0.6499629897464639	-0.748723374530392	1
337	-1.3154236820835774	-0.41990150456665143	1
338	-1.1305066514801838	-0.5843193122093597	1
339	-1.56782626371914	-0.3313651218411263	1
340	-0.44313972840098204	0.018943034786391297	1
341	-0.5747994662506307	-1.1863328203723056	1
342	-1.5705587903380007	-0.32913533871005307	1
343	-1.5705340839647706	-0.32915551269664844	1
344	-1.528151406944455	-0.36353427434947166	1
345	-1.162983142393283	-0.563824829694229	1
346	-0.5318694660463584	0.11473476208523241	1
347	-1.4237698989203935	-0.31057189658719886	1
348	-1.5705588296945776	-0.32913525341590005	1
349	-1.4861803394703308	-0.3211767249861166	1
350	-1.55783813205933	-0.49339150330402437	1
351	-1.5699197420192024	-0.329656968851546	1
352	-1.5705587949600777	-0.32913533494835484	1
353	-1.570165295252869	-0.32908457983270034	1
354	-0.7140580231648328	-0.3822224357066167	1
355	-1.5642180900523548	-0.3343067535192084	1
356	-1.567460078054499	-0.3316638015532482	1
357	-1.4740143516882498	-0.4058083160144194	1
358	-1.4882920798995787	-0.4206019620233516	1
359	-1.6316097192983268	-0.25268668784320886	1
360	-1.0520480533787504	0.8187924137123137	1
361	-1.5705587837184949	-0.3291353440892219	1
362	-1.1895242318228623	-0.38530942506512156	1
363	-1.4526850199988801	-0.3584015039437802	1
364	-1.570558794964387	-0.3291353349455752	1
365	-1.4812077595256168	-0.40115051918304834	1
366	-0.713395472453476	1.9001149177706333	1
367	-1.5705587957224134	-0.3291353350306574	1
368	-1.4862969441755194	-0.32109518412315946	1
369	-1.4366133786686888	-0.3629891188129931	1
370	0.49768206435818424	-0.07971447119307498	1
371	-0.8268808033525225	1.6544957248243986	1
372	-0.5378894189199735	0.2349176867085779	1
373	-0.4923122966312908	1.9772799694244998	1
374	-0.9353452554857056	-0.38713779284144084	1
375	-0.756221121017528	-0.37823085373324183	1
376	-0.5211709209128295	0.11322236834154788	1
377	-1.5705589307989638	-0.3291352107394109	1
378	-1.5705587984841511	-0.32913533542589646	1
379	-1.402292977534866	-0.4623594552294563	1
380	-1.5583750215321082	-0.3272208530153621	1
381	-1.487166930805263	-0.3211877858684724	1
382	-1.5704994484819972	-0.3291156976402203	1
383	-1.4314237733807234	-0.36462047328922603	1
384	-1.1298635443260183	-0.584718063935324	1
385	-1.5705587914984303	-0.3291353377670604	1
386	-1.4069579578054587	-0.4465427752658383	1
387	-1.5705587949608768	-0.3291353349478391	1
388	-0.5748026701411308	-1.1863293862812996	1
389	-1.568941102452366	-0.33045561086131137	1
390	-1.5705587949934459	-0.3291353349264522	1
391	-1.4074308883462958	-0.44616562505260265	1
392	-1.5360465167068391	-0.3258438249094472	1
393	-1.4052456848732988	-0.4479109702851076	1
394	-1.5699647993464703	-0.3296201934638865	1
395	-1.2304375661745448	-0.5950494787125277	1
396	-0.42095447282511467	0.05648952136947808	1
397	-0.8157515206055663	-0.3807658320422898	1
398	-1.5621822436036752	-0.33595334437638813	1
399	-0.6880571253640336	1.9216209798125437	1
400	-1.500050915788019	-0.3224850033360166	1
401	-1.5705587949605406	-0.3291353349480562	1
402	-1.5692210348937274	-0.33022718649776067	1
403	-1.4132154360210711	-0.4415792507868502	1
404	-1.408743825806579	-0.2978495162153539	1
405	-1.3981812035899126	-0.309092740648485	1
406	-1.486203907920562	-0.32117894797184354	1
407	-1.569477983777134	-0.3300175028189732	1
408	-1.5705587949915238	-0.3291353347794357	1
409	-1.0559758589124437	0.7879962122821567	1
410	1.9045435295907673	-1.1256637275798729	1
411	-0.7667912436379271	-0.37783628551482046	1
412	-1.4868758832334112	-0.321157134610212	1
413	-0.569742575397175	0.18442592867093593	1
414	-1.5705587949602198	-0.329135334948263	1
415	-1.4034575281263708	-0.29498345545615423	1
416	-0.5320954860150515	0.10748207173221083	1
417	-1.4808350625575364	-0.4663200994788569	1
418	-1.4030455140492613	-0.309462824139497	1
419	-1.5204164027173956	-0.32435314695651807	1
420	-1.126303156585998	-0.5869202311605749	1
421	-1.4083167008500879	-0.44546008749128957	1
422	-1.5567471384820872	-0.3269960563652842	1
423	-0.7907316188944546	0.3273805542023616	1
424	-1.486500826208263	-0.3212069534244356	1
425	-1.570558733946354	-0.3291353907516024	1
426	-1.5697488353023854	-0.32979645835501903	1
427	-1.5705350617049294	-0.32915471432646665	1
428	-1.5705587949608193	-0.3291353349478763	1
429	-1.554152479853982	-0.3293969941051987	1
430	-1.570558829040368	-0.3291352549526245	1
431	-1.4792554695589357	-0.3174160459971551	1
432	-1.5705587945279424	-0.329135335305206	1
433	-1.5703847314947808	-0.3292774256357345	1
434	-1.4888444857481185	-0.3214280083370292	1
435	-1.4899845409158192	-0.32147422501299905	1
436	-0.3777476297931689	-0.017563110950593354	1
437	-1.404873713501145	-0.2957594665887208	1
438	-1.4524677926890943	-0.3988410283275483	1
439	-1.5705589756784106	-0.32913516969932655	1
440	-1.5705587986322949	-0.32913533544709755	1
441	-1.125902724871684	-0.5871673260896414	1
442	-0.9297536323574939	-0.38707811587650115	1
443	-0.7494559757725683	-0.3786846917056075	1
444	-1.4076103612398823	-0.4460225849626765	1
445	-0.7530792004716171	-0.3784232410922198	1
446	-1.5705588711989187	-0.32913526524077047	1
447	-1.4069391083978644	-0.4465578139143304	1
448	-1.570558794960208	-0.3291353349482713	1
449	1.9058246230135545	-1.1252182563958937	1
450	1.9004675214862525	-1.1271080810675929	1
451	-1.5705552526677216	-0.32913822665267894	1
452	-1.4101494570064732	-0.44400397650352486	1
453	-1.4029079572809213	-0.2946802701621188	1
454	-1.570515505033461	-0.3291210105227946	1
455	-1.5705466839616167	-0.32914522157831516	1
456	-0.7595916719734097	-0.37806536554834164	1
457	-1.4036101003270802	-0.2950674058742054	1
458	-1.5705587949609081	-0.32913533494781944	1
459	-1.5705582781722316	-0.3291357549145971	1
460	-1.3623220186760012	-0.37924559087134707	1
461	-1.4542345736290965	-0.3978346981447524	1
462	-1.5705587949676754	-0.3291353349434526	1
463	-1.4864180061795553	-0.3211991418059411	1
464	-1.5694494973068196	-0.33004075002716066	1
465	-1.0519273364912827	0.8198028053877612	1
466	-1.1669941019040406	-0.3846340592914048	1
467	-1.3236663502233839	-0.39204708735376376	1
468	-1.5705587949743198	-0.32913533493916436	1
469	-0.7879790581669148	-0.3783937520292552	1
470	-0.4699583374304343	0.045959163733750134	1
471	-1.4032723825473281	-0.29488145347143535	1
472	-1.4529767465849481	-0.39855125363943816	1
473	-1.5705588599764222	-0.3291352755032013	1
474	-1.126211933848103	-0.5869765324906687	1
475	-1.57050059181405	-0.3291160759498984	1
476	-1.4055528584659596	-0.44766521267766346	1
477	-0.45886521360833854	0.02748926380486696	1
478	-0.40573713412074647	1.9510458182508221	1
479	-1.3712122923190617	-0.48608127173704835	1
480	-1.5705587949917408	-0.32913533479198653	1
481	-1.5701538148648015	-0.3294659154688567	1
482	-0.49762007991393836	1.9586733823986553	1
483	-1.4863520894898978	-0.3211929245171995	1
484	-1.4170359853630874	-0.43857773424049906	1
485	-1.5705588287688246	-0.3291352555904722	1
486	-1.4003080954197034	-0.4442524145484252	1
487	-1.5704994415420945	-0.32911569534392254	1
488	-0.6703355099477306	0.2747954283100905	1
489	-0.547608999964695	0.14917888780537328	1
490	-1.4052409306516729	-0.4479147750124071	1
491	-1.5705587949937692	-0.32913533490909214	1
492	0.49807101379899155	-0.07971596854045068	1
493	-1.5705587986671126	-0.3291353354520807	1
494	-1.1177145089005265	-0.3843958510353301	1
495	-1.5705588206480863	-0.329135311467062	1
496	-1.4131562676286331	-0.36998961532942565	1
497	-1.0547478532814165	0.7972099868902187	1
498	-1.5705549957789664	-0.32913843635994045	1
499	-0.5363273979822758	0.23321593243726266	1
500	-0.46295184975491255	0.09334744300400072	1
501	-1.1987886155827094	-0.3857285589307564	1
502	-1.476910886835314	-0.39433465799581197	1
503	-0.826835272632494	1.6546175790654831	1
504	-1.570558794983266	-0.3291353349333914	1
505	-1.3960236947737408	-0.4671864372710133	1
506	-1.1292184834710444	-0.5851177284721366	1
507	-0.5750651632835205	-1.1860480257656123	1
508	-1.4882231941876851	-0.3212014450218505	1
509	-0.4850917242293382	0.06923142719110018	1
510	-1.129465299008846	-0.5849638928497348	1
511	-1.5622008174850146	-0.32833984725137794	1
512	-1.5077330810833565	-0.3210371296853975	1
513	-1.5696590624024234	-0.3298697239152318	1
514	-0.7146262400535597	-0.7025205384193955	1
515	-1.5454503299256306	-0.32761323313177493	1
516	-1.5677592171439	-0.33141981080887073	1
517	-1.5705587831233645	-0.3291353445728399	1
518	-1.0553401983768365	0.7924638837057043	1
519	-0.43373010308318355	0.06274915995674052	1
520	-1.5705546301499842	-0.32913873483561773	1
521	-1.5705587949691797	-0.3291353349424813	1
522	-1.5705587308688684	-0.32913539356581395	1
523	1.866975372299166	-1.1401776882105876	1
524	-0.6648473800787035	0.2835174377595485	1
525	-0.7622715925857438	0.32127965989701573	1
526	-1.4527208327637178	-0.39869697085278527	1
527	-1.5705587949623439	-0.3291353349468928	1
528	-1.5675938731707868	-0.3315546750887211	1
529	-1.1431027452506592	-0.38440401823984827	1
530	-1.48585560163874	-0.3209581712894645	1
531	-1.4866590365812817	-0.3212218758905978	1
532	-0.44308251363994006	0.08640819629894272	1
533	-0.4972169317628009	1.959804860095673	1
534	-1.4394219241873674	-0.3622972411397331	1
535	-1.4013997410141918	-0.30933591303771313	1
536	-1.3633042623521578	-0.4922618254191822	1
537	-0.5051161519293065	0.0758138788011767	1
538	-1.5705588142713265	-0.3291352896447111	1
539	-1.460067235164862	-0.3727925630980768	1
540	-1.5705588567016993	-0.3291352784977761	1
541	-0.5750132423321619	-1.1861036797824585	1
542	-1.4524337900241715	-0.39886038451035255	1
543	-1.5566933394116362	-0.32698869342165127	1
544	-1.052497444920395	0.8150311247587282	1
545	-0.8287228600213443	-0.381782921767713	1
546	-0.5748394283058702	-1.1862899868789918	1
547	-1.4024725782467204	-0.29443920379102684	1
548	-0.427007620933415	0.022784685445329578	1
549	-1.5705539686141385	-0.32913927487029876	1
550	-1.4369533273038066	-0.36289097737285003	1
551	-1.0525125499619157	0.8149047019608121	1
552	-0.9734326629209966	-0.38683092878955594	1
553	-1.4862562551889145	-0.3211838853872974	1
554	0.34671171417809477	-0.48143426244497584	1
555	-0.4765225695949333	0.06423963587638346	1
556	-1.485999513110863	-0.32115966937099594	1
557	-0.8762805570537846	-0.38505459298004785	1
558	-0.5358713722524144	0.23271831677775376	1
559	-0.49571674503783864	1.9643148389667366	1
560	-1.4149183707579278	-0.44023861994533137	1
561	-1.137383990961996	-0.5800361311406906	1
562	-1.2457667735844162	-0.38832241393770905	1
563	-1.5705587989063143	-0.329135335486313	1
564	-1.4896241009995703	-0.32143830428922576	1
565	-1.570558798249468	-0.32913533539230894	1
566	-1.565916313223613	-0.33292262764754665	1
567	-0.9940358318082785	-0.38624600243261464	1
568	-1.544372777500469	-0.3266535116790992	1
569	-1.4809931345796254	-0.35039344305688713	1
570	-0.5028093459029488	0.05124746579098735	1
571	-1.570558794990767	-0.3291353349265916	1
572	-1.5689988291818218	-0.3304085078954032	1
573	-0.40505358493599253	1.9839027584206654	1
574	-1.5705587949628754	-0.32913533494654934	1
575	-1.500012203768501	-0.38616007357738946	1
576	-1.5705587949585003	-0.32913533494937347	1
577	-1.1314274815806507	-0.5837478475662413	1
578	-1.4096536131567317	-0.3099904202125286	1
579	1.9080106474705525	-1.124467788436416	1
580	-1.4053616717979727	-0.44781815781536993	1
581	-1.5678686012623047	-0.3313305871456077	1
582	-1.570558730514519	-0.329135393889849	1
583	-1.4289734556542342	-0.36533611817149736	1
584	0.49640640128688085	-0.07969874556860229	1
585	-1.0553791672863486	0.7921288018680317	1
586	-1.3563080930705185	-0.49765479681011193	1
587	-0.7096614518053211	0.3065888074380793	1
588	-1.0554114050325318	0.7918553723070966	1
589	-0.6786558859535886	1.9288205777797367	1
590	-1.5705588302742481	-0.3291352520542709	1
591	-1.5705145230383843	-0.32912068559254004	1
592	-1.5705587949907491	-0.32913533492659247	1
