	Model	Reference
188	0.7644432517096292	0.7445460494851773
189	0.37124230735318053	0.38545316610607067
190	0.6860855875052106	0.6878653343267855
191	0.3300606826118191	0.3356067472702633
192	0.1984779296913488	0.19399512377792985
193	0.3537225932339923	0.3515085871806073
194	0.15411720291615516	0.15405443181851222
195	0.5623415008061822	0.5607384799511105
196	0.9948900216157889	0.9808049920294022
197	0.7607566021539303	0.7744349868771182
198	0.3509360234059507	0.34440559992356035
199	0.493075114871923	0.5032566520735982
200	0.3889886539618091	0.3757582373612702
201	0.5625531007048847	0.579257489068983
202	0.40202733336176766	0.397481670318482
203	1.0249780165463895	0.9776828459254691
204	0.6515027807883517	0.67783901511816
205	0.9706300219110144	0.9731314698756243
206	0.9879512502562617	0.9783846826818394
207	0.4930751427552281	0.5032566134260471
208	0.505893304315401	0.5215462178367863
209	0.3889876203753725	0.37575707289005694
210	0.7617609007120154	0.7754381353212642
211	0.22651532988639508	0.22890252646841872
212	0.9291122572243056	0.9373134349203032
213	0.986453168813856	0.9841576507614296
214	0.2857549708154682	0.28729775161107246
215	0.23216867971270322	0.23354781268418465
216	-0.002198175507345188	-0.0025494701480214335
217	0.88223658903061	0.9495551850165815
218	0.9842258883738295	0.9847913652178554
219	0.7276336460040945	0.7253743247000392
220	-0.000143124816093118	0.010086871126313996
221	0.3890108138470243	0.38968919966316706
222	0.6893704966789783	0.6956315706182766
223	0.7875651138375386	0.7969903918541269
224	0.23125514940448005	0.22877308120459353
225	0.4881275499432301	0.48907984732038884
226	0.5860377883176312	0.5864152038153584
227	0.19400695017154887	0.2117445257445928
228	0.44623419682262055	0.4489885219141921
229	0.48340015154867866	0.47886752540503275
230	0.27157890270265644	0.25835441961731415
231	0.7875538545372902	0.7969799449627324
232	0.4626431318849478	0.4579435354382836
233	0.4834000906584132	0.47886751311157427
234	0.10752092573152942	0.11527727504115219
235	0.07369189343645889	0.10232303592844537
236	0.2871019838917852	0.2737805801348929
237	0.47248256709165637	0.4711548225321604
238	0.7488411271388941	0.7460028937647636
239	0.4455013612740663	0.448325279023764
240	0.46917816025109876	0.4707618467177429
241	0.446736291039261	0.4643464876986569
242	0.508088347381291	0.5202032546564995
243	0.2058862885838177	0.18667410851306887
244	0.09244047275130618	0.09842884310384771
245	0.6846527097405608	0.6876813622901065
246	0.2018817541568784	0.20896241491608533
247	0.17653952714022333	0.17356600632121444
248	0.2993209088052635	0.2983663716307487
249	0.15411720291615516	0.15405443181851222
250	0.11375636024434871	0.11339296287802206
251	0.274900901327638	0.2609610173851372
252	0.6692211632281629	0.6693074952874176
253	0.3085593654733679	0.3046213623106261
254	0.10752087778005202	0.11527728062908786
255	0.36421330944346625	0.36377726093559676
256	0.5836998116278368	0.5910306493567403
257	0.29788393305707855	0.29564130549532786
258	0.9755810157031283	0.9870785030879652
259	0.6830758346268558	0.6947615804089805
260	0.49702081787208824	0.4979667715538906
261	0.33206593343642693	0.33189665538238755
262	0.10752076256085158	0.11527727326595968
263	0.014796526231855525	0.014627417884459148
264	0.3642123102371893	0.36377614002862385
265	0.6702588597475663	0.6703514137897595
266	0.8950709083986893	0.8962338355643104
267	0.29641770473508416	0.2997331521487516
268	0.3393378832872199	0.33947791087246054
269	0.868952110358564	0.8700169666454881
270	0.7578159380401154	0.760666390449015
271	0.242205069933213	0.1915110503945515
272	0.477393829343679	0.4862203509654075
273	0.8604577739622071	0.8759059853207884
274	0.08347367922355892	0.11400394956047628
275	-0.0015060671943420152	-0.001175996954175557
276	0.36894388419442475	0.3598565829592416
277	0.9185528497159634	0.9134304510935803
278	0.7322838114185439	0.7357141502880277
279	0.29026436178796927	0.28952699187743447
280	0.1412498665555131	0.16022167089783498
281	0.36801550468429617	0.3542154931063355
282	0.12237874404947882	0.1467142033977229
283	0.3375589376782157	0.3435459794111224
284	0.13996056827311773	0.15444787433240437
285	0.34652177690741287	0.3437035914151181
286	0.7322718914820424	0.735702875842141
287	0.10117683745829986	0.11688333131378308
288	0.13996030177568133	0.1544478620389459
289	0.5062609020347943	0.5063689469764193
290	0.6406888859113362	0.6423105491188649
291	0.351630275181159	0.35081521635027796
292	0.48993301552728286	0.48465077132481643
293	0.7309813919529399	0.7116612900253548
294	0.3373041464163421	0.3431610316077099
295	0.9795611764239148	0.9840259184062278
296	0.8894827950896211	0.9443055722455996
297	0.2810661371952753	0.27636105595129506
298	0.22923482164507142	0.2115862476067128
299	0.2675860541130232	0.2768807660382382
300	0.6958008132122774	0.6873257172507803
301	0.5682713362755264	0.5638894532424874
302	0.17724123865803487	0.17396489896435566
303	0.3040034049579168	0.3042777224335388
304	0.15411720291615516	0.15405443181851222
305	0.8983061926290067	0.8993161830332005
306	0.34779126552611717	0.3448184542267117
307	0.92617129566318	0.9194371478343509
308	0.30991278519088755	0.30535331277628647
309	0.5062609524750931	0.506368952564355
310	0.34814043373738507	0.34097959457314775
311	0.5992223908581337	0.6221759924463534
312	0.3068478296049844	0.3069696649948076
313	0.9798750641237163	0.989746251144393
314	0.7040322340989053	0.7346580148974394
315	0.9709754348275305	0.9745093224624817
316	0.9883468274739177	0.9831506282710588
317	0.5062609852524602	0.5063689136658459
318	0.525327186088936	0.5261221138255757
319	0.3481394568350579	0.340978556561173
320	0.9269612139770107	0.9202493263660864
321	0.12410318713994424	0.11623903065379321
322	0.9401562423574683	0.9419741731346636
323	0.9887194523738381	0.9890396721017198
324	0.18130172110398854	0.1778830411467295
325	0.17603649605504004	0.17172877084811408
326	0.5250474972792045	0.5208108305801843
327	0.9539499144478586	0.955892796962503
328	0.31737933539013613	0.3179649762238505
329	0.6350402846988713	0.6353062839979314
330	0.7546944731610286	0.7459549078669246
331	0.9645572088346079	0.9760948947723518
332	0.7313645738909851	0.754074087393395
333	0.6409493667279981	0.6170361272152373
334	0.34931711485892486	0.3619728205645966
335	0.44025081974762803	0.41862212671840676
336	0.2544719209263284	0.2246975808862878
337	0.6263937838088864	0.6104146509171203
338	0.6849378535610519	0.6780042149189711
339	0.445606491098887	0.4229242646982688
340	0.4378612826971117	0.45797860178186905
341	0.6409367947533895	0.6170238211393512
342	0.42286572980068066	0.3991307605248195
343	0.44560640758266934	0.42292425240481035
344	0.3900012265719597	0.3918525193145354
345	-0.00024101307631114725	-0.0008197865204318466
346	0.4391790780729145	0.4577043567264629
347	0.7424821727888598	0.7438850471071397
348	0.6998099671008494	0.6709135652885186
349	0.6814010287393727	0.6745608186952237
350	0.4345452817917979	0.4452254817648922
351	0.49400952001013093	0.49243787349665313
352	0.7100653946176937	0.6824252345862812
353	0.6372326454792463	0.6358840643779601
354	0.3187852383447055	0.30951381379799164
355	0.23160162531866985	0.3103719449893474
356	0.4502268853193529	0.4438849662794489
357	0.17662774229467576	0.17614952142370524
358	0.2995838967883356	0.30293340310599526
359	0.15411720291615516	0.15405443181851222
360	0.11379326223287982	0.11448121711905798
361	0.43663579589014373	0.4570961631080647
362	0.730082267733776	0.7544179016186404
363	0.30869070946556865	0.30853447585769955
364	0.39000124832440003	0.3918525249024711
365	0.918162107540977	0.9219344376745439
366	-0.002290398074802829	-0.003899645320067115
367	0.29838738185804903	0.30439344627043324
368	0.19862867343659757	0.2314734597633622
369	-0.004144483148343249	-0.004543846143245018
370	0.42408422463385326	0.44331067990633194
371	0.43832715353486645	0.44977470177099194
372	0.3900012379507567	0.39185249523790744
373	0.35397839403736264	0.35775300434109075
374	0.9181616074861291	0.921933469940748
375	0.7311045283597973	0.7554351457619449
376	0.9022860453739621	0.9024494376788004
377	0.3590037461404099	0.4144135174680844
378	0.4338010931727297	0.4434135331861687
379	0.8895319708782128	0.8823060333892875
380	0.7735534186477359	0.7740346541469842
381	0.6953613694728294	0.6895864453015506
382	0.15998304137706215	0.1775743519664768
383	0.3032177211150473	0.30387911745590523
384	-0.00012941648148323534	-0.0006756084135934089
385	0.02626705791030044	0.040114651706457866
386	0.3604536916456298	0.3744541462489695
387	0.667657491330173	0.6570253097615113
388	0.7645733062160655	0.7651187213745607
389	0.25366656240863716	0.2596614365272536
390	0.5068422695919361	0.5206537629139177
391	0.6241490002700522	0.6254121264150633
392	0.21533316078350076	0.22703756943220943
393	0.48221778218506417	0.46130261015988516
394	0.5006027805233201	0.5092175983033864
395	0.3050593594802057	0.3057487892032609
396	0.7645617477905078	0.7651078189829603
397	0.4807487051871113	0.4898503635964477
398	0.5006027299317624	0.509217586009928
399	0.11585980438410252	0.1197249436758998
400	-0.0004038094497021514	-0.0012068522480180254
401	0.31798042332545134	0.3176799741276951
402	0.5076393076620114	0.4727372687025471
403	0.7415012256607845	0.7264811808487033
404	0.480992997169155	0.4607243906663265
405	0.47515841114831564	0.47373488671575353
406	0.44798569775885666	0.46462341702762716
407	0.4622013220936801	0.4658092696013795
408	0.20871093714453337	0.20116524861102514
409	0.10823777884036578	0.11711401837652512
410	0.6707750061373269	0.633369903123349
411	0.20739605143700898	0.20694445208107007
412	0.17653021688569254	0.17356381753913458
413	0.29941451315969714	0.29849778196100013
414	0.15411720291615516	0.15405443181851222
415	0.11375007933539458	0.1133901936077878
416	0.307464494686714	0.3075270269959274
417	0.6409168073248149	0.6196299960291919
418	0.30853701004703465	0.30461140437475975
419	0.11585975849029964	0.11972494926383546
420	0.34134010045671304	0.35213484725804406
421	0.607113723004567	0.6062126849913713
422	0.2980631237541391	0.2958931368433688
423	0.980253147573641	0.9861343020249497
424	0.7140476719014597	0.7150297184553882
425	0.5096151833004676	0.504330039945369
426	0.334705988999	0.3330587158986527
427	0.11585964636616236	0.11972494154207292
428	0.014919428414275553	0.014692810249096595
429	0.3413391329910476	0.35213376868425783
430	0.641952526237027	0.6206645798153395
431	0.8963650417691519	0.8959795292806543
432	0.29724643583141835	0.3008636892922325
433	0.34168481996738886	0.34050252475462695
434	0.877574034018968	0.8756707637485703
435	0.760549177563661	0.7600805542123175
436	0.598803628074297	0.6300808504732388
437	0.48907247021288586	0.4926138331149318
438	0.5284992108585939	0.4943081606967116
439	-0.00029093065392427157	-0.0010581131600239607
440	0.9525449421274548	0.9739658009712368
441	0.9731598899013054	1.0150066927543107
442	-0.006127833401464062	-0.007109705573197684
443	0.008825193260966558	0.06446648477335097
444	0.6446018935052199	0.624436661877881
445	0.9207410383786483	0.9313287042564036
446	0.9198489111671814	0.9272854879086349
447	0.9660908090722776	1.017753238186868
448	0.9884876860678389	0.9779742781655025
449	0.9169248738325395	0.9295082942718188
450	0.7996598617398215	0.7806000018060816
451	0.008836646469775911	0.06447374628313775
452	0.9214419000236471	0.9340601617021947
453	0.9169249653315651	0.9295082917733175
454	0.8305567487602907	0.853380020438839
455	0.6759390479731008	0.6724132739794211
456	0.7844322058366421	0.7673297455455222
457	0.9742652278642456	0.9637318752368645
458	-0.00024976538472878837	0.04618615663988444
459	0.9868100543417051	0.9765615806362102
460	0.8025564203335392	0.797416671767895
461	0.6574434961941329	0.6165268316128537
462	0.996918938863117	0.9993856997346964
463	0.7264702688723488	0.7554983092540568
464	0.908996016590437	0.9254867454459819
465	-0.001408758801413882	0.018406033046965174
466	0.7381430324446919	0.7770160063554187
467	0.26289494088890736	0.28561559461161734
468	0.5020148435017504	0.5080344034829124
469	0.15411720291615516	0.15405443181851222
470	0.16058540939058816	0.16146772492795505
471	0.7933885537268461	0.7767139169393541
472	-0.0011549909273878924	-0.0013494441551917397
473	0.4752440076824943	0.47749167304735757
474	0.8305568116838421	0.8533800223037415
475	0.9280505699924926	0.9682056024054831
476	-0.0008565227289992685	-0.003924636158967034
477	0.6751492937415277	0.6838293023550057
478	0.21459987237650138	0.16200621987832164
479	-0.004117300836243176	-0.004544336323308997
480	0.899778095650327	0.899276757578978
481	0.8284731702466637	0.829799295817755
482	0.8305568899927255	0.8533799949991326
483	0.9023229506653438	0.9204414622713162
484	0.9280500911710055	0.9682047896931192
485	-0.0011725706840124293	-0.0013681905451827894
486	0.7874815593599764	0.7804171798328942
487	0.82372414113851	0.8099276785479397
488	0.8024425610501408	0.801886020914131
489	0.8234116478082066	0.8272059245550817
490	0.5871655970224234	0.5784292958319206
491	0.30379016023428573	0.3429334701672693
492	0.5142155398746197	0.45529598782650177
493	0.985030505597073	0.9885698537519377
494	0.6771399724972914	0.673647585490314
495	-0.0019141452305605267	-0.0019203038890194504
496	0.3899595149020452	0.37437375807284695
497	0.9587881358028585	0.958011583873048
498	0.7808385156956609	0.7771044190852215
499	0.24994486131383709	0.2555311164045382
500	0.00982521353866356	0.019705011266591438
501	0.26209910159867217	0.22462016279787403
502	0.10093257129948074	0.10880691125073173
503	0.2887369999187577	0.2908995600734446
504	0.012321534772390943	0.016041566934121346
505	0.281754093553425	0.2887637129777383
506	0.7808271652913482	0.7770936816152614
507	-0.000331618081447261	-0.00028622291718925617
508	0.012321191861221659	0.016041554640662873
509	0.621098281339968	0.6348907440765297
510	0.6358727574573683	0.6380184066819964
511	0.29065517881220954	0.29937649452854775
512	0.48719548893194436	0.4811717101485222
513	0.7467064771927826	0.733343090345908
514	0.28867659531076795	0.2906352735660012
515	0.9792346700963874	0.9838393076172579
516	0.8894854931117793	0.9443137790629023
517	0.32162716433001176	0.2987668434078603
518	0.1943338438893901	0.19250545708978575
519	0.3043996843793356	0.321824296012139
520	0.6451593698981638	0.6874008283241829
521	0.6713218939452763	0.6805004259631794
522	0.18804827496004273	0.1832619884979032
523	0.32773404751253066	0.3251792595607147
524	0.9794789542171669	0.9646627844163719
525	0.799778667965751	0.7836616689709895
526	0.28479755492058434	0.2908388163569183
527	0.968611502559717	0.9664684506407117
528	0.33079050158199974	0.32355379739508455
529	0.6210983548509809	0.634890749033471
530	0.36497318424262887	0.35207341574377515
531	0.6310222995093756	0.6116824031631576
532	0.3522763826544844	0.34702482913066
533	0.9703178731235192	0.9906339885567869
534	0.7420648179122877	0.7219390450950091
535	0.9708752042703065	0.9744528964007947
536	0.9883518615316883	0.983182654632322
537	0.6210984253076087	0.634890705180293
538	0.6825452627798448	0.6987817888416782
539	0.36497218398189185	0.3520723373933609
540	0.9693144847352679	0.9671851741713244
541	0.07166931624619195	0.05715021880791306
542	0.986312334294845	0.9915937914280721
543	0.9887425109287251	0.9890839294055519
544	0.12582124568586303	0.11628038624319571
545	0.14731123789459138	0.1393172201233261
546	0.09753711673875255	0.2906477140338137
547	0.9687488885539646	0.9643867652271925
548	0.7807327727042233	0.5232706834154902
549	0.6297676959143742	0.6301574824987002
550	0.4593062453246597	0.46191480458601103
551	0.3193253122403913	0.3237926917300599
552	0.22633200135367362	0.2407511395323698
553	0.5937939232980992	0.5529627374734152
554	0.37169384848029535	0.39167737993154467
555	0.742666414066991	0.7393542482284687
556	0.7967254029252269	0.8086106476990076
557	0.4429129959259057	0.44185891410364536
558	0.6464115554168514	0.669775606824236
559	0.7323228521217658	0.7274015361834125
560	0.4743018378115553	0.5047246311591626
561	0.5937814904311588	0.5529520716211194
562	0.7288177273203457	0.7233882653355874
563	0.7323229192851938	0.7274015285563685
564	0.36912724946556624	0.33755961470029466
565	-0.00023394518300114657	-0.0002618055950719129
566	0.4750436201287738	0.5026497598949079
567	0.5774530695680623	0.6250262030875181
568	0.6828194756881176	0.655735422260025
569	0.6458583365784812	0.6687774735361557
570	0.7632094345702468	0.7354391860746357
571	0.5991880964362638	0.5464703699822674
572	0.337758594720554	0.29023106737735943
573	0.256207496042829	0.26931431348781365
574	0.46197592425113027	0.4284909341502087
575	-0.0005114875270268192	0.021264369516670146
576	0.4255192744287949	0.38830049430913893
577	0.9378006556302418	0.9358091723521718
578	0.21238907696597437	0.21201502552032545
579	0.15411720291615516	0.15405443181851222
580	0.4914966041235042	0.4972918717827423
581	0.4720714583772219	0.5030251642162151
582	0.21122747721660992	0.21809994778328576
583	0.2190500345964601	0.2285961161027915
584	0.3691272660672121	0.33755962028823033
585	0.30839777486843795	0.3134200758043379
586	0.648394246279522	0.647050577283364
587	0.13146672267970957	0.1301598234028364
588	0.5694260471662219	0.44128393092779233
589	0.7604770546126768	0.7622645657040042
590	0.877491187987837	0.8618010059614658
591	0.7090112569174382	0.6678553143377145
592	0.36912724794597096	0.33755959500153404
593	0.3232133781516264	0.27792822995795874
594	0.3083968531160587	0.3134191380020173
595	0.21074001560683245	0.21761944853737528
596	0.41939878435008116	0.4382020853283871
597	0.6848145054349878	0.6330672600676387
598	0.6827190065235966	0.6404106997210671
599	0.4744184111054153	0.48120821216851195
600	0.33794383292598273	0.3484154802021062
601	0.8030993217916246	0.8126276201216345
602	0.699556176640853	0.6802825993257431
603	0.2975490382411982	0.29902749974181253
604	-0.00018258141051273068	-0.0001964709412606029
605	0.7460881065281506	0.7484029478639831
606	0.36301474066923106	0.3219153572577575
607	0.9134562800109159	0.9288584617549674
608	0.8984058475468449	0.894877892369101
609	0.7063350999056525	0.7112802642636368
610	0.1489927983620941	0.11601144759249206
611	0.6453244768536655	0.6468713431563894
612	0.6183381581678287	0.61260362975159
613	0.7923305446451255	0.8188379820885078
614	0.15357069446947838	0.1117001260339019
615	0.038548702744343855	0.0508887798374379
616	0.8983965171029019	0.8948691841509607
617	0.11550134203624263	0.07194291012676299
618	0.15357043612002397	0.11170011374044343
619	0.9857706966547138	0.9837911209998416
620	-0.00023701420769777927	-0.0005411045726795397
621	0.0693682883938048	0.0803649453318773
622	0.8749640189983393	0.9083251685933149
623	0.7767257253248816	0.799263197931185
624	0.7898032171128603	0.8158654871738626
625	-0.011006374796461589	-0.010348838537930291
626	0.44742741596010815	0.46517797085628876
627	0.669099355907741	0.6713395885292542
628	0.8847752546735467	0.8832056213348809
629	0.9216588417754685	0.9131392075179284
630	0.6804316177644533	0.6877738300385635
631	0.9853963296055088	0.9851199677573311
632	0.6231848795033914	0.6286291287468405
633	0.9648281505141175	0.9655494619978838
634	0.15411720291615516	0.15405443181851222
635	0.3566609444868781	0.360990638010201
636	0.04825350682488446	0.05712146723955277
637	0.9231799829771612	0.9361551707658609
638	0.8931271754299063	0.8987286352754237
639	0.9857707400218491	0.9837911217254396
640	0.343391406926918	0.31198544318813015
641	0.9290995816557124	0.9693004834675677
642	0.9709766380390459	0.9713144311241445
643	0.28281655660328303	0.2520143944631049
644	0.9335720470517987	0.9524902660466167
645	-0.005142443633695895	-0.0053176591573818105
646	0.33352525829360824	0.33538575385210606
647	0.9857707997591277	0.9837911045424887
648	0.9870672891614894	0.9879395880236099
649	0.34339043661470287	0.31198451060230264
650	0.9239755371509268	0.9369352977080686
651	0.4347651821364804	0.47091120169429707
652	0.2968623649809014	0.3041375668222061
653	0.34063518290569644	0.3425543244336718
654	0.3487252115205535	0.3553032016392851
655	0.34734023270062714	0.36676633178477475
656	-0.003396314782315999	-0.004268089888052394
657	0.7575772895087696	0.7791148461096817
658	0.9826766599724018	0.9840141964825235
659	-0.00016340078259755728	-0.0004664627781301334
660	0.931957767396574	0.9240453546095495
661	-6.051009802453588e-05	-0.0007260426141869786
662	-0.006166353666739423	-0.004457056842202217
663	-0.005241490168096786	-0.00632590753756687
664	0.8692236208305512	0.8801068596153819
665	0.9279392716568255	0.9018174122319675
666	0.9814590075091469	0.9687645474166722
667	0.9073680748253535	0.8710162286685078
668	0.9594314950928949	0.9486628154698626
669	0.917436877877501	0.8929039570562879
670	0.9201490221257004	0.9358768093395288
671	-0.005241158006215836	-0.006325579108889302
672	0.9219636842868701	0.8966926080645152
673	0.9174369693518005	0.8929039538358113
674	0.9251291873335091	0.9082666383953649
675	0.9802849871747821	0.9269353640354641
676	0.9052423089621733	0.9224134280243647
677	0.9304924945586617	0.9356986259096359
678	-0.0016782172734131522	-0.00023856544875532488
679	0.9581658820563571	0.94732136639372
680	0.5563050652671134	0.5126828215433
681	0.4712120591995238	0.4628794793724619
682	0.09437858252948933	0.027541827971838306
683	0.4694121584890372	0.516970617578673
684	0.964583702042356	0.9432719291300067
685	0.32516480098767236	0.25725599475639194
686	0.8702445589385822	0.8467704476951758
687	0.5303991388591788	0.5230175478291111
688	0.8437858889146002	0.8417990895343839
689	0.15411720291615516	0.15405443181851222
690	0.3058206991516883	0.30265823600579006
691	0.9147216452441463	0.9326004429361342
692	-0.0012870621912082533	-0.000806726362493115
693	0.8371148128791869	0.8345407557746529
694	0.9251292395278213	0.9082666397164207
695	0.047783257728343284	0.010499095902911275
696	0.810703625888808	0.8291616251745132
697	0.9313785293431853	0.9307529120887491
